#DISTANCE:     AVE_GOFR:        ERROR:
     2.24434     1.08621  0.00414619
     2.26999      1.0555  0.00615761
     2.29564      1.0302  0.00749449
     2.32129    0.995217  0.00328246
     2.34694    0.978176    0.010368
     2.37259    0.960759  0.00548144
     2.39824    0.939661  0.00574544
     2.42389    0.926094  0.00870671
     2.44954    0.915417   0.0119501
     2.47519     0.90821  0.00793905
     2.50084    0.419317  0.00444875
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00155899 0.000291604
    0.910562   0.0237822  0.00162008
    0.936212    0.166641  0.00606163
    0.961861    0.570159  0.00821025
    0.987511     1.22632   0.0157104
     1.01316     1.87574   0.0217119
     1.03881     2.35497  0.00993382
     1.06446     2.57219   0.0142917
     1.09011     2.56453   0.0209195
     1.11576     2.38628  0.00991884
     1.14141     2.17403   0.0187269
     1.16706     1.98108   0.0150204
     1.19271     1.74024  0.00999217
     1.21836      1.5404   0.0105816
     1.24401     1.37794   0.0142801
     1.26966     1.24349  0.00774559
     1.29531     1.11259   0.0056783
     1.32096     1.03905   0.0106945
     1.34661    0.935026   0.0109103
     1.37226    0.868057   0.0114631
     1.39791    0.801646   0.0069154
     1.42355    0.775163  0.00445172
      1.4492    0.751652  0.00232026
     1.47485    0.716001   0.0114459
      1.5005    0.695408  0.00667955
     1.52615    0.671665   0.0045192
      1.5518    0.670325  0.00633933
     1.57745    0.671262  0.00866334
      1.6031    0.681641  0.00530898
     1.62875     0.69504  0.00645011
      1.6544     0.71542  0.00553565
     1.68005    0.721859  0.00361921
      1.7057    0.743781  0.00774581
     1.73135    0.778483   0.0055805
       1.757      0.8074  0.00326494
     1.78265    0.851064  0.00450088
      1.8083    0.892276  0.00437807
     1.83395    0.940572  0.00350553
      1.8596    0.978324  0.00406874
     1.88525     1.01758  0.00701497
      1.9109     1.05417  0.00428435
     1.93655     1.09279  0.00476472
      1.9622     1.13266   0.0049343
     1.98785     1.16388  0.00386324
      2.0135      1.1861  0.00372271
     2.03915     1.20521  0.00663492
      2.0648     1.21184   0.0100324
     2.09045     1.21323  0.00702793
      2.1161     1.22267  0.00910806
     2.14174     1.20044   0.0123026
     2.16739     1.17696   0.0066475
     2.19304     1.15241  0.00518856
     2.21869     1.11902  0.00503865
     2.24434     1.08633  0.00345675
     2.26999     1.05509  0.00514536
     2.29564     1.03145  0.00634829
     2.32129    0.998154  0.00383024
     2.34694    0.984129   0.0102068
     2.37259    0.963948  0.00541667
     2.39824    0.943002  0.00567672
     2.42389    0.924773  0.00735515
     2.44954    0.915308  0.00995888
     2.47519    0.911053  0.00710677
     2.50084    0.419064  0.00371449
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00147383 0.000262085
    0.910562   0.0234842  0.00141578
    0.936212    0.167023  0.00520767
    0.961861    0.572022  0.00724562
    0.987511     1.22519   0.0135065
     1.01316      1.8764   0.0186203
     1.03881     2.36103   0.0102005
     1.06446     2.57835   0.0135122
     1.09011      2.5676   0.0181549
     1.11576     2.38173  0.00948496
     1.14141     2.16377   0.0186513
     1.16706     1.97786   0.0132149
     1.19271     1.73834  0.00874456
     1.21836     1.53656  0.00974158
     1.24401     1.37406   0.0127562
     1.26966     1.24221  0.00674483
     1.29531     1.11217  0.00488291
     1.32096       1.033   0.0107425
     1.34661    0.930094   0.0104071
     1.37226    0.869265  0.00988899
     1.39791    0.806379  0.00737124
     1.42355     0.77734   0.0043153
      1.4492    0.752689  0.00220833
     1.47485    0.717966  0.00997802
      1.5005    0.700529  0.00743348
     1.52615    0.679039  0.00784959
      1.5518    0.678231  0.00911605
     1.57745    0.675351   0.0083347
      1.6031    0.684132  0.00510188
     1.62875    0.699164    0.006719
      1.6544    0.714669   0.0047955
     1.68005    0.724262  0.00381739
      1.7057    0.741918  0.00685972
     1.73135    0.780891  0.00527732
       1.757     0.81028  0.00386553
     1.78265     0.84731  0.00519228
      1.8083    0.887934  0.00549873
     1.83395    0.938356  0.00363798
      1.8596    0.976144  0.00402955
     1.88525     1.01651  0.00609461
      1.9109     1.05166  0.00434853
     1.93655     1.08808  0.00597365
      1.9622     1.12995  0.00491987
     1.98785     1.16076  0.00439451
      2.0135     1.18423  0.00362961
     2.03915     1.20483    0.005698
      2.0648     1.21268  0.00863424
     2.09045     1.21447  0.00613184
      2.1161     1.21873  0.00861437
     2.14174     1.19609   0.0112868
     2.16739     1.17605  0.00575941
     2.19304     1.15115  0.00459845
     2.21869     1.12045   0.0045177
     2.24434     1.08935  0.00407724
     2.26999     1.05729  0.00486014
     2.29564     1.03145  0.00544139
     2.32129     1.00123  0.00434699
     2.34694    0.982795  0.00883546
     2.37259    0.963781  0.00464543
     2.39824    0.943333  0.00487543
     2.42389    0.926618  0.00653172
     2.44954    0.917477  0.00876928
     2.47519    0.912332  0.00620554
     2.50084    0.418899  0.00318749
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00135265 0.000255811
    0.910562   0.0239969  0.00132841
    0.936212    0.167677  0.00459768
    0.961861    0.572322  0.00634616
    0.987511     1.22224    0.012136
     1.01316     1.88052   0.0167414
     1.03881     2.36374  0.00927674
     1.06446     2.59128   0.0169136
     1.09011     2.56449    0.016151
     1.11576      2.3773  0.00927805
     1.14141     2.16115   0.0165024
     1.16706     1.96503   0.0166612
     1.19271     1.72897   0.0116331
     1.21836     1.53617  0.00853136
     1.24401     1.37657   0.0114061
     1.26966     1.24218  0.00590178
     1.29531     1.11178  0.00428832
     1.32096     1.03229  0.00942295
     1.34661    0.932815  0.00945534
     1.37226    0.875291   0.0103269
     1.39791    0.808615  0.00678045
     1.42355    0.778361  0.00389489
      1.4492    0.753005  0.00195477
     1.47485    0.718526  0.00874644
      1.5005    0.699727  0.00654744
     1.52615    0.684508  0.00856425
      1.5518    0.678662  0.00798673
     1.57745     0.67473  0.00731594
      1.6031    0.687079  0.00524639
     1.62875    0.700299  0.00597431
      1.6544    0.713178  0.00442189
     1.68005    0.724029  0.00334734
      1.7057    0.740036  0.00625508
     1.73135     0.78163  0.00466903
       1.757    0.810575  0.00339356
     1.78265    0.847508    0.004547
      1.8083    0.886295  0.00504973
     1.83395    0.937742  0.00323461
      1.8596    0.977268  0.00367934
     1.88525     1.02034  0.00642642
      1.9109     1.05077  0.00389346
     1.93655     1.08446  0.00622985
      1.9622      1.1259  0.00572978
     1.98785     1.15808  0.00458792
      2.0135     1.18444  0.00318189
     2.03915     1.20635  0.00518596
      2.0648     1.21109  0.00769975
     2.09045     1.21521  0.00540981
      2.1161     1.21603  0.00795131
     2.14174     1.19537  0.00989945
     2.16739     1.17583  0.00504368
     2.19304     1.14962  0.00427044
     2.21869     1.11981  0.00399824
     2.24434     1.08783  0.00383984
     2.26999     1.05799  0.00430169
     2.29564     1.03251  0.00486235
     2.32129     1.00417  0.00469205
     2.34694    0.984126  0.00783063
     2.37259    0.967637  0.00543432
     2.39824    0.946199  0.00503848
     2.42389    0.928788  0.00606498
     2.44954    0.919061  0.00781493
     2.47519    0.912942  0.00545972
     2.50084    0.420716  0.00326591
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00132973 0.000228412
    0.910562   0.0242273  0.00120061
    0.936212      0.1676  0.00408749
    0.961861    0.572578  0.00564617
    0.987511       1.224    0.010915
     1.01316     1.88043   0.0148815
     1.03881     2.37124   0.0108629
     1.06446     2.58325   0.0168319
     1.09011      2.5622    0.014517
     1.11576     2.38029  0.00871552
     1.14141     2.16273   0.0147441
     1.16706     1.96352   0.0148786
     1.19271     1.73191   0.0107055
     1.21836     1.53589  0.00758805
     1.24401     1.37581   0.0101637
     1.26966     1.23992   0.0056621
     1.29531     1.10906  0.00459122
     1.32096     1.02499   0.0108435
     1.34661    0.932879  0.00840497
     1.37226    0.873776  0.00928987
     1.39791    0.808708  0.00602771
     1.42355    0.775769  0.00423765
      1.4492    0.751031   0.0025455
     1.47485    0.719881  0.00787901
      1.5005    0.701508  0.00605725
     1.52615    0.684745  0.00761594
      1.5518    0.680947  0.00741908
     1.57745    0.676545  0.00672439
      1.6031    0.687826  0.00471633
     1.62875    0.703393  0.00605893
      1.6544     0.71282  0.00394505
     1.68005    0.725053   0.0031282
      1.7057    0.741967  0.00585074
     1.73135    0.779847  0.00447772
       1.757     0.81164  0.00317935
     1.78265    0.848966  0.00426917
      1.8083    0.887837  0.00471802
     1.83395    0.937287  0.00290703
      1.8596    0.979784  0.00404029
     1.88525     1.02093  0.00573956
      1.9109     1.05158  0.00354312
     1.93655     1.08653  0.00587082
      1.9622     1.12669  0.00514696
     1.98785     1.16112   0.0049841
      2.0135     1.18691  0.00366007
     2.03915     1.20689  0.00463746
      2.0648     1.21049  0.00686795
     2.09045     1.21428  0.00488694
      2.1161      1.2146  0.00719377
     2.14174     1.19322  0.00902825
     2.16739     1.17241    0.005524
     2.19304      1.1454  0.00549674
     2.21869     1.11988  0.00355464
     2.24434     1.08771  0.00341515
     2.26999     1.05699  0.00393698
     2.29564     1.02834  0.00584438
     2.32129     1.00305  0.00430115
     2.34694    0.977999  0.00904499
     2.37259    0.962603  0.00677154
     2.39824    0.944029  0.00492389
     2.42389    0.927722  0.00548386
     2.44954    0.917564  0.00708871
     2.47519    0.912895  0.00485329
     2.50084    0.421612  0.00302365
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  0.00147187 0.000245853
    0.910562   0.0239265  0.00111758
    0.936212    0.167762  0.00368199
    0.961861    0.568886  0.00617178
    0.987511     1.22319  0.00985398
     1.01316     1.88673   0.0146666
     1.03881     2.37119  0.00977668
     1.06446     2.58238    0.015171
     1.09011     2.55554    0.014516
     1.11576     2.37787  0.00817284
     1.14141     2.16393   0.0133184
     1.16706     1.96558   0.0135322
     1.19271     1.73156  0.00964046
     1.21836     1.53311  0.00732299
     1.24401     1.37094   0.0102509
     1.26966     1.24215  0.00551863
     1.29531     1.11251  0.00527162
     1.32096     1.02687  0.00992212
     1.34661    0.929989  0.00804584
     1.37226    0.872662  0.00842747
     1.39791    0.807817  0.00549051
     1.42355     0.77514  0.00386034
      1.4492    0.756781  0.00591595
     1.47485    0.724951  0.00856828
      1.5005    0.702715   0.0055706
     1.52615    0.688533  0.00773912
      1.5518     0.68623  0.00834899
