#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         152    -3.81466    -3.80457  0.00123451
         153    -3.81491    -3.80464  0.00122829
         154    -3.81503    -3.80471  0.00122216
         155    -3.81484    -3.80477  0.00121602
         156    -3.81467    -3.80484  0.00120988
         157     -3.8145     -3.8049  0.00120374
         158     -3.8145    -3.80496  0.00119766
         159    -3.81482    -3.80502  0.00119173
         160    -3.81469    -3.80508  0.00118581
         161    -3.81458    -3.80514  0.00117991
         162    -3.81584    -3.80521  0.00117447
         163    -3.81605    -3.80527  0.00116915
         164    -3.81612    -3.80534  0.00116389
         165    -3.81634    -3.80541  0.00115874
         166    -3.81657    -3.80547  0.00115371
         167     -3.8171    -3.80554   0.0011489
         168    -3.81762    -3.80562   0.0011443
         169    -3.81753    -3.80569   0.0011397
         170    -3.81788    -3.80576  0.00113525
         171    -3.81731    -3.80582  0.00113062
         172    -3.81717    -3.80589  0.00112597
         173    -3.81746    -3.80596  0.00112145
         174    -3.81698    -3.80602  0.00111679
         175    -3.81692    -3.80608  0.00111214
         176    -3.81668    -3.80614  0.00110745
         177    -3.81703    -3.80621   0.0011029
         178    -3.81674    -3.80626  0.00109829
         179    -3.81674    -3.80632  0.00109371
         180    -3.81626    -3.80638  0.00108903
         181    -3.81576    -3.80643  0.00108425
         182    -3.81556    -3.80648  0.00107945
         183    -3.81519    -3.80653   0.0010746
         184    -3.81482    -3.80657   0.0010697
         185    -3.81429    -3.80661  0.00106474
         186    -3.81377    -3.80665  0.00105971
         187     -3.8134    -3.80669  0.00105465
         188    -3.81289    -3.80672  0.00104956
         189    -3.81285    -3.80675  0.00104451
         190    -3.81237    -3.80678  0.00103943
         191    -3.81206    -3.80681  0.00103435
         192    -3.81192    -3.80684  0.00102931
         193    -3.81165    -3.80686  0.00102428
         194    -3.81096    -3.80688  0.00101922
         195    -3.81074     -3.8069  0.00101418
         196    -3.81024    -3.80692  0.00100915
         197    -3.81006    -3.80694  0.00100415
         198    -3.81021    -3.80695 0.000999216
         199    -3.81068    -3.80697  0.00099437
         200    -3.81042    -3.80699 0.000989548
         201    -3.81063    -3.80701  0.00098479
         202    -3.81101    -3.80703 0.000980114
         203    -3.81095    -3.80705 0.000975476
