#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         995     1.20298     1.01032   0.0446299
         996     1.18845      1.0105   0.0445855
         997     1.17512     1.01066   0.0445411
         998     1.16302     1.01081   0.0444967
         999     1.15264     1.01096   0.0444524
        1000     1.14375     1.01109   0.0444081
        1001     1.13563     1.01121   0.0443639
        1002     1.12925     1.01133   0.0443198
        1003     1.12315     1.01144   0.0442758
        1004     1.11971     1.01155   0.0442318
        1005     1.11604     1.01165   0.0441879
        1006     1.11402     1.01176   0.0441441
        1007     1.11363     1.01186   0.0441004
        1008      1.1146     1.01196   0.0440567
        1009     1.11641     1.01206   0.0440132
        1010     1.11829     1.01217   0.0439697
        1011     1.12312     1.01228   0.0439264
        1012     1.12893     1.01239   0.0438831
        1013     1.13473     1.01251     0.04384
        1014     1.14123     1.01264   0.0437969
        1015     1.14865     1.01277    0.043754
        1016     1.15744     1.01292   0.0437112
        1017      1.1659     1.01307   0.0436684
        1018     1.17572     1.01323   0.0436258
        1019     1.18664      1.0134   0.0435834
        1020     1.19817     1.01358    0.043541
        1021     1.21032     1.01377   0.0434988
        1022     1.22355     1.01398   0.0434567
        1023     1.23905      1.0142   0.0434148
        1024     1.25441     1.01443    0.043373
        1025     1.27127     1.01468   0.0433314
        1026     1.28843     1.01495     0.04329
        1027     1.30631     1.01523   0.0432488
        1028     1.32415     1.01553   0.0432078
        1029     1.34286     1.01585   0.0431669
        1030     1.36214     1.01619   0.0431263
        1031      1.3819     1.01654    0.043086
        1032     1.40231     1.01692   0.0430458
        1033     1.42229     1.01731    0.043006
        1034     1.44295     1.01772   0.0429663
        1035     1.46369     1.01815    0.042927
        1036     1.48487      1.0186   0.0428879
        1037      1.5054     1.01907   0.0428491
        1038     1.52561     1.01956   0.0428106
        1039     1.54514     1.02006   0.0427724
        1040     1.56384     1.02059   0.0427345
        1041     1.58182     1.02113   0.0426968
        1042     1.59916     1.02168   0.0426595
        1043     1.61527     1.02225   0.0426224
        1044     1.63098     1.02283   0.0425855
        1045      1.6452     1.02343   0.0425489
        1046     1.65806     1.02404   0.0425126
        1047     1.66852     1.02465   0.0424764
        1048      1.6789     1.02528   0.0424405
        1049     1.68695     1.02591   0.0424047
        1050     1.69359     1.02654   0.0423691
        1051     1.69832     1.02718   0.0423336
        1052     1.70037     1.02782   0.0422982
        1053     1.70239     1.02846   0.0422629
        1054     1.70152      1.0291   0.0422276
        1055     1.70018     1.02974   0.0421924
        1056     1.69625     1.03037   0.0421571
        1057     1.69171     1.03099   0.0421219
        1058     1.68519     1.03161   0.0420866
        1059     1.67748     1.03222   0.0420513
        1060     1.66796     1.03282   0.0420159
        1061     1.65719     1.03341   0.0419804
        1062     1.64552     1.03399   0.0419449
        1063     1.63258     1.03455   0.0419092
        1064     1.61846      1.0351   0.0418734
        1065     1.60425     1.03563   0.0418375
        1066      1.5886     1.03615   0.0418014
        1067     1.57355     1.03665   0.0417653
        1068     1.55703     1.03714    0.041729
        1069      1.5401     1.03761   0.0416926
        1070     1.52335     1.03807   0.0416562
        1071     1.50589      1.0385   0.0416195
        1072     1.48805     1.03892   0.0415828
        1073     1.47088     1.03932    0.041546
        1074     1.45372     1.03971   0.0415091
        1075      1.4364     1.04008   0.0414722
        1076     1.41873     1.04043   0.0414351
        1077      1.4015     1.04077    0.041398
        1078     1.38451     1.04109   0.0413608
        1079      1.3678     1.04139   0.0413236
        1080     1.35092     1.04168   0.0412863
        1081     1.33439     1.04195    0.041249
        1082     1.31895      1.0422   0.0412117
        1083     1.30368     1.04244   0.0411744
        1084     1.28882     1.04267    0.041137
        1085     1.27536     1.04289   0.0410996
        1086     1.26161     1.04309   0.0410623
        1087     1.24807     1.04328   0.0410249
        1088     1.23475     1.04345   0.0409876
        1089     1.22261     1.04362   0.0409503
        1090     1.21022     1.04377    0.040913
        1091     1.19949     1.04391   0.0408758
        1092     1.18827     1.04404   0.0408386
        1093       1.178     1.04417   0.0408014
        1094     1.16819     1.04428   0.0407642
        1095     1.15884     1.04438   0.0407271
        1096     1.14971     1.04448   0.0406901
        1097     1.14104     1.04457   0.0406531
        1098     1.13186     1.04465   0.0406162
        1099      1.1241     1.04472   0.0405793
        1100     1.11656     1.04479   0.0405424
        1101     1.10924     1.04484   0.0405056
        1102      1.1043      1.0449   0.0404689
        1103     1.09912     1.04495   0.0404323
        1104      1.0937     1.04499   0.0403957
        1105     1.08877     1.04503   0.0403591
        1106     1.08434     1.04507   0.0403227
        1107     1.08019      1.0451   0.0402862
        1108      1.0773     1.04513   0.0402499
        1109     1.07447     1.04515   0.0402136
        1110      1.0727     1.04518   0.0401774
        1111      1.0708      1.0452   0.0401412
        1112     1.06927     1.04522   0.0401051
        1113     1.06909     1.04524   0.0400691
        1114     1.06908     1.04527   0.0400331
        1115     1.06901     1.04529   0.0399972
        1116     1.07083     1.04531   0.0399614
        1117     1.07359     1.04534   0.0399256
        1118     1.07657     1.04536   0.0398899
        1119     1.08075     1.04539   0.0398543
        1120     1.08467     1.04543   0.0398187
        1121     1.09052     1.04547   0.0397832
        1122     1.09586     1.04552   0.0397478
        1123     1.10213     1.04557   0.0397124
        1124     1.11004     1.04562   0.0396772
        1125     1.11763     1.04569   0.0396419
        1126     1.12583     1.04576   0.0396068
        1127     1.13462     1.04584   0.0395717
        1128     1.14444     1.04592   0.0395367
        1129     1.15524     1.04602   0.0395018
        1130     1.16578     1.04613    0.039467
        1131     1.17697     1.04624   0.0394323
        1132     1.18853     1.04637   0.0393977
        1133     1.20041      1.0465   0.0393631
        1134     1.21208     1.04665   0.0393287
        1135     1.22444     1.04681   0.0392944
        1136     1.23699     1.04697   0.0392601
        1137     1.24967     1.04715    0.039226
        1138     1.26148     1.04734    0.039192
        1139     1.27431     1.04754   0.0391581
        1140     1.28644     1.04775   0.0391243
        1141     1.29929     1.04797   0.0390906
        1142     1.31138      1.0482   0.0390571
        1143     1.32461     1.04844   0.0390236
        1144     1.33729      1.0487   0.0389904
        1145      1.3501     1.04896   0.0389572
        1146     1.36329     1.04923   0.0389242
        1147     1.37562     1.04952   0.0388913
        1148     1.38734     1.04981   0.0388585
        1149     1.39842     1.05012   0.0388259
        1150     1.41006     1.05043   0.0387934
        1151     1.42176     1.05075    0.038761
        1152     1.43302     1.05108   0.0387288
        1153     1.44312     1.05142   0.0386967
        1154     1.45371     1.05177   0.0386647
        1155     1.46405     1.05213   0.0386329
        1156     1.47485     1.05249   0.0386012
        1157     1.48463     1.05287   0.0385696
        1158     1.49433     1.05325   0.0385382
        1159     1.50294     1.05364   0.0385069
        1160     1.51212     1.05403   0.0384758
        1161     1.52111     1.05443   0.0384447
        1162      1.5289     1.05484   0.0384138
        1163     1.53665     1.05526    0.038383
        1164     1.54335     1.05568   0.0383523
        1165     1.55013      1.0561   0.0383217
        1166     1.55528     1.05653   0.0382913
        1167     1.56041     1.05696   0.0382609
        1168     1.56354     1.05739   0.0382306
        1169      1.5668     1.05783   0.0382004
        1170     1.56941     1.05827   0.0381702
        1171     1.57083      1.0587   0.0381401
        1172     1.57152     1.05914   0.0381101
        1173     1.57074     1.05958   0.0380801
        1174     1.56917     1.06001   0.0380502
        1175     1.56707     1.06044   0.0380202
        1176     1.56349     1.06087   0.0379903
        1177     1.55892      1.0613   0.0379604
        1178     1.55319     1.06171   0.0379304
        1179      1.5461     1.06212   0.0379005
        1180      1.5387     1.06253   0.0378705
        1181     1.53109     1.06292   0.0378405
        1182     1.52191     1.06331   0.0378105
        1183     1.51274     1.06369   0.0377805
        1184     1.50417     1.06406   0.0377504
        1185     1.49465     1.06443   0.0377203
        1186     1.48478     1.06478   0.0376901
        1187     1.47493     1.06513     0.03766
        1188      1.4652     1.06546   0.0376298
        1189     1.45618     1.06579   0.0375996
        1190     1.44654     1.06611   0.0375693
        1191     1.43803     1.06643   0.0375391
        1192     1.42951     1.06673   0.0375088
        1193     1.42201     1.06703   0.0374786
        1194     1.41459     1.06732   0.0374483
        1195     1.40824      1.0676   0.0374181
        1196     1.40201     1.06788   0.0373878
        1197     1.39758     1.06816   0.0373576
        1198     1.39276     1.06843   0.0373274
        1199     1.38873      1.0687   0.0372972
        1200     1.38473     1.06896   0.0372671
        1201     1.38192     1.06922   0.0372369
        1202     1.37833     1.06948   0.0372069
        1203     1.37632     1.06973   0.0371768
        1204     1.37414     1.06999   0.0371468
        1205     1.37295     1.07024   0.0371168
        1206      1.3715     1.07049   0.0370869
        1207     1.37046     1.07074    0.037057
        1208     1.36928     1.07098   0.0370271
        1209     1.36842     1.07123   0.0369973
        1210     1.36709     1.07147   0.0369675
        1211     1.36624     1.07172   0.0369378
        1212     1.36582     1.07196   0.0369081
        1213     1.36507      1.0722   0.0368785
        1214     1.36398     1.07244   0.0368489
        1215       1.363     1.07268   0.0368194
        1216     1.36115     1.07292   0.0367898
        1217     1.35867     1.07315   0.0367604
        1218     1.35698     1.07339   0.0367309
        1219     1.35658     1.07362   0.0367015
        1220     1.35455     1.07385   0.0366722
        1221     1.35237     1.07408   0.0366428
        1222     1.34906      1.0743   0.0366135
        1223     1.34634     1.07452   0.0365843
        1224     1.34325     1.07474   0.0365551
        1225     1.34005     1.07496   0.0365259
        1226     1.33723     1.07517   0.0364967
        1227      1.3353     1.07539   0.0364676
        1228     1.33306      1.0756   0.0364385
        1229     1.33006      1.0758   0.0364094
        1230     1.32679     1.07601   0.0363804
        1231     1.32374     1.07621   0.0363514
        1232     1.31998     1.07641   0.0363224
        1233     1.31599      1.0766   0.0362935
        1234     1.31298     1.07679   0.0362646
        1235     1.31048     1.07698   0.0362357
        1236     1.30779     1.07717   0.0362069
        1237     1.30443     1.07735   0.0361781
        1238     1.30161     1.07753   0.0361493
        1239     1.29862     1.07771   0.0361206
        1240      1.2957     1.07789   0.0360919
        1241     1.29359     1.07806   0.0360632
        1242     1.29061     1.07823   0.0360346
        1243     1.28796      1.0784    0.036006
        1244     1.28447     1.07857   0.0359774
        1245     1.28229     1.07873   0.0359489
        1246     1.27953     1.07889   0.0359204
        1247     1.27715     1.07905   0.0358919
        1248     1.27519     1.07921   0.0358635
        1249     1.27318     1.07936   0.0358351
        1250     1.27185     1.07952   0.0358068
        1251     1.27051     1.07967   0.0357785
        1252     1.26895     1.07982   0.0357502
        1253     1.26814     1.07997    0.035722
        1254     1.26716     1.08012   0.0356939
        1255       1.267     1.08027   0.0356657
        1256     1.26695     1.08042   0.0356376
        1257      1.2685     1.08057   0.0356096
        1258     1.26998     1.08072   0.0355816
        1259     1.27238     1.08087   0.0355537
        1260      1.2743     1.08102   0.0355258
        1261     1.27599     1.08118    0.035498
        1262     1.27915     1.08133   0.0354702
        1263     1.28262     1.08149   0.0354424
        1264     1.28591     1.08166   0.0354148
        1265     1.29002     1.08182   0.0353872
        1266     1.29541     1.08199   0.0353596
        1267     1.30115     1.08216   0.0353321
        1268     1.30747     1.08234   0.0353047
        1269      1.3146     1.08252   0.0352774
        1270      1.3218     1.08271   0.0352501
        1271      1.3293     1.08291   0.0352229
        1272     1.33757     1.08311   0.0351958
        1273     1.34633     1.08331   0.0351687
        1274     1.35626     1.08353   0.0351418
        1275     1.36612     1.08375   0.0351149
        1276     1.37635     1.08398   0.0350881
        1277     1.38642     1.08421   0.0350615
        1278     1.39748     1.08446   0.0350349
        1279     1.40874     1.08471   0.0350084
        1280     1.41967     1.08497    0.034982
        1281     1.43067     1.08524   0.0349558
        1282     1.44144     1.08552   0.0349296
        1283     1.45215     1.08581   0.0349036
        1284     1.46224      1.0861   0.0348776
        1285     1.47309      1.0864   0.0348518
        1286     1.48367     1.08671    0.034826
        1287     1.49341     1.08703   0.0348004
        1288     1.50297     1.08735   0.0347749
        1289     1.51228     1.08768   0.0347495
        1290     1.52008     1.08802   0.0347241
        1291     1.52749     1.08836   0.0346989
        1292     1.53519      1.0887   0.0346738
        1293      1.5424     1.08905   0.0346487
        1294     1.54787     1.08941   0.0346238
        1295     1.55322     1.08977   0.0345989
        1296     1.55722     1.09013   0.0345741
        1297     1.56057     1.09049   0.0345493
        1298     1.56347     1.09085   0.0345246
        1299     1.56591     1.09122      0.0345
        1300     1.56667     1.09158   0.0344754
        1301     1.56671     1.09195   0.0344508
        1302     1.56557     1.09231   0.0344263
        1303     1.56228     1.09267   0.0344017
        1304     1.55832     1.09303   0.0343772
        1305     1.55444     1.09338   0.0343527
        1306     1.54946     1.09373   0.0343282
        1307     1.54369     1.09408   0.0343036
        1308     1.53694     1.09442   0.0342791
        1309     1.52949     1.09475   0.0342545
        1310     1.52215     1.09508   0.0342299
        1311     1.51378     1.09539   0.0342053
        1312     1.50471     1.09571   0.0341806
        1313     1.49454     1.09601    0.034156
        1314     1.48504     1.09631   0.0341312
        1315     1.47436     1.09659   0.0341065
        1316      1.4643     1.09687   0.0340817
        1317     1.45469     1.09715   0.0340569
        1318     1.44467     1.09741   0.0340321
        1319     1.43528     1.09767   0.0340073
        1320      1.4254     1.09791   0.0339824
        1321     1.41657     1.09815   0.0339575
        1322     1.40715     1.09839   0.0339327
        1323     1.39867     1.09862   0.0339078
        1324     1.39117     1.09884   0.0338829
        1325     1.38447     1.09905    0.033858
        1326     1.37789     1.09926   0.0338331
        1327     1.37145     1.09947   0.0338082
        1328     1.36661     1.09967   0.0337834
        1329     1.36194     1.09987   0.0337585
        1330     1.35793     1.10006   0.0337337
        1331     1.35503     1.10025   0.0337089
        1332     1.35227     1.10044   0.0336841
        1333      1.3501     1.10063   0.0336594
        1334     1.34824     1.10081   0.0336347
        1335     1.34664       1.101     0.03361
        1336     1.34596     1.10118   0.0335853
        1337     1.34519     1.10136   0.0335607
        1338     1.34498     1.10155   0.0335361
        1339     1.34476     1.10173   0.0335116
        1340     1.34544     1.10191    0.033487
        1341     1.34645     1.10209   0.0334626
        1342     1.34651     1.10227   0.0334381
        1343     1.34578     1.10245   0.0334137
        1344     1.34611     1.10264   0.0333893
        1345     1.34645     1.10282    0.033365
        1346      1.3453       1.103   0.0333407
        1347     1.34499     1.10318   0.0333164
        1348     1.34401     1.10336   0.0332922
        1349      1.3423     1.10353    0.033268
        1350     1.34101     1.10371   0.0332438
        1351     1.33817     1.10388   0.0332197
        1352     1.33567     1.10405   0.0331955
        1353     1.33225     1.10422   0.0331714
        1354     1.32767     1.10439   0.0331473
        1355     1.32164     1.10455   0.0331233
        1356     1.31562      1.1047   0.0330992
        1357      1.3091     1.10485   0.0330752
        1358     1.30185       1.105   0.0330511
        1359     1.29436     1.10514   0.0330271
        1360     1.28542     1.10527   0.0330031
        1361     1.27603      1.1054   0.0329791
        1362     1.26645     1.10551   0.0329551
        1363     1.25573     1.10563   0.0329311
        1364     1.24416     1.10573   0.0329071
        1365     1.23248     1.10582   0.0328831
        1366     1.22001      1.1059   0.0328591
        1367      1.2068     1.10598   0.0328352
        1368     1.19361     1.10604   0.0328112
        1369     1.18001      1.1061   0.0327873
        1370      1.1658     1.10614   0.0327634
        1371     1.15055     1.10617   0.0327395
        1372     1.13599     1.10619   0.0327157
        1373     1.12098      1.1062   0.0326919
        1374     1.10581      1.1062   0.0326681
        1375     1.09005     1.10619   0.0326443
        1376     1.07448     1.10617   0.0326206
        1377     1.05842     1.10613   0.0325969
        1378     1.04315     1.10609   0.0325733
        1379     1.02799     1.10603   0.0325497
        1380     1.01253     1.10596   0.0325262
        1381    0.997522     1.10589   0.0325028
        1382    0.983279      1.1058   0.0324794
        1383    0.968648      1.1057    0.032456
        1384    0.954409     1.10559   0.0324328
        1385    0.941093     1.10547   0.0324096
        1386    0.928272     1.10534   0.0323864
        1387    0.915522      1.1052   0.0323634
        1388    0.903614     1.10506   0.0323404
        1389     0.89212     1.10491   0.0323175
        1390    0.881811     1.10475   0.0322946
        1391     0.87274     1.10458   0.0322718
        1392    0.863754     1.10441   0.0322491
        1393    0.855622     1.10423   0.0322264
        1394    0.848154     1.10404   0.0322038
        1395    0.841635     1.10386   0.0321813
        1396    0.835146     1.10366   0.0321588
        1397    0.830892     1.10347   0.0321364
        1398    0.827957     1.10327    0.032114
        1399    0.825657     1.10307   0.0320917
        1400    0.824745     1.10287   0.0320694
        1401    0.824292     1.10267   0.0320471
        1402    0.826012     1.10248   0.0320248
        1403    0.828246     1.10228   0.0320026
        1404    0.831978     1.10209   0.0319804
        1405    0.837225      1.1019   0.0319582
        1406    0.844716     1.10172    0.031936
        1407    0.852046     1.10154   0.0319138
        1408    0.861625     1.10137   0.0318916
        1409    0.871519     1.10121   0.0318694
        1410     0.88292     1.10105   0.0318471
        1411    0.895566     1.10091   0.0318249
        1412    0.909912     1.10077   0.0318026
        1413    0.925923     1.10065   0.0317804
        1414    0.940907     1.10053   0.0317581
        1415    0.957465     1.10043   0.0317358
        1416    0.975781     1.10035   0.0317135
        1417    0.994826     1.10027   0.0316912
        1418     1.01549     1.10021   0.0316689
        1419     1.03624     1.10017   0.0316467
        1420     1.05819     1.10014   0.0316244
        1421     1.08077     1.10012   0.0316021
        1422      1.1041     1.10013   0.0315799
        1423     1.12831     1.10015   0.0315577
        1424      1.1516     1.10018   0.0315356
        1425     1.17647     1.10023   0.0315135
        1426     1.20088     1.10031   0.0314915
        1427     1.22566     1.10039   0.0314695
        1428      1.2485      1.1005   0.0314477
        1429      1.2724     1.10062   0.0314259
        1430     1.29506     1.10075   0.0314042
        1431     1.31659      1.1009   0.0313826
        1432     1.33807     1.10107   0.0313611
        1433     1.35795     1.10125   0.0313398
        1434     1.37708     1.10144   0.0313185
        1435     1.39539     1.10165   0.0312974
        1436     1.41327     1.10186   0.0312763
        1437     1.42849     1.10209   0.0312554
        1438     1.44223     1.10233   0.0312345
        1439     1.45467     1.10257   0.0312138
        1440     1.46724     1.10283   0.0311931
        1441     1.47826     1.10309   0.0311726
        1442      1.4882     1.10335   0.0311521
        1443     1.49611     1.10362   0.0311317
        1444     1.50321      1.1039   0.0311114
        1445     1.50977     1.10418   0.0310911
        1446     1.51413     1.10447   0.0310709
        1447     1.51631     1.10475   0.0310507
        1448     1.51876     1.10504   0.0310306
        1449     1.52005     1.10532   0.0310105
        1450     1.51997     1.10561   0.0309904
        1451     1.51881     1.10589   0.0309704
        1452      1.5161     1.10618   0.0309504
        1453     1.51282     1.10646   0.0309303
        1454     1.50782     1.10673   0.0309103
        1455     1.50232       1.107   0.0308902
        1456     1.49612     1.10727   0.0308702
        1457     1.48877     1.10753   0.0308501
        1458      1.4796     1.10779     0.03083
        1459     1.47058     1.10804   0.0308099
        1460     1.46104     1.10828   0.0307897
        1461     1.45033     1.10851   0.0307695
        1462     1.43948     1.10874   0.0307493
        1463     1.42807     1.10896   0.0307291
        1464     1.41594     1.10917   0.0307088
        1465      1.4032     1.10937   0.0306885
        1466     1.39112     1.10956   0.0306682
        1467      1.3786     1.10974   0.0306478
        1468     1.36452     1.10992   0.0306274
        1469     1.35188     1.11008    0.030607
        1470     1.33884     1.11024   0.0305866
        1471     1.32621     1.11038   0.0305661
        1472     1.31288     1.11052   0.0305457
        1473     1.30037     1.11065   0.0305252
        1474     1.28877     1.11077   0.0305047
        1475     1.27741     1.11088   0.0304843
        1476     1.26636     1.11099   0.0304638
        1477     1.25639     1.11109   0.0304433
        1478     1.24635     1.11118   0.0304229
        1479     1.23722     1.11126   0.0304024
        1480     1.22952     1.11134    0.030382
        1481     1.22228     1.11142   0.0303616
        1482     1.21551     1.11149   0.0303412
        1483     1.20969     1.11156   0.0303208
        1484     1.20407     1.11162   0.0303004
        1485      1.1996     1.11168   0.0302801
        1486     1.19624     1.11173   0.0302597
        1487     1.19298     1.11179   0.0302394
        1488     1.19001     1.11184   0.0302192
        1489     1.18801     1.11189   0.0301989
        1490     1.18618     1.11194   0.0301787
        1491     1.18472     1.11199   0.0301585
        1492     1.18307     1.11204   0.0301383
        1493     1.18189     1.11209   0.0301182
        1494     1.18088     1.11213    0.030098
        1495     1.17972     1.11218   0.0300779
        1496     1.17838     1.11222   0.0300579
        1497     1.17822     1.11227   0.0300378
        1498     1.17752     1.11231   0.0300178
        1499     1.17601     1.11235   0.0299978
        1500     1.17509     1.11239   0.0299778
        1501     1.17377     1.11243   0.0299579
        1502     1.17228     1.11247    0.029938
        1503     1.17061     1.11251   0.0299181
        1504     1.16755     1.11255   0.0298982
        1505       1.166     1.11259   0.0298784
        1506     1.16453     1.11262   0.0298585
        1507     1.16243     1.11265   0.0298387
        1508     1.15972     1.11268    0.029819
        1509      1.1574     1.11271   0.0297992
        1510     1.15476     1.11274   0.0297795
        1511     1.15208     1.11277   0.0297598
        1512      1.1501     1.11279   0.0297401
        1513     1.14812     1.11282   0.0297205
        1514     1.14568     1.11284   0.0297009
        1515     1.14278     1.11286   0.0296813
        1516     1.13969     1.11287   0.0296617
        1517     1.13713     1.11289   0.0296421
        1518     1.13485     1.11291   0.0296226
        1519     1.13212     1.11292   0.0296031
        1520     1.12966     1.11293   0.0295837
        1521     1.12695     1.11294   0.0295642
        1522     1.12445     1.11295   0.0295448
        1523      1.1219     1.11295   0.0295254
        1524     1.11926     1.11296    0.029506
        1525     1.11577     1.11296   0.0294867
        1526     1.11211     1.11296   0.0294673
        1527     1.10896     1.11295    0.029448
        1528     1.10557     1.11295   0.0294288
        1529      1.1019     1.11294   0.0294095
        1530     1.09765     1.11293   0.0293903
        1531     1.09352     1.11292   0.0293711
        1532     1.08948      1.1129   0.0293519
        1533     1.08478     1.11289   0.0293328
        1534     1.07963     1.11286   0.0293137
        1535     1.07353     1.11284   0.0292946
        1536     1.06697     1.11281   0.0292755
        1537     1.05968     1.11277   0.0292565
        1538     1.05241     1.11273   0.0292375
        1539     1.04491     1.11269   0.0292186
        1540      1.0353     1.11264   0.0291996
        1541     1.02647     1.11258   0.0291807
        1542     1.01703     1.11252   0.0291619
        1543     1.00653     1.11245   0.0291431
        1544    0.996472     1.11238   0.0291243
        1545    0.985955      1.1123   0.0291055
        1546    0.976006     1.11221   0.0290868
        1547    0.966933     1.11211   0.0290682
        1548     0.95761     1.11202   0.0290496
        1549    0.947638     1.11191    0.029031
        1550    0.938301      1.1118   0.0290125
        1551    0.929443     1.11168    0.028994
        1552    0.919463     1.11156   0.0289756
        1553    0.910134     1.11143   0.0289573
        1554    0.901055     1.11129   0.0289389
        1555    0.892792     1.11115   0.0289207
        1556    0.886385     1.11101   0.0289024
        1557     0.87998     1.11086   0.0288843
        1558    0.874372     1.11071   0.0288661
        1559    0.868901     1.11055    0.028848
        1560    0.864826     1.11039     0.02883
        1561    0.860993     1.11023   0.0288119
        1562     0.85961     1.11007   0.0287939
        1563    0.858547     1.10991    0.028776
        1564    0.857589     1.10975    0.028758
        1565    0.858923     1.10959   0.0287401
        1566    0.861114     1.10943   0.0287222
        1567     0.86465     1.10928   0.0287043
        1568    0.868562     1.10912   0.0286864
        1569    0.874278     1.10897   0.0286685
        1570    0.881052     1.10883   0.0286506
        1571    0.888372     1.10869   0.0286327
        1572    0.897172     1.10855   0.0286148
        1573    0.906204     1.10842   0.0285969
        1574    0.916864      1.1083    0.028579
        1575    0.928852     1.10819   0.0285611
        1576    0.941626     1.10808   0.0285431
        1577    0.954878     1.10798   0.0285252
        1578    0.968058      1.1079   0.0285073
        1579    0.982293     1.10782   0.0284893
        1580    0.997499     1.10775   0.0284714
        1581     1.01287     1.10769   0.0284534
        1582     1.02881     1.10764   0.0284355
        1583      1.0445      1.1076   0.0284176
        1584     1.05985     1.10757   0.0283996
        1585     1.07573     1.10755   0.0283817
        1586     1.09061     1.10754   0.0283638
        1587     1.10608     1.10754    0.028346
        1588     1.12156     1.10754   0.0283281
        1589       1.136     1.10756   0.0283103
        1590     1.15051     1.10759   0.0282925
        1591     1.16502     1.10763   0.0282747
        1592     1.17895     1.10767    0.028257
        1593     1.19152     1.10772   0.0282393
        1594     1.20384     1.10778   0.0282217
        1595     1.21563     1.10785   0.0282041
        1596     1.22635     1.10792   0.0281865
        1597     1.23619       1.108   0.0281689
        1598     1.24439     1.10809   0.0281514
        1599     1.25213     1.10818    0.028134
        1600     1.25869     1.10827   0.0281166
        1601     1.26452     1.10837   0.0280992
        1602     1.27014     1.10847   0.0280818
        1603     1.27435     1.10858   0.0280645
        1604     1.27696     1.10868   0.0280472
        1605     1.27848     1.10879   0.0280299
        1606     1.27944     1.10889   0.0280127
        1607     1.28041       1.109   0.0279954
        1608     1.27999     1.10911   0.0279782
        1609     1.28018     1.10921    0.027961
        1610     1.27891     1.10932   0.0279439
        1611     1.27793     1.10942   0.0279267
        1612     1.27541     1.10953   0.0279096
        1613     1.27359     1.10963   0.0278925
        1614     1.27207     1.10973   0.0278754
        1615     1.26949     1.10983   0.0278583
        1616     1.26689     1.10992   0.0278412
        1617     1.26529     1.11002   0.0278242
        1618     1.26212     1.11011   0.0278071
        1619     1.26031     1.11021   0.0277901
        1620     1.25874      1.1103   0.0277731
        1621     1.25696     1.11039   0.0277561
        1622     1.25528     1.11048   0.0277391
        1623      1.2542     1.11057   0.0277222
        1624     1.25426     1.11066   0.0277053
        1625     1.25407     1.11074   0.0276884
        1626     1.25439     1.11083   0.0276715
        1627     1.25525     1.11092   0.0276546
        1628     1.25671     1.11101   0.0276378
        1629     1.25832      1.1111   0.0276209
        1630     1.26084     1.11119   0.0276041
        1631     1.26457     1.11129   0.0275874
        1632     1.26954     1.11138   0.0275706
        1633     1.27507     1.11148   0.0275539
        1634      1.2812     1.11159   0.0275373
        1635     1.28869      1.1117   0.0275207
        1636     1.29661     1.11181   0.0275041
        1637     1.30619     1.11193   0.0274875
        1638     1.31649     1.11205    0.027471
        1639     1.32705     1.11218   0.0274546
        1640     1.33883     1.11232   0.0274382
        1641     1.35162     1.11247   0.0274218
        1642     1.36538     1.11262   0.0274056
        1643     1.37964     1.11278   0.0273894
        1644     1.39509     1.11296   0.0273733
        1645     1.41194     1.11314   0.0273572
        1646     1.42871     1.11333   0.0273413
        1647     1.44749     1.11353   0.0273254
        1648     1.46583     1.11375   0.0273097
        1649     1.48533     1.11397    0.027294
        1650     1.50566     1.11421   0.0272785
        1651     1.52649     1.11446   0.0272632
        1652     1.54699     1.11472   0.0272479
        1653     1.56825       1.115   0.0272328
        1654     1.59014     1.11528   0.0272179
        1655     1.61207     1.11558   0.0272031
        1656      1.6334      1.1159   0.0271884
        1657     1.65474     1.11622    0.027174
        1658     1.67544     1.11656   0.0271597
        1659     1.69587     1.11691   0.0271456
        1660     1.71517     1.11727   0.0271316
        1661     1.73391     1.11764   0.0271178
        1662     1.75247     1.11802   0.0271042
        1663        1.77     1.11841   0.0270907
        1664     1.78569     1.11881   0.0270774
        1665     1.80113     1.11922   0.0270642
        1666      1.8148     1.11964   0.0270512
        1667     1.82666     1.12007   0.0270383
        1668     1.83786      1.1205   0.0270255
        1669     1.84719     1.12093   0.0270128
        1670     1.85489     1.12137   0.0270002
        1671      1.8617     1.12181   0.0269877
        1672      1.8679     1.12226   0.0269753
        1673     1.87136     1.12271   0.0269629
        1674     1.87385     1.12316   0.0269505
        1675     1.87545     1.12361   0.0269381
        1676     1.87647     1.12405   0.0269258
        1677     1.87557      1.1245   0.0269135
        1678     1.87405     1.12495   0.0269011
        1679     1.87202     1.12539   0.0268888
        1680      1.8686     1.12584   0.0268764
        1681      1.8651     1.12628    0.026864
        1682     1.86185     1.12671   0.0268516
        1683     1.85821     1.12715   0.0268392
        1684      1.8533     1.12758   0.0268267
        1685     1.84815     1.12801   0.0268142
        1686     1.84305     1.12843   0.0268017
        1687     1.83828     1.12885   0.0267891
        1688     1.83362     1.12927   0.0267765
        1689     1.82838     1.12968   0.0267638
        1690     1.82304     1.13009   0.0267511
        1691     1.81807      1.1305   0.0267384
        1692     1.81175      1.1309   0.0267256
        1693     1.80646      1.1313   0.0267128
        1694     1.80047      1.1317      0.0267
        1695      1.7942     1.13209   0.0266871
        1696     1.78784     1.13247   0.0266741
