,loss_1layers,loss_2layers,loss_3layers,loss_4layers,val_loss_1layers,val_loss_2layers,val_loss_3layers,val_loss_4layers
0,12.212037086486816,11.518135070800781,12.251008033752441,11.5654878616333,12.061734199523926,11.2753324508667,11.86187744140625,11.188640594482422
1,11.931379318237305,11.068881034851074,11.620193481445312,10.875754356384277,11.850214004516602,10.929605484008789,11.391322135925293,10.66147232055664
2,11.746879577636719,10.758374214172363,11.200216293334961,10.392413139343262,11.690354347229004,10.653301239013672,11.031982421875,10.230348587036133
3,11.599884033203125,10.502752304077148,10.86246109008789,9.981510162353516,11.554303169250488,10.41368293762207,10.72619342803955,9.842020034790039
4,11.472084999084473,10.270782470703125,10.569524765014648,9.602288246154785,11.43510627746582,10.195836067199707,10.449832916259766,9.473699569702148
5,11.358877182006836,10.060076713562012,10.298908233642578,9.23868179321289,11.328125953674316,9.991421699523926,10.194055557250977,9.122054100036621
6,11.256124496459961,9.86017894744873,10.048039436340332,8.891508102416992,11.230127334594727,9.797516822814941,9.949661254882812,8.782061576843262
7,11.161384582519531,9.668438911437988,9.806375503540039,8.555780410766602,11.138044357299805,9.610376358032227,9.7190580368042,8.448018074035645
8,11.072219848632812,9.483120918273926,9.577301979064941,8.223217010498047,11.052153587341309,9.429411888122559,9.494306564331055,8.118154525756836
9,10.98873519897461,9.304712295532227,9.354223251342773,7.895538806915283,10.971379280090332,9.252389907836914,9.277880668640137,7.794483184814453
10,10.909808158874512,9.128119468688965,9.139226913452148,7.574131965637207,10.89468765258789,9.080219268798828,9.064449310302734,7.475706577301025
11,10.834882736206055,8.95629596710205,8.926118850708008,7.2572126388549805,10.820745468139648,8.910282135009766,8.855740547180176,7.160958290100098
12,10.762346267700195,8.787019729614258,8.718114852905273,6.943995475769043,10.750199317932129,8.74343490600586,8.647738456726074,6.851843357086182
13,10.692909240722656,8.620115280151367,8.510734558105469,6.637298107147217,10.68220329284668,8.578042984008789,8.445195198059082,6.546586990356445
14,10.62621784210205,8.45494270324707,8.30770492553711,6.333713054656982,10.616283416748047,8.415173530578613,8.244507789611816,6.24643611907959
