#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
          87     1.88087     0.69758   0.0899373
          88     2.10281    0.713549   0.0903218
          89     1.65173     0.72409     0.08992
          90     1.91318    0.737302   0.0898862
          91     2.07914    0.752048   0.0900998
          92     1.87327    0.764235   0.0899409
          93     2.05338    0.778096   0.0900357
          94     2.19777    0.793199   0.0903357
          95      1.9763    0.805653   0.0902391
          96     1.36149    0.811443   0.0894847
          97     1.48104    0.818346    0.088828
          98     1.57239     0.82604   0.0882542
          99     2.24578    0.840381   0.0885203
         100     1.88653    0.850843   0.0882511
         101     2.01029    0.862322   0.0881208
         102      2.2066    0.875502   0.0882369
         103      1.7215    0.883715   0.0877617
         104     1.24741    0.887212   0.0869875
         105     1.12388    0.889466   0.0861882
         106     1.11633    0.891606   0.0854017
         107      1.2501    0.894957   0.0846692
         108     1.45073    0.900103   0.0840415
         109     1.67144    0.907179   0.0835679
         110     1.76464    0.914974   0.0831709
         111     2.04794    0.925181   0.0830456
         112     1.65361    0.931685   0.0825584
         113     1.77284    0.939129   0.0821627
         114     1.38664    0.943055   0.0815357
         115    0.968441    0.943275    0.080827
         116     1.19206     0.94542   0.0801586
         117     1.06365    0.946431   0.0794799
         118     1.36768        0.95   0.0788865
         119     1.10537    0.951306   0.0782343
         120    0.890571      0.9508    0.077584
         121    0.512605    0.947179   0.0770273
         122    0.735872    0.945447   0.0764154
         123     1.01855    0.946041   0.0757965
         124      1.2616    0.948586   0.0752279
         125     1.14101    0.950125   0.0746418
         126     1.15067    0.951717   0.0740664
         127     1.24514    0.954027   0.0735192
         128     1.11215    0.955262   0.0729552
         129     0.97883    0.955445   0.0723899
         130    0.891491    0.954953   0.0718348
         131     1.64836    0.960246   0.0714811
         132     1.01653    0.960673   0.0709409
         133    0.712205    0.958805   0.0704321
         134     1.10306    0.959881   0.0699147
         135     1.09263    0.960864   0.0694037
         136     1.39506    0.964057   0.0689668
         137    0.744457    0.962454    0.068482
         138     1.05301     0.96311   0.0679889
         139     0.51075    0.959856   0.0675776
         140    0.409429    0.955924   0.0672092
         141      0.6683    0.953884   0.0667635
         142    0.274292    0.949099   0.0664646
         143    0.590065    0.946588   0.0660473
         144     0.80537    0.945607   0.0655959
         145     0.95884    0.945698   0.0651436
         146     1.35274    0.948486    0.064757
         147    0.942803    0.948448   0.0643165
         148     1.53187     0.95239   0.0640026
         149     1.82638    0.958255   0.0638413
         150     1.09099     0.95914   0.0634218
         151    0.859741    0.958482   0.0630052
         152    0.923365    0.958251   0.0625911
         153    0.940128    0.958133   0.0621822
         154     0.64132    0.956075   0.0618124
         155     0.63838    0.954026   0.0614476
         156      1.2015    0.955612   0.0610742
         157    0.818508    0.954739   0.0606914
         158    0.843991    0.954038   0.0603113
         159     1.01106    0.954396   0.0599331
         160     1.18836    0.955859   0.0595763
         161     1.15887     0.95712   0.0592196
         162     1.32512    0.959391   0.0588976
         163       1.078    0.960119   0.0585408
         164     0.88743    0.959676   0.0581855
         165     1.38791    0.962271   0.0578907
         166     1.33121    0.964494   0.0575846
         167     1.16475    0.965693   0.0572523
         168    0.918717    0.965413   0.0569122
         169    0.957071    0.965364   0.0565755
         170     1.20671    0.966783   0.0562605
         171     1.05513      0.9673   0.0559338
         172    0.394142    0.963968   0.0557078
         173    0.613128     0.96194   0.0554227
         174    0.872194    0.961424   0.0551066
         175     1.28269     0.96326   0.0548222
         176    0.722314    0.961891   0.0545278
         177    0.888155    0.961474   0.0542214
         178    0.861124     0.96091   0.0539197
         179    0.974005    0.960984   0.0536185
         180     1.30167    0.962876    0.053354
         181    0.453262    0.960061   0.0531335
         182    0.774116    0.959039   0.0528514
         183    0.857449    0.958484   0.0525655
         184      1.2306    0.959963   0.0523006
         185     1.09497    0.960693    0.052023
         186     1.03422    0.961088   0.0517448
         187    0.971273    0.961142   0.0514681
         188     1.14711    0.962132   0.0512038
         189     1.01585    0.962416   0.0509337
         190    0.981615    0.962517   0.0506657
         191     1.54302    0.965556   0.0504916
         192     1.69335    0.969347   0.0503707
         193     1.62339    0.972736   0.0502235
         194     1.81286    0.977066    0.050151
         195     1.42842    0.979381   0.0499472
         196     1.67267    0.982918   0.0498175
         197     1.40341    0.985052   0.0496103
         198     1.72503     0.98879   0.0495003
         199      1.8858    0.993297   0.0494564
         200     1.66657    0.996664   0.0493235
