#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          87    -5.02114    -5.03914  0.00367377
          88    -5.02447    -5.03898  0.00363581
          89    -5.02599    -5.03883  0.00359788
          90    -5.07417    -5.03922  0.00357927
          91    -4.98835    -5.03866  0.00358332
          92    -5.03462    -5.03862  0.00354464
          93    -5.07089    -5.03897  0.00352347
          94    -5.04916    -5.03908  0.00348766
          95    -5.03561    -5.03904  0.00345113
          96    -4.99844    -5.03862    0.003441
          97    -5.02804    -5.03851  0.00340725
          98    -5.06922    -5.03882  0.00338686
          99    -5.05552    -5.03899  0.00335685
         100    -5.05468    -5.03915  0.00332695
         101    -5.04338    -5.03919  0.00329427
         102     -5.0918     -5.0397   0.0033021
         103    -4.99278    -5.03925  0.00330132
         104    -5.05166    -5.03937  0.00327173
         105    -5.03249     -5.0393  0.00324123
         106    -5.02412    -5.03916  0.00321381
         107    -5.06195    -5.03937  0.00319083
         108    -5.03289    -5.03931  0.00316185
         109    -5.01713    -5.03911  0.00313939
         110    -5.00605    -5.03881   0.0031252
         111    -5.02978    -5.03873   0.0030981
         112    -5.03639    -5.03871  0.00307051
         113    -5.00939    -5.03845  0.00305428
         114    -4.97375    -5.03788  0.00307976
         115    -5.04285    -5.03792  0.00305328
         116    -5.08984    -5.03837  0.00305959
         117    -5.08318    -5.03875  0.00305732
         118    -5.00475    -5.03847  0.00304496
         119    -5.03247    -5.03841  0.00301979
         120    -4.97932    -5.03792  0.00303452
         121    -4.99934     -5.0376  0.00302614
         122     -5.0109    -5.03738  0.00300924
         123    -5.04558    -5.03745  0.00298551
         124     -5.0581    -5.03762  0.00296608
         125    -5.08397    -5.03799  0.00296544
         126    -5.05417    -5.03812  0.00294468
         127    -5.02198    -5.03799  0.00292424
         128    -5.03777    -5.03799  0.00290139
         129    -5.09024    -5.03839  0.00290703
         130     -5.0545    -5.03852  0.00288731
         131    -5.06261     -5.0387  0.00287112
         132      -4.989    -5.03832  0.00287395
         133    -5.08442    -5.03867  0.00287316
         134    -5.02274    -5.03855  0.00285418
         135    -5.02755    -5.03847   0.0028342
         136     -5.0004    -5.03819  0.00282715
         137    -5.04351    -5.03823  0.00280678
         138    -5.01613    -5.03807  0.00279101
         139    -5.01904    -5.03793  0.00277428
         140    -5.08608    -5.03828   0.0027757
         141    -5.03402    -5.03825  0.00275618
         142    -5.02379    -5.03814  0.00273865
         143    -5.11299    -5.03867  0.00276905
         144    -5.07745    -5.03894  0.00276289
         145     -5.0404    -5.03895  0.00274386
         146    -5.08351    -5.03925  0.00274199
         147    -5.03904    -5.03925  0.00272333
         148    -5.04353    -5.03928  0.00270509
         149    -4.99997    -5.03902  0.00269977
         150     -5.0613    -5.03916  0.00268585
         151    -5.01126    -5.03898  0.00267442
         152    -5.01373    -5.03881  0.00266198
         153    -5.06683      -5.039  0.00265087
         154    -5.10916    -5.03945  0.00267252
         155    -5.03908    -5.03945  0.00265528
         156    -5.02597    -5.03936  0.00263966
         157    -5.04926    -5.03943   0.0026236
         158    -5.06816    -5.03961  0.00261329
         159      -5.036    -5.03959  0.00259695
         160    -5.05767     -5.0397  0.00258318
         161    -5.01909    -5.03957   0.0025703
         162    -5.03818    -5.03956  0.00255445
         163     -5.0295     -5.0395  0.00253953
         164    -5.07816    -5.03974  0.00253496
         165    -4.98224    -5.03939  0.00254343
         166    -4.99197     -5.0391   0.0025441
         167     -5.0047     -5.0389  0.00253719
         168    -5.06934    -5.03908  0.00252855
         169    -5.02264    -5.03898  0.00251546
         170    -5.02119    -5.03888  0.00250284
         171    -5.01326    -5.03873  0.00249268
         172    -4.99939     -5.0385  0.00248866
         173    -4.99943    -5.03827   0.0024845
         174    -5.10023    -5.03863   0.0024956
         175    -5.04646    -5.03867  0.00248174
         176      -5.028    -5.03861  0.00246838
         177    -5.02939    -5.03856  0.00245499
         178     -5.0626    -5.03869  0.00244491
         179    -5.00447     -5.0385  0.00243871
         180     -5.0437    -5.03853  0.00242534
         181    -4.99586     -5.0383  0.00242337
         182    -4.99902    -5.03808  0.00241964
         183    -5.09691     -5.0384  0.00242768
         184    -4.98405    -5.03811  0.00243239
         185    -5.04316    -5.03813   0.0024194
         186    -5.01918    -5.03803  0.00240853
         187    -5.09169    -5.03832  0.00241269
         188    -5.05436     -5.0384  0.00240136
         189    -5.07004    -5.03857  0.00239448
         190    -5.00741    -5.03841  0.00238749
         191    -5.05914    -5.03852  0.00237746
         192    -5.01895    -5.03841  0.00236726
         193    -4.99919    -5.03821   0.0023637
         194    -5.03853    -5.03821  0.00235151
         195    -5.03144    -5.03818  0.00233971
         196    -4.97226    -5.03784  0.00235182
         197    -5.00395    -5.03767  0.00234616
         198    -5.00371     -5.0375  0.00234058
         199    -5.04251    -5.03752  0.00232895
         200    -5.03296     -5.0375  0.00231742
