#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         159     2.96724     2.96713 4.75044e-05
         160     2.96712     2.96713 4.72075e-05
         161     2.96709     2.96713 4.69148e-05
         162     2.96748     2.96713 4.66774e-05
         163     2.96683     2.96713 4.64265e-05
         164     2.96718     2.96713 4.61446e-05
         165     2.96718     2.96713  4.5866e-05
         166     2.96699     2.96713 4.55972e-05
         167      2.9671     2.96713 4.53244e-05
         168     2.96731     2.96713 4.50681e-05
         169     2.96739     2.96713 4.48273e-05
         170     2.96683     2.96713 4.45974e-05
         171     2.96697     2.96713 4.43464e-05
         172     2.96706     2.96713 4.40904e-05
         173     2.96747     2.96713 4.38807e-05
         174     2.96725     2.96713 4.36342e-05
         175     2.96713     2.96713 4.33849e-05
         176     2.96711     2.96713 4.31385e-05
         177     2.96713     2.96713 4.28948e-05
         178     2.96711     2.96713  4.2654e-05
         179     2.96695     2.96713  4.2427e-05
         180     2.96707     2.96713 4.21923e-05
         181     2.96723     2.96713 4.19634e-05
         182       2.967     2.96713 4.17388e-05
         183     2.96721     2.96713  4.1513e-05
         184     2.96784     2.96713 4.14681e-05
         185      2.9667     2.96713 4.13099e-05
         186     2.96679     2.96713 4.11282e-05
         187     2.96721     2.96713 4.09108e-05
         188     2.96664     2.96712 4.07756e-05
         189     2.96712     2.96712 4.05598e-05
         190     2.96732     2.96713  4.0359e-05
         191     2.96732     2.96713 4.01611e-05
         192     2.96724     2.96713 3.99562e-05
         193     2.96721     2.96713 3.97514e-05
         194     2.96732     2.96713 3.95587e-05
         195     2.96715     2.96713 3.93559e-05
         196     2.96702     2.96713 3.91588e-05
         197     2.96746     2.96713 3.89964e-05
         198     2.96696     2.96713 3.88092e-05
         199     2.96731     2.96713 3.86246e-05
         200      2.9668     2.96713 3.84664e-05
