# VELOCITY:     BLOCK_AVE_POFV	PROG_AVE_POFV:        ERROR:
     1.22565        7.79     4.51073    0.366168
     1.41421        4.66     4.61873    0.356862
     1.60278       5.155     5.15155    0.332713
     1.79134        9.37     6.26009     0.45549
      1.9799        8.38     6.68291    0.453281
     2.16846       6.475     6.74082    0.394281
     2.35702       6.025     11.9495     1.54789
     2.54558         7.9     18.9783     2.84244
     2.73415       9.135     9.04091    0.480262
     2.92271       4.595       5.898    0.372145
     3.11127       3.595     4.53618    0.344539
     3.29983        5.97     3.72082     0.25489
     3.48839        4.94     2.04891    0.182362
     3.67696        1.38     2.51491    0.221572
     3.86552       3.475     1.79827    0.159418
     4.05408        1.25     1.28345    0.147394
     4.24264       1.875     1.32727    0.147348
      4.4312        4.04     1.13527    0.145313
     4.61976        0.29    0.570091    0.120843
     4.80833           1    0.411364   0.0661178
     4.99689           0       0.314   0.0687363
     5.18545           0    0.237727   0.0529614
     5.37401           0    0.249545     0.05924
     5.56257           0   0.0840909   0.0376208
   0.0942809           0   0.0478571   0.0252178
    0.282843           0    0.211071   0.0492034
    0.471405       1.815     1.17652    0.164509
    0.659966        0.67      1.1758     0.11067
    0.848528         2.8      2.3592    0.198657
     1.03709       5.615     2.99054    0.252279
     1.22565         6.8     4.55161    0.361904
     1.41421       6.985     4.66098    0.352982
     1.60278       3.905     5.12929    0.327515
     1.79134        7.02     6.27366    0.447559
      1.9799        6.21     6.67446    0.445265
     2.16846        6.82     6.74223    0.387243
     2.35702        7.35     11.8674     1.52243
     2.54558       9.245     18.8045     2.79699
     2.73415        9.29     9.04536    0.471707
     2.92271        6.24     5.90411    0.365549
     3.11127         4.6     4.53732    0.338388
     3.29983       4.215     3.72964    0.250491
     3.48839        6.97     2.13679    0.199156
     3.67696       1.175     2.49098    0.218904
     3.86552       2.285     1.80696    0.156808
     4.05408        1.37       1.285     0.14477
     4.24264        2.85     1.35446    0.147204
      4.4312       2.055      1.1517    0.143643
     4.61976       0.715    0.572679    0.118713
     4.80833           1    0.421875   0.0657673
     4.99689           0    0.308393   0.0677372
     5.18545           0    0.233482   0.0521855
     5.37401           0    0.245089   0.0583495
     5.56257           0   0.0825893   0.0369789
   0.0942809           0   0.0470175   0.0247893
    0.282843       0.025    0.207807   0.0484484
    0.471405       0.215     1.15965    0.162486
    0.659966        2.42     1.19763     0.11086
    0.848528        1.57     2.34535    0.195653
     1.03709        4.99     3.02561     0.25028
     1.22565       7.005     4.59465    0.358106
     1.41421       8.205     4.72316    0.352223
     1.60278        4.38     5.11614    0.322033
     1.79134        8.08     6.30535    0.440827
      1.9799       5.485      6.6536    0.437942
     2.16846        7.53     6.75605    0.380696
     2.35702        9.31     11.8225     1.49638
     2.54558       8.585     18.6252     2.75366
     2.73415       5.585     8.98465    0.467321
     2.92271       7.265     5.92798    0.359915
     3.11127       5.585      4.5557     0.33295
     3.29983        4.38     3.74105    0.246356
     3.48839        7.71     2.23456    0.218348
     3.67696       1.055     2.46579    0.216508
     3.86552       1.005     1.79289    0.154687
     4.05408        0.39      1.2693    0.143079
     4.24264        2.77      1.3793    0.146701
      4.4312       2.455     1.17456    0.142931
     4.61976        0.49    0.571228    0.116639
     4.80833        1.51    0.440965   0.0673271
     4.99689           0    0.302982   0.0667646
     5.18545           0    0.229386   0.0514305
     5.37401           0    0.240789    0.057484
     5.56257           0   0.0811404   0.0363586
   0.0942809           0   0.0462069   0.0243752
    0.282843           0    0.204224   0.0477454
    0.471405           0     1.13966     0.16091
    0.659966       0.825     1.19121    0.109135
    0.848528       3.365     2.36293    0.193068
     1.03709        5.97     3.07638     0.25106
     1.22565       4.665     4.59586    0.351933
     1.41421        7.91      4.7781     0.35041
     1.60278           7     5.14862    0.318115
     1.79134         6.9      6.3156    0.433346
      1.9799       8.575     6.68672    0.431643
     2.16846       6.095     6.74466    0.374303
     2.35702        8.04     11.7573       1.472
     2.54558       8.375     18.4484     2.71185
     2.73415       4.995     8.91586    0.464299
     2.92271       5.685     5.92379    0.353734
     3.11127        6.58      4.5906    0.329034
     3.29983       6.885     3.79526    0.248001
     3.48839        8.02     2.33431    0.236272
     3.67696       0.455     2.43112    0.215533
     3.86552       0.715     1.77431    0.153132
     4.05408       1.165      1.2675    0.140624
     4.24264        2.08     1.39138    0.144668
      4.4312        1.27     1.17621    0.140476
     4.61976        0.58    0.571379    0.114628
     4.80833       1.125    0.452759   0.0671913
     4.99689       0.725    0.310259   0.0660088
     5.18545           0    0.225431   0.0506956
     5.37401           0    0.236638   0.0566426
     5.56257           0   0.0797414   0.0357586
   0.0942809           0   0.0454237   0.0239746
    0.282843       0.065    0.201864   0.0469944
    0.471405       0.415     1.12737     0.15865
    0.659966        1.23     1.19186    0.107287
    0.848528       4.115     2.39263    0.192066
     1.03709        4.23     3.09593    0.247565
     1.22565        5.28     4.60746    0.346159
     1.41421       7.105     4.81754    0.346683
     1.60278      10.625     5.24144    0.325983
     1.79134       7.405     6.33407    0.426394
      1.9799        5.29     6.66305    0.424975
     2.16846        6.92     6.74763    0.367971
     2.35702       8.155     11.6963     1.44832
     2.54558       6.415     18.2445     2.67355
     2.73415        7.19     8.88661     0.45735
     2.92271       2.205     5.86076    0.353309
     3.11127       6.595     4.62458    0.325206
     3.29983       6.285     3.83746    0.247361
     3.48839        8.03     2.43085    0.251216
     3.67696       2.065     2.42492    0.211969
     3.86552       1.295     1.76619    0.150752
     4.05408        2.88     1.29483    0.140871
     4.24264       1.245      1.3889    0.142238
      4.4312       0.165     1.15907    0.139137
     4.61976       0.745    0.574322    0.112723
     4.80833       1.215    0.465678   0.0672831
     4.99689       0.835    0.319153   0.0654864
     5.18545           0     0.22161   0.0499801
     5.37401           0    0.232627   0.0558244
     5.56257           0   0.0783898   0.0351781
   0.0942809           0   0.0446667    0.023587
    0.282843       0.175    0.201417   0.0462133
    0.471405       1.105       1.127    0.156007
    0.659966        0.66       1.183    0.105864
    0.848528        3.25     2.40692    0.189396
     1.03709        6.29     3.14917    0.249097
     1.22565       5.325     4.61942    0.340597
     1.41421         8.1     4.87225    0.345194
     1.60278       8.395       5.294     0.32476
     1.79134        8.69     6.37333    0.421092
      1.9799        7.74       6.681    0.418271
     2.16846       4.515     6.71042    0.363714
     2.35702       5.785     11.5977     1.42753
     2.54558       4.535      18.016     2.63873
     2.73415       6.135     8.84075    0.452021
     2.92271        6.47     5.87092    0.347567
     3.11127        8.25       4.685    0.325351
     3.29983       4.075     3.84142     0.24327
     3.48839       6.755     2.50292    0.257159
     3.67696       2.355     2.42375     0.20844
     3.86552        2.05     1.77092    0.148314
     4.05408        2.69     1.31808    0.140429
     4.24264       1.655     1.39333    0.139936
      4.4312           0     1.13975    0.138153
     4.61976           0     0.56475     0.11125
     4.80833       1.365    0.480667   0.0678107
     4.99689       1.635    0.341083    0.067968
     5.18545           0    0.217917   0.0492834
     5.37401           0     0.22875   0.0550285
     5.56257           0   0.0770833    0.034616
   0.0942809           0   0.0439344   0.0232117
    0.282843        1.64       0.225   0.0511202
    0.471405        0.36     1.11443    0.153955
    0.659966       0.065     1.16467    0.105704
    0.848528        2.77     2.41287    0.186384
     1.03709        7.19     3.21541    0.253669
     1.22565       5.085     4.62705    0.335099
     1.41421       8.325     4.92885    0.344145
     1.60278       6.165     5.30828     0.31975
     1.79134        7.58     6.39311    0.414653
      1.9799        9.14     6.72131    0.413352
     2.16846       4.595     6.67574    0.359401
     2.35702       6.255     11.5102     1.40681
     2.54558        7.34      17.841     2.60127
     2.73415        7.81     8.82385    0.444926
     2.92271       4.735      5.8523    0.342367
     3.11127       5.335     4.69566    0.320192
     3.29983        6.35     3.88254    0.242733
     3.48839        3.59     2.52074     0.25356
     3.67696        3.53     2.44189     0.20581
     3.86552        3.47     1.79877    0.148475
     4.05408       2.135     1.33148    0.138764
     4.24264        1.21     1.39033    0.137674
      4.4312         0.2     1.12434    0.136744
     4.61976       0.125    0.557541    0.109659
     4.80833           1     0.48918   0.0672313
     4.99689           2    0.368279   0.0720895
     5.18545           0    0.214344   0.0486048
     5.37401           0       0.225    0.054254
     5.56257           0   0.0758197   0.0340716
   0.0942809           0   0.0432258   0.0228481
    0.282843           1      0.2375   0.0518014
    0.471405       0.985     1.11234    0.151486
    0.659966       0.785     1.15855    0.104176
    0.848528       2.205     2.40952    0.183408
     1.03709         5.7     3.25548    0.252723
     1.22565       5.305     4.63798    0.329872
     1.41421      10.395     5.01702    0.349705
     1.60278       4.595     5.29677    0.314799
     1.79134         8.4     6.42548    0.409226
      1.9799        8.32      6.7471    0.407489
     2.16846        6.49     6.67274    0.353617
     2.35702        6.81     11.4344     1.38616
     2.54558       5.545     17.6427     2.56687
     2.73415        10.5     8.85089    0.438571
     2.92271       5.455     5.84589    0.336905
     3.11127       4.715     4.69597    0.315028
     3.29983        3.22     3.87185    0.239053
     3.48839        1.75     2.50831    0.249775
     3.67696       4.355     2.47274    0.204791
     3.86552       3.825     1.83145    0.149633
     4.05408       2.565     1.35137    0.137945
     4.24264        1.08     1.38532    0.135545
      4.4312       0.485     1.11403    0.134927
     4.61976       0.515    0.556855    0.107893
     4.80833           1    0.497419   0.0666499
     4.99689           2    0.394597   0.0755783
     5.18545           0    0.210887   0.0479436
     5.37401           0    0.221371   0.0535002
     5.56257           0   0.0745968    0.033544
   0.0942809           0   0.0425397   0.0224957
    0.282843        0.93    0.248492   0.0521324
    0.471405       0.355     1.10032    0.149558
    0.659966        1.93     1.17079    0.103239
    0.848528        1.91     2.40159    0.180668
     1.03709       5.495     3.29103    0.251199
     1.22565       2.965     4.61143    0.325703
     1.41421       11.49     5.11976     0.35893
     1.60278       6.355     5.31357     0.31025
     1.79134        7.07     6.43571    0.402859
      1.9799        9.63     6.79286    0.403582
     2.16846       7.675     6.68865    0.348362
     2.35702       7.275     11.3683     1.36573
     2.54558       5.875     17.4559     2.53291
     2.73415       7.765     8.83365    0.431948
     2.92271        5.55     5.84119     0.33159
     3.11127       2.925     4.66786    0.311279
     3.29983       2.665      3.8527    0.236025
     3.48839        2.88     2.51421     0.24588
     3.67696       5.265     2.51706     0.20628
     3.86552       4.775     1.87817    0.154381
     4.05408        1.89     1.35992     0.13602
     4.24264        1.04     1.37984    0.133504
      4.4312       1.535     1.12071     0.13295
     4.61976       0.525    0.556349    0.106181
     4.80833        0.23    0.493175    0.065727
     4.99689           2    0.420079   0.0785572
     5.18545           0     0.20754   0.0472993
     5.37401           0    0.217857   0.0527662
     5.56257           0   0.0734127   0.0330324
   0.0942809           0    0.041875   0.0221541
    0.282843        0.08    0.245859   0.0513842
    0.471405         0.9     1.09719    0.147254
    0.659966       1.445     1.17508    0.101715
    0.848528       2.255      2.3993     0.17786
     1.03709       3.675     3.29703    0.247346
     1.22565         6.8     4.64562    0.322404
     1.41421        9.59     5.18961    0.360054
     1.60278       6.555     5.33297    0.306008
     1.79134        9.26     6.47984    0.398974
      1.9799       9.855      6.8407    0.400102
     2.16846         7.3      6.6982    0.343049
     2.35702       4.635     11.2631     1.34844
     2.54558        6.23     17.2805      2.4994
     2.73415       6.325     8.79445    0.426974
     2.92271       6.175     5.84641     0.32645
     3.11127       3.555     4.65047    0.306901
     3.29983       3.775     3.85148     0.23234
     3.48839        2.93      2.5207    0.242124
     3.67696         4.6     2.54961    0.205609
     3.86552         4.8     1.92383    0.158575
     4.05408       1.185     1.35719    0.133922
     4.24264       1.795     1.38633    0.131576
      4.4312        1.02     1.11914    0.130882
     4.61976        1.26    0.567344     0.10509
     4.80833           0    0.485469   0.0651501
     4.99689           2    0.444766   0.0811158
     5.18545           0    0.204297   0.0466713
     5.37401           0    0.214453   0.0520514
     5.56257           0   0.0722656   0.0325362
   0.0942809           0   0.0412308   0.0218226
    0.282843        0.44    0.248846   0.0506804
    0.471405        0.63        1.09    0.145164
    0.659966        1.08     1.17362    0.100161
    0.848528        1.16     2.38023    0.176143
     1.03709        4.32     3.31277    0.244041
     1.22565       4.865       4.649    0.317462
     1.41421        9.61     5.25762     0.36088
     1.60278       10.12     5.40662    0.310036
     1.79134       6.615     6.48192    0.392841
      1.9799        9.26     6.87792    0.395674
     2.16846       7.545     6.71123    0.338019
     2.35702       7.175     11.2002     1.32916
     2.54558        7.06     17.1232     2.46589
     2.73415       5.785     8.74815    0.422908
     2.92271        5.58     5.84231    0.321454
     3.11127       3.275     4.62931    0.302908
     3.29983       4.745     3.86523    0.229172
     3.48839        2.74     2.52408    0.238423
     3.67696       4.825     2.58462    0.205404
     3.86552        5.42     1.97762    0.165006
     4.05408       0.755     1.34792    0.132182
     4.24264       1.865     1.39369    0.129757
      4.4312        0.07       1.103     0.12986
     4.61976        1.66    0.584154    0.104809
     4.80833       0.165    0.480538   0.0643341
     4.99689       1.235    0.456923   0.0807738
     5.18545           0    0.201154    0.046059
     5.37401           0    0.211154   0.0513551
     5.56257           0   0.0711538   0.0320546
   0.0942809        0.22   0.0439394   0.0216594
    0.282843        0.83    0.257652   0.0506717
    0.471405        0.08      1.0747    0.143768
    0.659966        1.07     1.17205   0.0986556
    0.848528        1.97     2.37402    0.173583
     1.03709         3.6     3.31712    0.240382
     1.22565        3.34     4.62917    0.313271
     1.41421      11.005      5.3447    0.365768
     1.60278       9.165     5.46356    0.310524
     1.79134        8.93     6.51902    0.388636
      1.9799       8.595     6.90394    0.390533
     2.16846        5.96     6.69985    0.333089
     2.35702       6.195     11.1244     1.31118
     2.54558        6.65     16.9645     2.43363
     2.73415        8.08     8.73803    0.416621
     2.92271        5.73     5.84061    0.316588
     3.11127        4.63     4.62932    0.298318
     3.29983       5.045     3.88311    0.226396
     3.48839       1.025     2.50136     0.23589
     3.67696       3.865     2.60402    0.203206
     3.86552       4.415     2.01455    0.166587
     4.05408        3.08     1.37417    0.132759
     4.24264        1.52     1.39561    0.127805
      4.4312           0     1.08629    0.128964
     4.61976       1.865    0.603561    0.105002
     4.80833       0.135    0.475303    0.063572
     4.99689        0.82    0.462424   0.0797371
     5.18545        0.18    0.200833   0.0453622
     5.37401           0    0.207955   0.0506765
     5.56257           0   0.0700758   0.0315871
   0.0942809           0   0.0432836    0.021346
    0.282843        0.19    0.256642   0.0499255
    0.471405        0.81     1.07075    0.141677
    0.659966       1.065     1.17045   0.0971961
    0.848528       3.045     2.38403    0.171281
     1.03709        4.16      3.3297    0.237123
     1.22565        5.99     4.64948    0.309253
     1.41421        7.35     5.37463    0.361531
     1.60278       9.475     5.52343    0.311608
     1.79134       6.885     6.52448    0.382874
      1.9799        8.66     6.93015    0.385583
     2.16846       7.975     6.71888    0.328661
     2.35702        6.07      11.049     1.29378
     2.54558        6.69     16.8112     2.40213
     2.73415       7.625     8.72142    0.410734
     2.92271        5.44     5.83463    0.311919
     3.11127        3.83     4.61739    0.294104
     3.29983        5.34     3.90485    0.224059
     3.48839        2.01     2.49403    0.232483
     3.67696         4.3     2.62933    0.201743
     3.86552        4.16     2.04657     0.16715
     4.05408        1.91     1.38216    0.131018
     4.24264        1.04      1.3903    0.126008
      4.4312       0.575     1.07866    0.127264
     4.61976       1.405    0.615522    0.104114
     4.80833       1.155    0.485448   0.0634275
     4.99689        0.17     0.45806   0.0786663
     5.18545       0.675     0.20791   0.0452339
     5.37401           0    0.204851   0.0500151
     5.56257           0   0.0690299    0.031133
   0.0942809           0   0.0426471   0.0210416
    0.282843       0.705    0.263235   0.0496248
    0.471405       0.295     1.05934    0.140052
    0.659966        0.12       1.155   0.0969865
    0.848528       2.645     2.38787    0.168805
     1.03709        7.22     3.38691    0.240438
     1.22565        3.78     4.63669    0.304969
     1.41421      10.125     5.44449    0.362901
     1.60278       6.905     5.54375    0.307687
     1.79134        6.78     6.52824    0.377262
      1.9799        6.51     6.92397    0.379962
     2.16846        9.54     6.76037    0.326436
     2.35702        9.14     11.0209     1.27506
     2.54558        4.79     16.6344      2.3733
     2.73415       9.035     8.72603     0.40472
     2.92271        5.68     5.83235     0.30734
     3.11127        3.97     4.60787    0.289933
     3.29983        2.47     3.88375    0.221755
     3.48839       2.855     2.49934    0.229125
     3.67696       4.415     2.65559    0.200478
     3.86552       3.085     2.06184    0.165388
     4.05408        2.89     1.40434    0.130954
     4.24264        1.01     1.38471    0.124279
      4.4312       0.035     1.06331    0.126315
     4.61976        1.58    0.629706    0.103545
     4.80833        1.42    0.499191   0.0639663
     4.99689       0.795    0.463015   0.0776654
     5.18545       0.205    0.207868   0.0445687
     5.37401           0    0.201838   0.0493703
     5.56257           0   0.0680147   0.0306917
   0.0942809           0    0.042029   0.0207457
    0.282843       0.695    0.269493   0.0492985
    0.471405       0.305     1.04841    0.138448
    0.659966       0.055     1.13906   0.0968823
    0.848528        3.26     2.40051    0.166831
     1.03709        5.48     3.41725     0.23886
     1.22565        6.35     4.66152    0.301559
     1.41421       8.755     5.49246    0.360799
     1.60278       4.165     5.52377    0.303876
     1.79134       7.825     6.54703    0.372262
      1.9799        6.58     6.91899    0.374488
     2.16846        9.66     6.80239    0.324398
     2.35702         7.8     10.9742     1.25743
     2.54558       8.355     16.5144     2.34194
     2.73415      11.915     8.77225    0.401484
     2.92271         2.3     5.78116     0.30712
     3.11127         3.5     4.59181    0.286175
     3.29983       2.335      3.8613    0.219674
     3.48839       3.725      2.5171    0.226491
     3.67696        3.79     2.67203    0.198246
     3.86552        2.41     2.06688    0.163068
     4.05408       2.115     1.41464    0.129461
     4.24264       2.155     1.39587    0.122978
      4.4312        0.47     1.05471    0.124777
     4.61976        1.11    0.636667    0.102278
     4.80833        1.89    0.519348   0.0661389
     4.99689           1    0.470797   0.0769287
     5.18545           0    0.204855   0.0440245
     5.37401           0    0.198913   0.0487413
     5.56257           0    0.067029   0.0302627
   0.0942809           0   0.0414286   0.0204581
    0.282843           0    0.265643   0.0487443
    0.471405         0.8     1.04486    0.136516
    0.659966        0.42     1.12879   0.0960413
    0.848528        3.13     2.41093    0.164773
     1.03709        4.33     3.43029    0.235803
     1.22565        7.61     4.70364    0.300178
     1.41421        9.45       5.549    0.360047
     1.60278       4.015     5.50221    0.300299
     1.79134       5.615     6.53371    0.367182
      1.9799      10.015     6.96321    0.371741
     2.16846       6.925     6.80414    0.319769
     2.35702       7.295     10.9216     1.24057
     2.54558       10.79     16.4326     2.30991
     2.73415       9.565     8.78357    0.395908
     2.92271       3.715     5.75164    0.304148
     3.11127       4.425     4.58943    0.282097
     3.29983        1.75     3.83114    0.218597
     3.48839        2.02        2.51    0.223367
     3.67696       5.615     2.71407    0.199822
     3.86552        1.35     2.05664     0.16106
     4.05408        1.67     1.41829    0.127663
     4.24264        2.84      1.4165     0.12294
      4.4312       0.655       1.049    0.123125
     4.61976           2    0.656143    0.102654
     4.80833        0.65    0.521214   0.0652204
     4.99689       0.685    0.473857   0.0758906
     5.18545       0.665    0.211429   0.0438836
     5.37401           0    0.196071   0.0481278
     5.56257           0   0.0660714   0.0298455
   0.0942809           0   0.0408451   0.0201782
    0.282843           0    0.261901   0.0482012
    0.471405       0.065     1.03106    0.135289
    0.659966        1.39     1.13246   0.0947591
    0.848528       2.265     2.40887    0.162465
     1.03709        4.44     3.44451     0.23291
     1.22565       4.275     4.69761    0.296011
     1.41421       10.01     5.61183    0.360417
     1.60278        5.54     5.50275    0.296069
     1.79134       8.755       6.565    0.363341
      1.9799       8.745     6.98831    0.367351
     2.16846       6.585     6.80106     0.31528
     2.35702        10.5     10.9157     1.22311
     2.54558        9.09     16.3292     2.27969
     2.73415       6.785     8.75542    0.391332
     2.92271         6.2     5.75796    0.299929
     3.11127       3.875     4.57937    0.278303
     3.29983        1.17     3.79366    0.218708
     3.48839       1.935      2.5019    0.220368
     3.67696       5.235     2.74958    0.200137
     3.86552         1.4     2.04739    0.159057
     4.05408       2.005     1.42655    0.126132
     4.24264         2.8     1.43599    0.122743
      4.4312        1.63     1.05718    0.121662
     4.61976       1.935    0.674155    0.102777
     4.80833       0.605    0.522394   0.0643125
     4.99689       0.565    0.475141   0.0748325
     5.18545         0.2    0.211268   0.0432658
     5.37401           0     0.19331   0.0475291
     5.56257           0   0.0651408   0.0294396
   0.0942809           0   0.0402778    0.019906
    0.282843           0    0.258264   0.0476688
    0.471405           0     1.01674    0.134166
    0.659966           1     1.13062   0.0934608
    0.848528       1.815     2.40063    0.160418
     1.03709       5.075     3.46715    0.230774
     1.22565        4.83     4.69944    0.291905
     1.41421      11.955     5.69993     0.36602
     1.60278       1.485     5.44694     0.29717
     1.79134        7.71      6.5809    0.358642
      1.9799       8.135     7.00424    0.362594
     2.16846       8.305     6.82194    0.311592
     2.35702      12.565     10.9386     1.20633
     2.54558        9.34     16.2322     2.25009
     2.73415         5.6      8.7116    0.388343
     2.92271        6.85     5.77313    0.296147
     3.11127       3.895     4.56986      0.2746
     3.29983        1.62     3.76347    0.217744
     3.48839         1.6     2.48938    0.217663
     3.67696       4.435     2.77299    0.198722
     3.86552       3.575     2.06861    0.158256
     4.05408       1.575     1.42861    0.124397
     4.24264       1.185      1.4325    0.121087
      4.4312        2.09     1.07153    0.120815
     4.61976        3.36    0.711458    0.107907
     4.80833           0    0.515139   0.0638272
     4.99689           0    0.468542   0.0740836
     5.18545           0    0.208333   0.0427642
     5.37401           0    0.190625   0.0469447
     5.56257           0   0.0642361   0.0290447
   0.0942809           0    0.039726   0.0196409
    0.282843           0    0.254726   0.0471469
    0.471405           0     1.00281    0.133049
    0.659966       1.635     1.13753   0.0924356
    0.848528        3.37      2.4139    0.158769
     1.03709       3.585     3.46877    0.227618
     1.22565        5.15     4.70562    0.287972
     1.41421       8.365     5.73644    0.362822
     1.60278       3.535     5.42075    0.294251
     1.79134        6.72     6.58281    0.353735
      1.9799      10.565     7.05301    0.360893
     2.16846        6.43     6.81658     0.30737
     2.35702       13.92     10.9795      1.1905
     2.54558        8.85      16.131     2.22154
     2.73415       3.415     8.63904    0.389742
     2.92271        8.17     5.80596    0.293905
     3.11127        3.27     4.55205    0.271415
     3.29983       3.175     3.75541     0.21491
     3.48839        3.23     2.49952    0.214918
     3.67696        3.83     2.78747    0.196526
     3.86552       2.475     2.07418    0.156186
     4.05408       0.935     1.42185    0.122876
     4.24264       2.495     1.44705      0.1203
      4.4312        1.57     1.07836    0.119353
     4.61976       2.315    0.733425    0.108641
     4.80833       0.995    0.521712   0.0632904
     4.99689           0    0.462123   0.0733463
     5.18545           0    0.205479   0.0422736
     5.37401           0    0.188014   0.0463742
     5.56257           0   0.0633562   0.0286601
   0.0942809           0   0.0391892   0.0193828
    0.282843       0.465    0.257568   0.0465953
    0.471405        0.47    0.995608    0.131446
    0.659966        1.16     1.13784   0.0911869
    0.848528        3.07     2.42277    0.156871
     1.03709       1.945     3.44818    0.225472
     1.22565       6.645     4.73182     0.28527
     1.41421        7.84     5.76486    0.359031
     1.60278         5.5     5.42182    0.290276
     1.79134        6.49     6.58155    0.348957
      1.9799       8.795     7.07655    0.356783
     2.16846       7.715     6.82872    0.303456
     2.35702      12.865     11.0049     1.17469
     2.54558       5.555     15.9881     2.19611
     2.73415        5.13     8.59162    0.387349
     2.92271       8.165     5.83784    0.291657
     3.11127        4.33     4.54905    0.267764
     3.29983       3.865     3.75689    0.212011
     3.48839        2.79     2.50345    0.212049
     3.67696       5.785     2.82797    0.198001
     3.86552        1.92     2.07209    0.154089
     4.05408       0.665     1.41162    0.121641
     4.24264       2.035       1.455    0.118937
      4.4312        2.02     1.09108    0.118416
     4.61976        2.45    0.756622    0.109622
     4.80833        0.33    0.519122   0.0624882
     4.99689           0    0.455878   0.0726205
     5.18545           0    0.202703   0.0417934
     5.37401           0    0.185473   0.0458171
     5.56257           0      0.0625   0.0282856
   0.0942809           0   0.0386667   0.0191314
    0.282843        0.79    0.264667   0.0465117
    0.471405       0.335      0.9868    0.129988
    0.659966       1.075       1.137    0.089975
    0.848528       3.695     2.43973    0.155694
     1.03709       3.215     3.44507    0.222487
     1.22565        5.17     4.73767    0.281526
     1.41421       8.755     5.80473    0.356451
     1.60278        4.77     5.41313    0.286536
     1.79134        5.52      6.5674    0.344591
      1.9799       7.545      7.0828    0.352081
     2.16846       9.635     6.86613    0.301708
     2.35702      10.415     10.9971     1.15905
     2.54558       4.935     15.8407     2.17177
     2.73415        6.89     8.56893    0.382849
     2.92271        8.86     5.87813    0.290538
     3.11127       6.635     4.57687    0.265634
     3.29983        2.51     3.74027    0.209835
     3.48839        2.07     2.49767    0.209301
     3.67696        4.02     2.84387    0.195998
     3.86552        2.75     2.08113      0.1523
     4.05408       1.695      1.4154    0.120078
     4.24264        2.56     1.46973     0.11826
      4.4312        0.78     1.08693     0.11691
     4.61976       2.505    0.779933    0.110611
     4.80833        0.87      0.5238   0.0618299
     4.99689           0      0.4498   0.0719061
     5.18545           0         0.2   0.0413234
     5.37401           0       0.183   0.0452729
     5.56257           0   0.0616667   0.0279207
   0.0942809           0   0.0381579   0.0188865
    0.282843        0.05    0.261842   0.0459854
    0.471405        0.26    0.977237    0.128629
    0.659966       1.735     1.14487   0.0891345
    0.848528        4.18     2.46263     0.15532
     1.03709         5.6     3.47342    0.221359
     1.22565       4.775     4.73816    0.277823
     1.41421       6.325     5.81158    0.351826
     1.60278       4.735     5.40421    0.282905
     1.79134        5.92     6.55888    0.340162
      1.9799       7.805      7.0923    0.347576
     2.16846       7.575     6.87546    0.297882
     2.35702       13.87     11.0349     1.14441
     2.54558       5.855     15.7093     2.14716
     2.73415        3.54     8.50276    0.383487
     2.92271        8.62     5.91421    0.288947
     3.11127        7.32     4.61296     0.26458
     3.29983       2.665     3.72612    0.207551
     3.48839       3.285     2.50803    0.206803
     3.67696       2.765     2.84283    0.193422
     3.86552       4.025     2.10671    0.152428
     4.05408       2.025     1.42342    0.118765
     4.24264        0.07     1.45132    0.118129
      4.4312        0.61     1.08066     0.11554
     4.61976        3.39    0.814276    0.114363
     4.80833           1    0.530066    0.061333
     4.99689           0    0.443882   0.0712032
     5.18545           0    0.197368   0.0408634
     5.37401           0    0.180592   0.0447412
     5.56257           0   0.0608553   0.0275651
   0.0942809           0   0.0376623   0.0186477
    0.282843        0.31    0.262468   0.0453924
    0.471405        0.67    0.973247     0.12702
    0.659966        2.11      1.1574   0.0888538
    0.848528       3.575     2.47708    0.153973
     1.03709       6.575      3.5137    0.222119
     1.22565        3.86     4.72675    0.274448
     1.41421       6.445     5.81981    0.347353
     1.60278        5.06     5.39974    0.279266
     1.79134        5.68     6.54747    0.335936
      1.9799       7.905     7.10286    0.343223
     2.16846       6.765     6.87403    0.294017
     2.35702      11.175     11.0367     1.12955
     2.54558       6.415     15.5886     2.12267
     2.73415       5.275     8.46084    0.380791
     2.92271       9.265     5.95773    0.288452
     3.11127       7.195     4.64649     0.26326
     3.29983       3.305     3.72065    0.204927
     3.48839        4.01     2.52753    0.205035
     3.67696       2.255     2.83519    0.191061
     3.86552       3.015     2.11851    0.150905
     4.05408       1.135     1.41968    0.117282
     4.24264           1     1.44545     0.11674
      4.4312       0.595     1.07435    0.114212
     4.61976       3.025    0.842987    0.116426
     4.80833        1.38    0.541104   0.0615217
     4.99689           0    0.438117   0.0705114
     5.18545           0    0.194805    0.040413
     5.37401           0    0.178247   0.0442216
     5.56257           0   0.0600649   0.0272185
   0.0942809           0   0.0371795   0.0184149
    0.282843       0.765     0.26891   0.0452654
    0.471405       1.515    0.980192    0.125581
    0.659966       1.695     1.16429   0.0879815
    0.848528        2.14     2.47276     0.15206
     1.03709         6.9     3.55712    0.223473
     1.22565        3.87     4.71577     0.27115
     1.41421       5.795     5.81949      0.3429
     1.60278       7.705     5.42929    0.277245
     1.79134       3.895     6.51346    0.333346
      1.9799        9.77     7.13705    0.340521
     2.16846       6.575     6.87019    0.290273
     2.35702       9.535     11.0174     1.11524
     2.54558       5.825     15.4635     2.09914
     2.73415       6.475     8.43538    0.376759
     2.92271        8.43     5.98942     0.28649
