#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         152   -0.324321   -0.352125  0.00170568
         153   -0.326147   -0.351956  0.00170297
         154   -0.327965     -0.3518  0.00169902
         155   -0.329763   -0.351658  0.00169399
         156   -0.331524   -0.351529  0.00168805
         157   -0.333238   -0.351412  0.00168131
         158   -0.334896   -0.351307  0.00167391
         159   -0.336492   -0.351214  0.00166598
         160   -0.338013   -0.351132  0.00165761
         161   -0.339465   -0.351059  0.00164889
         162   -0.340842   -0.350996  0.00163992
         163    -0.34214   -0.350942  0.00163076
         164    -0.34336   -0.350896  0.00162147
         165   -0.344511   -0.350857  0.00161211
         166   -0.345585   -0.350825  0.00160271
         167   -0.346587     -0.3508  0.00159331
         168   -0.347516    -0.35078  0.00158395
         169   -0.348376   -0.350766  0.00157464
         170   -0.349169   -0.350757   0.0015654
         171   -0.349903   -0.350752  0.00155626
         172   -0.350581   -0.350751  0.00154721
         173   -0.351208   -0.350753  0.00153827
         174   -0.351783   -0.350759  0.00152944
         175   -0.352315   -0.350768  0.00152073
         176   -0.352805    -0.35078  0.00151213
         177   -0.353257   -0.350794  0.00150365
         178   -0.353669    -0.35081  0.00149529
         179   -0.354056   -0.350828  0.00148705
         180   -0.354414   -0.350848  0.00147892
         181   -0.354742   -0.350869   0.0014709
         182    -0.35505   -0.350892    0.001463
         183   -0.355338   -0.350917  0.00145521
         184   -0.355606   -0.350942  0.00144752
         185   -0.355852   -0.350969  0.00143994
         186   -0.356085   -0.350996  0.00143246
         187   -0.356301   -0.351025  0.00142508
         188   -0.356511   -0.351054   0.0014178
         189   -0.356706   -0.351084  0.00141062
         190    -0.35689   -0.351114  0.00140352
         191   -0.357063   -0.351145  0.00139652
         192   -0.357223   -0.351177  0.00138961
         193   -0.357373   -0.351209  0.00138278
         194   -0.357513   -0.351242  0.00137603
         195   -0.357645   -0.351274  0.00136937
         196   -0.357764   -0.351308  0.00136278
         197   -0.357869   -0.351341  0.00135627
         198   -0.357967   -0.351374  0.00134983
         199   -0.358053   -0.351408  0.00134347
         200   -0.358131   -0.351442  0.00133717
         201   -0.358191   -0.351475  0.00133094
         202   -0.358238   -0.351509  0.00132477
         203   -0.358276   -0.351542  0.00131866
         204   -0.358297   -0.351575  0.00131261
         205     -0.3583   -0.351608  0.00130662
         206    -0.35829    -0.35164  0.00130068
         207   -0.358263   -0.351672  0.00129479
         208   -0.358219   -0.351704  0.00128895
         209   -0.358157   -0.351735  0.00128315
         210   -0.358076   -0.351765   0.0012774
         211   -0.357977   -0.351794  0.00127168
         212   -0.357856   -0.351823    0.001266
         213   -0.357714   -0.351851  0.00126036
         214   -0.357548   -0.351877  0.00125475
         215   -0.357367   -0.351903  0.00124918
         216   -0.357159   -0.351927  0.00124363
         217   -0.356927    -0.35195  0.00123811
         218    -0.35667   -0.351972  0.00123262
         219   -0.356388   -0.351992  0.00122716
         220   -0.356085    -0.35201  0.00122172
         221   -0.355754   -0.352027  0.00121631
         222   -0.355404   -0.352043  0.00121093
         223   -0.355026   -0.352056  0.00120557
         224   -0.354625   -0.352067  0.00120025
         225   -0.354193   -0.352077  0.00119495
         226   -0.353742   -0.352084  0.00118968
         227   -0.353264   -0.352089  0.00118445
         228   -0.352759   -0.352092  0.00117926
         229   -0.352234   -0.352093  0.00117411
         230   -0.351682   -0.352091  0.00116901
         231   -0.351104   -0.352087  0.00116396
         232   -0.350504    -0.35208  0.00115896
         233   -0.349884   -0.352071  0.00115402
         234   -0.349249   -0.352059  0.00114916
         235   -0.348585   -0.352044  0.00114436
         236   -0.347892   -0.352026  0.00113965
         237   -0.347182   -0.352006  0.00113502
         238   -0.346455   -0.351983  0.00113049
         239   -0.345704   -0.351956  0.00112607
         240   -0.344933   -0.351927  0.00112176
         241   -0.344152   -0.351895  0.00111756
         242   -0.343356   -0.351859   0.0011135
         243   -0.342548   -0.351821  0.00110958
         244    -0.34173    -0.35178   0.0011058
         245   -0.340892   -0.351735  0.00110218
         246   -0.340046   -0.351688  0.00109873
         247   -0.339188   -0.351637  0.00109544
         248   -0.338323   -0.351584  0.00109234
