#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         153    0.094376   0.0865546 0.000468118
         154   0.0940471   0.0866033   0.0004676
         155   0.0937197   0.0866492 0.000466832
         156    0.093397   0.0866925 0.000465839
         157   0.0930809   0.0867331 0.000464646
         158   0.0927732   0.0867714 0.000463275
         159   0.0924755   0.0868072 0.000461748
         160   0.0921898   0.0868409 0.000460086
         161   0.0919156   0.0868724 0.000458307
         162   0.0916543   0.0869019 0.000456427
         163   0.0914064   0.0869296 0.000454463
         164   0.0911719   0.0869554 0.000452427
         165   0.0909502   0.0869796 0.000450333
         166   0.0907421   0.0870023  0.00044819
         167   0.0905468   0.0870235 0.000446008
         168   0.0903645   0.0870434 0.000443797
         169   0.0901946   0.0870621 0.000441562
         170   0.0900367   0.0870796 0.000439311
         171   0.0898897    0.087096  0.00043705
         172   0.0897533   0.0871114 0.000434782
         173   0.0896265    0.087126 0.000432511
         174   0.0895093   0.0871397 0.000430243
         175   0.0894005   0.0871526 0.000427978
         176   0.0892996   0.0871648  0.00042572
         177   0.0892062   0.0871763 0.000423471
         178   0.0891201   0.0871873 0.000421233
         179   0.0890396   0.0871976 0.000419007
         180   0.0889648   0.0872074 0.000416794
         181   0.0888957   0.0872167 0.000414595
         182   0.0888311   0.0872256 0.000412412
         183   0.0887708   0.0872341 0.000410245
         184   0.0887146   0.0872421 0.000408094
         185   0.0886627   0.0872498 0.000405961
         186    0.088614   0.0872571 0.000403844
         187   0.0885687   0.0872641 0.000401746
         188   0.0885258   0.0872708 0.000399665
         189   0.0884859   0.0872773 0.000397602
         190   0.0884488   0.0872834 0.000395557
         191   0.0884144   0.0872894  0.00039353
         192   0.0883827   0.0872951 0.000391522
         193   0.0883536   0.0873005 0.000389532
         194   0.0883271   0.0873058  0.00038756
         195   0.0883028   0.0873109 0.000385606
         196   0.0882815   0.0873159 0.000383671
         197   0.0882632   0.0873207 0.000381753
         198   0.0882472   0.0873254 0.000379854
         199   0.0882341   0.0873299 0.000377972
         200   0.0882237   0.0873344 0.000376109
         201   0.0882168   0.0873388 0.000374263
         202   0.0882131   0.0873431 0.000372436
         203   0.0882123   0.0873474 0.000370626
         204   0.0882153   0.0873517 0.000368833
         205    0.088222   0.0873559 0.000367058
         206   0.0882324   0.0873602 0.000365301
         207   0.0882466   0.0873645 0.000363562
         208   0.0882649   0.0873688 0.000361839
         209   0.0882875   0.0873732 0.000360135
         210   0.0883144   0.0873777 0.000358448
         211   0.0883455   0.0873822 0.000356778
         212   0.0883815    0.087387 0.000355127
         213   0.0884222   0.0873918 0.000353493
         214    0.088468   0.0873969 0.000351877
         215   0.0885181   0.0874021 0.000350279
         216   0.0885736   0.0874075 0.000348699
         217   0.0886343   0.0874131 0.000347138
         218   0.0887004    0.087419 0.000345596
         219   0.0887718   0.0874252 0.000344073
         220   0.0888482   0.0874317  0.00034257
         221   0.0889302   0.0874385 0.000341087
         222   0.0890171   0.0874456 0.000339624
         223   0.0891096    0.087453 0.000338183
         224   0.0892072   0.0874609 0.000336764
         225   0.0893108   0.0874691 0.000335368
         226   0.0894191   0.0874777 0.000333995
         227   0.0895327   0.0874868 0.000332646
         228   0.0896518   0.0874963 0.000331323
         229   0.0897755   0.0875062 0.000330025
         230   0.0899045   0.0875167 0.000328755
         231   0.0900385   0.0875276 0.000327513
         232    0.090177    0.087539 0.000326301
         233   0.0903199   0.0875509 0.000325118
         234   0.0904665   0.0875634 0.000323968
         235   0.0906181   0.0875764  0.00032285
         236   0.0907745   0.0875899 0.000321766
         237   0.0909344   0.0876041 0.000320718
         238   0.0910977   0.0876187 0.000319706
         239    0.091265    0.087634 0.000318732
         240   0.0914355   0.0876498 0.000317797
         241   0.0916083   0.0876663 0.000316903
         242   0.0917836   0.0876833  0.00031605
         243    0.091961   0.0877009 0.000315239
         244   0.0921401   0.0877191 0.000314471
         245   0.0923217   0.0877379 0.000313749
         246   0.0925043   0.0877572 0.000313071
         247   0.0926882   0.0877772 0.000312439
         248   0.0928727   0.0877977 0.000311854
         249   0.0930573   0.0878189 0.000311316
         250   0.0932421   0.0878406 0.000310826
         251    0.093426   0.0878628 0.000310383
         252    0.093609   0.0878856 0.000309988
         253   0.0937913    0.087909  0.00030964
         254   0.0939721   0.0879328  0.00030934
         255   0.0941505   0.0879572 0.000309086
         256   0.0943269   0.0879821 0.000308879
         257   0.0945002   0.0880074 0.000308717
         258   0.0946706   0.0880333 0.000308598
         259   0.0948369   0.0880595 0.000308523
         260   0.0949994   0.0880862 0.000308489
         261   0.0951573   0.0881133 0.000308494
         262   0.0953107   0.0881408 0.000308537
         263   0.0954591   0.0881686 0.000308616
         264    0.095602   0.0881968 0.000308729
         265   0.0957389   0.0882252 0.000308873
         266   0.0958693    0.088254 0.000309046
         267   0.0959929    0.088283 0.000309245
         268   0.0961097   0.0883122 0.000309467
         269   0.0962187   0.0883416 0.000309709
         270   0.0963199   0.0883711 0.000309968
         271   0.0964133   0.0884008 0.000310242
         272   0.0964978   0.0884306 0.000310526
         273   0.0965743   0.0884604 0.000310818
         274   0.0966415   0.0884902 0.000311115
         275   0.0966995   0.0885201 0.000311412
         276    0.096748   0.0885499 0.000311708
         277   0.0967865   0.0885796 0.000311997
         278   0.0968145   0.0886093 0.000312278
         279   0.0968331   0.0886387 0.000312547
         280   0.0968413    0.088668   0.0003128
         281   0.0968392   0.0886971 0.000313036
         282   0.0968265   0.0887259  0.00031325
         283   0.0968029   0.0887545 0.000313441
         284   0.0967686   0.0887827 0.000313605
         285   0.0967235   0.0888106  0.00031374
         286   0.0966666    0.088838 0.000313843
         287   0.0965995   0.0888651 0.000313913
         288    0.096522   0.0888917 0.000313947
         289   0.0964331   0.0889178 0.000313943
         290   0.0963334   0.0889433   0.0003139
         291   0.0962234   0.0889683 0.000313817
         292   0.0961031   0.0889928 0.000313692
         293   0.0959722   0.0890166 0.000313524
         294   0.0958313   0.0890398 0.000313313
         295   0.0956809   0.0890623 0.000313059
         296   0.0955209   0.0890841 0.000312761
         297   0.0953522   0.0891052 0.000312419
         298   0.0951738   0.0891256 0.000312034
         299   0.0949869   0.0891452 0.000311605
         300   0.0947921    0.089164 0.000311135
         301   0.0945891    0.089182 0.000310623
         302   0.0943787   0.0891992  0.00031007
         303    0.094161   0.0892156 0.000309479
         304   0.0939363   0.0892311  0.00030885
         305   0.0937052   0.0892458 0.000308186
         306   0.0934687   0.0892596 0.000307488
         307   0.0932261   0.0892725 0.000306757
         308   0.0929787   0.0892846 0.000305997
         309   0.0927264   0.0892957  0.00030521
         310   0.0924699   0.0893059 0.000304397
         311   0.0922097   0.0893153 0.000303561
