#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         207     2.59732     2.59714 7.06205e-05
         208     2.59734     2.59715 7.02873e-05
         209     2.59736     2.59715 6.99585e-05
         210     2.59738     2.59715 6.96341e-05
         211      2.5974     2.59715 6.93141e-05
         212     2.59742     2.59715 6.89986e-05
         213     2.59744     2.59715 6.86878e-05
         214     2.59746     2.59715 6.83821e-05
         215     2.59748     2.59715 6.80808e-05
         216      2.5975     2.59716 6.77845e-05
         217     2.59752     2.59716 6.74934e-05
         218     2.59755     2.59716 6.72078e-05
         219     2.59758     2.59716 6.69278e-05
         220      2.5976     2.59716 6.66534e-05
         221     2.59763     2.59717 6.63849e-05
         222     2.59765     2.59717 6.61217e-05
         223     2.59768     2.59717 6.58643e-05
         224      2.5977     2.59717 6.56124e-05
         225     2.59773     2.59718 6.53672e-05
         226     2.59775     2.59718 6.51275e-05
         227     2.59778     2.59718 6.48939e-05
         228      2.5978     2.59718 6.46667e-05
         229     2.59782     2.59719  6.4445e-05
         230     2.59785     2.59719 6.42294e-05
         231     2.59788     2.59719 6.40201e-05
         232      2.5979     2.59719 6.38168e-05
         233     2.59792      2.5972 6.36187e-05
         234     2.59793      2.5972 6.34244e-05
         235     2.59795      2.5972  6.3235e-05
         236     2.59798     2.59721 6.30521e-05
         237       2.598     2.59721 6.28749e-05
         238     2.59802     2.59721 6.27027e-05
         239     2.59804     2.59722 6.25364e-05
         240     2.59807     2.59722 6.23763e-05
         241     2.59809     2.59722 6.22205e-05
         242      2.5981     2.59723 6.20687e-05
         243     2.59811     2.59723   6.192e-05
         244     2.59812     2.59724 6.17735e-05
         245     2.59814     2.59724 6.16305e-05
         246     2.59815     2.59724 6.14903e-05
         247     2.59816     2.59725 6.13529e-05
         248     2.59817     2.59725 6.12181e-05
         249     2.59818     2.59725 6.10848e-05
         250     2.59818     2.59726 6.09533e-05
         251     2.59818     2.59726 6.08219e-05
         252     2.59818     2.59727 6.06905e-05
         253     2.59819     2.59727 6.05597e-05
         254     2.59819     2.59727 6.04291e-05
         255     2.59818     2.59728 6.02979e-05
         256     2.59818     2.59728 6.01662e-05
         257     2.59818     2.59728 6.00331e-05
         258     2.59817     2.59729  5.9899e-05
         259     2.59816     2.59729 5.97624e-05
         260     2.59815     2.59729 5.96236e-05
         261     2.59813      2.5973 5.94818e-05
         262     2.59812      2.5973 5.93375e-05
         263      2.5981      2.5973 5.91908e-05
         264     2.59809     2.59731 5.90415e-05
         265     2.59807     2.59731 5.88896e-05
         266     2.59805     2.59731 5.87344e-05
         267     2.59803     2.59731 5.85758e-05
         268     2.59801     2.59732 5.84143e-05
         269     2.59798     2.59732 5.82491e-05
         270     2.59795     2.59732 5.80802e-05
         271     2.59792     2.59732 5.79081e-05
         272     2.59789     2.59733 5.77322e-05
         273     2.59786     2.59733 5.75537e-05
         274     2.59783     2.59733 5.73723e-05
         275     2.59779     2.59733 5.71883e-05
         276     2.59776     2.59733  5.7002e-05
         277     2.59772     2.59733 5.68133e-05
         278     2.59768     2.59734 5.66221e-05
         279     2.59764     2.59734 5.64295e-05
