#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         730     2.93963     2.94018 0.000577538
         731     2.93817     2.94017 0.000576755
         732     2.93658     2.94017 0.000575988
         733     2.93485     2.94016 0.000575248
         734     2.93301     2.94015 0.000574547
         735     2.93105     2.94014 0.000573898
         736       2.929     2.94013 0.000573318
         737     2.92686     2.94011 0.000572823
         738     2.92464     2.94009  0.00057243
         739     2.92235     2.94006 0.000572158
         740     2.92002     2.94004 0.000572026
         741     2.91766     2.94001 0.000572051
         742     2.91527     2.93997  0.00057225
         743     2.91288     2.93994  0.00057264
         744      2.9105      2.9399 0.000573235
         745     2.90815     2.93985 0.000574047
         746     2.90583     2.93981 0.000575087
         747     2.90355     2.93976 0.000576362
         748     2.90133     2.93971 0.000577876
         749     2.89918     2.93965 0.000579631
         750     2.89711      2.9396 0.000581627
         751     2.89512     2.93954 0.000583861
         752     2.89321     2.93948 0.000586325
         753      2.8914     2.93941 0.000589013
         754     2.88968     2.93935 0.000591913
         755     2.88806     2.93928 0.000595015
         756     2.88653     2.93921 0.000598304
         757     2.88511     2.93914 0.000601766
         758     2.88378     2.93906 0.000605387
         759     2.88256     2.93899  0.00060915
         760     2.88143     2.93891 0.000613038
         761      2.8804     2.93884 0.000617035
         762     2.87947     2.93876 0.000621125
         763     2.87863     2.93868 0.000625289
         764      2.8779      2.9386 0.000629512
         765     2.87725     2.93852 0.000633777
         766      2.8767     2.93844 0.000638067
         767     2.87625     2.93836 0.000642365
         768      2.8759     2.93828 0.000646657
         769     2.87564      2.9382 0.000650926
         770     2.87548     2.93811 0.000655157
         771     2.87541     2.93803 0.000659335
         772     2.87545     2.93795 0.000663446
         773     2.87559     2.93787 0.000667475
         774     2.87583     2.93779 0.000671408
         775     2.87618     2.93771 0.000675232
         776     2.87664     2.93763 0.000678934
         777     2.87721     2.93756   0.0006825
         778     2.87789     2.93748 0.000685918
         779      2.8787      2.9374 0.000689175
         780     2.87962     2.93733 0.000692262
         781     2.88067     2.93726 0.000695166
         782     2.88186     2.93719 0.000697877
         783     2.88317     2.93712 0.000700388
         784     2.88461     2.93705 0.000702689
         785     2.88619     2.93699 0.000704775
         786      2.8879     2.93692  0.00070664
         787     2.88974     2.93686 0.000708281
         788      2.8917     2.93681 0.000709697
         789     2.89379     2.93675 0.000710889
         790       2.896      2.9367 0.000711858
         791     2.89831     2.93665  0.00071261
         792     2.90073     2.93661 0.000713153
         793     2.90323     2.93656 0.000713494
         794     2.90582     2.93652 0.000713646
         795     2.90847     2.93649  0.00071362
         796     2.91117     2.93646 0.000713432
         797     2.91392     2.93643 0.000713097
         798      2.9167      2.9364 0.000712632
         799     2.91949     2.93638 0.000712054
         800     2.92229     2.93637 0.000711382
         801     2.92507     2.93635 0.000710634
         802     2.92783     2.93634 0.000709827
         803     2.93055     2.93633  0.00070898
         804     2.93323     2.93633 0.000708108
         805     2.93585     2.93633 0.000707229
         806      2.9384     2.93633 0.000706356
         807     2.94088     2.93634 0.000705503
         808     2.94327     2.93635 0.000704683
         809     2.94558     2.93636 0.000703904
         810     2.94779     2.93637 0.000703176
         811      2.9499     2.93639 0.000702507
         812      2.9519     2.93641 0.000701902
         813     2.95379     2.93643 0.000701364
         814     2.95557     2.93645 0.000700897
         815     2.95724     2.93648 0.000700501
         816     2.95879     2.93651 0.000700176
         817     2.96021     2.93653  0.00069992
         818     2.96152     2.93656  0.00069973
         819     2.96271      2.9366 0.000699603
         820     2.96377     2.93663 0.000699534
         821     2.96471     2.93666 0.000699518
         822     2.96553      2.9367 0.000699548
         823     2.96622     2.93673 0.000699617
         824     2.96679     2.93677 0.000699718
         825     2.96724     2.93681 0.000699844
         826     2.96757     2.93685 0.000699987
         827     2.96778     2.93688  0.00070014
         828     2.96788     2.93692 0.000700294
         829     2.96785     2.93696 0.000700443
         830      2.9677     2.93699 0.000700578
         831     2.96745     2.93703 0.000700692
         832     2.96707     2.93707  0.00070078
         833     2.96659      2.9371 0.000700834
         834       2.966     2.93714  0.00070085
         835      2.9653     2.93717 0.000700822
         836      2.9645      2.9372 0.000700745
         837      2.9636     2.93724 0.000700618
         838     2.96261     2.93727 0.000700436
         839     2.96152     2.93729 0.000700197
         840     2.96035     2.93732 0.000699901
         841     2.95909     2.93735 0.000699548
         842     2.95776     2.93737 0.000699137
         843     2.95636     2.93739  0.00069867
         844      2.9549     2.93742  0.00069815
         845     2.95338     2.93743  0.00069758
         846     2.95181     2.93745 0.000696962
         847      2.9502     2.93747 0.000696302
         848     2.94856     2.93748 0.000695604
         849      2.9469     2.93749 0.000694873
         850     2.94522      2.9375 0.000694115
         851     2.94353     2.93751 0.000693335
         852     2.94185     2.93751  0.00069254
         853     2.94018     2.93752 0.000691735
         854     2.93853     2.93752 0.000690926
         855     2.93691     2.93752 0.000690118
         856     2.93533     2.93751 0.000689317
         857     2.93379     2.93751 0.000688526
         858     2.93231      2.9375  0.00068775
         859     2.93089     2.93749 0.000686993
         860     2.92954     2.93749 0.000686256
         861     2.92825     2.93747 0.000685543
         862     2.92705     2.93746 0.000684855
         863     2.92592     2.93745 0.000684191
         864     2.92488     2.93743 0.000683554
         865     2.92393     2.93742 0.000682942
         866     2.92306      2.9374 0.000682355
         867     2.92228     2.93739 0.000681791
         868     2.92159     2.93737 0.000681248
         869     2.92099     2.93735 0.000680725
         870     2.92047     2.93733 0.000680219
         871     2.92004     2.93731 0.000679728
         872      2.9197     2.93729 0.000679248
         873     2.91944     2.93727 0.000678778
         874     2.91926     2.93725 0.000678314
         875     2.91917     2.93723 0.000677853
         876     2.91915     2.93721 0.000677393
         877     2.91921     2.93719 0.000676932
         878     2.91934     2.93717 0.000676466
         879     2.91956     2.93715 0.000675993
         880     2.91984     2.93713  0.00067551
         881      2.9202     2.93711 0.000675017
         882     2.92062     2.93709  0.00067451
         883     2.92112     2.93707 0.000673989
         884     2.92169     2.93705 0.000673451
         885     2.92233     2.93704 0.000672895
         886     2.92303     2.93702 0.000672322
         887      2.9238     2.93701 0.000671729
         888     2.92463     2.93699 0.000671117
         889     2.92553     2.93698 0.000670486
         890     2.92648     2.93697 0.000669836
         891      2.9275     2.93696 0.000669169
         892     2.92857     2.93695 0.000668485
         893     2.92969     2.93694 0.000667785
         894     2.93086     2.93693 0.000667073
         895     2.93208     2.93693  0.00066635
         896     2.93333     2.93692 0.000665618
         897     2.93463     2.93692 0.000664881
         898     2.93595     2.93692 0.000664142
         899      2.9373     2.93692 0.000663403
         900     2.93868     2.93692 0.000662669
         901     2.94007     2.93692 0.000661942
         902     2.94147     2.93693 0.000661228
         903     2.94288     2.93694 0.000660528
         904     2.94428     2.93694 0.000659848
         905     2.94568     2.93695 0.000659189
         906     2.94707     2.93696 0.000658556
         907     2.94844     2.93698 0.000657952
         908     2.94979     2.93699 0.000657378
         909     2.95111     2.93701 0.000656839
         910     2.95241     2.93702 0.000656335
         911     2.95366     2.93704 0.000655868
         912     2.95487     2.93706 0.000655441
         913     2.95604     2.93708 0.000655052
         914     2.95717      2.9371 0.000654704
         915     2.95824     2.93713 0.000654396
         916     2.95925     2.93715 0.000654127
         917     2.96021     2.93718 0.000653897
         918     2.96111      2.9372 0.000653704
         919     2.96194     2.93723 0.000653546
         920     2.96271     2.93726 0.000653423
         921     2.96341     2.93729  0.00065333
         922     2.96405     2.93732 0.000653266
         923     2.96461     2.93734 0.000653227
         924     2.96511     2.93737 0.000653211
         925     2.96553     2.93741 0.000653213
         926     2.96587     2.93744 0.000653231
         927     2.96615     2.93747  0.00065326
         928     2.96635      2.9375 0.000653297
         929     2.96647     2.93753 0.000653338
         930     2.96653     2.93756 0.000653379
         931      2.9665     2.93759 0.000653416
         932      2.9664     2.93762 0.000653446
         933     2.96623     2.93765 0.000653464
         934     2.96598     2.93768 0.000653468
         935     2.96565     2.93771 0.000653453
         936     2.96526     2.93774 0.000653418
         937     2.96479     2.93777 0.000653357
         938     2.96425      2.9378  0.00065327
         939     2.96364     2.93783 0.000653154
         940     2.96297     2.93785 0.000653007
         941     2.96223     2.93788 0.000652826
         942     2.96142     2.93791 0.000652611
         943     2.96056     2.93793 0.000652361
         944     2.95964     2.93795 0.000652075
         945     2.95867     2.93797 0.000651754
         946     2.95764     2.93799 0.000651396
         947     2.95658     2.93801 0.000651004
         948     2.95547     2.93803 0.000650578
         949     2.95433     2.93805 0.000650119
         950     2.95317     2.93807 0.000649629
         951     2.95198     2.93808 0.000649111
         952     2.95078     2.93809 0.000648566
         953     2.94957     2.93811 0.000647997
         954     2.94837     2.93812 0.000647407
         955     2.94717     2.93813 0.000646799
         956     2.94599     2.93813 0.000646175
         957     2.94484     2.93814 0.000645537
         958     2.94371     2.93815  0.00064489
         959     2.94263     2.93815 0.000644234
         960      2.9416     2.93816 0.000643573
         961     2.94063     2.93816 0.000642909
         962     2.93971     2.93816 0.000642242
         963     2.93887     2.93816 0.000641576
         964     2.93811     2.93816  0.00064091
         965     2.93742     2.93816 0.000640247
         966     2.93682     2.93816 0.000639585
         967     2.93631     2.93816 0.000638927
         968     2.93588     2.93815 0.000638271
         969     2.93555     2.93815 0.000637618
         970     2.93531     2.93815 0.000636967
         971     2.93515     2.93815 0.000636319
         972     2.93509     2.93814 0.000635672
         973      2.9351     2.93814 0.000635026
         974      2.9352     2.93814 0.000634382
         975     2.93536     2.93813 0.000633737
         976      2.9356     2.93813 0.000633093
         977      2.9359     2.93813  0.00063245
         978     2.93625     2.93813 0.000631806
         979     2.93665     2.93812 0.000631162
         980     2.93709     2.93812 0.000630519
         981     2.93757     2.93812 0.000629877
         982     2.93807     2.93812 0.000629235
         983     2.93859     2.93812 0.000628595
         984     2.93912     2.93812 0.000627957
         985     2.93965     2.93813 0.000627322
         986     2.94019     2.93813 0.000626689
         987     2.94071     2.93813 0.000626059
         988     2.94123     2.93813 0.000625434
         989     2.94173     2.93814 0.000624812
         990      2.9422     2.93814 0.000624194
         991     2.94266     2.93815 0.000623581
         992     2.94308     2.93815 0.000622972
         993     2.94348     2.93816 0.000622368
         994     2.94385     2.93816 0.000621768
         995     2.94418     2.93817 0.000621173
         996     2.94449     2.93817 0.000620581
         997     2.94476     2.93818 0.000619994
         998     2.94499     2.93819  0.00061941
         999      2.9452      2.9382  0.00061883
        1000     2.94538      2.9382 0.000618253
        1001     2.94553     2.93821 0.000617679
        1002     2.94565     2.93822 0.000617107
        1003     2.94574     2.93822 0.000616537
        1004     2.94581     2.93823 0.000615969
        1005     2.94586     2.93824 0.000615403
        1006     2.94588     2.93825 0.000614838
        1007     2.94589     2.93825 0.000614275
        1008     2.94588     2.93826 0.000613712
        1009     2.94586     2.93827  0.00061315
        1010     2.94583     2.93828 0.000612588
        1011     2.94578     2.93828 0.000612027
        1012     2.94573     2.93829 0.000611467
        1013     2.94567      2.9383 0.000610906
        1014      2.9456     2.93831 0.000610346
        1015     2.94552     2.93831 0.000609786
        1016     2.94544     2.93832 0.000609227
        1017     2.94536     2.93833 0.000608667
        1018     2.94527     2.93833 0.000608107
        1019     2.94518     2.93834 0.000607547
        1020     2.94509     2.93835 0.000606988
        1021     2.94499     2.93835 0.000606428
        1022      2.9449     2.93836 0.000605869
        1023      2.9448     2.93837 0.000605309
        1024      2.9447     2.93837  0.00060475
        1025      2.9446     2.93838  0.00060419
        1026      2.9445     2.93839 0.000603631
        1027     2.94439     2.93839 0.000603071
        1028     2.94428      2.9384 0.000602512
        1029     2.94417      2.9384 0.000601952
        1030     2.94407     2.93841 0.000601393
        1031     2.94396     2.93841 0.000600834
        1032     2.94385     2.93842 0.000600275
        1033     2.94374     2.93842 0.000599716
        1034     2.94363     2.93843 0.000599157
        1035     2.94352     2.93843 0.000598598
        1036     2.94342     2.93844  0.00059804
        1037     2.94332     2.93844 0.000597482
        1038     2.94323     2.93845 0.000596924
        1039     2.94315     2.93845 0.000596366
        1040     2.94307     2.93846 0.000595809
        1041     2.94301     2.93846 0.000595253
        1042     2.94296     2.93847 0.000594697
        1043     2.94292     2.93847 0.000594143
        1044      2.9429     2.93847 0.000593589
        1045      2.9429     2.93848 0.000593036
        1046     2.94292     2.93848 0.000592484
        1047     2.94296     2.93849 0.000591934
        1048     2.94303     2.93849 0.000591385
        1049     2.94312      2.9385 0.000590837
        1050     2.94324      2.9385 0.000590292
        1051     2.94339      2.9385 0.000589749
        1052     2.94356     2.93851 0.000589208
        1053     2.94377     2.93851 0.000588669
        1054     2.94401     2.93852 0.000588134
        1055     2.94429     2.93853 0.000587602
        1056     2.94459     2.93853 0.000587073
        1057     2.94493     2.93854 0.000586549
        1058      2.9453     2.93854 0.000586029
        1059     2.94569     2.93855 0.000585515
        1060     2.94612     2.93856 0.000585006
        1061     2.94658     2.93856 0.000584504
        1062     2.94707     2.93857 0.000584008
        1063     2.94758     2.93858  0.00058352
        1064     2.94812     2.93859 0.000583041
        1065     2.94868      2.9386  0.00058257
        1066     2.94925     2.93861  0.00058211
        1067     2.94985     2.93862 0.000581659
        1068     2.95046     2.93863  0.00058122
        1069     2.95107     2.93864 0.000580793
        1070      2.9517     2.93866 0.000580378
        1071     2.95233     2.93867 0.000579977
        1072     2.95296     2.93868 0.000579589
        1073      2.9536      2.9387 0.000579216
        1074     2.95422     2.93871 0.000578857
        1075     2.95484     2.93872 0.000578513
        1076     2.95545     2.93874 0.000578184
        1077     2.95604     2.93876  0.00057787
        1078     2.95662     2.93877 0.000577572
        1079     2.95718     2.93879 0.000577288
        1080     2.95771     2.93881  0.00057702
        1081     2.95822     2.93883 0.000576765
        1082      2.9587     2.93884 0.000576525
        1083     2.95916     2.93886 0.000576297
        1084     2.95958     2.93888 0.000576082
        1085     2.95997      2.9389 0.000575879
        1086     2.96032     2.93892 0.000575686
        1087     2.96064     2.93894 0.000575503
        1088     2.96091     2.93896 0.000575329
        1089     2.96115     2.93898 0.000575161
        1090     2.96135       2.939 0.000574999
        1091     2.96151     2.93902 0.000574842
        1092     2.96163     2.93904 0.000574689
        1093      2.9617     2.93906 0.000574537
        1094     2.96173     2.93908 0.000574385
        1095     2.96172     2.93911 0.000574232
        1096     2.96167     2.93913 0.000574078
        1097     2.96158     2.93915 0.000573919
        1098     2.96144     2.93917 0.000573755
        1099     2.96127     2.93919 0.000573586
        1100     2.96105     2.93921 0.000573408
        1101     2.96079     2.93923 0.000573222
        1102     2.96049     2.93925 0.000573027
        1103     2.96015     2.93926 0.000572821
        1104     2.95978     2.93928 0.000572603
        1105     2.95936      2.9393 0.000572373
        1106     2.95891     2.93932  0.00057213
        1107     2.95843     2.93934 0.000571874
        1108     2.95791     2.93935 0.000571603
        1109     2.95736     2.93937 0.000571319
        1110     2.95678     2.93939 0.000571019
        1111     2.95617      2.9394 0.000570705
        1112     2.95552     2.93941 0.000570376
        1113     2.95485     2.93943 0.000570032
        1114     2.95415     2.93944 0.000569674
        1115     2.95343     2.93945 0.000569301
        1116     2.95268     2.93947 0.000568914
        1117     2.95191     2.93948 0.000568514
        1118     2.95111     2.93949   0.0005681
        1119     2.95029      2.9395 0.000567675
        1120     2.94945     2.93951 0.000567237
        1121      2.9486     2.93951 0.000566789
        1122     2.94772     2.93952 0.000566331
        1123     2.94683     2.93953 0.000565864
        1124     2.94591     2.93953  0.00056539
        1125     2.94499     2.93954 0.000564908
        1126     2.94405     2.93954  0.00056442
        1127     2.94309     2.93955 0.000563928
        1128     2.94212     2.93955 0.000563433
        1129     2.94114     2.93955 0.000562936
        1130     2.94015     2.93955 0.000562438
        1131     2.93915     2.93955 0.000561941
        1132     2.93814     2.93955 0.000561446
        1133     2.93712     2.93955 0.000560954
        1134     2.93609     2.93954 0.000560468
        1135     2.93506     2.93954 0.000559988
        1136     2.93402     2.93953 0.000559516
        1137     2.93297     2.93953 0.000559054
        1138     2.93193     2.93952 0.000558602
        1139     2.93088     2.93951 0.000558163
        1140     2.92982     2.93951 0.000557739
        1141     2.92877      2.9395 0.000557329
        1142     2.92771     2.93949 0.000556937
        1143     2.92666     2.93947 0.000556562
        1144     2.92561     2.93946 0.000556208
        1145     2.92455     2.93945 0.000555874
        1146     2.92351     2.93944 0.000555563
        1147     2.92246     2.93942 0.000555276
        1148     2.92142     2.93941 0.000555014
        1149     2.92038     2.93939 0.000554778
        1150     2.91936     2.93937 0.000554569
        1151     2.91834     2.93935 0.000554388
        1152     2.91733     2.93933 0.000554236
        1153     2.91634     2.93931 0.000554114
        1154     2.91537     2.93929 0.000554022
        1155     2.91442     2.93927 0.000553961
        1156      2.9135     2.93925  0.00055393
        1157     2.91262     2.93923 0.000553929
        1158     2.91179      2.9392 0.000553957
        1159     2.91101     2.93918 0.000554013
        1160     2.91029     2.93915 0.000554095
        1161     2.90965     2.93913   0.0005542
        1162     2.90911      2.9391 0.000554325
        1163     2.90867     2.93908 0.000554466
        1164     2.90835     2.93905 0.000554618
        1165     2.90817     2.93902 0.000554775
        1166     2.90814       2.939 0.000554931
        1167     2.90828     2.93897 0.000555079
        1168     2.90861     2.93894 0.000555212
        1169     2.90914     2.93892 0.000555322
        1170     2.90988     2.93889 0.000555402
        1171     2.91084     2.93887 0.000555444
        1172     2.91203     2.93885 0.000555442
        1173     2.91346     2.93883  0.00055539
        1174     2.91512     2.93881 0.000555284
        1175     2.91702     2.93879  0.00055512
        1176     2.91914     2.93877   0.0005549
        1177     2.92148     2.93876 0.000554623
        1178     2.92403     2.93874 0.000554293
        1179     2.92676     2.93873 0.000553916
        1180     2.92965     2.93873   0.0005535
        1181      2.9327     2.93872 0.000553055
        1182     2.93586     2.93872 0.000552592
        1183     2.93913     2.93872 0.000552125
        1184     2.94246     2.93872 0.000551668
        1185     2.94584     2.93873 0.000551235
        1186     2.94924     2.93874 0.000550841
        1187     2.95263     2.93875 0.000550502
        1188       2.956     2.93876  0.00055023
        1189     2.95932     2.93878 0.000550039
        1190     2.96256      2.9388 0.000549939
        1191     2.96572     2.93882 0.000549942
        1192     2.96877     2.93885 0.000550054
        1193      2.9717     2.93887 0.000550282
        1194      2.9745      2.9389  0.00055063
        1195     2.97716     2.93894 0.000551099
        1196     2.97967     2.93897 0.000551689
        1197     2.98202     2.93901   0.0005524
        1198     2.98421     2.93904 0.000553225
        1199     2.98623     2.93908 0.000554162
        1200     2.98807     2.93912 0.000555202
        1201     2.98975     2.93917 0.000556337
        1202     2.99126     2.93921  0.00055756
        1203     2.99259     2.93925 0.000558859
        1204     2.99375      2.9393 0.000560225
        1205     2.99474     2.93935 0.000561646
        1206     2.99556     2.93939 0.000563111
        1207     2.99621     2.93944 0.000564608
        1208     2.99669     2.93949 0.000566127
        1209     2.99701     2.93953 0.000567655
        1210     2.99717     2.93958  0.00056918
        1211     2.99717     2.93963 0.000570693
        1212     2.99701     2.93968 0.000572183
        1213     2.99669     2.93972 0.000573638
        1214     2.99622     2.93977  0.00057505
        1215      2.9956     2.93982 0.000576409
        1216     2.99482     2.93986 0.000577707
        1217      2.9939     2.93991 0.000578937
        1218     2.99284     2.93995  0.00058009
        1219     2.99163     2.93999 0.000581161
        1220     2.99027     2.94003 0.000582144
        1221     2.98878     2.94007 0.000583035
        1222     2.98716     2.94011  0.00058383
        1223      2.9854     2.94015 0.000584526
        1224     2.98351     2.94018 0.000585121
        1225      2.9815     2.94022 0.000585615
        1226     2.97936     2.94025 0.000586007
        1227     2.97711     2.94028 0.000586299
        1228     2.97475     2.94031 0.000586493
        1229     2.97228     2.94033 0.000586592
        1230     2.96971     2.94036 0.000586601
        1231     2.96705     2.94038 0.000586526
        1232     2.96431      2.9404 0.000586371
        1233     2.96149     2.94042 0.000586145
        1234      2.9586     2.94043 0.000585855
        1235     2.95566     2.94044  0.00058551
        1236     2.95268     2.94045  0.00058512
        1237     2.94966     2.94046 0.000584695
        1238     2.94663     2.94047 0.000584243
        1239     2.94359     2.94047 0.000583777
        1240     2.94056     2.94047 0.000583307
        1241     2.93755     2.94047 0.000582841
        1242     2.93459     2.94046 0.000582391
        1243     2.93168     2.94045 0.000581965
        1244     2.92884     2.94044 0.000581573
        1245     2.92609     2.94043  0.00058122
        1246     2.92344     2.94042 0.000580913
        1247     2.92092      2.9404 0.000580658
        1248     2.91852     2.94039 0.000580457
        1249     2.91627     2.94037 0.000580313
        1250     2.91419     2.94035 0.000580227
        1251     2.91228     2.94032 0.000580197
        1252     2.91055      2.9403 0.000580221
        1253     2.90902     2.94027 0.000580294
        1254     2.90769     2.94025 0.000580413
        1255     2.90657     2.94022 0.000580571
        1256     2.90567     2.94019  0.00058076
        1257     2.90498     2.94017 0.000580973
        1258     2.90451     2.94014 0.000581202
        1259     2.90426     2.94011 0.000581439
        1260     2.90423     2.94008 0.000581674
        1261     2.90441     2.94005 0.000581901
        1262     2.90479     2.94002  0.00058211
        1263     2.90538        2.94 0.000582295
        1264     2.90616     2.93997 0.000582449
        1265     2.90712     2.93994 0.000582568
        1266     2.90825     2.93992 0.000582645
        1267     2.90954      2.9399 0.000582679
        1268     2.91098     2.93987 0.000582665
        1269     2.91256     2.93985 0.000582604
        1270     2.91426     2.93983 0.000582493
        1271     2.91607     2.93981 0.000582335
        1272     2.91797      2.9398  0.00058213
        1273     2.91996     2.93978 0.000581881
        1274     2.92203     2.93977 0.000581591
        1275     2.92415     2.93975 0.000581264
        1276     2.92632     2.93974 0.000580904
        1277     2.92852     2.93973 0.000580516
        1278     2.93075     2.93973 0.000580104
        1279       2.933     2.93972 0.000579674
        1280     2.93524     2.93972 0.000579232
        1281     2.93748     2.93972 0.000578782
        1282     2.93971     2.93972 0.000578331
        1283     2.94191     2.93972 0.000577883
        1284     2.94408     2.93972 0.000577443
        1285     2.94621     2.93973 0.000577015
        1286      2.9483     2.93973 0.000576605
        1287     2.95034     2.93974 0.000576216
        1288     2.95232     2.93975 0.000575851
        1289     2.95424     2.93976 0.000575514
        1290     2.95609     2.93978 0.000575207
        1291     2.95787     2.93979 0.000574932
        1292     2.95958      2.9398 0.000574691
        1293     2.96121     2.93982 0.000574485
        1294     2.96276     2.93984 0.000574315
        1295     2.96423     2.93986  0.00057418
        1296     2.96562     2.93988 0.000574081
        1297     2.96692      2.9399 0.000574017
        1298     2.96813     2.93992 0.000573987
        1299     2.96926     2.93994 0.000573989
        1300     2.97029     2.93997 0.000574022
        1301     2.97124     2.93999 0.000574084
        1302      2.9721     2.94001 0.000574172
        1303     2.97286     2.94004 0.000574285
        1304     2.97354     2.94007 0.000574418
        1305     2.97413     2.94009 0.000574571
        1306     2.97463     2.94012  0.00057474
        1307     2.97505     2.94015 0.000574921
        1308     2.97538     2.94017 0.000575112
        1309     2.97562      2.9402  0.00057531
        1310     2.97579     2.94023 0.000575512
        1311     2.97587     2.94025 0.000575715
        1312     2.97587     2.94028 0.000575916
        1313     2.97579     2.94031 0.000576112
        1314     2.97564     2.94033 0.000576301
        1315     2.97542     2.94036  0.00057648
        1316     2.97512     2.94039 0.000576646
        1317     2.97476     2.94041 0.000576799
        1318     2.97433     2.94044 0.000576935
        1319     2.97384     2.94046 0.000577053
        1320     2.97329     2.94049 0.000577152
        1321     2.97269     2.94051 0.000577229
        1322     2.97204     2.94054 0.000577285
        1323     2.97134     2.94056 0.000577318
        1324      2.9706     2.94058 0.000577328
        1325     2.96982     2.94061 0.000577313
        1326       2.969     2.94063 0.000577275
        1327     2.96816     2.94065 0.000577213
        1328      2.9673     2.94067 0.000577127
        1329     2.96643     2.94069 0.000577018
        1330     2.96554     2.94071 0.000576887
        1331     2.96465     2.94072 0.000576734
        1332     2.96376     2.94074  0.00057656
        1333     2.96288     2.94076 0.000576367
        1334     2.96202     2.94077 0.000576155
        1335     2.96119     2.94079 0.000575926
        1336     2.96038      2.9408 0.000575682
        1337     2.95961     2.94082 0.000575423
        1338     2.95888     2.94083 0.000575151
        1339      2.9582     2.94084 0.000574868
        1340     2.95757     2.94086 0.000574574
        1341       2.957     2.94087 0.000574272
        1342      2.9565     2.94088 0.000573962
        1343     2.95606     2.94089 0.000573646
        1344     2.95569      2.9409 0.000573325
        1345      2.9554     2.94091    0.000573
        1346     2.95518     2.94092 0.000572672
        1347     2.95503     2.94093 0.000572343
        1348     2.95496     2.94095 0.000572013
        1349     2.95496     2.94096 0.000571683
        1350     2.95504     2.94097 0.000571355
        1351     2.95518     2.94098 0.000571029
        1352     2.95539     2.94099 0.000570706
        1353     2.95565       2.941 0.000570387
        1354     2.95597     2.94101 0.000570073
        1355     2.95634     2.94102 0.000569764
        1356     2.95675     2.94103 0.000569462
        1357      2.9572     2.94104 0.000569167
        1358     2.95767     2.94106  0.00056888
        1359     2.95816     2.94107   0.0005686
        1360     2.95867     2.94108 0.000568329
        1361     2.95918      2.9411 0.000568067
        1362     2.95969     2.94111 0.000567814
        1363     2.96019     2.94112  0.00056757
        1364     2.96067     2.94114 0.000567335
        1365     2.96113     2.94115 0.000567109
        1366     2.96156     2.94117  0.00056689
        1367     2.96195     2.94118 0.000566679
        1368      2.9623      2.9412 0.000566475
        1369      2.9626     2.94121 0.000566277
        1370     2.96285     2.94123 0.000566084
        1371     2.96304     2.94124 0.000565895
        1372     2.96317     2.94126 0.000565708
        1373     2.96324     2.94128 0.000565522
        1374     2.96324     2.94129 0.000565337
        1375     2.96317     2.94131 0.000565149
        1376     2.96303     2.94132 0.000564959
        1377     2.96282     2.94134 0.000564764
        1378     2.96254     2.94136 0.000564564
        1379     2.96219     2.94137 0.000564357
        1380     2.96178     2.94139 0.000564142
        1381     2.96129      2.9414 0.000563917
        1382     2.96074     2.94141 0.000563683
        1383     2.96012     2.94143 0.000563437
        1384     2.95945     2.94144 0.000563181
        1385     2.95872     2.94145 0.000562912
        1386     2.95793     2.94146 0.000562632
        1387     2.95711     2.94148 0.000562339
        1388     2.95624     2.94149 0.000562034
        1389     2.95533      2.9415 0.000561718
        1390     2.95439     2.94151 0.000561391
        1391     2.95344     2.94151 0.000561053
        1392     2.95246     2.94152 0.000560705
        1393     2.95148     2.94153 0.000560348
        1394      2.9505     2.94154 0.000559983
        1395     2.94953     2.94154 0.000559611
        1396     2.94857     2.94155 0.000559232
        1397     2.94763     2.94155 0.000558849
        1398     2.94672     2.94155 0.000558462
        1399     2.94586     2.94156 0.000558071
        1400     2.94503     2.94156 0.000557678
        1401     2.94427     2.94156 0.000557283
        1402     2.94356     2.94156 0.000556887
        1403     2.94292     2.94156 0.000556491
        1404     2.94235     2.94156 0.000556095
        1405     2.94186     2.94157 0.000555699
        1406     2.94145     2.94157 0.000555304
        1407     2.94113     2.94156  0.00055491
        1408      2.9409     2.94156 0.000554516
        1409     2.94076     2.94156 0.000554122
        1410     2.94071     2.94156  0.00055373
        1411     2.94076     2.94156 0.000553338
        1412      2.9409     2.94156 0.000552946
        1413     2.94113     2.94156 0.000552555
        1414     2.94145     2.94156 0.000552164
        1415     2.94186     2.94156 0.000551774
        1416     2.94235     2.94156 0.000551384
        1417     2.94292     2.94156 0.000550996
        1418     2.94357     2.94156 0.000550609
        1419     2.94428     2.94157 0.000550225
        1420     2.94505     2.94157 0.000549843
        1421     2.94588     2.94157 0.000549464
        1422     2.94676     2.94158  0.00054909
        1423     2.94768     2.94158 0.000548721
        1424     2.94864     2.94159 0.000548358
        1425     2.94962     2.94159 0.000548002
        1426     2.95062      2.9416 0.000547654
        1427     2.95163      2.9416 0.000547315
        1428     2.95265     2.94161 0.000546987
        1429     2.95366     2.94162 0.000546669
        1430     2.95467     2.94163 0.000546363
        1431     2.95566     2.94164 0.000546069
        1432     2.95664     2.94165 0.000545788
        1433     2.95758     2.94166 0.000545521
        1434      2.9585     2.94167 0.000545267
        1435     2.95937     2.94168 0.000545026
        1436     2.96021      2.9417 0.000544799
        1437       2.961     2.94171 0.000544586
        1438     2.96174     2.94173 0.000544385
        1439     2.96243     2.94174 0.000544197
        1440     2.96307     2.94175  0.00054402
        1441     2.96364     2.94177 0.000543855
