#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         725     1.96316     1.96011  0.00038765
         726     1.96268     1.96011 0.000387132
         727     1.96209     1.96012 0.000386609
         728     1.96141     1.96012 0.000386082
         729     1.96063     1.96012 0.000385553
         730     1.95975     1.96012 0.000385026
         731     1.95878     1.96012 0.000384503
         732     1.95772     1.96011 0.000383992
         733     1.95657     1.96011 0.000383499
         734     1.95534      1.9601 0.000383031
         735     1.95404     1.96009 0.000382599
         736     1.95267     1.96008 0.000382212
         737     1.95124     1.96007 0.000381882
         738     1.94976     1.96006  0.00038162
         739     1.94824     1.96004 0.000381439
         740     1.94668     1.96002 0.000381351
         741     1.94511        1.96 0.000381367
         742     1.94352     1.95998   0.0003815
         743     1.94192     1.95996  0.00038176
         744     1.94034     1.95993 0.000382156
         745     1.93877      1.9599 0.000382698
         746     1.93722     1.95987 0.000383391
         747      1.9357     1.95984 0.000384241
         748     1.93422     1.95981  0.00038525
         749     1.93279     1.95977 0.000386421
         750     1.93141     1.95973 0.000387752
         751     1.93008     1.95969  0.00038924
         752     1.92881     1.95965 0.000390883
         753      1.9276     1.95961 0.000392675
         754     1.92645     1.95956 0.000394609
         755     1.92537     1.95952 0.000396676
         756     1.92436     1.95947 0.000398869
         757     1.92341     1.95942 0.000401178
         758     1.92252     1.95938 0.000403591
         759     1.92171     1.95933   0.0004061
         760     1.92095     1.95928 0.000408692
         761     1.92027     1.95922 0.000411357
         762     1.91965     1.95917 0.000414083
         763     1.91909     1.95912  0.00041686
         764      1.9186     1.95907 0.000419675
         765     1.91817     1.95901 0.000422518
         766      1.9178     1.95896 0.000425378
         767      1.9175     1.95891 0.000428243
         768     1.91727     1.95885 0.000431105
         769     1.91709      1.9588 0.000433951
         770     1.91698     1.95874 0.000436771
         771     1.91694     1.95869 0.000439557
         772     1.91697     1.95863 0.000442297
         773     1.91706     1.95858 0.000444983
         774     1.91722     1.95853 0.000447606
         775     1.91745     1.95847 0.000450155
         776     1.91776     1.95842 0.000452623
         777     1.91814     1.95837    0.000455
         778     1.91859     1.95832 0.000457278
         779     1.91913     1.95827  0.00045945
         780     1.91975     1.95822 0.000461508
         781     1.92045     1.95817 0.000463444
         782     1.92124     1.95812 0.000465252
         783     1.92211     1.95808 0.000466925
         784     1.92307     1.95803 0.000468459
         785     1.92413     1.95799  0.00046985
         786     1.92526     1.95795 0.000471093
         787     1.92649     1.95791 0.000472187
         788      1.9278     1.95787 0.000473131
         789     1.92919     1.95783 0.000473926
         790     1.93066      1.9578 0.000474572
         791     1.93221     1.95777 0.000475074
         792     1.93382     1.95774 0.000475435
         793     1.93549     1.95771 0.000475663
         794     1.93721     1.95768 0.000475764
         795     1.93898     1.95766 0.000475747
         796     1.94078     1.95764 0.000475621
         797     1.94262     1.95762 0.000475398
         798     1.94447      1.9576 0.000475088
         799     1.94633     1.95759 0.000474703
         800     1.94819     1.95758 0.000474255
         801     1.95005     1.95757 0.000473756
         802     1.95188     1.95756 0.000473218
         803      1.9537     1.95756 0.000472653
         804     1.95548     1.95755 0.000472072
         805     1.95723     1.95755 0.000471486
         806     1.95893     1.95755 0.000470904
         807     1.96059     1.95756 0.000470336
         808     1.96218     1.95756 0.000469788
         809     1.96372     1.95757 0.000469269
         810     1.96519     1.95758 0.000468784
         811      1.9666     1.95759 0.000468338
         812     1.96793      1.9576 0.000467934
         813      1.9692     1.95762 0.000467576
         814     1.97038     1.95763 0.000467265
         815     1.97149     1.95765    0.000467
         816     1.97252     1.95767 0.000466784
         817     1.97348     1.95769 0.000466613
         818     1.97435     1.95771 0.000466487
         819     1.97514     1.95773 0.000466402
         820     1.97585     1.95775 0.000466356
         821     1.97647     1.95778 0.000466345
         822     1.97702      1.9578 0.000466365
         823     1.97748     1.95782 0.000466411
         824     1.97786     1.95785 0.000466479
         825     1.97816     1.95787 0.000466563
         826     1.97838      1.9579 0.000466658
         827     1.97852     1.95792  0.00046676
         828     1.97858     1.95795 0.000466863
         829     1.97857     1.95797 0.000466962
         830     1.97847       1.958 0.000467052
         831      1.9783     1.95802 0.000467128
         832     1.97805     1.95804 0.000467186
         833     1.97773     1.95807 0.000467223
         834     1.97733     1.95809 0.000467233
         835     1.97687     1.95811 0.000467214
         836     1.97634     1.95814 0.000467164
         837     1.97574     1.95816 0.000467078
         838     1.97507     1.95818 0.000466957
         839     1.97435      1.9582 0.000466798
         840     1.97357     1.95821 0.000466601
         841     1.97273     1.95823 0.000466365
         842     1.97184     1.95825 0.000466091
         843     1.97091     1.95826  0.00046578
         844     1.96993     1.95828 0.000465433
         845     1.96892     1.95829 0.000465053
         846     1.96787      1.9583 0.000464641
         847      1.9668     1.95831 0.000464201
         848     1.96571     1.95832 0.000463736
         849      1.9646     1.95833 0.000463248
         850     1.96348     1.95833 0.000462743
         851     1.96235     1.95834 0.000462223
         852     1.96123     1.95834 0.000461693
         853     1.96012     1.95834 0.000461157
         854     1.95902     1.95834 0.000460617
         855     1.95794     1.95834 0.000460079
         856     1.95688     1.95834 0.000459545
         857     1.95586     1.95834 0.000459018
         858     1.95487     1.95834   0.0004585
         859     1.95393     1.95833 0.000457995
         860     1.95302     1.95832 0.000457504
         861     1.95217     1.95832 0.000457029
         862     1.95137     1.95831  0.00045657
         863     1.95062      1.9583 0.000456128
         864     1.94992     1.95829 0.000455703
         865     1.94928     1.95828 0.000455295
         866     1.94871     1.95827 0.000454903
         867     1.94819     1.95826 0.000454527
         868     1.94773     1.95824 0.000454165
         869     1.94732     1.95823 0.000453817
         870     1.94698     1.95822 0.000453479
         871     1.94669     1.95821 0.000453152
         872     1.94647     1.95819 0.000452832
         873     1.94629     1.95818 0.000452518
         874     1.94617     1.95817 0.000452209
         875     1.94611     1.95815 0.000451902
         876      1.9461     1.95814 0.000451596
         877     1.94614     1.95812 0.000451288
         878     1.94623     1.95811 0.000450977
         879     1.94637      1.9581 0.000450662
         880     1.94656     1.95808  0.00045034
         881      1.9468     1.95807 0.000450011
         882     1.94708     1.95806 0.000449673
         883     1.94742     1.95805 0.000449326
         884     1.94779     1.95803 0.000448967
         885     1.94822     1.95802 0.000448597
         886     1.94869     1.95801 0.000448214
         887      1.9492       1.958 0.000447819
         888     1.94975     1.95799 0.000447411
         889     1.95035     1.95799 0.000446991
         890     1.95099     1.95798 0.000446557
         891     1.95166     1.95797 0.000446113
         892     1.95238     1.95796 0.000445656
         893     1.95313     1.95796  0.00044519
         894     1.95391     1.95795 0.000444715
         895     1.95472     1.95795 0.000444233
         896     1.95556     1.95795 0.000443746
         897     1.95642     1.95795 0.000443254
         898      1.9573     1.95795 0.000442761
         899      1.9582     1.95795 0.000442269
         900     1.95912     1.95795 0.000441779
         901     1.96005     1.95795 0.000441295
         902     1.96098     1.95795 0.000440819
         903     1.96192     1.95796 0.000440352
         904     1.96285     1.95796 0.000439898
         905     1.96379     1.95797 0.000439459
         906     1.96471     1.95798 0.000439037
         907     1.96563     1.95799 0.000438634
         908     1.96653     1.95799 0.000438252
         909     1.96741       1.958 0.000437892
         910     1.96827     1.95802 0.000437557
         911     1.96911     1.95803 0.000437246
         912     1.96992     1.95804  0.00043696
         913      1.9707     1.95806 0.000436702
         914     1.97144     1.95807 0.000436469
         915     1.97216     1.95809 0.000436264
         916     1.97283      1.9581 0.000436085
         917     1.97347     1.95812 0.000435931
         918     1.97407     1.95814 0.000435802
         919     1.97463     1.95815 0.000435698
         920     1.97514     1.95817 0.000435615
         921     1.97561     1.95819 0.000435553
         922     1.97603     1.95821  0.00043551
         923     1.97641     1.95823 0.000435485
         924     1.97674     1.95825 0.000435474
         925     1.97702     1.95827 0.000435475
         926     1.97725     1.95829 0.000435487
         927     1.97743     1.95831 0.000435507
         928     1.97757     1.95833 0.000435531
         929     1.97765     1.95835 0.000435559
         930     1.97768     1.95837 0.000435586
         931     1.97767     1.95839 0.000435611
         932      1.9776     1.95841 0.000435631
         933     1.97748     1.95844 0.000435643
         934     1.97732     1.95846 0.000435645
         935      1.9771     1.95848 0.000435636
         936     1.97684      1.9585 0.000435612
         937     1.97653     1.95851 0.000435572
         938     1.97617     1.95853 0.000435514
         939     1.97576     1.95855 0.000435436
         940     1.97531     1.95857 0.000435338
         941     1.97482     1.95859 0.000435217
         942     1.97428      1.9586 0.000435074
         943     1.97371     1.95862 0.000434907
         944     1.97309     1.95863 0.000434717
         945     1.97244     1.95865 0.000434502
         946     1.97176     1.95866 0.000434264
         947     1.97105     1.95868 0.000434003
         948     1.97032     1.95869 0.000433718
         949     1.96956      1.9587 0.000433412
         950     1.96878     1.95871 0.000433086
         951     1.96799     1.95872 0.000432741
         952     1.96719     1.95873 0.000432377
         953     1.96638     1.95874 0.000431998
         954     1.96558     1.95874 0.000431605
         955     1.96478     1.95875 0.000431199
         956     1.96399     1.95876 0.000430783
         957     1.96322     1.95876 0.000430358
         958     1.96248     1.95876 0.000429927
         959     1.96175     1.95877  0.00042949
         960     1.96107     1.95877 0.000429049
         961     1.96042     1.95877 0.000428606
         962     1.95981     1.95877 0.000428162
         963     1.95925     1.95877 0.000427717
         964     1.95874     1.95877 0.000427274
         965     1.95828     1.95877 0.000426831
         966     1.95788     1.95877  0.00042639
         967     1.95754     1.95877 0.000425951
         968     1.95726     1.95877 0.000425514
         969     1.95703     1.95877 0.000425079
         970     1.95687     1.95877 0.000424645
         971     1.95677     1.95876 0.000424213
         972     1.95672     1.95876 0.000423781
         973     1.95673     1.95876 0.000423351
         974      1.9568     1.95876 0.000422921
         975     1.95691     1.95876 0.000422492
         976     1.95707     1.95875 0.000422062
         977     1.95727     1.95875 0.000421633
         978      1.9575     1.95875 0.000421204
         979     1.95777     1.95875 0.000420775
         980     1.95806     1.95875 0.000420346
         981     1.95838     1.95875 0.000419918
         982     1.95871     1.95875  0.00041949
         983     1.95906     1.95875 0.000419063
         984     1.95941     1.95875 0.000418638
         985     1.95977     1.95875 0.000418214
         986     1.96012     1.95875 0.000417793
         987     1.96048     1.95875 0.000417373
         988     1.96082     1.95876 0.000416956
         989     1.96115     1.95876 0.000416541
         990     1.96147     1.95876 0.000416129
         991     1.96177     1.95876 0.000415721
         992     1.96206     1.95877 0.000415315
         993     1.96232     1.95877 0.000414912
         994     1.96257     1.95877 0.000414512
         995     1.96279     1.95878 0.000414115
         996     1.96299     1.95878 0.000413721
         997     1.96317     1.95879 0.000413329
         998     1.96333     1.95879  0.00041294
         999     1.96347      1.9588 0.000412553
        1000     1.96359      1.9588 0.000412169
        1001     1.96368     1.95881 0.000411786
        1002     1.96376     1.95881 0.000411404
        1003     1.96383     1.95882 0.000411025
        1004     1.96387     1.95882 0.000410646
        1005      1.9639     1.95883 0.000410269
        1006     1.96392     1.95883 0.000409892
        1007     1.96393     1.95884 0.000409516
        1008     1.96392     1.95884 0.000409141
        1009     1.96391     1.95885 0.000408766
        1010     1.96389     1.95885 0.000408392
        1011     1.96386     1.95886 0.000408018
        1012     1.96382     1.95886 0.000407645
        1013     1.96378     1.95887 0.000407271
        1014     1.96373     1.95887 0.000406898
        1015     1.96368     1.95888 0.000406524
        1016     1.96363     1.95888 0.000406151
        1017     1.96357     1.95889 0.000405778
        1018     1.96351     1.95889 0.000405405
        1019     1.96345     1.95889 0.000405032
        1020     1.96339      1.9589 0.000404659
        1021     1.96333      1.9589 0.000404286
        1022     1.96327     1.95891 0.000403912
        1023      1.9632     1.95891 0.000403539
        1024     1.96313     1.95892 0.000403166
        1025     1.96307     1.95892 0.000402793
        1026       1.963     1.95892  0.00040242
        1027     1.96293     1.95893 0.000402047
        1028     1.96286     1.95893 0.000401675
        1029     1.96278     1.95894 0.000401302
        1030     1.96271     1.95894 0.000400929
        1031     1.96264     1.95894 0.000400556
        1032     1.96256     1.95895 0.000400183
        1033     1.96249     1.95895  0.00039981
        1034     1.96242     1.95895 0.000399438
        1035     1.96235     1.95896 0.000399065
        1036     1.96228     1.95896 0.000398693
        1037     1.96221     1.95896 0.000398321
        1038     1.96215     1.95897 0.000397949
        1039      1.9621     1.95897 0.000397578
        1040     1.96205     1.95897 0.000397206
        1041     1.96201     1.95897 0.000396835
        1042     1.96197     1.95898 0.000396465
        1043     1.96195     1.95898 0.000396095
        1044     1.96193     1.95898 0.000395726
        1045     1.96193     1.95899 0.000395357
        1046     1.96195     1.95899 0.000394989
        1047     1.96197     1.95899 0.000394622
        1048     1.96202     1.95899 0.000394256
        1049     1.96208       1.959 0.000393892
        1050     1.96216       1.959 0.000393528
        1051     1.96226       1.959 0.000393166
        1052     1.96238     1.95901 0.000392805
        1053     1.96252     1.95901 0.000392446
        1054     1.96268     1.95901 0.000392089
        1055     1.96286     1.95902 0.000391734
        1056     1.96306     1.95902 0.000391382
        1057     1.96328     1.95902 0.000391033
        1058     1.96353     1.95903 0.000390686
        1059      1.9638     1.95903 0.000390343
        1060     1.96408     1.95904 0.000390004
        1061     1.96439     1.95904 0.000389669
        1062     1.96471     1.95905 0.000389339
        1063     1.96506     1.95905 0.000389014
        1064     1.96541     1.95906 0.000388694
        1065     1.96579     1.95907  0.00038838
        1066     1.96617     1.95907 0.000388073
        1067     1.96657     1.95908 0.000387773
        1068     1.96697     1.95909  0.00038748
        1069     1.96738      1.9591 0.000387195
        1070      1.9678      1.9591 0.000386919
        1071     1.96822     1.95911 0.000386651
        1072     1.96864     1.95912 0.000386393
        1073     1.96906     1.95913 0.000386144
        1074     1.96948     1.95914 0.000385905
        1075     1.96989     1.95915 0.000385675
        1076      1.9703     1.95916 0.000385456
        1077     1.97069     1.95917 0.000385247
        1078     1.97108     1.95918 0.000385048
        1079     1.97145     1.95919 0.000384859
        1080     1.97181     1.95921  0.00038468
        1081     1.97215     1.95922  0.00038451
        1082     1.97247     1.95923  0.00038435
        1083     1.97277     1.95924 0.000384198
        1084     1.97305     1.95925 0.000384055
        1085     1.97331     1.95927 0.000383919
        1086     1.97355     1.95928 0.000383791
        1087     1.97376     1.95929 0.000383669
        1088     1.97394     1.95931 0.000383552
        1089      1.9741     1.95932 0.000383441
        1090     1.97423     1.95933 0.000383333
        1091     1.97434     1.95935 0.000383228
        1092     1.97442     1.95936 0.000383126
        1093     1.97447     1.95938 0.000383024
        1094     1.97449     1.95939 0.000382923
        1095     1.97448      1.9594 0.000382822
        1096     1.97445     1.95942 0.000382718
        1097     1.97439     1.95943 0.000382613
        1098      1.9743     1.95944 0.000382504
        1099     1.97418     1.95946  0.00038239
        1100     1.97403     1.95947 0.000382272
        1101     1.97386     1.95948 0.000382148
        1102     1.97366      1.9595 0.000382018
        1103     1.97343     1.95951  0.00038188
        1104     1.97318     1.95952 0.000381735
        1105     1.97291     1.95953 0.000381582
        1106     1.97261     1.95955  0.00038142
        1107     1.97229     1.95956 0.000381249
        1108     1.97194     1.95957 0.000381069
        1109     1.97157     1.95958 0.000380879
        1110     1.97119     1.95959 0.000380679
        1111     1.97078      1.9596  0.00038047
        1112     1.97035     1.95961 0.000380251
        1113      1.9699     1.95962 0.000380021
        1114     1.96944     1.95963 0.000379782
        1115     1.96895     1.95964 0.000379534
        1116     1.96845     1.95964 0.000379276
        1117     1.96794     1.95965 0.000379009
        1118     1.96741     1.95966 0.000378734
        1119     1.96686     1.95966  0.00037845
        1120      1.9663     1.95967 0.000378158
        1121     1.96573     1.95968  0.00037786
        1122     1.96515     1.95968 0.000377554
        1123     1.96455     1.95969 0.000377243
        1124     1.96394     1.95969 0.000376926
        1125     1.96333     1.95969 0.000376605
        1126      1.9627      1.9597  0.00037628
        1127     1.96206      1.9597 0.000375952
        1128     1.96142      1.9597 0.000375622
        1129     1.96076      1.9597  0.00037529
        1130      1.9601      1.9597 0.000374958
        1131     1.95943      1.9597 0.000374627
        1132     1.95876      1.9597 0.000374297
        1133     1.95808      1.9597 0.000373969
        1134     1.95739      1.9597 0.000373645
        1135     1.95671     1.95969 0.000373325
        1136     1.95601     1.95969 0.000373011
        1137     1.95532     1.95969 0.000372702
        1138     1.95462     1.95968 0.000372401
        1139     1.95392     1.95968 0.000372109
        1140     1.95322     1.95967 0.000371826
        1141     1.95251     1.95966 0.000371553
        1142     1.95181     1.95966 0.000371291
        1143     1.95111     1.95965 0.000371042
        1144      1.9504     1.95964 0.000370805
        1145      1.9497     1.95963 0.000370583
        1146       1.949     1.95962 0.000370376
        1147     1.94831     1.95961 0.000370184
        1148     1.94761      1.9596 0.000370009
        1149     1.94692     1.95959 0.000369852
        1150     1.94624     1.95958 0.000369713
        1151     1.94556     1.95957 0.000369592
        1152     1.94489     1.95956 0.000369491
        1153     1.94423     1.95954 0.000369409
        1154     1.94358     1.95953 0.000369348
        1155     1.94295     1.95951 0.000369307
        1156     1.94234      1.9595 0.000369287
        1157     1.94175     1.95948 0.000369286
        1158     1.94119     1.95947 0.000369305
        1159     1.94067     1.95945 0.000369342
        1160     1.94019     1.95944 0.000369397
        1161     1.93977     1.95942 0.000369467
        1162      1.9394      1.9594  0.00036955
        1163     1.93911     1.95938 0.000369644
        1164      1.9389     1.95937 0.000369745
        1165     1.93878     1.95935  0.00036985
        1166     1.93876     1.95933 0.000369954
        1167     1.93886     1.95931 0.000370053
        1168     1.93907      1.9593 0.000370141
        1169     1.93943     1.95928 0.000370215
        1170     1.93992     1.95926 0.000370268
        1171     1.94056     1.95925 0.000370296
        1172     1.94136     1.95923 0.000370295
        1173     1.94231     1.95922  0.00037026
        1174     1.94342      1.9592 0.000370189
        1175     1.94468     1.95919  0.00037008
        1176      1.9461     1.95918 0.000369933
        1177     1.94766     1.95917 0.000369748
        1178     1.94935     1.95916 0.000369528
        1179     1.95117     1.95916 0.000369277
        1180      1.9531     1.95915    0.000369
        1181     1.95513     1.95915 0.000368703
        1182     1.95724     1.95915 0.000368395
        1183     1.95942     1.95915 0.000368083
        1184     1.96164     1.95915 0.000367778
        1185     1.96389     1.95915  0.00036749
        1186     1.96616     1.95916 0.000367228
        1187     1.96842     1.95917 0.000367001
        1188     1.97067     1.95917  0.00036682
        1189     1.97288     1.95919 0.000366692
        1190     1.97504      1.9592 0.000366626
        1191     1.97715     1.95921 0.000366628
        1192     1.97918     1.95923 0.000366703
        1193     1.98114     1.95925 0.000366855
        1194       1.983     1.95927 0.000367086
        1195     1.98478     1.95929 0.000367399
        1196     1.98645     1.95931 0.000367793
        1197     1.98801     1.95934 0.000368266
        1198     1.98947     1.95936 0.000368817
        1199     1.99082     1.95939 0.000369441
        1200     1.99205     1.95942 0.000370134
        1201     1.99317     1.95944 0.000370892
        1202     1.99417     1.95947 0.000371707
        1203     1.99506      1.9595 0.000372573
        1204     1.99583     1.95953 0.000373483
        1205     1.99649     1.95956 0.000374431
        1206     1.99704     1.95959 0.000375407
        1207     1.99747     1.95963 0.000376406
        1208      1.9978     1.95966 0.000377418
        1209     1.99801     1.95969 0.000378436
        1210     1.99811     1.95972 0.000379454
        1211     1.99811     1.95975 0.000380462
        1212       1.998     1.95978 0.000381455
        1213     1.99779     1.95982 0.000382425
        1214     1.99748     1.95985 0.000383367
        1215     1.99706     1.95988 0.000384273
        1216     1.99655     1.95991 0.000385138
        1217     1.99593     1.95994 0.000385958
        1218     1.99522     1.95997 0.000386727
        1219     1.99442     1.95999 0.000387441
        1220     1.99352     1.96002 0.000388096
        1221     1.99252     1.96005  0.00038869
        1222     1.99144     1.96007  0.00038922
        1223     1.99027      1.9601 0.000389684
        1224     1.98901     1.96012 0.000390081
        1225     1.98767     1.96015  0.00039041
        1226     1.98624     1.96017 0.000390671
        1227     1.98474     1.96019 0.000390866
        1228     1.98317     1.96021 0.000390995
        1229     1.98152     1.96022 0.000391062
        1230     1.97981     1.96024 0.000391068
        1231     1.97803     1.96025 0.000391017
        1232      1.9762     1.96027 0.000390914
        1233     1.97432     1.96028 0.000390763
        1234      1.9724     1.96029  0.00039057
        1235     1.97044      1.9603  0.00039034
        1236     1.96845      1.9603  0.00039008
        1237     1.96644     1.96031 0.000389796
        1238     1.96442     1.96031 0.000389496
        1239     1.96239     1.96031 0.000389185
        1240     1.96037     1.96031 0.000388871
        1241     1.95837     1.96031 0.000388561
        1242     1.95639     1.96031 0.000388261
        1243     1.95445      1.9603 0.000387977
        1244     1.95256      1.9603 0.000387715
        1245     1.95073     1.96029  0.00038748
        1246     1.94896     1.96028 0.000387275
        1247     1.94728     1.96027 0.000387105
        1248     1.94568     1.96026 0.000386971
        1249     1.94418     1.96024 0.000386876
        1250     1.94279     1.96023 0.000386818
        1251     1.94152     1.96022 0.000386798
        1252     1.94037      1.9602 0.000386814
        1253     1.93935     1.96018 0.000386863
        1254     1.93846     1.96017 0.000386942
        1255     1.93771     1.96015 0.000387047
        1256     1.93711     1.96013 0.000387173
        1257     1.93665     1.96011 0.000387315
        1258     1.93634     1.96009 0.000387468
        1259     1.93617     1.96007 0.000387626
        1260     1.93615     1.96005 0.000387783
        1261     1.93627     1.96004 0.000387934
        1262     1.93653     1.96002 0.000388073
        1263     1.93692        1.96 0.000388197
        1264     1.93744     1.95998   0.0003883
        1265     1.93808     1.95996 0.000388378
        1266     1.93883     1.95995  0.00038843
        1267     1.93969     1.95993 0.000388452
        1268     1.94065     1.95992 0.000388443
        1269      1.9417      1.9599 0.000388402
        1270     1.94284     1.95989 0.000388329
        1271     1.94404     1.95987 0.000388223
        1272     1.94532     1.95986 0.000388087
        1273     1.94664     1.95985 0.000387921
        1274     1.94802     1.95984 0.000387728
        1275     1.94943     1.95984 0.000387509
        1276     1.95088     1.95983 0.000387269
        1277     1.95235     1.95982  0.00038701
        1278     1.95384     1.95982 0.000386736
        1279     1.95533     1.95981 0.000386449
        1280     1.95683     1.95981 0.000386155
        1281     1.95832     1.95981 0.000385855
        1282      1.9598     1.95981 0.000385554
        1283     1.96127     1.95981 0.000385255
        1284     1.96272     1.95981 0.000384962
        1285     1.96414     1.95982 0.000384677
        1286     1.96553     1.95982 0.000384403
        1287     1.96689     1.95983 0.000384144
        1288     1.96821     1.95983 0.000383901
        1289     1.96949     1.95984 0.000383676
        1290     1.97073     1.95985 0.000383471
        1291     1.97191     1.95986 0.000383288
        1292     1.97305     1.95987 0.000383128
        1293     1.97414     1.95988  0.00038299
        1294     1.97518     1.95989 0.000382877
        1295     1.97616     1.95991 0.000382787
        1296     1.97708     1.95992 0.000382721
        1297     1.97795     1.95993 0.000382678
        1298     1.97875     1.95995 0.000382658
        1299      1.9795     1.95996 0.000382659
        1300     1.98019     1.95998 0.000382681
        1301     1.98083     1.95999 0.000382722
        1302      1.9814     1.96001 0.000382781
        1303     1.98191     1.96003 0.000382856
        1304     1.98236     1.96004 0.000382946
        1305     1.98275     1.96006 0.000383047
        1306     1.98309     1.96008  0.00038316
        1307     1.98337      1.9601 0.000383281
        1308     1.98359     1.96011 0.000383408
        1309     1.98375     1.96013  0.00038354
        1310     1.98386     1.96015 0.000383675
        1311     1.98391     1.96017  0.00038381
        1312     1.98391     1.96019 0.000383944
        1313     1.98386     1.96021 0.000384075
        1314     1.98376     1.96022   0.0003842
        1315     1.98361     1.96024  0.00038432
        1316     1.98342     1.96026 0.000384431
        1317     1.98317     1.96028 0.000384533
        1318     1.98289     1.96029 0.000384623
        1319     1.98256     1.96031 0.000384702
        1320      1.9822     1.96033 0.000384768
        1321     1.98179     1.96034  0.00038482
        1322     1.98136     1.96036 0.000384857
        1323     1.98089     1.96037 0.000384879
        1324      1.9804     1.96039 0.000384885
        1325     1.97988      1.9604 0.000384875
        1326     1.97934     1.96042  0.00038485
        1327     1.97878     1.96043 0.000384809
        1328      1.9782     1.96045 0.000384751
        1329     1.97762     1.96046 0.000384679
        1330     1.97703     1.96047 0.000384591
        1331     1.97643     1.96048 0.000384489
        1332     1.97584     1.96049 0.000384373
        1333     1.97526     1.96051 0.000384244
        1334     1.97468     1.96052 0.000384103
        1335     1.97412     1.96053 0.000383951
        1336     1.97359     1.96054 0.000383788
        1337     1.97307     1.96055 0.000383615
        1338     1.97258     1.96055 0.000383434
        1339     1.97213     1.96056 0.000383245
        1340     1.97171     1.96057  0.00038305
        1341     1.97133     1.96058 0.000382848
        1342       1.971     1.96059 0.000382641
        1343     1.97071     1.96059 0.000382431
        1344     1.97046      1.9606 0.000382217
        1345     1.97026     1.96061    0.000382
        1346     1.97012     1.96062 0.000381781
        1347     1.97002     1.96062 0.000381562
        1348     1.96997     1.96063 0.000381342
        1349     1.96998     1.96064 0.000381122
        1350     1.97002     1.96064 0.000380903
        1351     1.97012     1.96065 0.000380686
        1352     1.97026     1.96066  0.00038047
        1353     1.97043     1.96067 0.000380258
        1354     1.97065     1.96067 0.000380048
        1355     1.97089     1.96068 0.000379843
        1356     1.97117     1.96069 0.000379641
        1357     1.97146      1.9607 0.000379445
        1358     1.97178      1.9607 0.000379253
        1359     1.97211     1.96071 0.000379067
        1360     1.97245     1.96072 0.000378886
        1361     1.97279     1.96073 0.000378712
        1362     1.97313     1.96074 0.000378543
        1363     1.97346     1.96075  0.00037838
        1364     1.97378     1.96076 0.000378223
        1365     1.97409     1.96077 0.000378072
        1366     1.97437     1.96078 0.000377927
        1367     1.97463     1.96079 0.000377786
        1368     1.97487      1.9608  0.00037765
        1369     1.97507     1.96081 0.000377518
        1370     1.97523     1.96082 0.000377389
        1371     1.97536     1.96083 0.000377263
        1372     1.97545     1.96084 0.000377139
        1373     1.97549     1.96085 0.000377015
        1374     1.97549     1.96086 0.000376891
        1375     1.97545     1.96087 0.000376766
        1376     1.97535     1.96088 0.000376639
        1377     1.97521     1.96089  0.00037651
        1378     1.97503      1.9609 0.000376376
        1379      1.9748     1.96091 0.000376238
        1380     1.97452     1.96092 0.000376094
        1381     1.97419     1.96093 0.000375945
        1382     1.97382     1.96094 0.000375788
        1383     1.97341     1.96095 0.000375625
        1384     1.97296     1.96096 0.000375454
        1385     1.97248     1.96097 0.000375275
        1386     1.97196     1.96098 0.000375088
        1387      1.9714     1.96098 0.000374893
        1388     1.97082     1.96099  0.00037469
        1389     1.97022       1.961 0.000374479
        1390      1.9696       1.961  0.00037426
        1391     1.96896     1.96101 0.000374035
        1392     1.96831     1.96101 0.000373803
        1393     1.96766     1.96102 0.000373565
        1394       1.967     1.96102 0.000373322
        1395     1.96635     1.96103 0.000373074
        1396     1.96571     1.96103 0.000372822
        1397     1.96509     1.96103 0.000372566
        1398     1.96448     1.96104 0.000372308
        1399      1.9639     1.96104 0.000372047
        1400     1.96336     1.96104 0.000371785
        1401     1.96284     1.96104 0.000371522
        1402     1.96237     1.96104 0.000371258
        1403     1.96194     1.96104 0.000370994
        1404     1.96157     1.96104  0.00037073
        1405     1.96124     1.96104 0.000370466
        1406     1.96097     1.96104 0.000370203
        1407     1.96075     1.96104  0.00036994
        1408      1.9606     1.96104 0.000369677
        1409     1.96051     1.96104 0.000369415
        1410     1.96047     1.96104 0.000369153
        1411     1.96051     1.96104 0.000368892
        1412      1.9606     1.96104 0.000368631
        1413     1.96075     1.96104  0.00036837
        1414     1.96097     1.96104 0.000368109
        1415     1.96124     1.96104 0.000367849
        1416     1.96157     1.96104  0.00036759
        1417     1.96195     1.96104 0.000367331
        1418     1.96238     1.96104 0.000367073
        1419     1.96285     1.96104 0.000366816
        1420     1.96337     1.96105 0.000366562
        1421     1.96392     1.96105 0.000366309
        1422     1.96451     1.96105  0.00036606
        1423     1.96512     1.96105 0.000365814
        1424     1.96576     1.96106 0.000365572
        1425     1.96641     1.96106 0.000365335
        1426     1.96708     1.96106 0.000365103
        1427     1.96775     1.96107 0.000364877
        1428     1.96843     1.96107 0.000364658
        1429     1.96911     1.96108 0.000364446
        1430     1.96978     1.96109 0.000364242
        1431     1.97044     1.96109 0.000364046
        1432     1.97109      1.9611 0.000363859
        1433     1.97172     1.96111  0.00036368
        1434     1.97233     1.96112 0.000363511
        1435     1.97292     1.96112 0.000363351
        1436     1.97347     1.96113 0.000363199
        1437       1.974     1.96114 0.000363057
