,loss_1layers,loss_2layers,loss_3layers,loss_4layers,val_loss_1layers,val_loss_2layers,val_loss_3layers,val_loss_4layers
0,1.7923542261123657,1.7644801139831543,1.4049643278121948,,1.4198617935180664,1.375450611114502,0.9832782745361328,
1,1.1360912322998047,1.1785588264465332,0.7935652732849121,,0.9068339467048645,1.003493070602417,0.6215428113937378,
2,0.7747316956520081,0.8931705355644226,0.5307573676109314,,0.6564454436302185,0.7857224345207214,0.43058231472969055,
3,0.57857346534729,0.7153708338737488,0.3851865530014038,,0.5011276006698608,0.6354709267616272,0.3182351291179657,
4,0.45082879066467285,0.5863123536109924,0.2978745698928833,,0.39521104097366333,0.5230779647827148,0.24823875725269318,
5,0.36125847697257996,0.484435111284256,0.24265410006046295,,0.3186282813549042,0.4315662384033203,0.20276519656181335,
6,0.29512789845466614,0.4015294015407562,0.20636877417564392,,0.26144859194755554,0.35900697112083435,0.1728377491235733,
7,0.24490925669670105,0.3380708396434784,0.18206888437271118,,0.21782325208187103,0.3029435873031616,0.15179309248924255,
8,0.20617498457431793,0.2888088822364807,0.16462647914886475,,0.18380498886108398,0.2587446868419647,0.13696996867656708,
9,0.17580249905586243,0.24979442358016968,0.152060866355896,,0.1570015400648117,0.22331565618515015,0.12614494562149048,
10,0.15173804759979248,0.21842218935489655,0.14250406622886658,,0.1358974426984787,0.19454239308834076,0.11777231097221375,
11,0.13267239928245544,0.19290250539779663,0.13487453758716583,,0.1191025897860527,0.1710992008447647,0.11116460710763931,
12,0.11735159158706665,0.17207255959510803,0.12863494455814362,,0.10564449429512024,0.1520845741033554,0.1057782918214798,
13,0.10495446622371674,0.1550951898097992,0.1232888475060463,,0.09491363167762756,0.13644307851791382,0.10122379660606384,
14,0.09490984678268433,0.1410336196422577,0.11866995692253113,,0.08599545806646347,0.12330985814332962,0.0972318947315216,
15,0.08649974316358566,0.1291898787021637,0.11445432156324387,,0.07873979210853577,0.11244572699069977,0.09374022483825684,
16,0.07953108847141266,0.11931116133928299,0.11061497032642365,,0.07274109125137329,0.10358868539333344,0.09061489254236221,
17,0.07371753454208374,0.1111142486333847,0.1070711687207222,,0.06784902513027191,0.09607098251581192,0.08778855204582214,
18,0.06890721619129181,0.1040593609213829,0.10381163656711578,,0.06371612846851349,0.08966894447803497,0.08522366732358932,
19,0.0647674947977066,0.09800774604082108,0.10067977011203766,,0.06018472835421562,0.08427068591117859,0.08270785212516785,
20,0.0611848384141922,0.09279534965753555,0.09768585115671158,,0.05725400522351265,0.07967948168516159,0.08036553114652634,
21,0.05815277248620987,0.08828312158584595,0.0948704183101654,,0.05470157042145729,0.07559487968683243,0.07819852232933044,
22,0.055465999990701675,0.08424718677997589,0.09217814356088638,,0.05256715416908264,0.07213326543569565,0.07615555077791214,
23,0.05316302552819252,0.08074318617582321,0.0896671935915947,,0.050752293318510056,0.06909289211034775,0.07424276322126389,
24,0.05116135627031326,0.0776069387793541,0.08722615987062454,,0.049156200140714645,0.06642313301563263,0.07243555039167404,
25,0.04935906082391739,0.07481969147920609,0.08495230227708817,,0.047786589711904526,0.06409288197755814,0.07069972902536392,
26,0.047762833535671234,0.07230620086193085,0.08273080736398697,,0.0466015487909317,0.06202086806297302,0.06906778365373611,
27,0.04633970558643341,0.0700111985206604,0.08062364161014557,,0.04560503363609314,0.060115739703178406,0.0675092488527298,
28,0.045063845813274384,0.06787866353988647,0.07853030413389206,,0.04470502957701683,0.05841754376888275,0.06595833599567413,
29,0.04390743374824524,0.06590726971626282,0.07650572806596756,,0.04390299320220947,0.056839004158973694,0.06444917619228363,
30,0.04283894971013069,0.06406384706497192,0.07453539222478867,,0.04319540038704872,0.05537809431552887,0.06303256005048752,
31,0.04186833277344704,0.06230989098548889,0.07260677963495255,,0.04255320131778717,0.05402256175875664,0.06164814904332161,
32,0.04095606878399849,0.06066135689616203,0.07071724534034729,,0.0419667512178421,0.05273564159870148,0.060287829488515854,
33,0.04010828584432602,0.05907820910215378,0.06889909505844116,,0.04144251346588135,0.051561880856752396,0.058964136987924576,
34,0.03932349383831024,0.05759598687291145,0.06708820909261703,,0.04097522795200348,0.0504535436630249,0.05763503909111023,
35,0.03860688954591751,0.05616174265742302,0.06531744450330734,,0.04055178537964821,0.049405694007873535,0.05635012686252594,
36,0.03792551904916763,0.05480128154158592,0.06357099115848541,,0.04016784578561783,0.04842282459139824,0.05510137602686882,
37,0.037297483533620834,0.053504832088947296,0.06186939403414726,,0.03980674222111702,0.047476768493652344,0.05389875918626785,
38,0.03669179975986481,0.05224849283695221,0.06019551679491997,,0.03948250040411949,0.04657956212759018,0.052695587277412415,
