,loss_1layers,loss_2layers,loss_3layers,loss_4layers,val_loss_1layers,val_loss_2layers,val_loss_3layers,val_loss_4layers
0,11.867593765258789,11.056814193725586,12.005660057067871,12.038503646850586,11.754225730895996,10.888276100158691,11.8717622756958,11.946479797363281
1,11.627521514892578,10.665989875793457,11.726448059082031,11.825828552246094,11.583710670471191,10.590612411499023,11.64428424835205,11.763106346130371
2,11.473362922668457,10.394311904907227,11.5155611038208,11.648608207702637,11.454134941101074,10.348871231079102,11.453483581542969,11.590253829956055
3,11.350811004638672,10.164048194885254,11.33118724822998,11.478645324707031,11.346626281738281,10.135680198669434,11.278044700622559,11.418325424194336
4,11.246500968933105,9.956348419189453,11.161579132080078,11.307527542114258,11.251999855041504,9.94214153289795,11.115447998046875,11.243234634399414
5,11.153831481933594,9.769675254821777,10.999251365661621,11.13113021850586,11.167318344116211,9.767980575561523,10.957540512084961,11.062335968017578
6,11.070172309875488,9.599523544311523,10.842263221740723,10.947147369384766,11.08972454071045,9.607226371765137,10.805042266845703,10.875110626220703
7,10.993374824523926,9.441295623779297,10.689486503601074,10.755393028259277,11.018167495727539,9.456046104431152,10.655799865722656,10.679779052734375
8,10.922368049621582,9.292037010192871,10.540586471557617,10.55880355834961,10.950987815856934,9.31353759765625,10.511335372924805,10.48204231262207
9,10.85545825958252,9.150928497314453,10.39705753326416,10.35987663269043,10.88752555847168,9.177106857299805,10.371922492980957,10.283063888549805
10,10.792253494262695,9.016287803649902,10.257277488708496,10.159261703491211,10.827919006347656,9.046382904052734,10.235400199890137,10.081175804138184
11,10.732688903808594,8.88730525970459,10.120095252990723,9.955733299255371,10.771099090576172,8.920882225036621,10.101369857788086,9.87722396850586
12,10.675713539123535,8.763279914855957,9.98501968383789,9.75007438659668,10.71674919128418,8.798700332641602,9.969379425048828,9.671001434326172
13,10.621148109436035,8.64222526550293,9.851408958435059,9.542498588562012,10.664255142211914,8.679872512817383,9.838553428649902,9.463752746582031
14,10.568390846252441,8.524017333984375,9.719197273254395,9.3335599899292,10.613973617553711,8.563876152038574,9.709331512451172,9.253595352172852
15,10.517828941345215,8.408215522766113,9.588698387145996,9.122296333312988,10.565299987792969,8.4502534866333,9.580960273742676,9.042596817016602
16,10.468878746032715,8.293191909790039,9.458780288696289,8.910379409790039,10.518383026123047,8.337111473083496,9.45404052734375,8.831635475158691
17,10.421737670898438,8.179118156433105,9.32986831665039,8.698593139648438,10.472833633422852,8.225748062133789,9.326933860778809,8.620535850524902
18,10.375868797302246,8.068182945251465,9.200345993041992,8.486538887023926,10.428781509399414,8.118461608886719,9.199505805969238,8.409005165100098
19,10.3313627243042,7.961158275604248,9.070711135864258,8.274344444274902,10.386202812194824,8.01385498046875,9.071846008300781,8.198620796203613
20,10.288165092468262,7.856634140014648,8.941669464111328,8.063377380371094,10.344590187072754,7.912009239196777,8.945653915405273,7.989697456359863
21,10.245954513549805,7.754720211029053,8.814033508300781,7.853999614715576,10.3040132522583,7.8125481605529785,8.820586204528809,7.780953884124756
22,10.204797744750977,7.6551513671875,8.687182426452637,7.6450395584106445,10.264267921447754,7.7147440910339355,8.695823669433594,7.573841571807861
23,10.164490699768066,7.55751371383667,8.560746192932129,7.437652111053467,10.225611686706543,7.6189703941345215,8.571375846862793,7.369222640991211
24,10.125238418579102,7.461825370788574,8.434765815734863,7.232725620269775,10.187819480895996,7.525041580200195,8.447793960571289,7.165998458862305
25,10.086784362792969,7.367753982543945,8.309697151184082,7.029481410980225,10.151037216186523,7.432658672332764,8.324517250061035,6.964329719543457
26,10.04920482635498,7.275253772735596,8.18504810333252,6.827977657318115,10.115021705627441,7.341827869415283,8.202264785766602,6.766486167907715
27,10.012287139892578,7.1841230392456055,8.061683654785156,6.630551815032959,10.07984733581543,7.252716541290283,8.079427719116211,6.569933891296387
28,9.976090431213379,7.0948567390441895,7.937771797180176,6.434666633605957,10.045354843139648,7.16512393951416,7.957367420196533,6.376907825469971
29,9.94051742553711,7.007067680358887,7.814590930938721,6.2424468994140625,10.011316299438477,7.078254222869873,7.835910797119141,6.186807632446289
30,9.905451774597168,6.92015266418457,7.6925048828125,6.05341911315918,9.977855682373047,6.9928297996521,7.714752197265625,5.999598503112793
31,9.870954513549805,6.834744453430176,7.57088565826416,5.867533206939697,9.945076942443848,6.908383846282959,7.594393730163574,5.816686630249023
32,9.837112426757812,6.750481128692627,7.449940204620361,5.685837745666504,9.912687301635742,6.8253021240234375,7.4742255210876465,5.636895179748535
33,9.803699493408203,6.667571544647217,7.329435348510742,5.507687568664551,9.880977630615234,6.742647647857666,7.354520320892334,5.46088981628418
34,9.771005630493164,6.585140228271484,7.2095208168029785,5.333280563354492,9.849662780761719,6.661270618438721,7.2354044914245605,5.288661003112793
