#DISTANCE:     AVE_GOFR:        ERROR:
      2.0135     1.18102  0.00380376
     2.03915     1.20397  0.00308752
      2.0648     1.21374  0.00186322
     2.09045     1.21546  0.00167815
      2.1161     1.20859  0.00231786
     2.14174     1.19577  0.00154206
     2.16739     1.18006  0.00282644
     2.19304     1.15421  0.00273164
     2.21869      1.1296  0.00290774
     2.24434     1.10193  0.00392859
     2.26999     1.06896  0.00283762
     2.29564     1.04105   0.0042356
     2.32129     1.01353  0.00467698
     2.34694    0.992129   0.0057028
     2.37259    0.969634  0.00474465
     2.39824    0.948226  0.00379503
     2.42389    0.930963  0.00295272
     2.44954    0.916149  0.00261712
     2.47519    0.906139  0.00196054
     2.50084    0.418184 0.000902669
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 6.94725e-06  6.4319e-06
    0.884913  0.00119217 0.000165454
    0.910562   0.0244122 0.000370235
    0.936212    0.163184  0.00167909
    0.961861     0.56106  0.00465936
    0.987511     1.19787  0.00626685
     1.01316     1.86493  0.00873003
     1.03881     2.33276    0.007517
     1.06446     2.55358  0.00677672
     1.09011     2.54286  0.00234546
     1.11576     2.40228  0.00739383
     1.14141      2.2021  0.00718063
     1.16706     1.96984  0.00464956
     1.19271     1.75871  0.00659528
     1.21836     1.56253  0.00447314
     1.24401     1.39453  0.00329836
     1.26966     1.24995  0.00256259
     1.29531     1.12808  0.00515476
     1.32096     1.02498  0.00351018
     1.34661    0.946201  0.00309327
     1.37226    0.874051   0.0024797
     1.39791    0.815737  0.00378792
     1.42355    0.778846  0.00296223
      1.4492    0.739822  0.00449701
     1.47485    0.708505  0.00255273
      1.5005     0.68968   0.0039918
     1.52615    0.677357  0.00478049
      1.5518    0.670166  0.00362394
     1.57745    0.670671  0.00323065
      1.6031    0.674057  0.00196838
     1.62875    0.685851  0.00250223
      1.6544    0.697429  0.00294729
     1.68005      0.7211  0.00332649
      1.7057    0.750204  0.00240592
     1.73135    0.779065   0.0024357
       1.757    0.814785  0.00141163
     1.78265     0.85017  0.00278254
      1.8083    0.893022  0.00211192
     1.83395    0.936694  0.00395684
      1.8596    0.976496  0.00339139
     1.88525     1.01905  0.00421199
      1.9109     1.05712   0.0026836
     1.93655     1.09119  0.00502679
      1.9622      1.1287   0.0047192
     1.98785     1.15866  0.00296189
      2.0135     1.18086  0.00326387
     2.03915     1.20378  0.00265254
      2.0648     1.21441  0.00171347
     2.09045     1.21549  0.00143868
      2.1161     1.20923  0.00207175
     2.14174     1.19591  0.00132858
     2.16739     1.17866  0.00274979
     2.19304     1.15285  0.00265767
     2.21869     1.12789  0.00295371
     2.24434     1.10095  0.00348742
     2.26999     1.06803  0.00258204
     2.29564     1.04132  0.00363936
     2.32129     1.01398  0.00403052
     2.34694    0.992095  0.00488821
     2.37259    0.970566  0.00415727
     2.39824    0.947945  0.00326327
     2.42389    0.931732  0.00262926
     2.44954    0.916529  0.00227073
     2.47519    0.907315  0.00200212
     2.50084    0.418913  0.00102665
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 6.07884e-06 5.68623e-06
    0.884913  0.00116351 0.000147233
    0.910562   0.0244949 0.000333074
    0.936212    0.162982  0.00148129
    0.961861    0.558399  0.00477687
    0.987511     1.19483   0.0061757
     1.01316     1.86221   0.0080509
     1.03881     2.32949   0.0072542
     1.06446     2.55373  0.00593147
     1.09011     2.54321  0.00207866
     1.11576     2.40517  0.00701185
     1.14141     2.20334  0.00638909
     1.16706     1.97417  0.00574491
     1.19271     1.76077  0.00608298
     1.21836     1.56404  0.00415974
     1.24401     1.39625  0.00330437
     1.26966     1.25044  0.00228827
     1.29531     1.12696  0.00462963
     1.32096     1.02673  0.00347841
     1.34661    0.946389  0.00271232
     1.37226    0.874714  0.00225662
     1.39791    0.815425  0.00332726
     1.42355    0.779232  0.00261694
      1.4492    0.738852  0.00403801
     1.47485    0.709271  0.00234579
      1.5005    0.691103  0.00373789
     1.52615     0.67663  0.00423773
      1.5518    0.669978  0.00317582
     1.57745    0.670148  0.00286881
      1.6031    0.673461  0.00181012
     1.62875    0.684382  0.00258498
      1.6544    0.697012  0.00260821
     1.68005    0.719956  0.00310102
      1.7057    0.747407  0.00335844
     1.73135    0.777301  0.00269566
       1.757    0.812718  0.00229429
     1.78265    0.849224  0.00259078
      1.8083    0.891382  0.00240131
     1.83395    0.936338  0.00347816
      1.8596    0.975272  0.00318055
     1.88525     1.01902  0.00368556
      1.9109     1.05784  0.00244304
     1.93655      1.0933  0.00482009
      1.9622        1.13  0.00430463
     1.98785     1.15858  0.00259276
      2.0135     1.18154  0.00292682
     2.03915     1.20328  0.00236716
      2.0648     1.21532  0.00172523
     2.09045      1.2166    0.001632
      2.1161     1.21055  0.00219644
     2.14174     1.19636  0.00123464
     2.16739     1.17892  0.00241833
     2.19304     1.15277  0.00232649
     2.21869     1.12895   0.0027661
     2.24434     1.10038  0.00309802
     2.26999     1.06817  0.00226352
     2.29564     1.04203  0.00325356
     2.32129     1.01463  0.00357935
     2.34694    0.992358  0.00428425
     2.37259    0.970812  0.00364491
     2.39824    0.948818  0.00296968
     2.42389    0.932552   0.0024249
     2.44954    0.917609  0.00222887
     2.47519    0.908339  0.00199686
     2.50084    0.419227 0.000944952
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 5.40341e-06 5.09439e-06
    0.884913  0.00118198 0.000132027
    0.910562   0.0244823 0.000296305
    0.936212    0.163193  0.00133174
    0.961861     0.55899  0.00428248
    0.987511     1.19528  0.00550577
     1.01316     1.86356  0.00726844
     1.03881     2.32765  0.00667785
     1.06446     2.55128  0.00575663
     1.09011     2.54243  0.00198857
     1.11576     2.40343  0.00644546
     1.14141     2.20331  0.00567927
     1.16706      1.9732  0.00518758
     1.19271     1.76118   0.0054209
     1.21836     1.56468  0.00374712
     1.24401     1.39751  0.00316859
     1.26966     1.24849  0.00273664
     1.29531     1.12566  0.00429406
     1.32096     1.02717  0.00311972
     1.34661    0.946388  0.00241095
     1.37226    0.875179  0.00205319
     1.39791    0.815675  0.00296689
     1.42355    0.779634   0.0023569
      1.4492    0.739544   0.0036481
     1.47485    0.710802  0.00253618
      1.5005    0.690904  0.00332787
     1.52615    0.677784  0.00392066
      1.5518    0.670506  0.00286652
     1.57745    0.670816  0.00262658
      1.6031    0.674607  0.00193775
     1.62875     0.68503  0.00237774
      1.6544     0.69769  0.00240505
     1.68005    0.720331  0.00277895
      1.7057    0.747896  0.00302063
     1.73135    0.777497  0.00240332
       1.757    0.812256  0.00208547
     1.78265    0.849119  0.00230503
      1.8083     0.89091  0.00218043
     1.83395    0.935476  0.00319682
      1.8596    0.973581  0.00324581
     1.88525     1.01823  0.00335901
      1.9109     1.05618  0.00267595
     1.93655     1.09357  0.00429203
      1.9622     1.12985  0.00382904
     1.98785     1.15948  0.00245831
      2.0135     1.18219  0.00267317
     2.03915     1.20416  0.00226334
      2.0648     1.21622   0.0017495
     2.09045     1.21722  0.00156394
      2.1161     1.21075  0.00196179
     2.14174     1.19672  0.00114768
     2.16739     1.17769  0.00243856
     2.19304     1.15246  0.00208963
     2.21869     1.12778  0.00269523
     2.24434     1.09895  0.00306485
     2.26999     1.06785  0.00203506
     2.29564     1.04124  0.00298623
     2.32129      1.0141  0.00322036
     2.34694    0.991553  0.00388317
     2.37259    0.970571   0.0032479
     2.39824    0.948856  0.00263996
     2.42389      0.9324  0.00216017
     2.44954    0.917512   0.0019833
     2.47519    0.908238  0.00177755
     2.50084    0.418712 0.000970073
     2.52649           0           0
     2.55214           0           0
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263 4.86307e-06 4.61352e-06
    0.884913    0.001183 0.000118828
    0.910562   0.0245588 0.000276375
    0.936212    0.162883  0.00123411
    0.961861    0.559536  0.00388893
    0.987511       1.195   0.0049624
     1.01316     1.86338  0.00654392
     1.03881     2.32703  0.00603922
     1.06446      2.5507  0.00521002
     1.09011     2.54314  0.00190983
     1.11576     2.40103  0.00623075
     1.14141     2.20222  0.00521418
     1.16706     1.97263  0.00470022
     1.19271      1.7613  0.00488017
     1.21836      1.5654  0.00344019
     1.24401     1.39714  0.00287321
     1.26966     1.24814  0.00248535
     1.29531      1.1257  0.00386488
     1.32096       1.028  0.00291659
     1.34661    0.947138  0.00228342
     1.37226     0.87433   0.0020156
     1.39791     0.81626  0.00272733
     1.42355    0.778099  0.00257298
      1.4492    0.739526  0.00328334
     1.47485    0.711502  0.00237723
      1.5005    0.691933  0.00315011
     1.52615    0.678788  0.00365496
      1.5518    0.671684   0.0028117
     1.57745    0.671955  0.00259906
      1.6031    0.675319  0.00187031
     1.62875    0.685364  0.00216321
      1.6544     0.69938  0.00269334
     1.68005    0.719892  0.00253541
      1.7057    0.748573  0.00279347
     1.73135    0.777977  0.00221034
       1.757    0.812372  0.00188016
     1.78265    0.848485     0.00216
      1.8083     0.89159  0.00206562
     1.83395    0.935143  0.00289446
      1.8596    0.973456  0.00292362
     1.88525     1.01792  0.00303769
