#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
          73    0.515212  -0.0920702    0.101799
          74    0.626403  -0.0823611    0.100886
          75    0.715004  -0.0717296    0.100099
          76    0.535604  -0.0637383   0.0991004
          77    0.176172  -0.0606226   0.0978623
          78    0.159624   -0.057799   0.0966484
          79    0.337759  -0.0527919   0.0955546
          80    0.459913  -0.0463831   0.0945749
          81    0.906094  -0.0346241   0.0941355
          82    0.595278  -0.0269424   0.0933004
          83    0.353954  -0.0223533   0.0922891
          84    0.624698  -0.0146503   0.0915113
          85    0.542361  -0.0080972    0.090669
          86    0.636962-0.000596509   0.0899244
          87     1.19645   0.0131627   0.0899373
          88      1.4184   0.0291312   0.0903218
          89    0.967312   0.0396726     0.08992
          90     1.22876   0.0528847   0.0898862
          91     1.39472   0.0676302   0.0900998
          92     1.18885   0.0798173   0.0899409
          93     1.36896    0.093679   0.0900357
          94     1.51335    0.108782   0.0903357
          95     1.29188    0.121236   0.0902391
          96    0.677071    0.127026   0.0894847
          97    0.796622    0.133929    0.088828
          98    0.887977    0.141623   0.0882542
          99     1.56136    0.155964   0.0885203
         100     1.20211    0.166425   0.0882511
         101     1.32588    0.177905   0.0881208
         102     1.52219    0.191084   0.0882369
         103     1.03709    0.199298   0.0877617
         104    0.562995    0.202795   0.0869875
         105    0.439459    0.205049   0.0861882
         106    0.431909    0.207189   0.0854017
         107    0.565681    0.210539   0.0846692
         108    0.766313    0.215686   0.0840415
         109    0.987022    0.222762   0.0835679
         110     1.08022    0.230557   0.0831709
         111     1.36352    0.240764   0.0830456
         112    0.969194    0.247268   0.0825584
         113     1.08842    0.254712   0.0821627
         114    0.702226    0.258637   0.0815357
         115    0.284023    0.258858    0.080827
         116    0.507648    0.261003   0.0801586
         117    0.379234    0.262013   0.0794799
         118    0.683264    0.265583   0.0788865
         119    0.420951    0.266889   0.0782343
         120    0.206154    0.266383    0.077584
         121   -0.171812    0.262761   0.0770273
         122   0.0514546    0.261029   0.0764154
         123    0.334129    0.261623   0.0757965
         124    0.577186    0.264168   0.0752279
         125    0.456592    0.265708   0.0746418
         126    0.466255    0.267299   0.0740664
         127    0.560723     0.26961   0.0735192
         128    0.427736    0.270845   0.0729552
         129    0.294412    0.271028   0.0723899
         130    0.207073    0.270536   0.0718348
         131    0.963938    0.275829   0.0714811
         132    0.332108    0.276255   0.0709409
         133   0.0277878    0.274387   0.0704321
         134    0.418644    0.275464   0.0699147
         135    0.408216    0.276447   0.0694037
         136    0.710639     0.27964   0.0689668
         137   0.0600401    0.278037    0.068482
         138    0.368589    0.278693   0.0679889
         139   -0.173667    0.275439   0.0675776
         140   -0.274989    0.271507   0.0672092
         141  -0.0161171    0.269467   0.0667635
         142   -0.410125    0.264681   0.0664646
         143  -0.0943525     0.26217   0.0660473
         144    0.120953     0.26119   0.0655959
         145    0.274422    0.261281   0.0651436
         146    0.668319    0.264069    0.064757
         147    0.258385     0.26403   0.0643165
         148    0.847454    0.267972   0.0640026
         149     1.14196    0.273838   0.0638413
         150    0.406571    0.274723   0.0634218
         151    0.175324    0.274065   0.0630052
         152    0.238948    0.273834   0.0625911
         153    0.255711    0.273715   0.0621822
         154  -0.0430978    0.271658   0.0618124
         155  -0.0460371    0.269608   0.0614476
         156    0.517081    0.271195   0.0610742
         157    0.134091    0.270321   0.0606914
         158    0.159574     0.26962   0.0603113
         159     0.32664    0.269979   0.0599331
         160    0.503945    0.271441   0.0595763
         161    0.474451    0.272702   0.0592196
         162    0.640702    0.274974   0.0588976
         163    0.393586    0.275702   0.0585408
         164    0.203013    0.275258   0.0581855
         165    0.703496    0.277854   0.0578907
         166    0.646793    0.280076   0.0575846
         167    0.480337    0.281275   0.0572523
         168      0.2343    0.280996   0.0569122
         169    0.272654    0.280946   0.0565755
         170     0.52229    0.282366   0.0562605
         171    0.370709    0.282883   0.0559338
         172   -0.290275     0.27955   0.0557078
         173  -0.0712894    0.277522   0.0554227
         174    0.187776    0.277007   0.0551066
         175    0.598268    0.278842   0.0548222
         176   0.0378964    0.277473   0.0545278
         177    0.203738    0.277057   0.0542214
         178    0.176707    0.276493   0.0539197
         179    0.289588    0.276566   0.0536185
         180    0.617256    0.278459    0.053354
         181   -0.231156    0.275643   0.0531335
         182   0.0896984    0.274622   0.0528514
         183    0.173032    0.274067   0.0525655
         184    0.546178    0.275545   0.0523006
         185    0.410553    0.276275    0.052023
         186    0.349802    0.276671   0.0517448
         187    0.286856    0.276725   0.0514681
         188    0.462689    0.277714   0.0512038
         189    0.331436    0.277998   0.0509337
         190    0.297197    0.278099   0.0506657
         191    0.858606    0.281139   0.0504916
         192     1.00893    0.284929   0.0503707
         193    0.938976    0.288318   0.0502235
         194     1.12844    0.292649    0.050151
         195    0.744003    0.294963   0.0499472
         196    0.988253    0.298501   0.0498175
         197    0.718992    0.300635   0.0496103
         198     1.04061    0.304372   0.0495003
         199     1.20138     0.30888   0.0494564
         200    0.982154    0.312246   0.0493235
