#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
          82    -5.42512    -5.56403   0.0173154
          83    -5.46119    -5.56279    0.017151
          84    -5.41364    -5.56101   0.0170385
          85    -5.44063     -5.5596   0.0168968
          86    -5.43975     -5.5582   0.0167577
          87    -5.31816    -5.55545   0.0167907
          88     -5.2763    -5.55227   0.0168969
          89     -5.3734    -5.55026   0.0168261
          90    -5.32301    -5.54774   0.0168276
          91    -5.29524    -5.54496   0.0168699
          92    -5.34957    -5.54284   0.0168196
          93    -5.34714    -5.54074   0.0167699
          94    -5.33863    -5.53859   0.0167288
          95    -5.34949    -5.53659   0.0166707
          96    -5.45102     -5.5357   0.0165208
          97    -5.46047    -5.53493   0.0163687
          98    -5.42259    -5.53378   0.0162418
          99    -5.29056    -5.53132   0.0162625
         100    -5.34685    -5.52948   0.0162041
         101    -5.31097    -5.52732   0.0161875
         102     -5.2869    -5.52496   0.0161995
         103    -5.39086    -5.52366   0.0160944
         104     -5.4759     -5.5232   0.0159462
         105    -5.47648    -5.52275   0.0158005
         106    -5.46773    -5.52223     0.01566
         107    -5.43065    -5.52138    0.015537
         108    -5.41978    -5.52044   0.0154216
         109    -5.38913    -5.51923   0.0153271
         110    -5.35781    -5.51777   0.0152579
         111    -5.29049    -5.51572   0.0152572
         112    -5.38493    -5.51455   0.0151656
         113    -5.35886    -5.51317   0.0150938
         114    -5.41052    -5.51227   0.0149882
         115    -5.53158    -5.51244   0.0148589
         116    -5.46284    -5.51201   0.0147369
         117    -5.50589    -5.51196    0.014611
         118    -5.45487    -5.51148   0.0144952
         119    -5.51639    -5.51152   0.0143735
         120    -5.55519    -5.51188   0.0142583
         121    -5.62298     -5.5128     0.01417
         122    -5.57173    -5.51328   0.0140621
         123    -5.49957    -5.51317   0.0139482
         124    -5.46829    -5.51281   0.0138404
         125    -5.50333    -5.51273   0.0137299
         126    -5.47642    -5.51245    0.013624
         127    -5.44215    -5.51189   0.0135279
         128     -5.4843    -5.51168    0.013424
         129    -5.50171     -5.5116   0.0133201
         130    -5.48731    -5.51141    0.013219
         131    -5.34933    -5.51017   0.0131758
         132    -5.48057    -5.50995   0.0130779
         133     -5.5464    -5.51022   0.0129825
         134    -5.47173    -5.50994   0.0128888
         135    -5.47671    -5.50969   0.0127956
         136    -5.41168    -5.50897   0.0127218
         137    -5.56832     -5.5094   0.0126363
         138    -5.49539     -5.5093   0.0125452
         139    -5.59324    -5.50991   0.0124694
         140    -5.62088     -5.5107   0.0124056
         141    -5.58986    -5.51126   0.0123303
         142    -5.66363    -5.51233     0.01229
         143    -5.59741    -5.51293   0.0122185
         144    -5.56595     -5.5133   0.0121392
         145    -5.52671    -5.51339   0.0120558
         146    -5.45398    -5.51298   0.0119801
         147    -5.52211    -5.51304   0.0118988
         148    -5.39789    -5.51227   0.0118438
         149     -5.3266    -5.51102   0.0118297
         150    -5.47739     -5.5108   0.0117529
         151    -5.52032    -5.51086   0.0116753
         152    -5.53234      -5.511   0.0115993
         153    -5.54047    -5.51119   0.0115251
         154    -5.58858     -5.5117   0.0114612
         155    -5.57908    -5.51213   0.0113955
         156    -5.45996     -5.5118   0.0113274
         157    -5.51196     -5.5118   0.0112552
         158    -5.49913    -5.51172   0.0111843
         159    -5.48438    -5.51154   0.0111152
         160     -5.4545    -5.51119   0.0110515
         161    -5.46967    -5.51093   0.0109858
         162     -5.4472    -5.51054   0.0109251
         163    -5.48203    -5.51036   0.0108594
         164    -5.51036    -5.51036   0.0107932
         165    -5.42407    -5.50984   0.0107405
         166    -5.45007    -5.50948   0.0106818
         167    -5.49376    -5.50938   0.0106183
         168    -5.54069    -5.50957   0.0105567
         169    -5.52855    -5.50968   0.0104948
         170    -5.45802    -5.50938   0.0104375
         171    -5.47131    -5.50916   0.0103788
         172    -5.60815    -5.50973   0.0103344
         173     -5.5802    -5.51014   0.0102827
         174    -5.54013    -5.51031   0.0102251
         175    -5.46777    -5.51007   0.0101695
         176    -5.59243    -5.51054   0.0101225
         177    -5.55603    -5.51079   0.0100686
         178     -5.5647     -5.5111   0.0100166
         179    -5.51837    -5.51114   0.0099607
         180    -5.40988    -5.51057  0.00992123
         181    -5.59448    -5.51104  0.00987724
         182    -5.53516    -5.51117  0.00982386
         183    -5.51601     -5.5112  0.00977021
         184    -5.43498    -5.51078  0.00972589
         185      -5.482    -5.51063  0.00967456
         186    -5.47987    -5.51046  0.00962396
         187     -5.4799     -5.5103  0.00957388
         188    -5.42018    -5.50982  0.00953495
         189    -5.48523    -5.50969  0.00948539
         190    -5.50607    -5.50967  0.00943549
         191    -5.37499    -5.50897   0.0094124
         192    -5.34443    -5.50811   0.0094023
         193    -5.35669    -5.50732  0.00938626
         194    -5.32646    -5.50639  0.00938407
         195    -5.41136     -5.5059  0.00934859
         196    -5.36536    -5.50519  0.00932835
         197    -5.42181    -5.50476   0.0092906
         198    -5.38016    -5.50413  0.00926496
         199    -5.36055    -5.50341  0.00924646
         200    -5.43183    -5.50306  0.00920715
