0,44.965,45.5411,46.4096,47.0443,48.1129,48.5879,48.9556,50.1726,50.1726,50.659,50.9472,50.9652,51.2371,52.5826,52.7583,52.9087,52.9939,53.0736,53.4402,53.5534,53.8046,54.1549,54.1549,54.2436,54.5283,54.5283,54.6652,55.1639,55.4225,56.2387,56.3625,56.5216,56.5477,56.7714,56.8461,57.1126,57.2248,57.425,57.5614,57.6254,57.8474,57.8749,57.8749,57.8749,57.8749,58.0057,58.0206,58.0448,58.2064,58.2064
1,38.5931,39.0237,43.7619,44.204,44.5181,44.8213,44.9439,44.965,45.1567,45.3581,45.5411,46.0577,46.3377,46.4096,46.631,46.7233,46.8745,47.0443,47.0443,47.0443,47.0443,47.1538,47.3723,47.483,48.1129,48.1129,48.1129,48.1129,48.3759,48.435,48.4464,48.5879,48.6193,48.7117,48.7504,48.9126,48.9945,49.1604,49.9708,50.0859,50.1158,50.1726,50.1726,50.1726,50.1726,50.2966,50.4207,50.4421,50.5289,50.659
2,32.9908,37.6312,38.3177,38.4642,38.5931,38.5931,38.5931,38.5931,38.7639,39.0237,39.0237,39.8931,40.0409,41.7261,42.2762,42.3358,42.5673,42.6366,43.027,43.7619,43.7619,43.7619,43.8973,44.0407,44.1386,44.1508,44.204,44.204,44.8213,44.8213,44.9439,44.9439,44.9439,44.9439,44.965,44.9963,45.2393,45.3581,45.3581,45.5411,45.6379,46.011,46.0577,46.0577,46.3323,47.108,47.177,47.2318,47.2599,47.7146
3,32.809,32.9908,32.9908,33.0306,33.4625,33.7614,34.8314,34.9326,34.9557,36.9379,37.3814,37.4509,37.6312,37.6312,37.7002,37.7423,37.7722,37.8376,37.8433,37.8627,37.9867,38.0053,38.3134,38.4301,38.4319,38.4423,38.4642,38.4642,38.4642,38.5931,38.5931,38.5931,38.5931,38.5931,38.5943,38.7188,38.7324,38.7639,38.7809,38.7881,38.8393,38.865,39.0237,39.0237,39.0237,39.1667,39.192,39.3102,39.5428,39.7866
4,28.1637,31.1409,31.733,31.9011,32.0986,32.1974,32.4037,32.5558,32.809,32.809,32.809,32.809,32.9908,32.9908,33.0306,33.4625,33.4625,33.4625,33.4625,33.4625,33.4625,33.4625,33.7025,33.7614,33.7614,33.8826,34.1938,34.594,34.624,34.8314,34.8314,34.9326,34.9326,35.7904,35.9133,35.9708,36.2973,36.3902,36.8468,36.9226,36.9379,36.9379,37.0735,37.3814,37.3814,37.3814,37.3814,37.3814,37.4509,37.4509
5,26.2534,28.1637,28.691,29.639,29.7777,30.8883,31.0069,31.1052,31.1409,31.1409,31.2783,31.3253,31.4309,31.4623,31.5797,31.733,31.733,31.733,31.733,31.9011,31.9011,31.9011,31.9011,31.9011,31.9332,31.9385,32.0986,32.0986,32.0986,32.0986,32.1622,32.1974,32.1974,32.1974,32.1987,32.2997,32.3552,32.4037,32.4037,32.4439,32.5558,32.809,32.809,32.809,32.809,32.809,32.809,32.809,32.809,32.809
6,25.3864,26.2534,26.2534,26.4645,27.2656,27.4809,27.5376,27.6736,27.7678,27.9386,27.9793,28.1637,28.691,28.697,28.7549,28.7573,29.1581,29.639,29.639,29.639,29.7122,29.7414,29.7777,29.7777,30.0203,30.1378,30.2634,30.4156,30.4772,30.4895,30.8005,30.8472,30.8883,30.9073,30.9341,30.9541,31.0069,31.0069,31.0069,31.0069,31.0069,31.1052,31.1052,31.1409,31.1409,31.1409,31.1409,31.145,31.2783,31.2783
7,22.3884,24.4903,25.2895,25.3459,25.3864,25.3864,25.3864,25.4409,25.7787,26.137,26.2534,26.2534,26.2534,26.2534,26.2534,26.2534,26.4645,26.6588,26.7688,26.7877,27.194,27.2023,27.2656,27.2656,27.2656,27.2656,27.4248,27.5126,27.5376,27.5376,27.5376,27.5376,27.5943,27.6182,27.6736,27.6736,27.6736,27.7417,27.7678,27.9386,27.9386,27.9386,27.9386,27.9386,27.9793,28.1067,28.1531,28.1637,28.1637,28.4071
8,22.3884,22.3884,22.6,23.142,23.1849,23.3849,24.3695,24.4903,24.5265,24.7799,25.1076,25.1271,25.3459,25.3459,25.3459,25.3459,25.3459,25.3864,25.3864,25.3864,25.3864,25.3864,25.6934,25.7787,25.7787,25.7787,25.7787,25.7917,25.8943,25.8943,25.8943,26.0445,26.0536,26.137,26.137,26.2357,26.2534,26.2534,26.2534,26.2534,26.2534,26.3637,26.6704,26.7529,26.7634,26.7884,26.8229,26.8463,26.8463,27.0522
9,20.6727,20.8345,21.9809,22.5355,22.6,22.6,23.142,23.142,23.1538,23.1849,23.1849,23.1849,23.1849,23.2103,23.3849,23.6094,23.6266,23.7857,23.7902,23.9769,24.3695,24.3695,24.3695,24.3701,24.4903,24.4903,24.4903,24.4903,24.4903,24.4903,24.4903,24.498,24.5265,24.5265,24.5265,24.6842,24.7684,24.7799,24.7799,24.7799,24.7799,24.7799,24.8229,25.1852,25.2409,25.4409,25.6513,25.8853,26.0428,26.0582
