0,44.3801,44.9234,44.9234,46.8353,47.7055,50.1726,50.1726,50.8061,50.8555,51.9849,51.9888,52.0543,52.154,53.2879,53.3831,53.4414,53.4721,53.4998,53.9773,54.0476,54.088,54.1549,54.1549,54.1549,54.1549,54.1549,54.5283,55.0154,55.0868,55.1,55.7629,56.2459,56.3814,56.3868,56.5058,56.5216,56.5216,56.5216,56.5216,56.5481,56.8049,56.8608,56.8917,56.9394,56.942,56.9635,57.1272,57.5966,57.785,57.785
1,42.4336,42.4387,43.8991,44.1639,44.3801,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,45.0091,45.6084,45.7129,45.9297,46.1976,46.3847,46.455,47.5643,47.7055,47.7055,47.9438,48.0687,48.5906,48.812,48.8177,48.8968,48.9597,49.0452,49.49,49.5729,49.7009,49.7232,49.7359,50.039,50.1726,50.1726,50.1726,50.1726,50.1726,50.1726,50.1726,50.3004,50.8061,50.8061,50.8555,50.8555
2,39.168,41.9234,42.0306,42.4196,42.4336,42.4336,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.8501,43.6136,43.8991,43.8991,43.8991,43.8991,43.8991,43.9593,43.995,44.1639,44.1639,44.1639,44.1639,44.3801,44.3801,44.3801,44.5949,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234
3,33.4129,34.0762,35.6927,35.7242,38.0458,38.0506,39.168,39.168,39.168,39.168,39.8532,40.0121,40.5707,40.8296,40.965,41.9234,41.9234,41.9234,41.9234,41.9234,41.9234,41.9234,41.9234,41.9499,42.0184,42.4196,42.4196,42.4196,42.4196,42.4196,42.4196,42.4336,42.4336,42.4336,42.4336,42.4336,42.4336,42.4336,42.4336,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387,42.4387
4,27.3354,27.3669,28.4964,29.7011,31.0703,31.3969,32.4641,32.8827,33.4129,33.4129,33.4571,34.0813,34.425,34.4578,34.4611,34.9134,35.1406,35.6927,35.6927,35.7242,35.8748,36.8852,37.2658,37.5491,37.9913,38.0458,38.0458,38.0458,38.3436,38.3473,38.8236,38.8816,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.168,39.2052,39.2241
5,23.6423,24.3377,25.5526,27.0026,27.3354,27.3669,27.3669,28.4964,28.6531,29.5257,29.6635,29.7011,29.7011,30.0225,30.6597,30.6635,30.8106,31.0113,31.0703,31.0703,31.432,31.4448,31.4448,31.95,32.2764,32.2935,32.4616,32.4641,32.4641,32.4641,32.4641,32.7322,32.8827,32.8827,32.8827,32.8827,32.8827,32.8827,32.8827,32.8827,32.9307,32.9872,32.9978,33.0391,33.4129,33.4129,33.4129,33.4129,33.4129,33.4129
6,20.1974,21.0785,21.8892,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,24.0255,24.036,24.057,24.057,24.3377,24.3377,24.3377,24.9639,25.0929,26.6978,27.0026,27.0672,27.2525,27.2783,27.3354,27.3669,27.3669,27.3669,27.395,27.5295,27.5412,27.6518,27.7747,27.8478,27.9431,28.2349,28.3408,28.3575,28.4964,28.4964,28.6531,28.6531,28.6531,28.7461,28.8412,28.8497,29.1131,29.3273,29.3464,29.5257,29.5679
7,20.1974,20.1974,21.047,21.4236,21.471,21.6911,21.8892,21.8892,21.8892,22.7415,23.0992,23.1124,23.2056,23.2429,23.5106,23.5492,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.6423,23.9019,24.0255,24.0255,24.0255,24.0398
8,16.811,17.467,19.0749,19.3654,19.5072,20.0445,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,21.047,21.4217,21.4236,21.4236,21.4236,21.471,21.471,21.603,21.6911,21.6911,21.8404,21.8892,21.8892,21.8892,21.8892,21.8892,21.8892,21.8892,21.8892,21.8892,22.1063,22.5153,22.6561,22.6561,22.6721,22.7415,22.7415,22.7415,22.7415,23.0022,23.0036,23.0992,23.1124,23.2179,23.5356,23.5443,23.8165
9,17.2689,17.467,18.5162,18.5162,18.5281,19.0749,19.0749,19.0749,19.3654,19.3654,19.4936,19.5988,19.8139,20.0445,20.0445,20.0445,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.1974,20.2014,20.2591,20.618,20.6379
