0,44.9234,44.9234,46.1845,46.3495,47.4438,50.1726,50.1726,50.5625,50.6261,50.7193,50.8332,50.8634,50.9617,51.7691,51.7691,52.0539,52.5847,52.9563,53.1367,53.2739,53.5481,54.0749,54.1305,54.1549,54.5283,54.5596,54.6415,54.8265,54.8999,55.8293,56.1225,56.5216,56.5216,56.5216,56.5216,56.5216,56.6168,56.6983,56.7148,57.0707,57.0722,57.0761,57.1249,57.2369,57.3171,57.4831,57.5112,57.8257,57.8749,57.8749
1,38.4518,38.574,42.3618,43.5761,44.6752,44.6762,44.8271,44.9234,44.9234,44.9234,45.3936,46.0063,46.1845,46.1845,46.1845,46.1845,46.3495,46.6055,46.7695,46.9086,46.9795,47.4438,47.4438,47.4438,47.4438,47.4534,47.5976,47.8141,47.9226,48.0869,48.1701,48.4882,48.5274,48.7592,48.9842,49.4673,49.5426,49.8745,49.9019,49.9401,50.1455,50.1726,50.1726,50.1726,50.1726,50.1726,50.1726,50.1726,50.1726,50.2183
2,34.6704,35.9803,37.3688,38.574,38.574,38.6486,38.7674,39.0512,40.1436,40.2276,40.4693,41.1527,41.1598,41.4887,41.6248,41.9596,42.1079,42.1612,42.3618,42.3618,42.3618,42.3618,42.4307,42.8391,43.2027,43.4043,43.5398,43.5761,43.5761,43.5761,43.5761,43.5761,44.2267,44.332,44.6752,44.6752,44.6752,44.6752,44.6762,44.6762,44.6762,44.7476,44.7634,44.8811,44.9234,44.9234,44.9234,44.9234,44.9234,44.9234
3,33.0287,34.6704,35.3335,35.7582,36.2298,36.324,36.4159,36.5259,36.9434,37.002,37.3688,37.3688,37.3688,37.4048,37.4192,37.4241,37.4267,37.8176,37.9405,37.9624,37.9632,38.0041,38.1379,38.2874,38.3585,38.574,38.574,38.574,38.574,38.574,38.574,38.6486,38.6697,38.6928,38.6962,38.704,38.9179,38.9972,39.0394,39.0512,39.0512,39.0512,39.0512,39.2988,39.3395,39.6279,39.6365,39.6872,39.7074,39.7249
4,26.1186,30.7686,30.8123,32.8674,32.9218,33.0384,33.1907,33.3965,33.4386,33.5355,34.1121,34.6704,34.6704,35.0087,35.2114,35.6446,35.7582,35.7582,35.7582,36.0378,36.2298,36.2298,36.2298,36.2298,36.2298,36.2502,36.2558,36.324,36.324,36.324,36.3461,36.4159,36.4159,36.5206,36.5259,36.5259,36.5259,36.5259,36.5426,36.559,36.8302,36.9434,36.9527,37.0246,37.2035,37.2699,37.3117,37.3688,37.3688,37.3688
5,26.1186,26.1186,26.1186,29.4453,30.7776,30.8123,30.8123,30.9192,31.4731,32.073,32.1053,32.4923,32.6421,32.6495,32.8596,32.8674,32.9218,32.9218,32.9218,33.0384,33.0384,33.0384,33.1452,33.1972,33.1972,33.3388,33.4386,33.4386,33.5355,33.5394,33.7061,33.788,33.8635,33.9754,34.0968,34.1121,34.1121,34.1121,34.1121,34.1754,34.3204,34.4832,34.5976,34.5976,34.6934,34.7568,34.7696,34.8777,34.9755,35.0396
6,23.8728,24.2561,24.4706,25.6702,25.9375,26.1186,26.1186,26.1186,26.1186,26.1186,26.2255,26.7989,26.9352,27.3791,27.608,27.725,28.0161,28.1836,28.5764,28.7422,28.9048,28.9418,29.4453,29.4453,29.8571,29.8769,30.0325,30.2144,30.5753,30.6105,30.7776,30.8123,30.8123,30.8123,30.8123,30.8123,30.9192,30.9192,30.9192,30.9192,30.9192,31.1806,31.2894,31.2894,31.4731,31.4731,31.4731,31.4731,31.4731,31.4731
7,21.4248,23.7681,23.8728,23.8728,23.8728,23.8728,23.8728,24.0281,24.1109,24.2561,24.2561,24.2561,24.2561,24.2561,24.4706,24.4706,25.3622,25.5694,25.6702,25.6702,25.6702,25.6702,25.6702,25.9375,25.9375,26.0791,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1186,26.1207,26.2164
8,20.2434,21.0754,21.4248,21.4252,21.8922,22.2164,22.5873,22.6212,22.7155,22.7235,22.8708,22.9891,23.4888,23.6604,23.7681,23.7681,23.7681,23.7681,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,23.8728,24.0281,24.0281,24.0281,24.0481,24.0652,24.1109,24.1109,24.1109,24.1109,24.1109,24.2561,24.2561,24.2561,24.2561,24.2561
9,19.8783,19.8783,19.9069,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2877,21.0754,21.0754,21.0754,21.0754,21.4248,21.4248,21.4248,21.4263,21.753,21.7531,21.7665,21.8922,21.8922,21.8922,21.8922,21.8922,21.8922,21.9172,22.2164,22.2164,22.565,22.5873,22.6212,22.6212,22.6212,22.7155,22.7155,22.7235,22.7235,22.8572,22.8708,22.9648,22.9891,22.9891,22.9891,23.1271,23.2373,23.2606,23.5866,23.5959
10,18.6735,19.1729,19.7713,19.7713,19.7937,19.8783,19.8783,19.8783,19.9154,19.9416,19.9444,19.9677,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2434,20.2877,20.2877,20.2877,20.3582,20.5544,20.8352,20.8891,21.0754,21.0754,21.0754,21.0754,21.0754,21.0754,21.0754,21.0754,21.6105,21.7095,21.8867,22.0406,22.1409
11,18.6735,18.8078,19.092,19.093,19.1729,19.1729,19.1729,19.1729,19.3461,19.4633,19.6027,19.6279,19.6769,19.7713,19.7713,19.7713,19.7937,19.7937,19.7937,19.7937,19.8218,19.8783,19.8783,19.8783,19.8783,19.8783,19.8783,19.8804,19.9154,19.9444,19.9444,19.9677,19.9677,20.2434,20.2434,20.2434,20.2434,20.443,20.7063,20.7152,20.881,21.1619,21.2461,21.5066,21.5293,21.5551,21.7023,21.7023,21.7218,21.7269
12,18.4994,18.5398,18.6735,18.7144,18.7476,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8163,18.882,18.9396,19.092,19.092,19.092,19.092,19.092,19.092,19.0925,19.093,19.093,19.093,19.093,19.093,19.1729,19.1729,19.1729,19.1729,19.1729,19.1729,19.1729,19.1729,19.1729,19.1729,19.1729,19.1729,19.3461,19.3461,19.3461,19.3641,19.3915,19.4633,19.4633,19.4633,19.6086,19.6279,19.6279,19.6769
13,17.0129,18.2237,18.4994,18.4994,18.4994,18.4994,18.4994,18.5398,18.5398,18.5398,18.5574,18.6735,18.6735,18.6735,18.6735,18.6735,18.7144,18.7144,18.7144,18.7144,18.7144,18.7144,18.7144,18.7144,18.7144,18.7144,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078,18.8078
14,16.9644,17.0129,17.0129,17.0129,17.0129,17.3782,17.4285,18.2237,18.2237,18.3127,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.4994,18.5398,18.5398,18.5398,18.5398,18.5398,18.5398,18.5398,18.5398,18.5398,18.5398,18.5398,18.5398,18.5574,18.5574,18.5574,18.5574,18.5574,18.5574,18.5574,18.559,18.6402,18.6735
15,14.126,16.3535,16.9324,16.9644,16.9644,16.9644,16.9644,17.0104,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.3782,17.412,17.4285,17.4285,17.4285,17.6909,17.8474,17.9391,18.2237,18.2237,18.2237,18.2237,18.2237,18.2237,18.2237,18.2237,18.2237,18.2237,18.2237,18.3127,18.3127,18.4994,18.4994,18.4994
16,14.126,14.3911,16.3535,16.3535,16.3535,16.9324,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.0129,17.6328,17.9229,17.9691,18.0706,18.4994,18.5694,18.6864
17,14.0423,14.126,14.126,14.3911,14.3911,14.3911,14.9131,15.5552,16.0485,16.1041,16.2733,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.6816,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644,16.9644
18,13.1681,13.7496,13.7496,14.0775,14.126,14.126,14.126,14.126,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.5681,14.756,14.9131,14.9131,14.9131,14.9131,15.5552,15.5552,15.5552,16.0485,16.0485,16.0485,16.0485,16.1041,16.1041,16.2411,16.2733,16.2733,16.2733,16.2931,16.3223,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.3535,16.4605,16.4837,16.5656,16.5666,16.7956
19,11.5042,11.5042,11.5042,11.5042,12.9439,13.0534,13.1681,13.1681,13.1681,13.4298,13.5271,13.7496,13.7496,13.7496,13.7496,13.7496,14.0775,14.0775,14.0775,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.126,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911,14.3911
