# best solutions
1, 32, 11, 33, 14, 34, 20, 12, 5, 19, 10, 6, 9, 22, 23, 8, 7, 13, 3, 31, 29, 25, 27, 2, 28, 24, 17, 15, 30, 26, 16, 4, 18, 21, 1,41.9678
1, 10, 6, 32, 11, 18, 20, 33, 12, 5, 19, 9, 22, 23, 8, 7, 13, 3, 31, 29, 25, 27, 2, 28, 24, 17, 14, 15, 30, 26, 16, 4, 34, 21, 1,39.3844
1, 10, 6, 32, 11, 18, 20, 33, 12, 5, 19, 9, 22, 23, 8, 7, 13, 3, 31, 29, 25, 21, 34, 4, 16, 26, 30, 15, 28, 17, 24, 14, 2, 27, 1,34.7846
1, 10, 6, 32, 19, 18, 20, 33, 12, 5, 9, 22, 14, 23, 8, 7, 13, 3, 31, 29, 25, 27, 2, 28, 24, 17, 15, 30, 26, 34, 4, 16, 11, 21, 1,34.7483
1, 10, 32, 6, 9, 23, 8, 7, 13, 3, 31, 29, 25, 27, 26, 16, 4, 34, 19, 18, 20, 33, 12, 5, 22, 14, 2, 28, 24, 17, 15, 30, 11, 21, 1,26.7703
1, 10, 32, 6, 9, 23, 8, 7, 13, 3, 31, 29, 25, 27, 26, 16, 4, 34, 19, 18, 20, 33, 12, 5, 22, 14, 2, 28, 24, 17, 15, 30, 11, 21, 1,26.7703
1, 10, 21, 6, 9, 22, 32, 11, 33, 14, 23, 8, 7, 30, 26, 16, 4, 19, 31, 29, 25, 27, 2, 13, 3, 28, 24, 17, 15, 18, 34, 20, 12, 5, 1,24.673
1, 30, 26, 16, 4, 19, 31, 29, 25, 6, 9, 28, 24, 17, 15, 18, 34, 20, 12, 5, 10, 32, 22, 2, 23, 8, 7, 13, 3, 21, 27, 11, 33, 14, 1,21.4024
1, 30, 26, 16, 4, 19, 31, 28, 29, 25, 27, 10, 21, 6, 9, 22, 32, 11, 33, 14, 23, 8, 7, 2, 13, 3, 24, 17, 15, 18, 34, 20, 12, 5, 1,20.9752
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 20, 34, 18, 15, 9, 6, 17, 24, 29, 2, 27, 25, 22, 23, 8, 7, 13, 3, 21, 11, 33, 14, 1,20.8077
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 20, 34, 18, 15, 9, 29, 25, 6, 24, 17, 22, 2, 23, 8, 7, 13, 3, 21, 27, 11, 33, 14, 1,20.6774
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 20, 34, 18, 15, 29, 25, 6, 9, 24, 17, 3, 13, 7, 8, 22, 2, 23, 21, 27, 11, 33, 14, 1,18.8995
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 20, 34, 18, 15, 29, 25, 6, 9, 24, 17, 3, 13, 7, 8, 22, 2, 23, 21, 27, 11, 33, 14, 1,18.8995
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 20, 34, 18, 15, 29, 25, 6, 9, 24, 17, 3, 13, 7, 8, 22, 2, 23, 21, 27, 11, 33, 14, 1,18.8995
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 20, 34, 18, 15, 29, 7, 2, 9, 24, 17, 3, 13, 25, 6, 22, 8, 23, 21, 27, 11, 33, 14, 1,18.7735
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 20, 34, 18, 15, 29, 25, 6, 9, 24, 17, 3, 13, 7, 8, 22, 2, 23, 21, 27, 11, 14, 33, 1,18.4878
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 33, 20, 34, 18, 15, 29, 25, 6, 9, 24, 17, 3, 13, 7, 8, 22, 2, 23, 21, 27, 11, 14, 1,16.8775
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 33, 20, 34, 18, 15, 29, 25, 6, 3, 9, 24, 17, 13, 7, 8, 22, 2, 23, 21, 27, 11, 14, 1,16.472
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 33, 20, 34, 18, 15, 3, 25, 6, 9, 24, 17, 29, 13, 7, 8, 22, 2, 23, 21, 27, 11, 14, 1,15.4708
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 33, 20, 34, 18, 15, 3, 25, 6, 9, 24, 17, 29, 13, 7, 8, 22, 2, 23, 21, 27, 11, 14, 1,15.4708
1, 30, 26, 16, 33, 12, 5, 10, 32, 28, 31, 19, 4, 20, 34, 18, 15, 3, 25, 6, 9, 24, 17, 29, 13, 7, 8, 22, 2, 23, 21, 27, 11, 14, 1,14.1383
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 33, 20, 34, 18, 15, 3, 9, 6, 25, 24, 29, 17, 13, 7, 8, 22, 2, 23, 21, 27, 11, 14, 1,13.5661
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 33, 20, 34, 18, 15, 3, 9, 6, 25, 24, 29, 17, 13, 7, 8, 22, 2, 23, 21, 27, 11, 14, 1,13.5661
1, 30, 26, 16, 4, 19, 31, 28, 32, 10, 5, 12, 33, 20, 34, 18, 15, 3, 9, 6, 25, 24, 29, 17, 13, 7, 8, 22, 2, 23, 21, 27, 11, 14, 1,13.5661
1, 30, 26, 16, 4, 19, 31, 28, 32, 24, 29, 17, 13, 7, 8, 22, 2, 23, 21, 27, 10, 5, 12, 33, 20, 34, 18, 15, 3, 9, 6, 25, 11, 14, 1,12.9697
1, 30, 26, 16, 4, 19, 31, 28, 32, 24, 29, 17, 13, 7, 8, 22, 10, 5, 12, 33, 20, 34, 18, 15, 3, 9, 6, 25, 2, 23, 21, 27, 11, 14, 1,12.4526
1, 30, 26, 16, 4, 19, 31, 28, 32, 24, 29, 17, 13, 7, 8, 22, 10, 5, 12, 33, 20, 34, 18, 15, 3, 9, 6, 25, 2, 23, 21, 27, 11, 14, 1,12.4526
1, 11, 27, 21, 23, 2, 22, 8, 25, 6, 9, 3, 15, 18, 34, 20, 33, 12, 5, 10, 7, 13, 17, 29, 24, 32, 28, 31, 19, 4, 16, 26, 30, 14, 1,12.1311
1, 30, 26, 16, 4, 19, 3, 9, 6, 25, 23, 21, 27, 11, 5, 10, 2, 22, 8, 7, 13, 17, 29, 24, 32, 28, 31, 15, 18, 34, 20, 33, 12, 14, 1,12.0958
1, 30, 26, 16, 4, 19, 31, 28, 32, 24, 29, 17, 13, 7, 2, 8, 22, 10, 5, 11, 27, 21, 23, 25, 6, 9, 3, 15, 18, 34, 20, 33, 12, 14, 1,11.8118
1, 11, 27, 21, 23, 2, 22, 8, 25, 24, 9, 3, 15, 18, 34, 20, 33, 12, 5, 10, 7, 13, 17, 29, 6, 32, 28, 31, 19, 4, 16, 26, 30, 14, 1,11.6845
1, 30, 26, 16, 4, 19, 31, 28, 32, 24, 29, 17, 13, 7, 2, 8, 22, 10, 5, 11, 27, 21, 23, 25, 6, 9, 3, 15, 18, 34, 20, 33, 12, 14, 1,11.8118
1, 12, 26, 16, 4, 19, 3, 9, 6, 25, 23, 21, 27, 11, 5, 10, 2, 22, 8, 7, 13, 17, 29, 24, 32, 28, 31, 15, 18, 34, 20, 33, 30, 14, 1,11.8842
1, 30, 26, 16, 4, 19, 3, 9, 6, 25, 23, 21, 27, 11, 5, 10, 2, 22, 8, 7, 32, 24, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 12, 14, 1,9.04436
1, 30, 26, 16, 4, 19, 3, 9, 6, 25, 23, 21, 27, 11, 5, 10, 2, 22, 8, 7, 32, 24, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 12, 14, 1,9.04436
1, 12, 33, 20, 34, 18, 15, 31, 28, 13, 17, 29, 24, 32, 7, 8, 22, 2, 10, 5, 11, 27, 21, 23, 25, 6, 9, 3, 19, 4, 16, 26, 30, 14, 1,8.9237
1, 12, 30, 26, 16, 4, 19, 3, 9, 6, 25, 23, 21, 27, 11, 5, 10, 2, 22, 8, 7, 32, 24, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,8.93662
1, 12, 30, 26, 16, 4, 19, 3, 9, 6, 25, 23, 21, 27, 11, 5, 10, 2, 22, 8, 7, 32, 24, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,8.93662
1, 12, 30, 26, 16, 4, 19, 3, 9, 6, 25, 23, 21, 27, 5, 11, 10, 2, 22, 8, 7, 32, 24, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,8.3346
1, 12, 30, 26, 16, 4, 19, 3, 9, 6, 25, 23, 21, 27, 5, 11, 10, 2, 22, 8, 7, 32, 24, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,8.3346
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 8, 22, 2, 10, 11, 5, 27, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,7.27948
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 8, 22, 2, 10, 11, 5, 27, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,7.27948
1, 5, 11, 10, 2, 22, 8, 7, 32, 24, 9, 3, 19, 4, 16, 26, 30, 12, 27, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,7.19603
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 11, 5, 27, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.90569
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 10, 8, 11, 5, 27, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.89908
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 11, 27, 5, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.8143
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 11, 27, 5, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.8143
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 11, 27, 5, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.8143
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 5, 27, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.80797
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 5, 27, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.80797
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 5, 27, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.80797
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 5, 27, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.80797
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 5, 27, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 1,6.80797
1, 12, 30, 33, 20, 34, 18, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 27, 5, 10, 8, 22, 2, 7, 32, 24, 9, 3, 19, 4, 16, 26, 14, 1,6.70901
1, 12, 30, 33, 20, 34, 18, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 27, 5, 10, 8, 22, 2, 7, 32, 24, 9, 3, 19, 4, 16, 26, 14, 1,6.70901
1, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 7, 2, 22, 8, 10, 5, 27, 1,6.59744
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 5, 27, 1,6.15008
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 5, 27, 1,6.15008
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 5, 27, 1,6.15008
1, 12, 30, 26, 16, 4, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 18, 34, 20, 33, 14, 5, 27, 1,6.15008
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 5, 27, 1,6.11427
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 5, 27, 1,6.11427
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 5, 27, 1,6.11427
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 5, 27, 1,6.11427
1, 5, 14, 33, 20, 34, 18, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 4, 16, 26, 30, 12, 27, 1,6.06663
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 5, 27, 1,6.11427
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 5, 27, 1,6.11427
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 5, 27, 1,6.11427
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 27, 5, 1,6.01288
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 27, 5, 1,6.01288
1, 12, 30, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 14, 27, 5, 1,6.01288
1, 12, 30, 33, 20, 34, 18, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 4, 16, 26, 14, 27, 5, 1,5.91392
1, 12, 30, 33, 20, 34, 18, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 4, 16, 26, 14, 27, 5, 1,5.91392
1, 12, 30, 33, 20, 34, 18, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 4, 16, 26, 14, 27, 5, 1,5.91392
1, 12, 30, 33, 20, 34, 18, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 4, 16, 26, 14, 27, 5, 1,5.91392
1, 12, 30, 33, 20, 34, 18, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 4, 16, 26, 14, 27, 5, 1,5.91392
1, 12, 30, 33, 20, 34, 18, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 4, 16, 26, 14, 27, 5, 1,5.91392
1, 12, 30, 33, 20, 34, 18, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 4, 16, 26, 14, 27, 5, 1,5.91392
1, 12, 30, 33, 20, 34, 18, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 4, 16, 26, 14, 27, 5, 1,5.91392
1, 5, 27, 14, 26, 16, 4, 15, 31, 28, 13, 17, 29, 6, 25, 23, 21, 11, 10, 8, 22, 7, 2, 32, 24, 9, 3, 19, 18, 34, 20, 33, 30, 12, 1,5.91392
1, 12, 30, 33, 20, 34, 18, 19, 3, 9, 24, 32, 2, 7, 22, 8, 10, 11, 21, 23, 25, 6, 29, 17, 13, 28, 31, 15, 4, 16, 26, 14, 27, 5, 1,5.91392
