throws,avg,err
0, 0.0834512, 0
1000, 0.0850092, 0.00155793
2000, 0.0842106, 0.00120265
3000, 0.0845043, 0.00089968
4000, 0.0843446, 0.000714984
5000, 0.0846084, 0.000640538
6000, 0.0846445, 0.000542403
7000, 0.0841771, 0.000662818
8000, 0.0834476, 0.000934828
9000, 0.0832638, 0.000856121
10000, 0.0835553, 0.000827352
11000, 0.0836006, 0.000756676
12000, 0.0837441, 0.000710672
13000, 0.0836596, 0.000663406
14000, 0.0839415, 0.000678898
15000, 0.0839132, 0.000635638
16000, 0.0838156, 0.000604973
17000, 0.0838038, 0.000570547
18000, 0.083942, 0.000557051
19000, 0.0838018, 0.000546728
20000, 0.0835998, 0.000557939
21000, 0.0833151, 0.000603357
22000, 0.0833948, 0.00058198
23000, 0.0834068, 0.000557347
24000, 0.0834739, 0.000538732
25000, 0.0835221, 0.000519863
26000, 0.0835314, 0.000500304
27000, 0.0836058, 0.000487801
28000, 0.0835875, 0.000470993
29000, 0.0834983, 0.000463662
30000, 0.0834878, 0.000448607
31000, 0.0835711, 0.000442268
32000, 0.0834754, 0.000439196
33000, 0.0835034, 0.000427033
34000, 0.0836028, 0.0004264
35000, 0.0835265, 0.000421337
36000, 0.083495, 0.000410994
37000, 0.0834624, 0.000401377
38000, 0.0834326, 0.000392074
39000, 0.0834716, 0.000384147
40000, 0.0834109, 0.000379562
41000, 0.0833969, 0.000370653
42000, 0.0834137, 0.000362341
43000, 0.0834706, 0.000358588
44000, 0.0834866, 0.000350909
45000, 0.0833964, 0.000354816
46000, 0.0833529, 0.000349923
47000, 0.0834293, 0.000350999
48000, 0.0834559, 0.000344765
49000, 0.0834789, 0.000338574
50000, 0.083462, 0.000332329
51000, 0.0835263, 0.000332165
52000, 0.0835415, 0.000326193
53000, 0.0835627, 0.000320797
54000, 0.0835847, 0.000315666
55000, 0.0836109, 0.00031109
56000, 0.0836901, 0.000315687
57000, 0.0837155, 0.000311227
58000, 0.0837698, 0.000310671
59000, 0.083751, 0.000306058
60000, 0.0837098, 0.000303802
61000, 0.0837425, 0.000300665
62000, 0.0837413, 0.000295837
63000, 0.0837719, 0.000292766
64000, 0.0837149, 0.000293814
65000, 0.0836848, 0.000290876
66000, 0.0837012, 0.000286948
67000, 0.0837017, 0.000282702
68000, 0.0837484, 0.000282475
69000, 0.083762, 0.000278736
70000, 0.0837782, 0.000275261
71000, 0.0837687, 0.00027159
72000, 0.0837388, 0.000269498
73000, 0.0837595, 0.000266607
74000, 0.0837463, 0.000263372
75000, 0.083732, 0.000260285
76000, 0.0837214, 0.000257091
77000, 0.0837232, 0.000253762
78000, 0.0836985, 0.000251752
79000, 0.0836933, 0.000248643
80000, 0.0836787, 0.000245998
81000, 0.0836142, 0.000251404
82000, 0.0836109, 0.000248362
83000, 0.0836137, 0.000245372
84000, 0.0835998, 0.000242874
85000, 0.083634, 0.00024246
86000, 0.0836133, 0.000240569
87000, 0.0836399, 0.000239307
88000, 0.0836279, 0.000236923
89000, 0.0836221, 0.000234353
90000, 0.0836534, 0.000233859
91000, 0.0836021, 0.000236945
92000, 0.0835979, 0.000234437
93000, 0.0835908, 0.000232043
94000, 0.0835617, 0.00023142
95000, 0.0835615, 0.000228985
96000, 0.0835774, 0.000227187
97000, 0.0835446, 0.000227246
98000, 0.0835353, 0.000225121
99000, 0.0835406, 0.000222932
