throws,avg,err
0, 0.506395, 0
1000, 0.505419, 0.000986423
2000, 0.506531, 0.00124366
3000, 0.50366, 0.0030027
4000, 0.502191, 0.00274988
5000, 0.500854, 0.00261414
6000, 0.503536, 0.00347379
7000, 0.504052, 0.00305277
8000, 0.503583, 0.00273238
9000, 0.501214, 0.00340366
10000, 0.499985, 0.00331483
11000, 0.50016, 0.00303156
12000, 0.500513, 0.00281123
13000, 0.500319, 0.0026096
14000, 0.500069, 0.00244221
15000, 0.502089, 0.00305014
16000, 0.501955, 0.00286856
17000, 0.50203, 0.00270563
18000, 0.50241, 0.002587
19000, 0.502239, 0.00246052
20000, 0.502193, 0.00234062
21000, 0.502628, 0.00227413
22000, 0.501909, 0.00228868
23000, 0.501397, 0.00225014
24000, 0.501469, 0.00215952
25000, 0.500565, 0.00226362
26000, 0.500407, 0.00218378
27000, 0.500215, 0.00211339
28000, 0.500182, 0.00203947
29000, 0.500143, 0.00197049
30000, 0.499822, 0.00193266
31000, 0.499685, 0.00187635
32000, 0.499734, 0.00181884
33000, 0.499716, 0.00176496
34000, 0.500207, 0.00178244
35000, 0.500322, 0.00173606
36000, 0.500405, 0.00169035
37000, 0.500574, 0.00165388
38000, 0.500453, 0.0016156
39000, 0.500522, 0.00157613
40000, 0.500891, 0.00158135
41000, 0.501175, 0.00156945
42000, 0.501354, 0.00154282
43000, 0.501247, 0.00151114
44000, 0.501008, 0.00149615
45000, 0.501151, 0.00147015
46000, 0.501207, 0.00143944
47000, 0.501334, 0.0014147
48000, 0.501198, 0.001392
49000, 0.501583, 0.00141734
50000, 0.501586, 0.00138938
51000, 0.501462, 0.00136795
52000, 0.501321, 0.00134947
53000, 0.501434, 0.00132878
54000, 0.501337, 0.001308
55000, 0.501292, 0.00128556
56000, 0.501592, 0.00129783
57000, 0.501867, 0.00130477
58000, 0.50189, 0.00128233
59000, 0.501892, 0.00126058
60000, 0.502039, 0.00124836
61000, 0.502281, 0.00125163
62000, 0.502343, 0.00123321
63000, 0.502278, 0.00121582
64000, 0.502368, 0.00120049
65000, 0.502462, 0.00118595
66000, 0.502576, 0.00117361
67000, 0.502263, 0.00119793
68000, 0.502119, 0.0011893
69000, 0.502078, 0.00117292
70000, 0.502065, 0.00115602
71000, 0.501637, 0.00121779
72000, 0.501591, 0.00120192
73000, 0.501591, 0.00118543
74000, 0.501622, 0.00116995
75000, 0.501501, 0.00116087
76000, 0.501553, 0.00114702
77000, 0.501685, 0.00113983
78000, 0.501712, 0.00112554
79000, 0.501896, 0.00112625
80000, 0.501825, 0.00111483
81000, 0.50158, 0.00112783
82000, 0.501558, 0.00111433
83000, 0.501375, 0.00111615
84000, 0.501241, 0.00111104
85000, 0.501197, 0.00109886
86000, 0.501336, 0.00109485
87000, 0.501387, 0.00108371
88000, 0.501342, 0.00107236
89000, 0.501367, 0.00106061
90000, 0.501434, 0.00105088
91000, 0.501336, 0.00104417
92000, 0.501397, 0.00103479
93000, 0.501369, 0.00102416
94000, 0.501288, 0.0010167
95000, 0.501285, 0.00100609
96000, 0.501435, 0.00100661
97000, 0.501277, 0.00100895
98000, 0.50149, 0.00102124
99000, 0.501438, 0.00101223
