#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         145    -3.80796     -3.8084 7.28687e-05
         146    -3.81003    -3.80841 7.32165e-05
         147    -3.80786    -3.80841 7.28133e-05
         148    -3.80912    -3.80841 7.24793e-05
         149    -3.80759    -3.80841  7.2201e-05
         150    -3.80818     -3.8084 7.17358e-05
         151    -3.80951    -3.80841 7.16356e-05
         152    -3.80846    -3.80841 7.11651e-05
         153    -3.80974    -3.80842 7.12248e-05
         154    -3.80809    -3.80842 7.07942e-05
         155    -3.80904    -3.80842 7.04493e-05
         156       -3.81    -3.80843 7.07167e-05
         157    -3.80814    -3.80843 7.02906e-05
         158    -3.80864    -3.80843 6.98585e-05
         159     -3.8084    -3.80843 6.94194e-05
         160    -3.80959    -3.80844 6.93611e-05
         161    -3.80851    -3.80844 6.89318e-05
         162    -3.80812    -3.80844 6.85337e-05
         163    -3.80895    -3.80844 6.81867e-05
         164    -3.80834    -3.80844 6.77736e-05
         165    -3.80828    -3.80844 6.73696e-05
         166    -3.80842    -3.80844 6.69639e-05
         167    -3.80928    -3.80844 6.67525e-05
         168    -3.80927    -3.80845 6.65344e-05
         169    -3.80946    -3.80845 6.64087e-05
         170    -3.80856    -3.80845 6.60208e-05
         171    -3.80798    -3.80845 6.56931e-05
         172    -3.80917    -3.80846 6.54453e-05
         173    -3.80963    -3.80846 6.54194e-05
         174    -3.80906    -3.80847 6.51325e-05
         175    -3.80836    -3.80847  6.4763e-05
         176    -3.80866    -3.80847 6.44044e-05
         177    -3.80872    -3.80847 6.40567e-05
         178    -3.81025    -3.80848   6.447e-05
         179    -3.80831    -3.80848 6.41168e-05
         180    -3.80799    -3.80847 6.38185e-05
         181    -3.80899    -3.80848 6.35283e-05
         182    -3.80922    -3.80848 6.33085e-05
         183    -3.80956    -3.80849 6.32363e-05
         184     -3.8082    -3.80849 6.29117e-05
         185     -3.8085    -3.80849 6.25717e-05
         186    -3.80893    -3.80849 6.22815e-05
         187    -3.80801    -3.80849 6.20005e-05
         188    -3.80729    -3.80848 6.19973e-05
         189    -3.80706    -3.80847 6.21232e-05
         190     -3.8084    -3.80847 6.17973e-05
         191    -3.80756    -3.80847 6.16571e-05
         192    -3.80799    -3.80846 6.13865e-05
         193    -3.80784    -3.80846 6.11536e-05
         194    -3.80936    -3.80847  6.1014e-05
         195     -3.8096    -3.80847 6.09767e-05
         196    -3.81024    -3.80848 6.13326e-05
         197    -3.80741    -3.80848 6.12618e-05
         198     -3.8086    -3.80848 6.09557e-05
         199    -3.80827    -3.80847 6.06586e-05
         200    -3.80839    -3.80847 6.03568e-05
