throws,avg
1331, 455
1332, 455
1333, 455
1334, 455
1335, 455
1336, 455
1337, 456
1338, 457
1339, 458
1340, 459
1341, 459
1342, 459
1343, 459
1344, 460
1345, 460
1346, 461
1347, 461
1348, 461
1349, 461
1350, 461
1351, 462
1352, 462
1353, 463
1354, 463
1355, 463
1356, 463
1357, 463
1358, 463
1359, 464
1360, 464
1361, 464
1362, 464
1363, 465
1364, 465
1365, 465
1366, 465
1367, 465
1368, 465
1369, 465
1370, 465
1371, 465
1372, 465
1373, 465
1374, 465
1375, 465
1376, 465
1377, 466
1378, 466
1379, 466
1380, 466
1381, 466
1382, 466
1383, 466
1384, 467
1385, 468
1386, 468
1387, 468
1388, 468
1389, 468
1390, 469
1391, 469
1392, 469
1393, 469
1394, 470
1395, 470
1396, 470
1397, 470
1398, 470
1399, 470
1400, 470
1401, 471
1402, 472
1403, 472
1404, 472
1405, 472
1406, 472
1407, 472
1408, 472
1409, 472
1410, 472
1411, 472
1412, 472
1413, 472
1414, 472
1415, 472
1416, 472
1417, 472
1418, 472
1419, 472
1420, 472
1421, 473
1422, 473
1423, 473
1424, 473
1425, 473
1426, 473
1427, 474
1428, 474
1429, 474
1430, 474
1431, 474
1432, 475
1433, 475
1434, 475
1435, 475
1436, 475
1437, 475
1438, 475
1439, 476
1440, 476
1441, 476
1442, 476
1443, 477
1444, 478
1445, 478
1446, 478
1447, 478
1448, 479
1449, 480
1450, 481
1451, 482
1452, 483
1453, 484
1454, 484
1455, 484
1456, 484
1457, 485
1458, 486
1459, 487
1460, 487
1461, 487
1462, 487
1463, 488
1464, 489
1465, 490
1466, 490
1467, 491
1468, 492
1469, 492
1470, 492
1471, 493
1472, 493
1473, 493
1474, 494
1475, 495
1476, 495
1477, 495
1478, 495
1479, 496
1480, 496
1481, 496
1482, 497
1483, 498
1484, 498
1485, 498
1486, 498
1487, 499
1488, 499
1489, 500
1490, 501
1491, 501
1492, 502
1493, 503
1494, 503
1495, 503
1496, 504
1497, 505
1498, 506
1499, 506
1500, 507
1501, 508
1502, 509
1503, 509
1504, 509
1505, 510
1506, 510
1507, 511
1508, 512
1509, 513
1510, 514
1511, 514
1512, 515
1513, 515
1514, 516
1515, 516
1516, 516
1517, 516
1518, 516
1519, 517
1520, 517
1521, 517
1522, 517
1523, 517
1524, 517
1525, 517
1526, 518
1527, 518
1528, 518
1529, 518
1530, 518
1531, 518
1532, 518
1533, 518
1534, 518
1535, 519
1536, 520
1537, 521
1538, 521
1539, 522
1540, 522
1541, 523
1542, 524
1543, 525
1544, 525
1545, 526
1546, 526
1547, 526
1548, 527
1549, 528
1550, 528
1551, 529
1552, 529
1553, 530
1554, 531
1555, 531
1556, 531
1557, 531
1558, 532
1559, 532
1560, 532
1561, 532
1562, 532
1563, 532
1564, 532
1565, 533
1566, 534
1567, 534
1568, 534
1569, 534
1570, 534
1571, 534
1572, 534
1573, 535
1574, 535
1575, 536
1576, 536
1577, 537
1578, 537
1579, 537
1580, 537
1581, 537
1582, 537
1583, 537
1584, 538
1585, 538
1586, 539
1587, 539
1588, 539
1589, 539
1590, 539
1591, 539
1592, 539
1593, 539
1594, 539
1595, 539
1596, 539
1597, 539
1598, 539
1599, 539
1600, 539
1601, 539
1602, 539
1603, 539
1604, 539
1605, 539
1606, 539
1607, 539
1608, 539
1609, 540
1610, 540
1611, 540
1612, 540
1613, 541
1614, 541
1615, 541
1616, 541
1617, 541
1618, 541
1619, 542
1620, 542
1621, 543
1622, 543
1623, 543
1624, 544
1625, 545
1626, 545
1627, 546
1628, 546
1629, 546
1630, 546
1631, 547
1632, 548
1633, 548
1634, 549
1635, 549
1636, 550
1637, 550
1638, 550
1639, 550
1640, 550
1641, 550
1642, 551
1643, 551
1644, 552
1645, 553
1646, 554
1647, 554
1648, 554
1649, 554
1650, 554
1651, 555
1652, 555
1653, 556
1654, 556
1655, 556
1656, 556
1657, 556
1658, 556
1659, 556
1660, 556
1661, 556
1662, 556
1663, 556
1664, 556
1665, 556
1666, 557
1667, 557
1668, 558
1669, 558
1670, 559
1671, 559
1672, 560
1673, 560
1674, 560
1675, 560
1676, 561
1677, 561
1678, 561
1679, 562
1680, 563
1681, 563
1682, 563
1683, 563
1684, 564
1685, 565
1686, 566
1687, 566
1688, 567
1689, 568
1690, 568
1691, 568
1692, 568
1693, 568
1694, 568
1695, 568
1696, 568
1697, 568
1698, 568
1699, 568
1700, 568
1701, 568
1702, 568
1703, 568
1704, 569
1705, 569
1706, 570
1707, 570
1708, 570
1709, 571
1710, 572
1711, 572
1712, 572
1713, 573
1714, 573
1715, 573
1716, 574
1717, 574
1718, 574
1719, 574
1720, 574
1721, 574
1722, 574
1723, 575
1724, 576
1725, 577
1726, 578
1727, 578
1728, 579
1729, 579
1730, 579
1731, 579
1732, 579
1733, 580
1734, 580
1735, 580
1736, 580
1737, 580
1738, 581
1739, 582
1740, 582
1741, 582
1742, 582
1743, 582
1744, 582
1745, 582
1746, 582
1747, 583
1748, 583
1749, 583
1750, 583
1751, 583
1752, 583
1753, 583
1754, 583
1755, 583
1756, 583
1757, 583
1758, 583
1759, 583
1760, 584
1761, 585
1762, 585
1763, 585
1764, 585
1765, 586
1766, 587
1767, 587
1768, 587
1769, 588
1770, 589
1771, 589
1772, 589
1773, 590
1774, 590
1775, 590
1776, 590
1777, 591
1778, 591
1779, 591
1780, 591
1781, 591
1782, 591
1783, 591
1784, 591
1785, 592
1786, 593
1787, 593
1788, 593
1789, 594
1790, 594
1791, 595
1792, 596
1793, 596
1794, 596
1795, 596
1796, 597
1797, 597
1798, 598
1799, 599
1800, 600
1801, 600
1802, 600
1803, 600
1804, 600
1805, 601
1806, 601
1807, 601
1808, 601
1809, 601
1810, 602
1811, 603
1812, 604
1813, 604
1814, 604
1815, 604
1816, 605
1817, 605
1818, 606
1819, 607
1820, 608
1821, 608
1822, 608
1823, 609
1824, 609
1825, 609
1826, 609
1827, 609
1828, 609
1829, 610
1830, 610
1831, 610
1832, 611
1833, 612
1834, 612
1835, 612
1836, 613
1837, 614
1838, 614
1839, 614
1840, 614
1841, 614
1842, 614
1843, 614
1844, 614
1845, 614
1846, 615
1847, 615
1848, 615
1849, 615
1850, 615
1851, 615
1852, 615
1853, 615
1854, 615
1855, 615
1856, 615
1857, 615
1858, 616
1859, 616
1860, 616
1861, 616
1862, 616
1863, 616
1864, 616
1865, 617
1866, 618
1867, 619
1868, 619
1869, 619
1870, 619
1871, 619
1872, 619
1873, 620
1874, 621
1875, 621
1876, 621
1877, 621
1878, 621
1879, 621
1880, 621
1881, 621
1882, 621
1883, 621
1884, 621
1885, 621
1886, 621
1887, 621
1888, 621
1889, 622
1890, 622
1891, 622
1892, 622
1893, 623
1894, 623
1895, 624
1896, 624
1897, 625
1898, 625
1899, 625
1900, 625
1901, 626
1902, 627
1903, 627
1904, 628
1905, 628
1906, 628
1907, 628
1908, 629
1909, 630
1910, 630
1911, 630
1912, 630
1913, 630
1914, 630
1915, 631
1916, 631
1917, 631
1918, 631
1919, 631
1920, 632
1921, 632
1922, 633
1923, 633
1924, 633
1925, 633
1926, 633
1927, 634
1928, 635
1929, 635
1930, 635
1931, 635
1932, 636
1933, 637
1934, 638
1935, 638
1936, 639
1937, 639
1938, 639
1939, 639
1940, 639
1941, 639
1942, 639
1943, 639
1944, 639
1945, 639
1946, 639
1947, 639
1948, 639
1949, 639
1950, 639
1951, 639
1952, 639
1953, 640
1954, 640
1955, 640
1956, 641
1957, 642
1958, 642
1959, 642
1960, 642
1961, 642
1962, 643
1963, 644
1964, 644
1965, 644
1966, 644
1967, 644
1968, 644
1969, 644
1970, 644
1971, 644
1972, 644
1973, 645
1974, 645
1975, 645
1976, 645
1977, 645
1978, 645
1979, 645
1980, 645
1981, 645
1982, 645
1983, 645
1984, 645
1985, 645
1986, 645
1987, 645
1988, 645
1989, 645
1990, 646
1991, 646
1992, 646
1993, 646
1994, 646
1995, 646
1996, 646
1997, 647
1998, 647
1999, 647
2000, 647
2001, 648
2002, 649
2003, 650
2004, 650
2005, 650
2006, 650
2007, 650
2008, 651
2009, 651
2010, 651
2011, 651
2012, 651
2013, 651
2014, 651
2015, 652
2016, 652
2017, 652
2018, 652
2019, 652
2020, 653
2021, 653
2022, 653
2023, 653
2024, 653
2025, 654
2026, 654
2027, 654
2028, 654
2029, 654
2030, 655
2031, 655
2032, 656
2033, 657
2034, 657
2035, 657
2036, 657
2037, 657
2038, 657
2039, 657
2040, 657
2041, 658
2042, 659
2043, 660
2044, 660
2045, 661
2046, 662
2047, 663
2048, 663
2049, 664
2050, 665
2051, 666
2052, 667
2053, 667
2054, 667
2055, 667
2056, 668
2057, 668
2058, 668
2059, 669
2060, 670
2061, 671
2062, 671
2063, 672
2064, 672
2065, 672
2066, 673
2067, 673
2068, 674
2069, 675
2070, 676
2071, 676
2072, 676
2073, 676
2074, 677
2075, 677
2076, 677
2077, 677
2078, 677
2079, 677
2080, 677
2081, 678
2082, 678
2083, 678
2084, 678
2085, 678
2086, 678
2087, 679
2088, 679
2089, 679
2090, 679
2091, 679
2092, 679
2093, 679
2094, 679
2095, 679
2096, 679
2097, 679
2098, 679
2099, 679
2100, 679
2101, 679
2102, 679
2103, 679
2104, 679
2105, 679
2106, 679
2107, 679
2108, 679
2109, 679
2110, 679
2111, 679
2112, 679
2113, 679
2114, 679
2115, 679
2116, 680
2117, 680
2118, 680
2119, 680
2120, 680
2121, 681
2122, 681
2123, 681
2124, 681
2125, 681
2126, 681
2127, 681
2128, 682
2129, 682
2130, 683
2131, 684
2132, 684
2133, 685
2134, 685
2135, 685
2136, 685
2137, 686
2138, 686
2139, 687
2140, 687
2141, 687
2142, 688
2143, 688
2144, 689
2145, 689
2146, 689
2147, 689
2148, 689
2149, 690
2150, 690
2151, 690
2152, 690
2153, 690
2154, 691
2155, 692
2156, 693
2157, 693
2158, 694
2159, 694
2160, 695
2161, 695
2162, 696
2163, 696
2164, 697
2165, 698
2166, 698
2167, 698
2168, 698
2169, 698
2170, 699
2171, 699
2172, 699
2173, 699
2174, 699
2175, 700
2176, 700
2177, 700
2178, 701
2179, 701
2180, 701
2181, 702
2182, 702
2183, 702
2184, 702
2185, 703
2186, 703
2187, 704
2188, 704
2189, 704
2190, 705
2191, 706
2192, 706
2193, 707
2194, 707
2195, 708
2196, 708
2197, 709
2198, 709
2199, 709
2200, 709
2201, 709
2202, 710
2203, 710
2204, 711
2205, 711
2206, 711
2207, 711
2208, 711
2209, 712
2210, 712
2211, 712
2212, 712
2213, 712
2214, 712
2215, 712
2216, 713
2217, 713
2218, 713
2219, 714
2220, 714
2221, 714
2222, 714
2223, 714
2224, 714
2225, 715
2226, 715
2227, 715
2228, 715
2229, 716
2230, 716
2231, 716
2232, 716
2233, 716
2234, 716
2235, 716
2236, 716
2237, 716
2238, 716
2239, 716
2240, 716
2241, 716
2242, 716
2243, 716
2244, 716
2245, 716
2246, 716
2247, 717
2248, 717
2249, 717
2250, 718
2251, 719
2252, 720
2253, 721
2254, 721
2255, 721
2256, 721
2257, 721
2258, 721
2259, 721
2260, 721
2261, 721
2262, 721
2263, 721
2264, 721
2265, 721
2266, 721
2267, 721
2268, 721
2269, 721
2270, 721
2271, 721
2272, 721
2273, 721
2274, 721
2275, 721
2276, 721
2277, 721
2278, 721
2279, 722
2280, 722
2281, 722
2282, 722
2283, 723
2284, 723
2285, 723
2286, 723
2287, 724
2288, 724
2289, 724
2290, 724
2291, 724
2292, 724
2293, 724
2294, 724
2295, 724
2296, 724
2297, 724
2298, 724
2299, 725
2300, 725
2301, 725
2302, 725
2303, 725
2304, 726
2305, 726
2306, 726
2307, 726
2308, 726
2309, 727
2310, 728
2311, 729
2312, 729
2313, 729
2314, 729
2315, 729
2316, 730
2317, 730
2318, 731
2319, 731
2320, 732
2321, 732
2322, 732
2323, 732
2324, 732
2325, 732
2326, 732
2327, 732
2328, 733
2329, 734
2330, 734
2331, 734
2332, 734
2333, 735
2334, 735
2335, 735
2336, 735
2337, 735
2338, 735
2339, 735
2340, 735
2341, 735
2342, 736
2343, 736
2344, 737
2345, 737
2346, 737
2347, 737
2348, 737
2349, 737
2350, 738
2351, 738
2352, 738
2353, 738
2354, 738
2355, 738
2356, 739
2357, 739
2358, 739
2359, 739
2360, 739
2361, 739
2362, 739
2363, 739
2364, 739
2365, 739
2366, 739
2367, 739
2368, 739
2369, 739
2370, 739
2371, 740
2372, 740
2373, 740
2374, 740
2375, 740
2376, 740
2377, 741
2378, 741
2379, 741
2380, 741
2381, 741
2382, 742
2383, 742
2384, 742
2385, 742
2386, 742
2387, 742
2388, 742
2389, 743
2390, 743
2391, 743
2392, 743
2393, 743
2394, 743
2395, 744
2396, 744
2397, 744
2398, 745
2399, 745
2400, 745
2401, 745
2402, 745
2403, 745
2404, 745
2405, 746
2406, 747
2407, 747
2408, 747
2409, 748
2410, 748
2411, 749
2412, 749
2413, 749
2414, 750
2415, 751
2416, 751
2417, 751
2418, 751
2419, 751
2420, 752
2421, 752
2422, 753
2423, 754
2424, 754
2425, 754
2426, 754
2427, 754
2428, 755
2429, 755
2430, 756
2431, 756
2432, 757
2433, 757
2434, 757
2435, 758
2436, 758
2437, 758
2438, 758
2439, 758
2440, 758
2441, 758
2442, 758
2443, 759
2444, 759
2445, 759
2446, 760
2447, 761
2448, 762
2449, 763
2450, 763
2451, 764
2452, 765
2453, 765
2454, 765
2455, 765
2456, 765
2457, 766
2458, 766
2459, 767
2460, 767
2461, 768
2462, 769
2463, 769
2464, 769
2465, 769
2466, 770
2467, 770
2468, 770
2469, 770
2470, 770
2471, 771
2472, 772
2473, 773
2474, 773
2475, 773
2476, 773
2477, 773
2478, 773
2479, 773
2480, 774
2481, 774
2482, 774
2483, 774
2484, 774
2485, 775
2486, 776
2487, 776
2488, 776
2489, 776
2490, 777
2491, 778
2492, 779
2493, 780
2494, 780
2495, 781
