,loss_1layers,loss_2layers,loss_3layers,loss_4layers,val_loss_1layers,val_loss_2layers,val_loss_3layers,val_loss_4layers
0,6.1239519119262695,4.614857196807861,6.321553707122803,4.313143253326416,2.202604293823242,1.6333718299865723,2.529595136642456,0.9527156949043274
1,1.140470027923584,1.3498013019561768,1.61564040184021,0.7927687168121338,0.7303884029388428,1.0131921768188477,1.0215140581130981,0.661907970905304
2,0.48929738998413086,1.0230259895324707,0.8461188077926636,0.48054638504981995,0.6250231266021729,0.8820703029632568,0.732627272605896,0.5382521152496338
3,0.43371298909187317,0.8872672319412231,0.5930302143096924,0.36122775077819824,0.6216554045677185,0.780538022518158,0.5881086587905884,0.5192638635635376
4,0.4245094060897827,0.7138358950614929,0.4368746280670166,0.33346906304359436,0.6195679306983948,0.6364089250564575,0.5165322422981262,0.5231177806854248
5,0.41916048526763916,0.5184792280197144,0.3648565411567688,0.324579119682312,0.6173931360244751,0.5246849060058594,0.492524117231369,0.5031965374946594
6,0.4132835566997528,0.39997032284736633,0.3360995650291443,0.31816065311431885,0.6137717962265015,0.474850058555603,0.4865399897098541,0.4916801154613495
7,0.4099326431751251,0.348035603761673,0.32509028911590576,0.3123963177204132,0.6079875826835632,0.4578886032104492,0.48640763759613037,0.48909977078437805
8,0.4044859707355499,0.32661065459251404,0.3196186423301697,0.306978315114975,0.6030648946762085,0.4517282545566559,0.4854700565338135,0.47935622930526733
9,0.399301141500473,0.31495192646980286,0.31492501497268677,0.2997899651527405,0.597184419631958,0.4485974609851837,0.48477208614349365,0.4677705764770508
10,0.3956829011440277,0.30913132429122925,0.3116969168186188,0.29483404755592346,0.5899875164031982,0.45028629899024963,0.4833143651485443,0.4589981138706207
11,0.3916124403476715,0.30491143465042114,0.30889442563056946,0.288401335477829,0.5851115584373474,0.4459175169467926,0.48091357946395874,0.44773241877555847
12,0.38516589999198914,0.3005297780036926,0.30572691559791565,0.2805942893028259,0.5754347443580627,0.4410371482372284,0.4788837134838104,0.43679213523864746
13,0.38003823161125183,0.2967185974121094,0.3028685748577118,0.272452712059021,0.5658209323883057,0.43956565856933594,0.4766792953014374,0.4245489537715912
14,0.3749224841594696,0.2934311628341675,0.29975295066833496,0.2650778889656067,0.5615894198417664,0.4342571496963501,0.47428035736083984,0.4151861071586609
15,0.3691410720348358,0.28895246982574463,0.29738590121269226,0.2553567886352539,0.5511442422866821,0.4288420081138611,0.47167542576789856,0.4042924642562866
16,0.36402562260627747,0.2853681743144989,0.2940891683101654,0.2458314299583435,0.5429073572158813,0.4222293198108673,0.4693836271762848,0.39152517914772034
17,0.35876035690307617,0.28019481897354126,0.29150357842445374,0.23543865978717804,0.5333256721496582,0.41611388325691223,0.4659607410430908,0.37032225728034973
18,0.35388925671577454,0.2764089107513428,0.2884841561317444,0.22306914627552032,0.5263264179229736,0.40781158208847046,0.46170303225517273,0.34323593974113464
19,0.3485986888408661,0.2702827751636505,0.28595438599586487,0.2100815773010254,0.5194854140281677,0.39965033531188965,0.4582881033420563,0.3221701383590698
20,0.3421720266342163,0.26505130529403687,0.2822527289390564,0.1981593668460846,0.5141817927360535,0.3909282684326172,0.45494502782821655,0.30878132581710815
21,0.3366866111755371,0.2590303421020508,0.2791924476623535,0.1835051327943802,0.5025759935379028,0.3791346848011017,0.4510514736175537,0.2850903570652008
22,0.3311803638935089,0.25304028391838074,0.2756446301937103,0.16996881365776062,0.4948880076408386,0.3694516122341156,0.44622287154197693,0.2610221803188324
23,0.32522547245025635,0.2451692521572113,0.27187931537628174,0.1566401571035385,0.4820593595504761,0.3574782609939575,0.44024917483329773,0.23040173947811127
24,0.31993693113327026,0.23901435732841492,0.2676675617694855,0.14129683375358582,0.47610270977020264,0.34762680530548096,0.4314839541912079,0.21410396695137024
25,0.31401219964027405,0.23140299320220947,0.2626742422580719,0.1294417381286621,0.4659747779369354,0.3361005485057831,0.4232427179813385,0.1899321973323822
26,0.3080657720565796,0.2239524871110916,0.25684788823127747,0.11596281826496124,0.46001484990119934,0.3234686255455017,0.40975669026374817,0.16334132850170135
27,0.30276626348495483,0.2155587524175644,0.24956472218036652,0.1033252403140068,0.45062679052352905,0.30919501185417175,0.39618411660194397,0.1393604278564453
28,0.29711925983428955,0.20745225250720978,0.24026969075202942,0.0932777151465416,0.43945321440696716,0.29670950770378113,0.3791086971759796,0.13558945059776306
29,0.2915395498275757,0.19933292269706726,0.230250284075737,0.08490338176488876,0.4341457486152649,0.2851395905017853,0.354638010263443,0.1116638109087944
30,0.28634870052337646,0.191388800740242,0.21715612709522247,0.07367263734340668,0.42707979679107666,0.270600289106369,0.3309428095817566,0.10015299916267395
31,0.28060412406921387,0.18358242511749268,0.2032686322927475,0.06668449193239212,0.4171324074268341,0.25933778285980225,0.30422016978263855,0.08169832825660706
32,0.2754270136356354,0.17526309192180634,0.18754006922245026,0.06050636246800423,0.40761658549308777,0.24486187100410461,0.2749989628791809,0.07404038310050964
33,0.2705370783805847,0.1676061600446701,0.17177854478359222,0.054869189858436584,0.40133875608444214,0.23541337251663208,0.24327872693538666,0.07215990871191025
