#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         727     2.92203     2.96235 0.000772469
         728     2.91996     2.96229 0.000773599
         729     2.91797     2.96223 0.000774923
         730     2.91607     2.96217 0.000776438
         731     2.91426      2.9621 0.000778138
         732     2.91256     2.96204 0.000780013
         733     2.91098     2.96197 0.000782053
         734     2.90954      2.9619 0.000784242
         735     2.90825     2.96182 0.000786565
         736     2.90712     2.96175    0.000789
         737     2.90616     2.96167 0.000791527
         738     2.90538      2.9616 0.000794121
         739     2.90479     2.96152 0.000796758
         740     2.90441     2.96144  0.00079941
         741     2.90423     2.96136 0.000802052
         742     2.90426     2.96129 0.000804655
         743     2.90451     2.96121 0.000807192
         744     2.90498     2.96114 0.000809638
         745     2.90567     2.96106 0.000811967
         746     2.90657     2.96099 0.000814158
         747     2.90769     2.96092 0.000816188
         748     2.90902     2.96085 0.000818041
         749     2.91055     2.96078   0.0008197
         750     2.91228     2.96072 0.000821155
         751     2.91419     2.96065 0.000822395
         752     2.91627     2.96059 0.000823416
         753     2.91852     2.96054 0.000824217
         754     2.92092     2.96049 0.000824797
         755     2.92344     2.96044 0.000825163
         756     2.92609     2.96039 0.000825321
         757     2.92884     2.96035 0.000825282
         758     2.93168     2.96031  0.00082506
         759     2.93459     2.96028 0.000824669
         760     2.93755     2.96025 0.000824125
         761     2.94056     2.96022 0.000823448
         762     2.94359      2.9602 0.000822657
         763     2.94663     2.96018 0.000821771
         764     2.94966     2.96017 0.000820811
         765     2.95268     2.96016 0.000819797
         766     2.95566     2.96015 0.000818747
         767      2.9586     2.96015 0.000817682
         768     2.96149     2.96015  0.00081662
         769     2.96431     2.96016 0.000815575
         770     2.96705     2.96017 0.000814565
         771     2.96971     2.96018 0.000813603
         772     2.97228      2.9602   0.0008127
         773     2.97475     2.96021 0.000811867
         774     2.97711     2.96024 0.000811111
         775     2.97936     2.96026  0.00081044
         776      2.9815     2.96029 0.000809858
         777     2.98351     2.96032 0.000809367
         778      2.9854     2.96035 0.000808968
         779     2.98716     2.96039 0.000808662
         780     2.98878     2.96042 0.000808444
         781     2.99027     2.96046 0.000808312
         782     2.99163      2.9605  0.00080826
         783     2.99284     2.96054 0.000808282
         784      2.9939     2.96058 0.000808371
         785     2.99482     2.96063 0.000808517
         786      2.9956     2.96067 0.000808711
         787     2.99622     2.96072 0.000808944
         788     2.99669     2.96076 0.000809204
         789     2.99701     2.96081 0.000809482
         790     2.99717     2.96085 0.000809764
         791     2.99717      2.9609 0.000810041
         792     2.99701     2.96095   0.0008103
         793     2.99669     2.96099 0.000810532
         794     2.99621     2.96104 0.000810723
         795     2.99556     2.96108 0.000810866
         796     2.99474     2.96112 0.000810949
         797     2.99375     2.96116 0.000810964
         798     2.99259      2.9612 0.000810904
         799     2.99126     2.96124 0.000810761
         800     2.98975     2.96127  0.00081053
         801     2.98807     2.96131 0.000810209
         802     2.98623     2.96134 0.000809794
         803     2.98421     2.96137 0.000809286
         804     2.98202     2.96139 0.000808687
         805     2.97967     2.96142 0.000808001
         806     2.97716     2.96144 0.000807235
         807      2.9745     2.96145 0.000806397
         808      2.9717     2.96146 0.000805499
         809     2.96877     2.96147 0.000804554
         810     2.96572     2.96148 0.000803577
         811     2.96256     2.96148 0.000802588
         812     2.95932     2.96148 0.000801604
         813       2.956     2.96147 0.000800646
         814     2.95263     2.96146 0.000799736
         815     2.94924     2.96144 0.000798895
         816     2.94584     2.96143 0.000798145
         817     2.94246      2.9614 0.000797506
         818     2.93913     2.96138 0.000796996
         819     2.93586     2.96134 0.000796631
         820      2.9327     2.96131 0.000796425
         821     2.92965     2.96127 0.000796388
         822     2.92676     2.96123 0.000796525
         823     2.92403     2.96118 0.000796839
         824     2.92148     2.96114 0.000797327
         825     2.91914     2.96108 0.000797983
         826     2.91702     2.96103 0.000798798
         827     2.91512     2.96098 0.000799759
         828     2.91346     2.96092 0.000800849
         829     2.91203     2.96086 0.000802051
         830     2.91084      2.9608 0.000803345
         831     2.90988     2.96074 0.000804712
         832     2.90914     2.96068 0.000806131
         833     2.90861     2.96061 0.000807583
         834     2.90828     2.96055 0.000809048
         835     2.90814     2.96049  0.00081051
         836     2.90817     2.96042 0.000811954
         837     2.90835     2.96036 0.000813364
         838     2.90867      2.9603 0.000814729
         839     2.90911     2.96024  0.00081604
         840     2.90965     2.96018 0.000817288
         841     2.91029     2.96012 0.000818466
         842     2.91101     2.96006  0.00081957
         843     2.91179        2.96 0.000820596
         844     2.91262     2.95995 0.000821542
         845      2.9135     2.95989 0.000822406
         846     2.91442     2.95984 0.000823188
         847     2.91537     2.95979 0.000823889
         848     2.91634     2.95974 0.000824509
         849     2.91733     2.95969 0.000825049
         850     2.91834     2.95964 0.000825511
         851     2.91936     2.95959 0.000825897
         852     2.92038     2.95954 0.000826209
         853     2.92142      2.9595 0.000826448
         854     2.92246     2.95946 0.000826618
         855     2.92351     2.95941  0.00082672
         856     2.92455     2.95937 0.000826757
         857     2.92561     2.95933  0.00082673
         858     2.92666      2.9593 0.000826643
         859     2.92771     2.95926 0.000826498
         860     2.92877     2.95922 0.000826297
         861     2.92982     2.95919 0.000826043
         862     2.93088     2.95916 0.000825737
         863     2.93193     2.95913 0.000825383
         864     2.93297     2.95909 0.000824983
         865     2.93402     2.95907 0.000824538
         866     2.93506     2.95904 0.000824052
         867     2.93609     2.95901 0.000823526
         868     2.93712     2.95899 0.000822964
         869     2.93814     2.95896 0.000822366
         870     2.93915     2.95894 0.000821736
         871     2.94015     2.95892 0.000821076
         872     2.94114      2.9589 0.000820387
         873     2.94212     2.95888 0.000819673
         874     2.94309     2.95886 0.000818934
         875     2.94405     2.95884 0.000818173
         876     2.94499     2.95883 0.000817392
         877     2.94591     2.95881 0.000816592
         878     2.94683      2.9588 0.000815776
         879     2.94772     2.95879 0.000814946
         880      2.9486     2.95878 0.000814102
         881     2.94945     2.95876 0.000813247
         882     2.95029     2.95876 0.000812381
         883     2.95111     2.95875 0.000811507
         884     2.95191     2.95874 0.000810626
         885     2.95268     2.95873 0.000809739
         886     2.95343     2.95873 0.000808847
         887     2.95415     2.95872 0.000807952
         888     2.95485     2.95872 0.000807054
         889     2.95552     2.95871 0.000806154
         890     2.95617     2.95871 0.000805253
         891     2.95678     2.95871 0.000804352
         892     2.95736     2.95871 0.000803452
         893     2.95791     2.95871 0.000802553
         894     2.95843      2.9587 0.000801655
         895     2.95891     2.95871  0.00080076
         896     2.95936     2.95871 0.000799866
         897     2.95978     2.95871 0.000798975
         898     2.96015     2.95871 0.000798087
         899     2.96049     2.95871 0.000797202
         900     2.96079     2.95871  0.00079632
         901     2.96105     2.95872  0.00079544
         902     2.96127     2.95872 0.000794563
         903     2.96144     2.95872 0.000793689
         904     2.96158     2.95872 0.000792817
         905     2.96167     2.95873 0.000791948
         906     2.96172     2.95873 0.000791081
         907     2.96173     2.95873 0.000790215
         908      2.9617     2.95874 0.000789352
         909     2.96163     2.95874  0.00078849
         910     2.96151     2.95874 0.000787629
         911     2.96135     2.95875  0.00078677
         912     2.96115     2.95875 0.000785912
         913     2.96091     2.95875 0.000785054
         914     2.96064     2.95875 0.000784198
         915     2.96032     2.95876 0.000783343
         916     2.95997     2.95876 0.000782489
         917     2.95958     2.95876 0.000781636
         918     2.95916     2.95876 0.000780785
         919      2.9587     2.95876 0.000779935
         920     2.95822     2.95876 0.000779088
         921     2.95771     2.95876 0.000778243
         922     2.95718     2.95875   0.0007774
         923     2.95662     2.95875 0.000776562
         924     2.95604     2.95875 0.000775727
         925     2.95545     2.95875 0.000774896
         926     2.95484     2.95874 0.000774071
         927     2.95422     2.95874 0.000773251
         928      2.9536     2.95873 0.000772438
         929     2.95296     2.95873 0.000771631
         930     2.95233     2.95872 0.000770832
         931      2.9517     2.95871 0.000770041
         932     2.95107      2.9587 0.000769259
         933     2.95046     2.95869 0.000768485
         934     2.94985     2.95868  0.00076772
         935     2.94925     2.95867 0.000766966
         936     2.94868     2.95866  0.00076622
         937     2.94812     2.95865 0.000765485
         938     2.94758     2.95864  0.00076476
         939     2.94707     2.95863 0.000764045
         940     2.94658     2.95862  0.00076334
         941     2.94612      2.9586 0.000762644
         942     2.94569     2.95859 0.000761957
         943      2.9453     2.95857  0.00076128
         944     2.94493     2.95856 0.000760611
         945     2.94459     2.95854 0.000759949
         946     2.94429     2.95853 0.000759295
         947     2.94401     2.95851 0.000758648
         948     2.94377      2.9585 0.000758007
         949     2.94356     2.95848 0.000757372
         950     2.94339     2.95847 0.000756742
         951     2.94324     2.95845 0.000756115
         952     2.94312     2.95844 0.000755492
         953     2.94303     2.95842 0.000754873
         954     2.94296      2.9584 0.000754255
         955     2.94292     2.95839  0.00075364
         956      2.9429     2.95837 0.000753025
         957      2.9429     2.95835 0.000752412
         958     2.94292     2.95834 0.000751799
         959     2.94296     2.95832 0.000751186
         960     2.94301     2.95831 0.000750573
         961     2.94307     2.95829  0.00074996
         962     2.94315     2.95827 0.000749345
         963     2.94323     2.95826  0.00074873
         964     2.94332     2.95824 0.000748113
         965     2.94342     2.95823 0.000747496
         966     2.94352     2.95821 0.000746877
         967     2.94363      2.9582 0.000746257
         968     2.94374     2.95818 0.000745636
         969     2.94385     2.95817 0.000745013
         970     2.94396     2.95815 0.000744389
         971     2.94407     2.95814 0.000743764
         972     2.94417     2.95812 0.000743137
         973     2.94428     2.95811  0.00074251
         974     2.94439      2.9581 0.000741881
         975      2.9445     2.95808 0.000741251
         976      2.9446     2.95807  0.00074062
         977      2.9447     2.95805 0.000739989
         978      2.9448     2.95804 0.000739356
         979      2.9449     2.95803 0.000738723
         980     2.94499     2.95801 0.000738089
         981     2.94509       2.958 0.000737454
         982     2.94518     2.95799 0.000736819
         983     2.94527     2.95798 0.000736183
         984     2.94536     2.95796 0.000735546
         985     2.94544     2.95795 0.000734909
         986     2.94552     2.95794 0.000734272
         987      2.9456     2.95792 0.000733634
         988     2.94567     2.95791 0.000732997
         989     2.94573      2.9579 0.000732359
         990     2.94578     2.95789 0.000731722
         991     2.94583     2.95788 0.000731085
         992     2.94586     2.95786 0.000730448
         993     2.94588     2.95785 0.000729812
         994     2.94589     2.95784 0.000729177
         995     2.94588     2.95783 0.000728543
         996     2.94586     2.95782 0.000727911
         997     2.94581      2.9578  0.00072728
         998     2.94574     2.95779 0.000726652
         999     2.94565     2.95778 0.000726026
        1000     2.94553     2.95777 0.000725404
        1001     2.94538     2.95775 0.000724784
        1002      2.9452     2.95774 0.000724169
        1003     2.94499     2.95773 0.000723559
        1004     2.94476     2.95772 0.000722954
        1005     2.94449      2.9577 0.000722354
        1006     2.94418     2.95769 0.000721761
        1007     2.94385     2.95768 0.000721175
        1008     2.94348     2.95766 0.000720597
        1009     2.94308     2.95765 0.000720028
        1010     2.94266     2.95763 0.000719468
        1011      2.9422     2.95762 0.000718918
        1012     2.94173      2.9576 0.000718379
        1013     2.94123     2.95759 0.000717852
        1014     2.94071     2.95757 0.000717337
        1015     2.94019     2.95755 0.000716834
        1016     2.93965     2.95753 0.000716345
        1017     2.93912     2.95752  0.00071587
        1018     2.93859      2.9575 0.000715408
        1019     2.93807     2.95748  0.00071496
        1020     2.93757     2.95746 0.000714525
        1021     2.93709     2.95744 0.000714104
        1022     2.93665     2.95742 0.000713695
        1023     2.93625      2.9574 0.000713297
        1024      2.9359     2.95738 0.000712909
        1025      2.9356     2.95736  0.00071253
        1026     2.93536     2.95733 0.000712158
        1027      2.9352     2.95731 0.000711791
        1028      2.9351     2.95729 0.000711426
        1029     2.93509     2.95727 0.000711062
        1030     2.93515     2.95725 0.000710696
        1031     2.93531     2.95723 0.000710325
        1032     2.93555     2.95721 0.000709947
        1033     2.93588     2.95718  0.00070956
        1034     2.93631     2.95716 0.000709161
        1035     2.93682     2.95715 0.000708748
        1036     2.93742     2.95713  0.00070832
        1037     2.93811     2.95711 0.000707874
        1038     2.93887     2.95709  0.00070741
        1039     2.93971     2.95707 0.000706927
        1040     2.94063     2.95706 0.000706424
        1041      2.9416     2.95704 0.000705901
        1042     2.94263     2.95703 0.000705359
        1043     2.94371     2.95702 0.000704799
        1044     2.94484       2.957  0.00070422
        1045     2.94599     2.95699 0.000703625
        1046     2.94717     2.95698 0.000703015
        1047     2.94837     2.95698 0.000702392
        1048     2.94957     2.95697 0.000701757
        1049     2.95078     2.95696 0.000701113
        1050     2.95198     2.95696 0.000700461
        1051     2.95317     2.95696 0.000699804
        1052     2.95433     2.95695 0.000699143
        1053     2.95547     2.95695 0.000698481
        1054     2.95658     2.95695 0.000697818
        1055     2.95764     2.95695 0.000697157
        1056     2.95867     2.95695 0.000696498
        1057     2.95964     2.95696 0.000695844
        1058     2.96056     2.95696 0.000695195
        1059     2.96142     2.95696 0.000694551
        1060     2.96223     2.95697 0.000693914
        1061     2.96297     2.95697 0.000693283
        1062     2.96364     2.95698 0.000692658
        1063     2.96425     2.95699  0.00069204
        1064     2.96479     2.95699 0.000691429
        1065     2.96526       2.957 0.000690823
        1066     2.96565     2.95701 0.000690223
        1067     2.96598     2.95702 0.000689627
        1068     2.96623     2.95703 0.000689035
        1069      2.9664     2.95704 0.000688446
        1070      2.9665     2.95704  0.00068786
        1071     2.96653     2.95705 0.000687275
        1072     2.96647     2.95706  0.00068669
        1073     2.96635     2.95707 0.000686104
        1074     2.96615     2.95708 0.000685517
        1075     2.96587     2.95709 0.000684929
        1076     2.96553      2.9571 0.000684337
        1077     2.96511      2.9571 0.000683742
        1078     2.96461     2.95711 0.000683143
        1079     2.96405     2.95712  0.00068254
        1080     2.96341     2.95712 0.000681933
        1081     2.96271     2.95713 0.000681322
        1082     2.96194     2.95713 0.000680707
        1083     2.96111     2.95714 0.000680088
        1084     2.96021     2.95714 0.000679467
        1085     2.95925     2.95714 0.000678843
        1086     2.95824     2.95714 0.000678219
        1087     2.95717     2.95714 0.000677595
        1088     2.95604     2.95714 0.000676973
        1089     2.95487     2.95714 0.000676354
        1090     2.95366     2.95714 0.000675741
        1091     2.95241     2.95713 0.000675136
        1092     2.95111     2.95713  0.00067454
        1093     2.94979     2.95712 0.000673956
        1094     2.94844     2.95711 0.000673387
        1095     2.94707      2.9571 0.000672835
        1096     2.94568     2.95709 0.000672301
        1097     2.94428     2.95708  0.00067179
        1098     2.94288     2.95707 0.000671303
        1099     2.94147     2.95705 0.000670842
        1100     2.94007     2.95704 0.000670409
        1101     2.93868     2.95702 0.000670008
        1102      2.9373       2.957 0.000669639
        1103     2.93595     2.95698 0.000669304
        1104     2.93463     2.95696 0.000669004
        1105     2.93333     2.95694  0.00066874
        1106     2.93208     2.95692 0.000668513
        1107     2.93086      2.9569 0.000668323
        1108     2.92969     2.95687 0.000668171
        1109     2.92857     2.95685 0.000668056
        1110      2.9275     2.95682 0.000667977
        1111     2.92648     2.95679 0.000667934
        1112     2.92553     2.95676 0.000667925
        1113     2.92463     2.95673 0.000667948
        1114      2.9238     2.95671 0.000668003
        1115     2.92303     2.95667 0.000668086
        1116     2.92233     2.95664 0.000668196
        1117     2.92169     2.95661  0.00066833
        1118     2.92112     2.95658 0.000668486
        1119     2.92062     2.95655  0.00066866
        1120      2.9202     2.95652 0.000668851
        1121     2.91984     2.95648 0.000669054
        1122     2.91956     2.95645 0.000669266
        1123     2.91934     2.95642 0.000669486
        1124     2.91921     2.95638 0.000669708
        1125     2.91915     2.95635  0.00066993
        1126     2.91917     2.95632 0.000670148
        1127     2.91926     2.95629  0.00067036
        1128     2.91944     2.95625 0.000670561
        1129      2.9197     2.95622 0.000670748
        1130     2.92004     2.95619 0.000670918
        1131     2.92047     2.95616 0.000671068
        1132     2.92099     2.95613 0.000671194
        1133     2.92159      2.9561 0.000671294
        1134     2.92228     2.95607 0.000671364
        1135     2.92306     2.95604 0.000671402
        1136     2.92393     2.95601 0.000671405
        1137     2.92488     2.95598 0.000671373
        1138     2.92592     2.95595 0.000671302
        1139     2.92705     2.95593 0.000671192
        1140     2.92825      2.9559 0.000671042
        1141     2.92954     2.95588 0.000670852
        1142     2.93089     2.95586 0.000670622
        1143     2.93231     2.95584 0.000670351
        1144     2.93379     2.95582 0.000670042
        1145     2.93533      2.9558 0.000669696
        1146     2.93691     2.95579 0.000669315
        1147     2.93853     2.95577   0.0006689
        1148     2.94018     2.95576 0.000668455
        1149     2.94185     2.95574 0.000667983
        1150     2.94353     2.95573 0.000667487
        1151     2.94522     2.95573 0.000666969
        1152      2.9469     2.95572 0.000666435
        1153     2.94856     2.95571 0.000665885
        1154      2.9502     2.95571 0.000665325
        1155     2.95181      2.9557 0.000664758
        1156     2.95338      2.9557 0.000664186
        1157      2.9549      2.9557 0.000663612
        1158     2.95636      2.9557 0.000663039
        1159     2.95776      2.9557  0.00066247
        1160     2.95909     2.95571 0.000661905
        1161     2.96035     2.95571 0.000661347
        1162     2.96152     2.95571 0.000660797
        1163     2.96261     2.95572 0.000660255
        1164      2.9636     2.95573 0.000659723
        1165      2.9645     2.95573 0.000659199
        1166      2.9653     2.95574 0.000658685
        1167       2.966     2.95575 0.000658179
        1168     2.96659     2.95576 0.000657681
        1169     2.96707     2.95577  0.00065719
        1170     2.96745     2.95578 0.000656704
        1171      2.9677     2.95579 0.000656222
        1172     2.96785      2.9558 0.000655743
        1173     2.96788     2.95581 0.000655265
        1174     2.96778     2.95582 0.000654786
        1175     2.96757     2.95583 0.000654305
        1176     2.96724     2.95584  0.00065382
        1177     2.96679     2.95585 0.000653331
        1178     2.96622     2.95586 0.000652836
        1179     2.96553     2.95587 0.000652334
        1180     2.96471     2.95588 0.000651824
        1181     2.96377     2.95588 0.000651306
        1182     2.96271     2.95589 0.000650781
        1183     2.96152     2.95589 0.000650248
        1184     2.96021      2.9559 0.000649709
        1185     2.95879      2.9559 0.000649165
        1186     2.95724      2.9559 0.000648619
        1187     2.95557      2.9559 0.000648073
        1188     2.95379      2.9559  0.00064753
        1189      2.9519     2.95589 0.000646994
        1190      2.9499     2.95589  0.00064647
        1191     2.94779     2.95588 0.000645963
        1192     2.94558     2.95587 0.000645478
        1193     2.94327     2.95586 0.000645024
        1194     2.94088     2.95585 0.000644606
        1195      2.9384     2.95584 0.000644232
        1196     2.93585     2.95582  0.00064391
        1197     2.93323      2.9558 0.000643648
        1198     2.93055     2.95578 0.000643456
        1199     2.92783     2.95576 0.000643342
        1200     2.92507     2.95573 0.000643314
        1201     2.92229      2.9557  0.00064338
        1202     2.91949     2.95567  0.00064355
        1203      2.9167     2.95564  0.00064383
        1204     2.91392     2.95561 0.000644227
        1205     2.91117     2.95557 0.000644747
        1206     2.90847     2.95553 0.000645394
        1207     2.90582     2.95549 0.000646172
        1208     2.90323     2.95545 0.000647083
        1209     2.90073      2.9554 0.000648129
        1210     2.89831     2.95535 0.000649308
        1211       2.896      2.9553  0.00065062
        1212     2.89379     2.95525 0.000652059
        1213      2.8917      2.9552 0.000653623
        1214     2.88974     2.95515 0.000655305
        1215      2.8879     2.95509 0.000657099
        1216     2.88619     2.95503 0.000658998
        1217     2.88461     2.95498 0.000660992
        1218     2.88317     2.95492 0.000663073
        1219     2.88186     2.95486 0.000665233
        1220     2.88067      2.9548 0.000667461
        1221     2.87962     2.95474 0.000669748
        1222      2.8787     2.95467 0.000672084
        1223     2.87789     2.95461 0.000674461
        1224     2.87721     2.95455 0.000676868
        1225     2.87664     2.95448 0.000679297
        1226     2.87618     2.95442 0.000681739
        1227     2.87583     2.95436 0.000684185
        1228     2.87559     2.95429 0.000686628
        1229     2.87545     2.95423  0.00068906
        1230     2.87541     2.95416 0.000691473
        1231     2.87548      2.9541 0.000693859
        1232     2.87564     2.95404 0.000696212
        1233      2.8759     2.95397 0.000698526
        1234     2.87625     2.95391 0.000700793
        1235      2.8767     2.95385 0.000703009
        1236     2.87725     2.95378 0.000705166
        1237      2.8779     2.95372  0.00070726
        1238     2.87863     2.95366 0.000709284
        1239     2.87947      2.9536 0.000711235
        1240      2.8804     2.95354 0.000713107
        1241     2.88143     2.95349 0.000714896
        1242     2.88256     2.95343 0.000716598
        1243     2.88378     2.95337 0.000718208
        1244     2.88511     2.95332 0.000719724
        1245     2.88653     2.95326 0.000721142
        1246     2.88806     2.95321  0.00072246
        1247     2.88968     2.95316 0.000723675
        1248      2.8914     2.95311 0.000724785
        1249     2.89321     2.95306  0.00072579
        1250     2.89512     2.95302 0.000726688
        1251     2.89711     2.95297  0.00072748
        1252     2.89918     2.95293 0.000728167
        1253     2.90133     2.95289 0.000728749
        1254     2.90355     2.95285 0.000729229
        1255     2.90583     2.95281  0.00072961
        1256     2.90815     2.95278 0.000729895
        1257      2.9105     2.95274 0.000730089
        1258     2.91288     2.95271 0.000730195
        1259     2.91527     2.95268 0.000730221
        1260     2.91766     2.95265  0.00073017
        1261     2.92002     2.95263 0.000730049
        1262     2.92235      2.9526 0.000729865
        1263     2.92464     2.95258 0.000729623
        1264     2.92686     2.95256 0.000729329
        1265       2.929     2.95254 0.000728991
        1266     2.93105     2.95253 0.000728612
        1267     2.93301     2.95251   0.0007282
        1268     2.93485      2.9525 0.000727759
        1269     2.93658     2.95248 0.000727294
        1270     2.93817     2.95247 0.000726808
        1271     2.93963     2.95246 0.000726307
        1272     2.94094     2.95245 0.000725792
        1273     2.94212     2.95244 0.000725267
        1274     2.94314     2.95244 0.000724735
        1275     2.94401     2.95243 0.000724197
        1276     2.94474     2.95242 0.000723654
        1277     2.94531     2.95242 0.000723109
        1278     2.94574     2.95241 0.000722562
        1279     2.94603     2.95241 0.000722014
        1280     2.94618      2.9524 0.000721466
        1281      2.9462      2.9524  0.00072092
        1282      2.9461     2.95239 0.000720374
        1283     2.94588     2.95239  0.00071983
        1284     2.94555     2.95238 0.000719289
        1285     2.94512     2.95238 0.000718752
        1286      2.9446     2.95237 0.000718218
        1287       2.944     2.95237  0.00071769
        1288     2.94334     2.95236 0.000717167
        1289     2.94261     2.95235  0.00071665
        1290     2.94184     2.95234 0.000716141
        1291     2.94103     2.95233  0.00071564
        1292      2.9402     2.95232 0.000715148
        1293     2.93936     2.95231 0.000714665
        1294     2.93851      2.9523 0.000714192
        1295     2.93767     2.95229  0.00071373
        1296     2.93685     2.95228 0.000713279
        1297     2.93606     2.95227 0.000712839
        1298      2.9353     2.95226 0.000712409
        1299     2.93458     2.95224 0.000711991
        1300     2.93392     2.95223 0.000711583
        1301     2.93331     2.95221 0.000711184
        1302     2.93276      2.9522 0.000710795
        1303     2.93227     2.95218 0.000710414
        1304     2.93185     2.95217 0.000710041
        1305      2.9315     2.95215 0.000709673
        1306     2.93122     2.95214 0.000709311
        1307       2.931     2.95212 0.000708952
        1308     2.93085      2.9521 0.000708597
        1309     2.93077     2.95209 0.000708243
        1310     2.93076     2.95207 0.000707889
        1311      2.9308     2.95205 0.000707535
        1312     2.93089     2.95204  0.00070718
        1313     2.93104     2.95202 0.000706822
        1314     2.93124     2.95201 0.000706461
        1315     2.93147     2.95199 0.000706096
        1316     2.93174     2.95198 0.000705727
        1317     2.93204     2.95196 0.000705354
        1318     2.93237     2.95195 0.000704975
        1319     2.93272     2.95193 0.000704591
        1320     2.93307     2.95192 0.000704202
        1321     2.93344      2.9519 0.000703808
        1322     2.93381     2.95189 0.000703409
        1323     2.93418     2.95188 0.000703005
        1324     2.93454     2.95186 0.000702595
        1325     2.93489     2.95185 0.000702182
        1326     2.93522     2.95184 0.000701764
        1327     2.93553     2.95182 0.000701343
        1328     2.93582     2.95181 0.000700918
        1329     2.93608      2.9518 0.000700491
        1330     2.93631     2.95179 0.000700061
        1331     2.93651     2.95178 0.000699629
        1332     2.93667     2.95177 0.000699196
        1333     2.93679     2.95176 0.000698762
        1334     2.93688     2.95174 0.000698327
        1335     2.93692     2.95173 0.000697892
        1336     2.93693     2.95172 0.000697458
        1337      2.9369     2.95171 0.000697024
        1338     2.93682      2.9517 0.000696592
        1339     2.93672     2.95169 0.000696162
        1340     2.93657     2.95168 0.000695733
        1341     2.93639     2.95167 0.000695308
        1342     2.93618     2.95165 0.000694886
        1343     2.93594     2.95164 0.000694467
        1344     2.93568     2.95163 0.000694052
        1345     2.93539     2.95162  0.00069364
        1346     2.93509     2.95161 0.000693234
        1347     2.93477     2.95159 0.000692832
        1348     2.93444     2.95158 0.000692435
        1349      2.9341     2.95157 0.000692043
        1350     2.93376     2.95155 0.000691656
        1351     2.93341     2.95154 0.000691274
        1352     2.93307     2.95153 0.000690898
        1353     2.93273     2.95151 0.000690527
        1354     2.93241      2.9515 0.000690161
        1355     2.93209     2.95149   0.0006898
        1356     2.93178     2.95147 0.000689445
        1357     2.93148     2.95146 0.000689094
        1358     2.93119     2.95144 0.000688748
        1359     2.93092     2.95143 0.000688407
        1360     2.93065     2.95141  0.00068807
        1361      2.9304      2.9514 0.000687738
        1362     2.93015     2.95138  0.00068741
        1363     2.92991     2.95136 0.000687086
        1364     2.92968     2.95135 0.000686766
        1365     2.92945     2.95133  0.00068645
        1366     2.92921     2.95132 0.000686139
        1367     2.92897      2.9513 0.000685832
        1368     2.92873     2.95128 0.000685529
        1369     2.92848     2.95127  0.00068523
        1370     2.92821     2.95125 0.000684937
        1371     2.92793     2.95123 0.000684648
        1372     2.92763     2.95122 0.000684366
        1373     2.92731      2.9512 0.000684089
        1374     2.92697     2.95118 0.000683818
        1375     2.92661     2.95116 0.000683554
        1376     2.92622     2.95114 0.000683298
        1377     2.92581     2.95113 0.000683049
        1378     2.92537     2.95111 0.000682809
        1379     2.92491     2.95109 0.000682578
        1380     2.92443     2.95107 0.000682357
        1381     2.92393     2.95105 0.000682145
        1382     2.92341     2.95103 0.000681945
        1383     2.92287     2.95101 0.000681756
        1384     2.92231     2.95099 0.000681579
        1385     2.92174     2.95097 0.000681413
        1386     2.92117     2.95095 0.000681261
        1387     2.92059     2.95092 0.000681121
        1388     2.92001      2.9509 0.000680995
        1389     2.91943     2.95088 0.000680881
        1390     2.91886     2.95086 0.000680781
        1391      2.9183     2.95083 0.000680694
        1392     2.91776     2.95081 0.000680619
        1393     2.91724     2.95078 0.000680557
        1394     2.91675     2.95076 0.000680507
        1395     2.91628     2.95074 0.000680468
        1396     2.91585     2.95071 0.000680439
        1397     2.91546     2.95069  0.00068042
        1398     2.91511     2.95066 0.000680408
        1399     2.91481     2.95063 0.000680404
        1400     2.91456     2.95061 0.000680406
        1401     2.91436     2.95058 0.000680412
        1402     2.91421     2.95056 0.000680422
        1403     2.91412     2.95053 0.000680432
        1404     2.91409      2.9505 0.000680442
        1405     2.91412     2.95048 0.000680451
        1406     2.91421     2.95045 0.000680455
        1407     2.91436     2.95043 0.000680455
        1408     2.91457      2.9504 0.000680448
        1409     2.91485     2.95038 0.000680433
        1410     2.91518     2.95035 0.000680408
        1411     2.91557     2.95033 0.000680372
        1412     2.91602      2.9503 0.000680324
        1413     2.91653     2.95028 0.000680262
        1414     2.91709     2.95026 0.000680186
        1415     2.91769     2.95023 0.000680094
        1416     2.91834     2.95021 0.000679987
        1417     2.91904     2.95019 0.000679863
        1418     2.91978     2.95017 0.000679721
        1419     2.92055     2.95015 0.000679563
        1420     2.92135     2.95013 0.000679387
        1421     2.92218     2.95011 0.000679193
        1422     2.92304     2.95009 0.000678982
        1423     2.92392     2.95007 0.000678754
        1424     2.92481     2.95005 0.000678509
        1425     2.92572     2.95003 0.000678248
        1426     2.92663     2.95002 0.000677971
        1427     2.92755        2.95 0.000677678
        1428     2.92847     2.94999 0.000677371
        1429     2.92938     2.94997 0.000677051
        1430     2.93029     2.94996 0.000676717
        1431     2.93119     2.94994 0.000676372
        1432     2.93208     2.94993 0.000676014
        1433     2.93295     2.94992 0.000675646
        1434      2.9338     2.94991 0.000675269
        1435     2.93463      2.9499 0.000674882
        1436     2.93544     2.94989 0.000674487
        1437     2.93622     2.94988 0.000674085
        1438     2.93697     2.94987 0.000673676
