#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         152     2.59818     2.59746 3.11192e-05
         153     2.59826     2.59747 3.13485e-05
         154     2.59834     2.59748 3.16484e-05
         155     2.59842     2.59748  3.2022e-05
         156     2.59849     2.59749 3.24677e-05
         157     2.59857     2.59749 3.29843e-05
         158     2.59864      2.5975 3.35684e-05
         159     2.59871     2.59751 3.42008e-05
         160     2.59877     2.59752 3.48803e-05
         161     2.59882     2.59753 3.55833e-05
         162     2.59885     2.59753 3.62956e-05
         163     2.59888     2.59754 3.70052e-05
         164     2.59891     2.59755 3.77057e-05
         165     2.59891     2.59756 3.83716e-05
         166      2.5989     2.59757 3.89851e-05
         167     2.59888     2.59757 3.95416e-05
         168     2.59885     2.59758 4.00261e-05
         169      2.5988     2.59759 4.04341e-05
         170     2.59873      2.5976 4.07487e-05
         171     2.59865      2.5976 4.09758e-05
         172     2.59855     2.59761 4.11068e-05
         173     2.59844     2.59761 4.11497e-05
         174     2.59832     2.59762 4.11118e-05
         175     2.59818     2.59762 4.10016e-05
         176     2.59803     2.59762 4.08353e-05
         177     2.59788     2.59762 4.06301e-05
         178     2.59772     2.59762 4.04054e-05
         179     2.59756     2.59762 4.01814e-05
         180     2.59739     2.59762 3.99788e-05
         181     2.59723     2.59762 3.98167e-05
         182     2.59707     2.59762 3.97114e-05
         183     2.59692     2.59761 3.96763e-05
         184     2.59677     2.59761 3.97238e-05
         185     2.59663      2.5976 3.98616e-05
         186      2.5965      2.5976 4.00876e-05
         187     2.59638     2.59759 4.04005e-05
         188     2.59627     2.59758 4.07934e-05
         189     2.59617     2.59758 4.12543e-05
         190     2.59609     2.59757 4.17689e-05
         191     2.59602     2.59756 4.23265e-05
         192     2.59597     2.59755 4.29138e-05
         193     2.59592     2.59754 4.35181e-05
         194     2.59588     2.59754 4.41273e-05
         195     2.59586     2.59753  4.4733e-05
         196     2.59584     2.59752 4.53235e-05
         197     2.59584     2.59751  4.5891e-05
         198     2.59584      2.5975 4.64269e-05
         199     2.59585     2.59749 4.69309e-05
         200     2.59586     2.59748  4.7397e-05
         201     2.59589     2.59748 4.78208e-05
         202     2.59592     2.59747 4.82047e-05
         203     2.59595     2.59746 4.85425e-05
         204     2.59599     2.59745  4.8838e-05
         205     2.59603     2.59745 4.90934e-05
         206     2.59608     2.59744 4.93048e-05
         207     2.59612     2.59743  4.9477e-05
         208     2.59617     2.59743 4.96116e-05
         209     2.59622     2.59742 4.97116e-05
         210     2.59627     2.59742  4.9779e-05
         211     2.59632     2.59741 4.98144e-05
         212     2.59637     2.59741 4.98198e-05
         213     2.59643      2.5974 4.97976e-05
         214     2.59648      2.5974 4.97497e-05
         215     2.59654     2.59739 4.96784e-05
         216      2.5966     2.59739 4.95856e-05
         217     2.59665     2.59739 4.94736e-05
         218     2.59671     2.59738 4.93442e-05
         219     2.59677     2.59738 4.91995e-05
         220     2.59682     2.59738 4.90413e-05
         221     2.59688     2.59738 4.88715e-05
         222     2.59694     2.59737 4.86917e-05
         223     2.59699     2.59737 4.85042e-05
         224     2.59704     2.59737 4.83099e-05
         225      2.5971     2.59737 4.81105e-05
         226     2.59715     2.59737 4.79074e-05
         227      2.5972     2.59737 4.77019e-05
         228     2.59725     2.59737 4.74953e-05
         229      2.5973     2.59737 4.72888e-05
         230     2.59735     2.59737 4.70832e-05
         231      2.5974     2.59737 4.68796e-05
         232     2.59745     2.59737  4.6679e-05
         233      2.5975     2.59737 4.64818e-05
         234     2.59754     2.59737  4.6289e-05
         235     2.59758     2.59737  4.6101e-05
         236     2.59762     2.59737 4.59183e-05
         237     2.59767     2.59737 4.57413e-05
         238      2.5977     2.59737 4.55699e-05
         239     2.59774     2.59738 4.54052e-05
         240     2.59777     2.59738 4.52455e-05
         241      2.5978     2.59738 4.50917e-05
         242     2.59783     2.59738 4.49432e-05
         243     2.59785     2.59738 4.47992e-05
         244     2.59787     2.59738 4.46598e-05
         245     2.59789     2.59739 4.45244e-05
         246      2.5979     2.59739 4.43921e-05
         247     2.59791     2.59739 4.42627e-05
         248     2.59792     2.59739 4.41365e-05
         249     2.59794      2.5974  4.4013e-05
         250     2.59793      2.5974 4.38896e-05
         251     2.59793      2.5974 4.37661e-05
         252     2.59792      2.5974 4.36421e-05
         253     2.59792      2.5974 4.35168e-05
         254     2.59791     2.59741 4.33903e-05
         255     2.59789     2.59741 4.32622e-05
         256     2.59787     2.59741 4.31315e-05
         257     2.59785     2.59741 4.29981e-05
         258     2.59783     2.59741 4.28619e-05
         259      2.5978     2.59741  4.2723e-05
         260     2.59778     2.59742 4.25817e-05
         261     2.59775     2.59742 4.24374e-05
         262     2.59772     2.59742  4.2291e-05
         263     2.59768     2.59742 4.21421e-05
         264     2.59765     2.59742 4.19912e-05
         265     2.59761     2.59742  4.1839e-05
         266     2.59758     2.59742 4.16858e-05
         267     2.59754     2.59742 4.15319e-05
         268     2.59749     2.59742 4.13777e-05
         269     2.59745     2.59742  4.1224e-05
         270     2.59741     2.59742 4.10714e-05
         271     2.59736     2.59742 4.09204e-05
         272     2.59732     2.59742 4.07716e-05
         273     2.59728     2.59742 4.06255e-05
         274     2.59724     2.59742 4.04827e-05
         275      2.5972     2.59742 4.03433e-05
         276     2.59717     2.59742 4.02076e-05
         277     2.59713     2.59742 4.00763e-05
         278     2.59709     2.59742 3.99492e-05
         279     2.59705     2.59741  3.9827e-05
         280     2.59702     2.59741 3.97095e-05
         281     2.59699     2.59741 3.95967e-05
         282     2.59696     2.59741 3.94891e-05
         283     2.59693     2.59741 3.93859e-05
         284      2.5969     2.59741 3.92872e-05
         285     2.59688      2.5974  3.9193e-05
         286     2.59685      2.5974 3.91033e-05
         287     2.59683      2.5974 3.90186e-05
         288      2.5968      2.5974 3.89384e-05
         289     2.59678      2.5974 3.88618e-05
         290     2.59677     2.59739 3.87878e-05
         291     2.59675     2.59739 3.87171e-05
         292     2.59674     2.59739 3.86493e-05
         293     2.59673     2.59739 3.85832e-05
         294     2.59672     2.59739  3.8518e-05
         295     2.59672     2.59738 3.84542e-05
         296     2.59671     2.59738  3.8392e-05
         297      2.5967     2.59738 3.83306e-05
         298      2.5967     2.59738 3.82697e-05
         299      2.5967     2.59737 3.82093e-05
         300      2.5967     2.59737 3.81483e-05
         301      2.5967     2.59737 3.80859e-05
         302     2.59671     2.59737 3.80228e-05
         303     2.59671     2.59737 3.79583e-05
         304     2.59672     2.59736  3.7893e-05
         305     2.59673     2.59736 3.78259e-05
         306     2.59674     2.59736 3.77576e-05
         307     2.59674     2.59736 3.76887e-05
         308     2.59675     2.59736 3.76177e-05
         309     2.59677     2.59735 3.75442e-05
         310     2.59678     2.59735 3.74685e-05
         311     2.59679     2.59735 3.73907e-05
         312     2.59681     2.59735 3.73108e-05
         313     2.59683     2.59735 3.72288e-05
         314     2.59685     2.59734 3.71442e-05
         315     2.59687     2.59734  3.7057e-05
         316      2.5969     2.59734 3.69668e-05
         317     2.59692     2.59734 3.68738e-05
         318     2.59694     2.59734  3.6779e-05
         319     2.59697     2.59734 3.66819e-05
         320       2.597     2.59734 3.65825e-05
         321     2.59703     2.59734 3.64813e-05
         322     2.59705     2.59734 3.63784e-05
         323     2.59708     2.59733 3.62743e-05
         324     2.59711     2.59733 3.61687e-05
         325     2.59715     2.59733 3.60619e-05
         326     2.59718     2.59733 3.59543e-05
         327     2.59721     2.59733 3.58462e-05
         328     2.59725     2.59733 3.57378e-05
         329     2.59729     2.59733 3.56294e-05
         330     2.59733     2.59733 3.55214e-05
         331     2.59737     2.59733 3.54142e-05
         332     2.59741     2.59733 3.53083e-05
         333     2.59745     2.59733 3.52041e-05
         334     2.59749     2.59733  3.5102e-05
         335     2.59753     2.59733 3.50023e-05
         336     2.59757     2.59733 3.49055e-05
         337     2.59762     2.59734 3.48123e-05
         338     2.59767     2.59734  3.4723e-05
         339     2.59771     2.59734 3.46381e-05
         340     2.59776     2.59734 3.45582e-05
         341      2.5978     2.59734 3.44837e-05
         342     2.59785     2.59734 3.44148e-05
         343     2.59789     2.59734 3.43515e-05
         344     2.59793     2.59734 3.42946e-05
         345     2.59798     2.59735 3.42446e-05
         346     2.59803     2.59735 3.42017e-05
         347     2.59807     2.59735 3.41655e-05
         348     2.59811     2.59735 3.41371e-05
         349     2.59815     2.59736 3.41161e-05
         350     2.59819     2.59736 3.41022e-05
         351     2.59824     2.59736 3.40971e-05
         352     2.59828     2.59736 3.41008e-05
         353     2.59832     2.59737  3.4113e-05
         354     2.59838     2.59737 3.41358e-05
         355     2.59841     2.59737 3.41665e-05
         356     2.59846     2.59737 3.42062e-05
         357     2.59849     2.59738 3.42535e-05
         358     2.59853     2.59738 3.43096e-05
         359     2.59857     2.59738 3.43748e-05
         360     2.59861     2.59739 3.44464e-05
         361     2.59864     2.59739  3.4526e-05
         362     2.59867     2.59739 3.46119e-05
         363      2.5987      2.5974 3.47028e-05
         364     2.59873      2.5974 3.48003e-05
         365     2.59876     2.59741 3.49038e-05
         366     2.59879     2.59741  3.5013e-05
         367     2.59881     2.59741 3.51264e-05
         368     2.59883     2.59742 3.52415e-05
         369     2.59884     2.59742 3.53562e-05
         370     2.59885     2.59742 3.54697e-05
         371     2.59884     2.59743 3.55798e-05
         372     2.59884     2.59743 3.56859e-05
         373     2.59883     2.59744  3.5786e-05
         374     2.59881     2.59744 3.58779e-05
         375     2.59878     2.59744 3.59593e-05
         376     2.59874     2.59745 3.60279e-05
         377     2.59868     2.59745 3.60816e-05
         378     2.59862     2.59745 3.61184e-05
         379     2.59853     2.59746 3.61352e-05
         380     2.59844     2.59746 3.61327e-05
         381     2.59832     2.59746 3.61094e-05
         382      2.5982     2.59746 3.60668e-05
         383     2.59806     2.59746 3.60066e-05
         384     2.59791     2.59747 3.59313e-05
         385     2.59775     2.59747 3.58454e-05
         386     2.59757     2.59747 3.57536e-05
         387     2.59739     2.59747 3.56617e-05
         388      2.5972     2.59747 3.55762e-05
         389     2.59701     2.59746 3.55039e-05
         390     2.59681     2.59746  3.5452e-05
         391     2.59661     2.59746 3.54277e-05
         392     2.59642     2.59746 3.54364e-05
         393     2.59623     2.59745  3.5483e-05
         394     2.59605     2.59745 3.55711e-05
         395     2.59588     2.59745 3.57014e-05
         396     2.59573     2.59744 3.58732e-05
         397      2.5956     2.59744 3.60832e-05
         398     2.59547     2.59743 3.63286e-05
         399     2.59538     2.59743 3.66014e-05
         400     2.59529     2.59742 3.68964e-05
         401     2.59523     2.59742 3.72073e-05
         402     2.59519     2.59741 3.75264e-05
         403     2.59516     2.59741 3.78455e-05
         404     2.59516      2.5974 3.81577e-05
         405     2.59517     2.59739 3.84584e-05
         406     2.59521     2.59739 3.87389e-05
         407     2.59526     2.59738 3.89958e-05
         408     2.59532     2.59738 3.92274e-05
         409     2.59539     2.59737 3.94304e-05
         410     2.59548     2.59737 3.96035e-05
         411     2.59558     2.59737 3.97468e-05
         412     2.59568     2.59736 3.98609e-05
         413     2.59579     2.59736 3.99456e-05
         414      2.5959     2.59735 4.00033e-05
         415     2.59603     2.59735 4.00346e-05
         416     2.59615     2.59735 4.00425e-05
         417     2.59628     2.59735 4.00284e-05
         418     2.59641     2.59734 3.99953e-05
         419     2.59654     2.59734 3.99455e-05
         420     2.59668     2.59734 3.98817e-05
         421     2.59681     2.59734 3.98069e-05
         422     2.59694     2.59734 3.97239e-05
         423     2.59707     2.59734 3.96352e-05
         424      2.5972     2.59734  3.9543e-05
         425     2.59732     2.59734   3.945e-05
         426     2.59744     2.59734 3.93582e-05
         427     2.59757     2.59734 3.92697e-05
         428     2.59769     2.59734 3.91865e-05
         429      2.5978     2.59734 3.91102e-05
         430     2.59792     2.59734 3.90427e-05
         431     2.59804     2.59734 3.89856e-05
         432     2.59815     2.59734 3.89405e-05
         433     2.59826     2.59735 3.89083e-05
         434     2.59837     2.59735 3.88898e-05
         435     2.59847     2.59735 3.88865e-05
         436     2.59858     2.59735 3.88993e-05
         437     2.59868     2.59736  3.8929e-05
         438     2.59878     2.59736  3.8975e-05
         439     2.59887     2.59736 3.90378e-05
         440     2.59896     2.59737  3.9117e-05
         441     2.59904     2.59737 3.92124e-05
         442     2.59913     2.59737 3.93242e-05
         443      2.5992     2.59738 3.94503e-05
         444     2.59927     2.59738 3.95895e-05
         445     2.59933     2.59739 3.97416e-05
         446     2.59939     2.59739 3.99044e-05
         447     2.59944      2.5974 4.00766e-05
         448     2.59948      2.5974  4.0255e-05
         449     2.59952     2.59741 4.04398e-05
         450     2.59954     2.59741 4.06274e-05
         451     2.59956     2.59742 4.08157e-05
         452     2.59956     2.59742  4.1001e-05
         453     2.59956     2.59743 4.11816e-05
         454     2.59955     2.59743 4.13567e-05
         455     2.59953     2.59743 4.15224e-05
         456      2.5995     2.59744 4.16776e-05
         457     2.59946     2.59744 4.18198e-05
         458      2.5994     2.59745 4.19471e-05
         459     2.59935     2.59745 4.20609e-05
         460     2.59929     2.59746  4.2159e-05
         461     2.59922     2.59746 4.22415e-05
         462     2.59916     2.59746 4.23097e-05
         463     2.59908     2.59747 4.23626e-05
         464       2.599     2.59747 4.24001e-05
         465     2.59892     2.59747  4.2423e-05
         466     2.59883     2.59748 4.24322e-05
         467     2.59874     2.59748  4.2428e-05
         468     2.59865     2.59748 4.24113e-05
         469     2.59855     2.59748 4.23825e-05
         470     2.59845     2.59749 4.23423e-05
         471     2.59835     2.59749 4.22918e-05
         472     2.59824     2.59749 4.22319e-05
         473     2.59812     2.59749  4.2164e-05
         474     2.59801     2.59749  4.2089e-05
         475     2.59788     2.59749 4.20085e-05
         476     2.59776     2.59749 4.19239e-05
         477     2.59763     2.59749 4.18369e-05
         478     2.59749     2.59749 4.17494e-05
         479     2.59735     2.59749 4.16634e-05
         480      2.5972     2.59749  4.1581e-05
         481     2.59705     2.59749 4.15045e-05
         482     2.59691     2.59749  4.1436e-05
         483     2.59677     2.59749 4.13773e-05
         484     2.59663     2.59749   4.133e-05
         485     2.59649     2.59748 4.12958e-05
         486     2.59635     2.59748 4.12764e-05
         487     2.59623     2.59748 4.12714e-05
         488     2.59612     2.59748 4.12812e-05
         489     2.59601     2.59747  4.1305e-05
         490     2.59592     2.59747 4.13415e-05
         491     2.59584     2.59747   4.139e-05
         492     2.59578     2.59746 4.14479e-05
         493     2.59573     2.59746 4.15133e-05
         494     2.59569     2.59746 4.15842e-05
         495     2.59566     2.59745 4.16582e-05
         496     2.59565     2.59745 4.17332e-05
         497     2.59564     2.59745 4.18084e-05
         498     2.59564     2.59744 4.18807e-05
         499     2.59566     2.59744  4.1949e-05
         500     2.59568     2.59744 4.20121e-05
         501     2.59571     2.59743 4.20691e-05
         502     2.59575     2.59743 4.21187e-05
         503     2.59579     2.59743 4.21608e-05
         504     2.59583     2.59742 4.21952e-05
         505     2.59588     2.59742 4.22219e-05
         506     2.59593     2.59742 4.22408e-05
         507     2.59598     2.59741  4.2253e-05
         508     2.59602     2.59741 4.22586e-05
         509     2.59606     2.59741 4.22583e-05
         510      2.5961     2.59741 4.22528e-05
         511     2.59614      2.5974 4.22424e-05
         512     2.59618      2.5974 4.22279e-05
         513     2.59621      2.5974 4.22094e-05
         514     2.59624      2.5974 4.21872e-05
         515     2.59626     2.59739 4.21625e-05
         516     2.59629     2.59739  4.2135e-05
         517     2.59631     2.59739 4.21051e-05
         518     2.59633     2.59739 4.20735e-05
         519     2.59634     2.59739 4.20406e-05
         520     2.59636     2.59738 4.20062e-05
         521     2.59637     2.59738 4.19705e-05
         522     2.59638     2.59738 4.19336e-05
