#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         150   -0.372678    -0.38381 0.000991213
         151   -0.371883   -0.383731 0.000987791
         152   -0.371009   -0.383647 0.000984832
         153   -0.370056   -0.383558 0.000982393
         154   -0.369025   -0.383464 0.000980536
         155   -0.367913   -0.383364 0.000979329
         156   -0.366725   -0.383257 0.000978843
         157    -0.36546   -0.383144 0.000979149
         158   -0.364124   -0.383023 0.000980324
         159   -0.362731   -0.382896 0.000982431
         160   -0.361273   -0.382761 0.000985542
         161   -0.359774   -0.382618 0.000989708
         162   -0.358234   -0.382467 0.000994978
         163   -0.356664   -0.382309  0.00100139
         164   -0.355068   -0.382143  0.00100896
         165   -0.353476   -0.381969   0.0010177
         166   -0.351895   -0.381788  0.00102757
         167   -0.350332     -0.3816  0.00103853
         168    -0.34881   -0.381404  0.00105053
         169   -0.347338   -0.381203  0.00106348
         170   -0.345946   -0.380995  0.00107726
         171   -0.344629   -0.380783  0.00109175
         172   -0.343423   -0.380566   0.0011068
         173   -0.342325   -0.380345  0.00112225
         174   -0.341354    -0.38012  0.00113796
         175   -0.340525   -0.379894  0.00115373
         176   -0.339841   -0.379667   0.0011694
         177   -0.339311   -0.379439  0.00118481
         178    -0.33894   -0.379211   0.0011998
         179   -0.338732   -0.378985  0.00121422
         180   -0.338688   -0.378761  0.00122794
         181   -0.338806    -0.37854  0.00124084
         182   -0.339081   -0.378324  0.00125282
         183    -0.33951   -0.378111   0.0012638
         184   -0.340091   -0.377905  0.00127371
         185   -0.340812   -0.377704  0.00128251
         186   -0.341657   -0.377511  0.00129018
         187   -0.342623   -0.377324   0.0012967
         188   -0.343694   -0.377145  0.00130208
         189   -0.344857   -0.376974  0.00130635
         190   -0.346099   -0.376812  0.00130954
         191   -0.347413   -0.376658   0.0013117
         192   -0.348785   -0.376513  0.00131288
         193   -0.350202   -0.376376  0.00131313
         194   -0.351654   -0.376249  0.00131253
         195   -0.353133    -0.37613  0.00131114
         196   -0.354623   -0.376021  0.00130904
         197   -0.356119    -0.37592  0.00130629
         198    -0.35761   -0.375827  0.00130296
         199   -0.359095   -0.375743  0.00129912
         200   -0.360561   -0.375667  0.00129484
         201   -0.362001   -0.375599  0.00129018
         202   -0.363418   -0.375539   0.0012852
         203   -0.364795   -0.375486  0.00127996
         204    -0.36614    -0.37544  0.00127451
         205   -0.367447   -0.375401  0.00126889
         206   -0.368704   -0.375369  0.00126314
         207   -0.369919   -0.375342  0.00125731
         208   -0.371087   -0.375322  0.00125144
         209   -0.372206   -0.375307  0.00124554
         210   -0.373274   -0.375297  0.00123964
         211   -0.374287   -0.375292  0.00123378
         212   -0.375246   -0.375292  0.00122796
         213    -0.37615   -0.375296   0.0012222
         214   -0.376998   -0.375304  0.00121651
         215   -0.377791   -0.375316  0.00121091
         216   -0.378527   -0.375331   0.0012054
         217   -0.379206   -0.375348  0.00119997
         218   -0.379829   -0.375369  0.00119464
         219   -0.380395   -0.375392  0.00118941
         220   -0.380905   -0.375417  0.00118427
         221   -0.381358   -0.375444  0.00117921
         222   -0.381755   -0.375472  0.00117425
         223     -0.3821   -0.375502  0.00116936
         224   -0.382387   -0.375533  0.00116454
         225   -0.382619   -0.375564  0.00115979
         226   -0.382799   -0.375596   0.0011551
         227   -0.382926   -0.375629  0.00115046
         228   -0.383003   -0.375661  0.00114587
         229   -0.383028   -0.375693  0.00114132
         230   -0.383006   -0.375725   0.0011368
         231   -0.382929   -0.375756  0.00113231
         232   -0.382808   -0.375786  0.00112783
         233   -0.382646   -0.375816  0.00112338
         234   -0.382436   -0.375844  0.00111893
         235   -0.382188   -0.375871   0.0011145
         236   -0.381897   -0.375897  0.00111007
         237   -0.381568   -0.375921  0.00110564
         238   -0.381206   -0.375943  0.00110122
         239   -0.380803   -0.375963   0.0010968
         240   -0.380381   -0.375982  0.00109238
         241   -0.379924   -0.375998  0.00108797
         242   -0.379442   -0.376012  0.00108357
         243    -0.37894   -0.376024  0.00107918
         244   -0.378414   -0.376034   0.0010748
         245   -0.377871   -0.376042  0.00107044
         246   -0.377315   -0.376047   0.0010661
         247   -0.376744    -0.37605  0.00106179
         248    -0.37616    -0.37605   0.0010575
         249   -0.375571   -0.376048  0.00105326
         250   -0.374988   -0.376044  0.00104906
         251   -0.374404   -0.376037   0.0010449
         252   -0.373823   -0.376029  0.00104079
         253   -0.373249   -0.376018  0.00103673
         254   -0.372684   -0.376004  0.00103273
         255   -0.372131   -0.375989  0.00102879
         256   -0.371598   -0.375972  0.00102492
         257   -0.371083   -0.375953  0.00102111
         258   -0.370591   -0.375932  0.00101736
         259   -0.370121    -0.37591  0.00101368
         260   -0.369676   -0.375886  0.00101006
         261   -0.369265    -0.37586  0.00100651
         262   -0.368881   -0.375834  0.00100302
         263   -0.368536   -0.375806 0.000999594
         264   -0.368224   -0.375777  0.00099622
         265   -0.367947   -0.375748 0.000992899
         266   -0.367708   -0.375718 0.000989626
         267   -0.367511   -0.375687 0.000986397
         268   -0.367361   -0.375656 0.000983205
         269   -0.367246   -0.375625 0.000980047
         270   -0.367171   -0.375593 0.000976917
         271   -0.367136   -0.375562 0.000973811
         272   -0.367145   -0.375531 0.000970722
         273   -0.367192   -0.375501 0.000967647
         274   -0.367281   -0.375471  0.00096458
         275   -0.367405   -0.375441 0.000961519
         276   -0.367566   -0.375413 0.000958458
         277    -0.36777   -0.375385 0.000955395
         278   -0.368005   -0.375359 0.000952327
         279    -0.36828   -0.375333 0.000949251
         280   -0.368585   -0.375309 0.000946167
         281   -0.368922   -0.375286 0.000943073
         282   -0.369292   -0.375265 0.000939968
         283   -0.369685   -0.375245 0.000936854
         284   -0.370107   -0.375227  0.00093373
         285   -0.370555   -0.375211 0.000930597
         286   -0.371028   -0.375196 0.000927458
         287   -0.371525   -0.375183 0.000924315
         288   -0.372041   -0.375173  0.00092117
         289   -0.372571   -0.375164 0.000918027
         290   -0.373115   -0.375156 0.000914888
         291   -0.373679   -0.375151 0.000911758
         292   -0.374255   -0.375148 0.000908641
         293   -0.374837   -0.375147  0.00090554
         294   -0.375427   -0.375148 0.000902461
         295   -0.376029   -0.375151 0.000899407
         296   -0.376639   -0.375156 0.000896382
         297   -0.377252   -0.375163 0.000893392
         298   -0.377868   -0.375172  0.00089044
         299   -0.378488   -0.375183 0.000887531
         300   -0.379102   -0.375197 0.000884669
         301   -0.379713   -0.375212 0.000881857
         302   -0.380325   -0.375228 0.000879099
         303    -0.38093   -0.375247 0.000876399
         304   -0.381534   -0.375268  0.00087376
         305   -0.382125    -0.37529 0.000871185
         306   -0.382712   -0.375315 0.000868675
         307   -0.383293   -0.375341 0.000866234
         308   -0.383855   -0.375368 0.000863863
         309   -0.384401   -0.375398 0.000861562
         310   -0.384934   -0.375428 0.000859331
         311   -0.385454   -0.375461 0.000857173
         312   -0.385956   -0.375494 0.000855085
         313   -0.386439   -0.375529 0.000853068
         314   -0.386899   -0.375565 0.000851119
         315   -0.387338   -0.375603 0.000849237
         316   -0.387749   -0.375641 0.000847419
         317   -0.388138   -0.375681 0.000845662
         318   -0.388508   -0.375721 0.000843965
         319   -0.388847   -0.375762 0.000842321
         320   -0.389156   -0.375804 0.000840729
         321   -0.389441   -0.375846 0.000839182
         322   -0.389695   -0.375889 0.000837677
         323    -0.38992   -0.375933 0.000836209
         324   -0.390107   -0.375977 0.000834772
         325   -0.390261   -0.376021  0.00083336
         326    -0.39038   -0.376065 0.000831967
         327   -0.390468   -0.376109 0.000830588
         328   -0.390514   -0.376153 0.000829216
         329   -0.390521   -0.376196 0.000827844
         330    -0.39049    -0.37624 0.000826468
         331   -0.390421   -0.376282 0.000825081
         332   -0.390311   -0.376325 0.000823677
         333   -0.390159   -0.376366 0.000822251
         334   -0.389964   -0.376407 0.000820796
         335    -0.38973   -0.376447 0.000819309
         336   -0.389453   -0.376485 0.000817784
         337   -0.389128   -0.376523 0.000816218
         338   -0.388761   -0.376559 0.000814606
         339   -0.388349   -0.376594 0.000812945
         340   -0.387889   -0.376627 0.000811232
         341   -0.387387   -0.376659 0.000809467
         342   -0.386839   -0.376688 0.000807647
         343   -0.386251   -0.376716 0.000805773
         344   -0.385612   -0.376742 0.000803846
         345   -0.384927   -0.376766 0.000801866
         346   -0.384197   -0.376787 0.000799836
         347   -0.383427   -0.376806  0.00079776
         348   -0.382607   -0.376823 0.000795641
         349   -0.381744   -0.376837 0.000793486
         350   -0.380841   -0.376849 0.000791302
         351   -0.379886   -0.376857 0.000789095
