#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         729     1.94532     1.97482 0.000516616
         730     1.94404     1.97478 0.000517625
         731     1.94284     1.97474 0.000518758
         732      1.9417     1.97469 0.000520009
         733     1.94065     1.97464 0.000521368
         734     1.93969      1.9746 0.000522828
         735     1.93883     1.97455 0.000524376
         736     1.93808      1.9745    0.000526
         737     1.93744     1.97445 0.000527685
         738     1.93692      1.9744 0.000529414
         739     1.93653     1.97435 0.000531172
         740     1.93627     1.97429  0.00053294
         741     1.93615     1.97424 0.000534701
         742     1.93617     1.97419 0.000536436
         743     1.93634     1.97414 0.000538128
         744     1.93665     1.97409 0.000539758
         745     1.93711     1.97404 0.000541312
         746     1.93771     1.97399 0.000542772
         747     1.93846     1.97394 0.000544126
         748     1.93935      1.9739 0.000545361
         749     1.94037     1.97385 0.000546467
         750     1.94152     1.97381 0.000547437
         751     1.94279     1.97377 0.000548264
         752     1.94418     1.97373 0.000548944
         753     1.94568     1.97369 0.000549478
         754     1.94728     1.97366 0.000549865
         755     1.94896     1.97362 0.000550108
         756     1.95073     1.97359 0.000550214
         757     1.95256     1.97357 0.000550188
         758     1.95445     1.97354  0.00055004
         759     1.95639     1.97352 0.000549779
         760     1.95837      1.9735 0.000549417
         761     1.96037     1.97348 0.000548966
         762     1.96239     1.97347 0.000548438
         763     1.96442     1.97346 0.000547848
         764     1.96644     1.97345 0.000547207
         765     1.96845     1.97344 0.000546531
         766     1.97044     1.97344 0.000545832
         767      1.9724     1.97343 0.000545122
         768     1.97432     1.97344 0.000544413
         769      1.9762     1.97344 0.000543717
         770     1.97803     1.97345 0.000543044
         771     1.97981     1.97345 0.000542402
         772     1.98152     1.97346   0.0005418
         773     1.98317     1.97348 0.000541244
         774     1.98474     1.97349 0.000540741
         775     1.98624     1.97351 0.000540293
         776     1.98767     1.97353 0.000539905
         777     1.98901     1.97355 0.000539578
         778     1.99027     1.97357 0.000539312
         779     1.99144     1.97359 0.000539108
         780     1.99252     1.97361 0.000538963
         781     1.99352     1.97364 0.000538875
         782     1.99442     1.97367  0.00053884
         783     1.99522     1.97369 0.000538855
         784     1.99593     1.97372 0.000538914
         785     1.99655     1.97375 0.000539011
         786     1.99706     1.97378 0.000539141
         787     1.99748     1.97381 0.000539296
         788     1.99779     1.97384  0.00053947
         789       1.998     1.97387 0.000539654
         790     1.99811      1.9739 0.000539843
         791     1.99811     1.97393 0.000540027
         792     1.99801     1.97396   0.0005402
         793      1.9978     1.97399 0.000540354
         794     1.99747     1.97402 0.000540482
         795     1.99704     1.97405 0.000540577
         796     1.99649     1.97408 0.000540633
         797     1.99583     1.97411 0.000540643
         798     1.99506     1.97413 0.000540602
         799     1.99417     1.97416 0.000540507
         800     1.99317     1.97418 0.000540354
         801     1.99205     1.97421 0.000540139
         802     1.99082     1.97423 0.000539863
         803     1.98947     1.97425 0.000539524
         804     1.98801     1.97426 0.000539125
         805     1.98645     1.97428 0.000538667
         806     1.98478     1.97429 0.000538157
         807       1.983      1.9743 0.000537598
         808     1.98114     1.97431 0.000536999
         809     1.97918     1.97432 0.000536369
         810     1.97715     1.97432 0.000535718
         811     1.97504     1.97432 0.000535058
         812     1.97288     1.97432 0.000534402
         813     1.97067     1.97431 0.000533764
         814     1.96842     1.97431 0.000533157
         815     1.96616      1.9743 0.000532597
         816     1.96389     1.97428 0.000532097
         817     1.96164     1.97427 0.000531671
         818     1.95942     1.97425  0.00053133
         819     1.95724     1.97423 0.000531087
         820     1.95513     1.97421  0.00053095
         821      1.9531     1.97418 0.000530925
         822     1.95117     1.97415 0.000531017
         823     1.94935     1.97412 0.000531226
         824     1.94766     1.97409 0.000531551
         825      1.9461     1.97406 0.000531989
         826     1.94468     1.97402 0.000532532
         827     1.94342     1.97398 0.000533173
         828     1.94231     1.97395 0.000533899
         829     1.94136     1.97391 0.000534701
         830     1.94056     1.97387 0.000535564
         831     1.93992     1.97382 0.000536475
         832     1.93943     1.97378 0.000537421
         833     1.93907     1.97374 0.000538388
         834     1.93886      1.9737 0.000539366
         835     1.93876     1.97366  0.00054034
         836     1.93878     1.97362 0.000541302
         837      1.9389     1.97358 0.000542243
         838     1.93911     1.97353 0.000543153
         839      1.9394     1.97349 0.000544027
         840     1.93977     1.97345 0.000544858
         841     1.94019     1.97341 0.000545644
         842     1.94067     1.97337  0.00054638
         843     1.94119     1.97334 0.000547064
         844     1.94175      1.9733 0.000547694
         845     1.94234     1.97326 0.000548271
         846     1.94295     1.97323 0.000548792
         847     1.94358     1.97319 0.000549259
         848     1.94423     1.97316 0.000549673
         849     1.94489     1.97312 0.000550033
         850     1.94556     1.97309 0.000550341
         851     1.94624     1.97306 0.000550598
         852     1.94692     1.97303 0.000550806
         853     1.94761       1.973 0.000550966
         854     1.94831     1.97297 0.000551079
         855       1.949     1.97294 0.000551147
         856      1.9497     1.97292 0.000551171
         857      1.9504     1.97289 0.000551154
         858     1.95111     1.97286 0.000551096
         859     1.95181     1.97284 0.000550999
         860     1.95251     1.97282 0.000550865
         861     1.95322     1.97279 0.000550695
         862     1.95392     1.97277 0.000550492
         863     1.95462     1.97275 0.000550255
         864     1.95532     1.97273 0.000549988
         865     1.95601     1.97271 0.000549692
         866     1.95671     1.97269 0.000549368
         867     1.95739     1.97267 0.000549018
         868     1.95808     1.97266 0.000548643
         869     1.95876     1.97264 0.000548244
         870     1.95943     1.97263 0.000547824
         871      1.9601     1.97261 0.000547384
         872     1.96076      1.9726 0.000546925
         873     1.96142     1.97259 0.000546449
         874     1.96206     1.97257 0.000545956
         875      1.9627     1.97256 0.000545449
         876     1.96333     1.97255 0.000544928
         877     1.96394     1.97254 0.000544395
         878     1.96455     1.97253 0.000543851
         879     1.96515     1.97252 0.000543297
         880     1.96573     1.97252 0.000542735
         881      1.9663     1.97251 0.000542164
         882     1.96686      1.9725 0.000541588
         883     1.96741      1.9725 0.000541005
         884     1.96794     1.97249 0.000540418
         885     1.96845     1.97249 0.000539826
         886     1.96895     1.97248 0.000539232
         887     1.96944     1.97248 0.000538635
         888      1.9699     1.97248 0.000538036
         889     1.97035     1.97248 0.000537436
         890     1.97078     1.97247 0.000536836
         891     1.97119     1.97247 0.000536235
         892     1.97157     1.97247 0.000535635
         893     1.97194     1.97247 0.000535035
         894     1.97229     1.97247 0.000534437
         895     1.97261     1.97247  0.00053384
         896     1.97291     1.97247 0.000533244
         897     1.97318     1.97247  0.00053265
         898     1.97343     1.97247 0.000532058
         899     1.97366     1.97247 0.000531468
         900     1.97386     1.97248  0.00053088
         901     1.97403     1.97248 0.000530293
         902     1.97418     1.97248 0.000529709
         903      1.9743     1.97248 0.000529126
         904     1.97439     1.97248 0.000528545
         905     1.97445     1.97249 0.000527965
         906     1.97448     1.97249 0.000527387
         907     1.97449     1.97249  0.00052681
         908     1.97447     1.97249 0.000526235
         909     1.97442     1.97249  0.00052566
         910     1.97434      1.9725 0.000525086
         911     1.97423      1.9725 0.000524513
         912      1.9741      1.9725 0.000523941
         913     1.97394      1.9725  0.00052337
         914     1.97376      1.9725 0.000522799
         915     1.97355      1.9725 0.000522229
         916     1.97331      1.9725 0.000521659
         917     1.97305     1.97251 0.000521091
         918     1.97277     1.97251 0.000520523
         919     1.97247     1.97251 0.000519957
         920     1.97215     1.97251 0.000519392
         921     1.97181      1.9725 0.000518828
         922     1.97145      1.9725 0.000518267
         923     1.97108      1.9725 0.000517708
         924     1.97069      1.9725 0.000517151
         925      1.9703      1.9725 0.000516598
         926     1.96989     1.97249 0.000516047
         927     1.96948     1.97249 0.000515501
         928     1.96906     1.97249 0.000514959
         929     1.96864     1.97248 0.000514421
         930     1.96822     1.97248 0.000513888
         931      1.9678     1.97247 0.000513361
         932     1.96738     1.97247 0.000512839
         933     1.96697     1.97246 0.000512323
         934     1.96657     1.97246 0.000511814
         935     1.96617     1.97245  0.00051131
         936     1.96579     1.97244 0.000510814
         937     1.96541     1.97243 0.000510324
         938     1.96506     1.97243  0.00050984
         939     1.96471     1.97242 0.000509363
         940     1.96439     1.97241 0.000508893
         941     1.96408      1.9724 0.000508429
         942      1.9638     1.97239 0.000507972
         943     1.96353     1.97238  0.00050752
         944     1.96328     1.97237 0.000507074
         945     1.96306     1.97236 0.000506633
         946     1.96286     1.97235 0.000506197
         947     1.96268     1.97234 0.000505766
         948     1.96252     1.97233 0.000505338
         949     1.96238     1.97232 0.000504915
         950     1.96226     1.97231 0.000504494
         951     1.96216      1.9723 0.000504077
         952     1.96208     1.97229 0.000503662
         953     1.96202     1.97228 0.000503248
         954     1.96197     1.97227 0.000502837
         955     1.96195     1.97226 0.000502426
         956     1.96193     1.97225 0.000502017
         957     1.96193     1.97224 0.000501608
         958     1.96195     1.97223 0.000501199
         959     1.96197     1.97221 0.000500791
         960     1.96201      1.9722 0.000500382
         961     1.96205     1.97219 0.000499973
         962      1.9621     1.97218 0.000499563
         963     1.96215     1.97217 0.000499153
         964     1.96221     1.97216 0.000498742
         965     1.96228     1.97215 0.000498331
         966     1.96235     1.97214 0.000497918
         967     1.96242     1.97213 0.000497505
         968     1.96249     1.97212  0.00049709
         969     1.96256     1.97211 0.000496675
         970     1.96264      1.9721 0.000496259
         971     1.96271     1.97209 0.000495842
         972     1.96278     1.97208 0.000495425
         973     1.96286     1.97207 0.000495006
         974     1.96293     1.97206 0.000494587
         975       1.963     1.97205 0.000494167
         976     1.96307     1.97205 0.000493747
         977     1.96313     1.97204 0.000493326
         978      1.9632     1.97203 0.000492904
         979     1.96327     1.97202 0.000492482
         980     1.96333     1.97201 0.000492059
         981     1.96339       1.972 0.000491636
         982     1.96345     1.97199 0.000491212
         983     1.96351     1.97198 0.000490788
         984     1.96357     1.97198 0.000490364
         985     1.96363     1.97197 0.000489939
         986     1.96368     1.97196 0.000489515
         987     1.96373     1.97195  0.00048909
         988     1.96378     1.97194 0.000488665
         989     1.96382     1.97193 0.000488239
         990     1.96386     1.97193 0.000487814
         991     1.96389     1.97192  0.00048739
         992     1.96391     1.97191 0.000486965
         993     1.96392      1.9719 0.000486541
         994     1.96393     1.97189 0.000486118
         995     1.96392     1.97188 0.000485695
         996      1.9639     1.97188 0.000485274
         997     1.96387     1.97187 0.000484853
         998     1.96383     1.97186 0.000484435
         999     1.96376     1.97185 0.000484017
        1000     1.96368     1.97184 0.000483602
        1001     1.96359     1.97184  0.00048319
        1002     1.96347     1.97183  0.00048278
        1003     1.96333     1.97182 0.000482373
        1004     1.96317     1.97181 0.000481969
        1005     1.96299      1.9718 0.000481569
        1006     1.96279     1.97179 0.000481174
        1007     1.96257     1.97178 0.000480783
        1008     1.96232     1.97177 0.000480398
        1009     1.96206     1.97176 0.000480019
        1010     1.96177     1.97176 0.000479645
        1011     1.96147     1.97174 0.000479279
        1012     1.96115     1.97173 0.000478919
        1013     1.96082     1.97172 0.000478568
        1014     1.96048     1.97171 0.000478224
        1015     1.96012      1.9717  0.00047789
        1016     1.95977     1.97169 0.000477563
        1017     1.95941     1.97168 0.000477246
        1018     1.95906     1.97166 0.000476939
        1019     1.95871     1.97165  0.00047664
        1020     1.95838     1.97164  0.00047635
        1021     1.95806     1.97163 0.000476069
        1022     1.95777     1.97161 0.000475796
        1023      1.9575      1.9716 0.000475531
        1024     1.95727     1.97158 0.000475273
        1025     1.95707     1.97157  0.00047502
        1026     1.95691     1.97156 0.000474772
        1027      1.9568     1.97154 0.000474527
        1028     1.95673     1.97153 0.000474284
        1029     1.95672     1.97151 0.000474041
        1030     1.95677      1.9715 0.000473797
        1031     1.95687     1.97148  0.00047355
        1032     1.95703     1.97147 0.000473298
        1033     1.95726     1.97146  0.00047304
        1034     1.95754     1.97144 0.000472774
        1035     1.95788     1.97143 0.000472499
        1036     1.95828     1.97142 0.000472213
        1037     1.95874     1.97141 0.000471916
        1038     1.95925     1.97139 0.000471607
        1039     1.95981     1.97138 0.000471284
        1040     1.96042     1.97137 0.000470949
        1041     1.96107     1.97136 0.000470601
        1042     1.96175     1.97135  0.00047024
        1043     1.96248     1.97134 0.000469866
        1044     1.96322     1.97134  0.00046948
        1045     1.96399     1.97133 0.000469083
        1046     1.96478     1.97132 0.000468677
        1047     1.96558     1.97132 0.000468261
        1048     1.96638     1.97131 0.000467838
        1049     1.96719     1.97131 0.000467408
        1050     1.96799     1.97131 0.000466974
        1051     1.96878      1.9713 0.000466536
        1052     1.96956      1.9713 0.000466095
        1053     1.97032      1.9713 0.000465654
        1054     1.97105      1.9713 0.000465212
        1055     1.97176      1.9713 0.000464771
        1056     1.97244      1.9713 0.000464332
        1057     1.97309      1.9713 0.000463896
        1058     1.97371     1.97131 0.000463463
        1059     1.97428     1.97131 0.000463034
        1060     1.97482     1.97131 0.000462609
        1061     1.97531     1.97132 0.000462188
        1062     1.97576     1.97132 0.000461772
        1063     1.97617     1.97132  0.00046136
        1064     1.97653     1.97133 0.000460953
        1065     1.97684     1.97133 0.000460549
        1066      1.9771     1.97134 0.000460149
        1067     1.97732     1.97135 0.000459751
        1068     1.97748     1.97135 0.000459357
        1069      1.9776     1.97136 0.000458964
        1070     1.97767     1.97136 0.000458573
        1071     1.97768     1.97137 0.000458183
        1072     1.97765     1.97137 0.000457793
        1073     1.97757     1.97138 0.000457403
        1074     1.97743     1.97139 0.000457012
        1075     1.97725     1.97139 0.000456619
        1076     1.97702      1.9714 0.000456225
        1077     1.97674      1.9714 0.000455828
        1078     1.97641     1.97141 0.000455429
        1079     1.97603     1.97141 0.000455027
        1080     1.97561     1.97141 0.000454622
        1081     1.97514     1.97142 0.000454215
        1082     1.97463     1.97142 0.000453805
        1083     1.97407     1.97142 0.000453392
        1084     1.97347     1.97143 0.000452978
        1085     1.97283     1.97143 0.000452562
        1086     1.97216     1.97143 0.000452146
        1087     1.97144     1.97143  0.00045173
        1088      1.9707     1.97143 0.000451315
        1089     1.96992     1.97143 0.000450903
        1090     1.96911     1.97142 0.000450494
        1091     1.96827     1.97142 0.000450091
        1092     1.96741     1.97142 0.000449693
        1093     1.96653     1.97141 0.000449304
        1094     1.96563     1.97141 0.000448925
        1095     1.96471      1.9714 0.000448556
        1096     1.96379     1.97139 0.000448201
        1097     1.96285     1.97139  0.00044786
        1098     1.96192     1.97138 0.000447535
        1099     1.96098     1.97137 0.000447228
        1100     1.96005     1.97136  0.00044694
        1101     1.95912     1.97135 0.000446672
        1102      1.9582     1.97133 0.000446426
        1103      1.9573     1.97132 0.000446202
        1104     1.95642     1.97131 0.000446002
        1105     1.95556     1.97129 0.000445827
        1106     1.95472     1.97128 0.000445675
        1107     1.95391     1.97126 0.000445549
        1108     1.95313     1.97125 0.000445447
        1109     1.95238     1.97123 0.000445371
        1110     1.95166     1.97121 0.000445318
        1111     1.95099     1.97119 0.000445289
        1112     1.95035     1.97118 0.000445283
        1113     1.94975     1.97116 0.000445299
        1114      1.9492     1.97114 0.000445335
        1115     1.94869     1.97112 0.000445391
        1116     1.94822      1.9711 0.000445464
        1117     1.94779     1.97108 0.000445553
        1118     1.94742     1.97105 0.000445657
        1119     1.94708     1.97103 0.000445773
        1120      1.9468     1.97101   0.0004459
        1121     1.94656     1.97099 0.000446036
        1122     1.94637     1.97097 0.000446178
        1123     1.94623     1.97095 0.000446324
        1124     1.94614     1.97092 0.000446472
        1125      1.9461      1.9709  0.00044662
        1126     1.94611     1.97088 0.000446766
        1127     1.94617     1.97086 0.000446907
        1128     1.94629     1.97084 0.000447041
        1129     1.94647     1.97081 0.000447166
        1130     1.94669     1.97079 0.000447279
        1131     1.94698     1.97077 0.000447379
        1132     1.94732     1.97075 0.000447463
        1133     1.94773     1.97073 0.000447529
        1134     1.94819     1.97071 0.000447576
        1135     1.94871     1.97069 0.000447601
        1136     1.94928     1.97067 0.000447604
        1137     1.94992     1.97065 0.000447582
        1138     1.95062     1.97064 0.000447535
        1139     1.95137     1.97062 0.000447462
        1140     1.95217      1.9706 0.000447362
        1141     1.95302     1.97059 0.000447235
        1142     1.95393     1.97057 0.000447081
        1143     1.95487     1.97056 0.000446901
        1144     1.95586     1.97055 0.000446695
        1145     1.95688     1.97053 0.000446464
        1146     1.95794     1.97052  0.00044621
        1147     1.95902     1.97051 0.000445933
        1148     1.96012      1.9705 0.000445637
        1149     1.96123      1.9705 0.000445322
        1150     1.96235     1.97049 0.000444991
        1151     1.96348     1.97048 0.000444646
        1152      1.9646     1.97048  0.00044429
        1153     1.96571     1.97047 0.000443924
        1154      1.9668     1.97047  0.00044355
        1155     1.96787     1.97047 0.000443172
        1156     1.96892     1.97047 0.000442791
        1157     1.96993     1.97047 0.000442408
        1158     1.97091     1.97047 0.000442026
        1159     1.97184     1.97047 0.000441647
        1160     1.97273     1.97047  0.00044127
        1161     1.97357     1.97047 0.000440898
        1162     1.97435     1.97048 0.000440531
        1163     1.97507     1.97048  0.00044017
        1164     1.97574     1.97048 0.000439815
        1165     1.97634     1.97049 0.000439466
        1166     1.97687      1.9705 0.000439123
        1167     1.97733      1.9705 0.000438786
        1168     1.97773     1.97051 0.000438454
        1169     1.97805     1.97051 0.000438127
        1170      1.9783     1.97052 0.000437803
        1171     1.97847     1.97053 0.000437481
        1172     1.97857     1.97053 0.000437162
        1173     1.97858     1.97054 0.000436843
        1174     1.97852     1.97055 0.000436524
        1175     1.97838     1.97055 0.000436203
        1176     1.97816     1.97056  0.00043588
        1177     1.97786     1.97057 0.000435554
        1178     1.97748     1.97057 0.000435224
        1179     1.97702     1.97058 0.000434889
        1180     1.97647     1.97058 0.000434549
        1181     1.97585     1.97059 0.000434204
        1182     1.97514     1.97059 0.000433854
        1183     1.97435      1.9706 0.000433499
        1184     1.97348      1.9706 0.000433139
        1185     1.97252      1.9706 0.000432777
        1186     1.97149      1.9706 0.000432413
        1187     1.97038      1.9706 0.000432048
        1188      1.9692      1.9706 0.000431686
        1189     1.96793      1.9706 0.000431329
        1190      1.9666     1.97059  0.00043098
        1191     1.96519     1.97059 0.000430642
        1192     1.96372     1.97058 0.000430319
        1193     1.96218     1.97058 0.000430016
        1194     1.96059     1.97057 0.000429737
        1195     1.95893     1.97056 0.000429488
        1196     1.95723     1.97055 0.000429273
        1197     1.95548     1.97053 0.000429099
        1198      1.9537     1.97052 0.000428971
        1199     1.95188      1.9705 0.000428894
        1200     1.95005     1.97049 0.000428876
        1201     1.94819     1.97047  0.00042892
        1202     1.94633     1.97045 0.000429033
        1203     1.94447     1.97043  0.00042922
        1204     1.94262      1.9704 0.000429485
        1205     1.94078     1.97038 0.000429831
        1206     1.93898     1.97035 0.000430263
        1207     1.93721     1.97033 0.000430781
        1208     1.93549      1.9703 0.000431389
        1209     1.93382     1.97027 0.000432086
        1210     1.93221     1.97024 0.000432872
        1211     1.93066      1.9702 0.000433746
        1212     1.92919     1.97017 0.000434706
        1213      1.9278     1.97013 0.000435749
        1214     1.92649      1.9701  0.00043687
        1215     1.92526     1.97006 0.000438066
        1216     1.92413     1.97002 0.000439332
        1217     1.92307     1.96998 0.000440661
        1218     1.92211     1.96995 0.000442049
        1219     1.92124     1.96991 0.000443489
        1220     1.92045     1.96986 0.000444974
        1221     1.91975     1.96982 0.000446499
        1222     1.91913     1.96978 0.000448056
        1223     1.91859     1.96974  0.00044964
        1224     1.91814      1.9697 0.000451245
        1225     1.91776     1.96966 0.000452865
        1226     1.91745     1.96961 0.000454493
        1227     1.91722     1.96957 0.000456124
        1228     1.91706     1.96953 0.000457752
        1229     1.91697     1.96948 0.000459373
        1230     1.91694     1.96944 0.000460982
        1231     1.91698      1.9694 0.000462573
        1232     1.91709     1.96936 0.000464142
        1233     1.91727     1.96931 0.000465684
        1234      1.9175     1.96927 0.000467196
        1235      1.9178     1.96923 0.000468673
        1236     1.91817     1.96919 0.000470111
        1237      1.9186     1.96915 0.000471506
        1238     1.91909     1.96911 0.000472856
        1239     1.91965     1.96907 0.000474157
        1240     1.92027     1.96903 0.000475405
        1241     1.92095     1.96899 0.000476598
        1242     1.92171     1.96895 0.000477732
        1243     1.92252     1.96892 0.000478806
        1244     1.92341     1.96888 0.000479816
        1245     1.92436     1.96884 0.000480762
        1246     1.92537     1.96881  0.00048164
        1247     1.92645     1.96877  0.00048245
        1248      1.9276     1.96874  0.00048319
        1249     1.92881     1.96871  0.00048386
        1250     1.93008     1.96868 0.000484459
        1251     1.93141     1.96865 0.000484987
        1252     1.93279     1.96862 0.000485444
        1253     1.93422     1.96859 0.000485833
        1254      1.9357     1.96857 0.000486153
        1255     1.93722     1.96854 0.000486407
        1256     1.93877     1.96852 0.000486597
        1257     1.94034     1.96849 0.000486726
        1258     1.94192     1.96847 0.000486797
        1259     1.94352     1.96845 0.000486814
        1260     1.94511     1.96844  0.00048678
        1261     1.94668     1.96842   0.0004867
        1262     1.94824      1.9684 0.000486577
        1263     1.94976     1.96839 0.000486415
        1264     1.95124     1.96837  0.00048622
        1265     1.95267     1.96836 0.000485994
        1266     1.95404     1.96835 0.000485742
        1267     1.95534     1.96834 0.000485467
        1268     1.95657     1.96833 0.000485173
        1269     1.95772     1.96832 0.000484862
        1270     1.95878     1.96831 0.000484539
        1271     1.95975     1.96831 0.000484204
        1272     1.96063      1.9683 0.000483861
        1273     1.96141      1.9683 0.000483512
        1274     1.96209     1.96829 0.000483157
        1275     1.96268     1.96829 0.000482798
        1276     1.96316     1.96828 0.000482436
        1277     1.96354     1.96828 0.000482073
        1278     1.96383     1.96828 0.000481708
        1279     1.96402     1.96827 0.000481343
        1280     1.96412     1.96827 0.000480978
        1281     1.96414     1.96827 0.000480613
        1282     1.96407     1.96826 0.000480249
        1283     1.96392     1.96826 0.000479887
        1284      1.9637     1.96826 0.000479526
        1285     1.96341     1.96825 0.000479168
        1286     1.96307     1.96825 0.000478812
        1287     1.96267     1.96824  0.00047846
        1288     1.96222     1.96824 0.000478111
        1289     1.96174     1.96823 0.000477767
        1290     1.96123     1.96823 0.000477427
        1291     1.96069     1.96822 0.000477093
        1292     1.96013     1.96822 0.000476765
        1293     1.95957     1.96821 0.000476443
        1294     1.95901      1.9682 0.000476128
        1295     1.95845      1.9682  0.00047582
        1296      1.9579     1.96819 0.000475519
        1297     1.95737     1.96818 0.000475226
        1298     1.95686     1.96817  0.00047494
        1299     1.95639     1.96816 0.000474661
        1300     1.95594     1.96815 0.000474389
        1301     1.95554     1.96814 0.000474123
        1302     1.95517     1.96813 0.000473863
        1303     1.95485     1.96812  0.00047361
        1304     1.95457     1.96811  0.00047336
        1305     1.95433      1.9681 0.000473115
        1306     1.95414     1.96809 0.000472874
        1307       1.954     1.96808 0.000472635
        1308      1.9539     1.96807 0.000472398
        1309     1.95385     1.96806 0.000472162
        1310     1.95384     1.96805 0.000471926
        1311     1.95386     1.96804  0.00047169
        1312     1.95393     1.96803 0.000471453
        1313     1.95403     1.96801 0.000471215
        1314     1.95416       1.968 0.000470974
        1315     1.95431     1.96799 0.000470731
        1316      1.9545     1.96798 0.000470485
        1317      1.9547     1.96797 0.000470236
        1318     1.95491     1.96796 0.000469983
        1319     1.95514     1.96795 0.000469728
        1320     1.95538     1.96794 0.000469468
        1321     1.95563     1.96793 0.000469205
        1322     1.95587     1.96793 0.000468939
        1323     1.95612     1.96792  0.00046867
        1324     1.95636     1.96791 0.000468397
        1325     1.95659      1.9679 0.000468121
        1326     1.95681     1.96789 0.000467843
        1327     1.95702     1.96788 0.000467562
        1328     1.95721     1.96788 0.000467279
        1329     1.95739     1.96787 0.000466994
        1330     1.95754     1.96786 0.000466707
        1331     1.95767     1.96785  0.00046642
        1332     1.95778     1.96784 0.000466131
        1333     1.95786     1.96784 0.000465841
        1334     1.95792     1.96783 0.000465551
        1335     1.95795     1.96782 0.000465261
        1336     1.95795     1.96781 0.000464972
        1337     1.95793     1.96781 0.000464683
        1338     1.95788      1.9678 0.000464395
        1339     1.95781     1.96779 0.000464108
        1340     1.95771     1.96778 0.000463822
        1341     1.95759     1.96778 0.000463539
        1342     1.95745     1.96777 0.000463257
        1343      1.9573     1.96776 0.000462978
        1344     1.95712     1.96775 0.000462701
        1345     1.95693     1.96775 0.000462427
        1346     1.95673     1.96774 0.000462156
        1347     1.95651     1.96773 0.000461888
        1348     1.95629     1.96772 0.000461623
        1349     1.95607     1.96771 0.000461362
        1350     1.95584      1.9677 0.000461104
        1351     1.95561     1.96769  0.00046085
        1352     1.95538     1.96769 0.000460599
        1353     1.95516     1.96768 0.000460351
        1354     1.95494     1.96767 0.000460107
        1355     1.95472     1.96766 0.000459867
        1356     1.95452     1.96765  0.00045963
        1357     1.95432     1.96764 0.000459396
        1358     1.95413     1.96763 0.000459166
        1359     1.95394     1.96762 0.000458938
        1360     1.95377     1.96761 0.000458714
        1361      1.9536      1.9676 0.000458492
        1362     1.95344     1.96759 0.000458273
        1363     1.95328     1.96758 0.000458057
        1364     1.95312     1.96757 0.000457844
        1365     1.95296     1.96755 0.000457634
        1366     1.95281     1.96754 0.000457426
        1367     1.95265     1.96753 0.000457221
        1368     1.95249     1.96752 0.000457019
        1369     1.95232     1.96751  0.00045682
        1370     1.95214      1.9675 0.000456625
        1371     1.95195     1.96749 0.000456432
        1372     1.95175     1.96748 0.000456244
        1373     1.95154     1.96747 0.000456059
        1374     1.95131     1.96745 0.000455879
        1375     1.95107     1.96744 0.000455703
        1376     1.95081     1.96743 0.000455532
        1377     1.95054     1.96742 0.000455366
        1378     1.95025      1.9674 0.000455206
        1379     1.94994     1.96739 0.000455052
        1380     1.94962     1.96738 0.000454904
        1381     1.94929     1.96737 0.000454764
        1382     1.94894     1.96735  0.00045463
        1383     1.94858     1.96734 0.000454504
        1384     1.94821     1.96733 0.000454386
        1385     1.94783     1.96731 0.000454276
        1386     1.94744      1.9673 0.000454174
        1387     1.94706     1.96728 0.000454081
        1388     1.94667     1.96727 0.000453996
        1389     1.94629     1.96725 0.000453921
        1390     1.94591     1.96724 0.000453854
        1391     1.94553     1.96722 0.000453796
        1392     1.94517     1.96721 0.000453746
        1393     1.94483     1.96719 0.000453705
        1394      1.9445     1.96717 0.000453671
        1395     1.94419     1.96716 0.000453645
        1396      1.9439     1.96714 0.000453626
        1397     1.94364     1.96712 0.000453613
        1398     1.94341     1.96711 0.000453606
        1399     1.94321     1.96709 0.000453603
        1400     1.94304     1.96707 0.000453604
        1401      1.9429     1.96705 0.000453608
        1402     1.94281     1.96704 0.000453614
        1403     1.94275     1.96702 0.000453621
        1404     1.94273       1.967 0.000453628
        1405     1.94275     1.96699 0.000453634
        1406     1.94281     1.96697 0.000453637
        1407     1.94291     1.96695 0.000453637
        1408     1.94305     1.96693 0.000453632
        1409     1.94323     1.96692 0.000453622
        1410     1.94345      1.9669 0.000453605
        1411     1.94372     1.96688 0.000453581
        1412     1.94402     1.96687 0.000453549
        1413     1.94435     1.96685 0.000453508
        1414     1.94472     1.96684 0.000453457
        1415     1.94513     1.96682 0.000453396
        1416     1.94556     1.96681 0.000453325
        1417     1.94603     1.96679 0.000453242
        1418     1.94652     1.96678 0.000453148
        1419     1.94703     1.96676 0.000453042
        1420     1.94757     1.96675 0.000452924
        1421     1.94812     1.96674 0.000452795
        1422     1.94869     1.96672 0.000452655
        1423     1.94928     1.96671 0.000452503
        1424     1.94987      1.9667 0.000452339
        1425     1.95048     1.96669 0.000452165
        1426     1.95109     1.96668  0.00045198
        1427      1.9517     1.96667 0.000451786
        1428     1.95231     1.96666 0.000451581
        1429     1.95292     1.96665 0.000451367
        1430     1.95353     1.96664 0.000451145
        1431     1.95413     1.96663 0.000450914
        1432     1.95472     1.96662 0.000450676
        1433      1.9553     1.96661 0.000450431
        1434     1.95587     1.96661 0.000450179
        1435     1.95642      1.9666 0.000449921
        1436     1.95696     1.96659 0.000449658
        1437     1.95748     1.96659  0.00044939
        1438     1.95798     1.96658 0.000449117
        1439     1.95846     1.96657 0.000448841
        1440     1.95893     1.96657  0.00044856
