#BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        5473     3.29584     3.28834 0.000672697
        5474     3.31316     3.28834 0.000672589
        5475     3.32219     3.28835 0.000672495
        5476     3.32227     3.28835   0.0006724
        5477       3.315     3.28836 0.000672295
        5478      3.3067     3.28836 0.000672181
        5479     3.29445     3.28836 0.000672059
        5480     3.28743     3.28836 0.000671937
        5481     3.29766     3.28836 0.000671816
        5482     3.30868     3.28837 0.000671704
        5483     3.30873     3.28837 0.000671591
        5484     3.30116     3.28837 0.000671473
        5485     3.28927     3.28837 0.000671351
        5486     3.26856     3.28837 0.000671238
        5487     3.24505     3.28836 0.000671162
        5488     3.25401     3.28836 0.000671069
        5489     3.28017     3.28835 0.000670948
        5490     3.29112     3.28836 0.000670826
        5491     3.28284     3.28835 0.000670705
        5492     3.26744     3.28835 0.000670594
        5493     3.27208     3.28835 0.000670478
        5494     3.28746     3.28835 0.000670356
        5495     3.29062     3.28835 0.000670234
        5496      3.2748     3.28835 0.000670117
        5497     3.24624     3.28834 0.000670039
        5498     3.23832     3.28833 0.000669979
        5499     3.25806     3.28832 0.000669879
        5500     3.27848     3.28832  0.00066976
        5501     3.28654     3.28832 0.000669638
        5502     3.28256     3.28832 0.000669517
        5503     3.27065     3.28832 0.000669403
        5504     3.25975     3.28831 0.000669302
        5505     3.25941     3.28831 0.000669201
        5506     3.26552      3.2883 0.000669092
        5507     3.26999      3.2883 0.000668979
        5508     3.27224      3.2883 0.000668864
        5509     3.27398     3.28829 0.000668747
        5510     3.27632     3.28829  0.00066863
        5511     3.28083     3.28829  0.00066851
        5512     3.28737     3.28829 0.000668388
        5513     3.29141     3.28829 0.000668267
        5514     3.28574     3.28829 0.000668146
        5515      3.2663     3.28829 0.000668037
        5516      3.2473     3.28828 0.000667957
        5517     3.26354     3.28827 0.000667851
        5518     3.30078     3.28828 0.000667734
        5519     3.31679     3.28828 0.000667633
        5520     3.30459     3.28828 0.000667519
        5521     3.28332     3.28828 0.000667398
        5522     3.28809     3.28828 0.000667278
        5523     3.29732     3.28829 0.000667159
        5524     3.29812     3.28829  0.00066704
        5525     3.30006     3.28829 0.000666923
        5526      3.3003     3.28829 0.000666806
        5527     3.29133     3.28829 0.000666685
        5528     3.27099     3.28829 0.000666572
        5529     3.25501     3.28828 0.000666479
        5530     3.24962     3.28828 0.000666395
        5531     3.23451     3.28827 0.000666345
        5532     3.23449     3.28826 0.000666296
        5533     3.27531     3.28825  0.00066618
        5534      3.2857     3.28825 0.000666059
        5535      3.2704     3.28825 0.000665947
        5536     3.26613     3.28825 0.000665838
        5537     3.27612     3.28824 0.000665722
        5538      3.2829     3.28824 0.000665602
        5539     3.28131     3.28824 0.000665483
        5540     3.27202     3.28824  0.00066537
        5541     3.25611     3.28823 0.000665275
        5542     3.24546     3.28823   0.0006652
        5543     3.24483     3.28822 0.000665126
        5544     3.25955     3.28821 0.000665026
        5545     3.28427     3.28821 0.000664906
        5546     3.29988     3.28821  0.00066479
        5547     3.29908     3.28822 0.000664673
        5548     3.27822     3.28821 0.000664555
        5549     3.25093     3.28821  0.00066447
        5550     3.25575      3.2882 0.000664376
        5551     3.28467      3.2882 0.000664256
        5552     3.30906      3.2882 0.000664147
        5553     3.32662     3.28821 0.000664064
        5554     3.33978     3.28822 0.000664009
        5555     3.34664     3.28823 0.000663973
        5556     3.34027     3.28824 0.000663919
        5557     3.31398     3.28825 0.000663816
        5558     3.28438     3.28824 0.000663697
        5559     3.27791     3.28824  0.00066358
        5560     3.29034     3.28824 0.000663461
        5561     3.31128     3.28825 0.000663354
        5562     3.33455     3.28826 0.000663287
        5563     3.33933     3.28826 0.000663232
        5564     3.32888     3.28827 0.000663153
        5565     3.33098     3.28828 0.000663078
        5566     3.31717     3.28828 0.000662979
        5567       3.291     3.28829  0.00066286
        5568     3.29261     3.28829 0.000662742
        5569     3.26977     3.28828 0.000662631
        5570     3.26226     3.28828 0.000662528
        5571      3.3163     3.28828 0.000662429
        5572     3.34532     3.28829 0.000662389
        5573     3.34345      3.2883 0.000662344
        5574     3.32809     3.28831 0.000662264
        5575     3.30651     3.28831 0.000662153
        5576     3.28577     3.28831 0.000662034
        5577      3.2734     3.28831 0.000661921
        5578      3.2684     3.28831 0.000661812
        5579     3.24459      3.2883  0.00066174
        5580     3.24185     3.28829 0.000661673
        5581     3.27443     3.28829 0.000661559
        5582     3.27927     3.28829 0.000661443
        5583     3.26704     3.28828 0.000661335
        5584     3.24494     3.28827 0.000661262
        5585      3.2226     3.28826 0.000661249
        5586     3.21725     3.28825 0.000661252
        5587     3.22774     3.28824 0.000661223
        5588     3.24365     3.28823 0.000661153
        5589     3.25526     3.28823 0.000661061
        5590     3.25995     3.28822 0.000660962
        5591     3.26026     3.28822 0.000660862
        5592     3.26121     3.28821 0.000660762
        5593     3.26656     3.28821 0.000660655
        5594     3.27226      3.2882 0.000660543
        5595     3.27001      3.2882 0.000660433
        5596     3.25965      3.2882 0.000660335
        5597     3.25081     3.28819 0.000660251
        5598     3.23557     3.28818   0.0006602
        5599     3.24687     3.28817 0.000660123
        5600     3.28496     3.28817 0.000660005
        5601      3.2854     3.28817 0.000659888
        5602     3.27557     3.28817 0.000659774
        5603     3.29098     3.28817 0.000659656
        5604     3.30728     3.28817 0.000659547
        5605     3.29944     3.28817 0.000659433
        5606     3.27648     3.28817 0.000659318
        5607     3.27545     3.28817 0.000659205
        5608     3.29073     3.28817 0.000659087
        5609     3.27913     3.28817 0.000658972
        5610     3.22824     3.28816 0.000658941
        5611     3.22651     3.28815 0.000658915
        5612     3.28179     3.28815 0.000658798
        5613     3.30916     3.28815 0.000658692
        5614     3.31803     3.28816 0.000658596
        5615     3.31816     3.28816   0.0006585
        5616     3.31518     3.28817 0.000658401
        5617     3.31009     3.28817 0.000658295
        5618         3.3     3.28817 0.000658181
        5619     3.28498     3.28817 0.000658064
        5620     3.27673     3.28817  0.00065795
        5621     3.28197     3.28817 0.000657834
        5622     3.28682     3.28817 0.000657717
        5623     3.28702     3.28817   0.0006576
        5624     3.28446     3.28817 0.000657484
        5625     3.26598     3.28816 0.000657379
        5626     3.23152     3.28815 0.000657339
        5627     3.23283     3.28814 0.000657296
        5628     3.26921     3.28814 0.000657187
        5629     3.28611     3.28814 0.000657071
        5630     3.28276     3.28814 0.000656955
        5631     3.27474     3.28814 0.000656842
        5632     3.26816     3.28813 0.000656735
        5633     3.27277     3.28813 0.000656624
        5634     3.28188     3.28813 0.000656509
        5635     3.27482     3.28813 0.000656397
        5636      3.2406     3.28812 0.000656334
        5637     3.20313      3.2881 0.000656391
        5638     3.19962     3.28809 0.000656462
        5639     3.22646     3.28808 0.000656437
        5640     3.25528     3.28807 0.000656346
        5641      3.2584     3.28807 0.000656251
        5642     3.25481     3.28806 0.000656161
        5643     3.26612     3.28806 0.000656056
        5644     3.27736     3.28805 0.000655943
        5645     3.28348     3.28805 0.000655827
        5646     3.28983     3.28805 0.000655711
        5647     3.29759     3.28805 0.000655597
        5648     3.29724     3.28806 0.000655483
        5649     3.26844     3.28805 0.000655376
        5650     3.23252     3.28804 0.000655334
        5651     3.21797     3.28803 0.000655335
        5652     3.22444     3.28802 0.000655316
        5653     3.28226     3.28802 0.000655201
        5654     3.34493     3.28803 0.000655162
        5655      3.3503     3.28804 0.000655139
        5656     3.30781     3.28804 0.000655032
        5657     3.28798     3.28804 0.000654916
        5658     3.32462     3.28805 0.000654833
        5659      3.3426     3.28806 0.000654788
        5660     3.33299     3.28807  0.00065472
        5661     3.32289     3.28807 0.000654633
        5662     3.33951     3.28808 0.000654581
        5663     3.36202      3.2881 0.000654595
        5664     3.35934     3.28811 0.000654601
        5665     3.34211     3.28812 0.000654555
        5666     3.33517     3.28813 0.000654492
        5667     3.34953     3.28814 0.000654466
        5668     3.36224     3.28815 0.000654481
        5669     3.35513     3.28816 0.000654472
        5670     3.34805     3.28817 0.000654442
        5671     3.33365     3.28818 0.000654376
        5672     3.28569     3.28818 0.000654261
        5673     3.32063     3.28819  0.00065417
        5674     3.37405      3.2882  0.00065423
        5675     3.37022     3.28821 0.000654274
        5676     3.35912     3.28823 0.000654278
        5677     3.34834     3.28824 0.000654249
        5678     3.33632     3.28825 0.000654188
        5679     3.33374     3.28825 0.000654122
        5680     3.34699     3.28826 0.000654089
        5681     3.35739     3.28828 0.000654087
        5682     3.35697     3.28829 0.000654083
        5683     3.35924      3.2883 0.000654087
        5684     3.35813     3.28831 0.000654088
        5685     3.34564     3.28832  0.00065405
        5686     3.32845     3.28833 0.000653973
        5687     3.31537     3.28834 0.000653876
        5688      3.3249     3.28834 0.000653792
        5689     3.34386     3.28835  0.00065375
        5690     3.34972     3.28836 0.000653724
        5691     3.34541     3.28837 0.000653686
        5692     3.33335     3.28838 0.000653619
        5693     3.31174     3.28838 0.000653517
        5694     3.30148     3.28839 0.000653407
        5695     3.31568     3.28839 0.000653309
        5696     3.32616      3.2884 0.000653228
        5697      3.3224      3.2884 0.000653141
        5698     3.30116     3.28841  0.00065303
        5699      3.2808     3.28841 0.000652917
        5700     3.28647      3.2884 0.000652802
        5701     3.26183      3.2884 0.000652705
        5702     3.20546     3.28839 0.000652752
        5703     3.22477     3.28837 0.000652733
        5704     3.28646     3.28837 0.000652619
        5705     3.30894     3.28838 0.000652514
        5706     3.29921     3.28838 0.000652403
        5707     3.28009     3.28838  0.00065229
        5708     3.27004     3.28838 0.000652184
        5709     3.27729     3.28837 0.000652072
        5710     3.28476     3.28837 0.000651958
        5711     3.28506     3.28837 0.000651844
        5712      3.2833     3.28837 0.000651731
        5713     3.28102     3.28837 0.000651618
        5714     3.27064     3.28837 0.000651511
        5715      3.2371     3.28836 0.000651459
        5716     3.22041     3.28835 0.000651454
        5717      3.2493     3.28834 0.000651376
        5718     3.26276     3.28833 0.000651277
        5719     3.26513     3.28833 0.000651176
        5720     3.26692     3.28833 0.000651073
        5721      3.2682     3.28832 0.000650968
        5722     3.26411     3.28832 0.000650868
        5723     3.25132     3.28831 0.000650787
        5724     3.24458      3.2883 0.000650718
        5725      3.2447      3.2883 0.000650649
        5726     3.21176     3.28828 0.000650672
        5727     3.17152     3.28826 0.000650878
        5728     3.21459     3.28825 0.000650892
        5729     3.24237     3.28824 0.000650827
        5730     3.26137     3.28824 0.000650731
        5731     3.26835     3.28823 0.000650626
        5732     3.26215     3.28823 0.000650529
        5733     3.25349     3.28822 0.000650443
        5734     3.24937     3.28822 0.000650365
        5735     3.25208     3.28821 0.000650282
        5736     3.25633     3.28821 0.000650193
        5737     3.24435      3.2882 0.000650124
        5738     3.22136     3.28819 0.000650115
        5739     3.23258     3.28818 0.000650074
        5740      3.2496     3.28817 0.000649996
        5741     3.23992     3.28816 0.000649937
        5742     3.23257     3.28815 0.000649896
        5743     3.24437     3.28814 0.000649827
        5744     3.25791     3.28814 0.000649736
        5745     3.25798     3.28813 0.000649644
        5746     3.25248     3.28813  0.00064956
        5747     3.26627     3.28812 0.000649458
        5748     3.27481     3.28812  0.00064935
        5749      3.2451     3.28811  0.00064928
        5750     3.21786      3.2881 0.000649282
        5751     3.23264     3.28809  0.00064924
        5752     3.24252     3.28808 0.000649176
        5753      3.2415     3.28808 0.000649114
        5754     3.26921     3.28807 0.000649009
        5755     3.29424     3.28807 0.000648897
        5756     3.27027     3.28807 0.000648792
        5757     3.23043     3.28806 0.000648756
        5758     3.24479     3.28805 0.000648687
        5759     3.25929     3.28805 0.000648594
        5760     3.24458     3.28804 0.000648525
        5761     3.23507     3.28803 0.000648478
        5762     3.24855     3.28802 0.000648401
        5763     3.28277     3.28802 0.000648289
        5764     3.30691     3.28803 0.000648185
        5765     3.31254     3.28803 0.000648087
        5766     3.29495     3.28803 0.000647976
        5767      3.2513     3.28803 0.000647894
        5768     3.22943     3.28802 0.000647862
        5769     3.25031     3.28801 0.000647782
        5770     3.26149       3.288 0.000647686
        5771     3.25497       3.288   0.0006476
        5772     3.24157     3.28799 0.000647537
        5773     3.25536     3.28798  0.00064745
        5774     3.28571     3.28798 0.000647338
        5775     3.29827     3.28799 0.000647228
        5776     3.29298     3.28799 0.000647117
        5777     3.28263     3.28799 0.000647005
        5778     3.28532     3.28799 0.000646894
        5779      3.2953     3.28799 0.000646783
        5780     3.29609     3.28799 0.000646672
        5781     3.28919     3.28799 0.000646561
        5782     3.28426     3.28799 0.000646449
        5783     3.27216     3.28799 0.000646343
        5784     3.25645     3.28798 0.000646254
        5785     3.24833     3.28797 0.000646179
        5786      3.2378     3.28796 0.000646125
        5787     3.25482     3.28796 0.000646039
        5788     3.27859     3.28796  0.00064593
        5789     3.29614     3.28796  0.00064582
        5790     3.31361     3.28796 0.000645723
        5791     3.32829     3.28797 0.000645649
        5792     3.33765     3.28798 0.000645595
        5793     3.32881     3.28799 0.000645522
        5794     3.26292     3.28798 0.000645425
        5795     3.21026     3.28797 0.000645453
        5796     3.27955     3.28797 0.000645343
        5797     3.30708     3.28797  0.00064524
        5798     3.29263     3.28797 0.000645129
        5799     3.29838     3.28797 0.000645021
        5800     3.31153     3.28798 0.000644922
        5801     3.31107     3.28798 0.000644823
        5802     3.30188     3.28798 0.000644717
        5803     3.30015     3.28798 0.000644609
        5804     3.31173     3.28799 0.000644511
        5805     3.31639     3.28799 0.000644418
        5806     3.30727       3.288 0.000644316
        5807     3.29434       3.288 0.000644206
        5808     3.29476       3.288 0.000644096
        5809     3.31203       3.288 0.000643999
        5810     3.33456     3.28801 0.000643938
        5811     3.34529     3.28802 0.000643902
        5812     3.32251     3.28803 0.000643819
        5813     3.25615     3.28802 0.000643731
        5814     3.25926     3.28802  0.00064364
        5815     3.29131     3.28802 0.000643529
        5816     3.27585     3.28802 0.000643422
        5817     3.25882     3.28801 0.000643331
        5818       3.246       3.288 0.000643261
        5819     3.24489       3.288 0.000643193
        5820     3.28793       3.288 0.000643082
        5821     3.31834       3.288 0.000642993
        5822     3.33075     3.28801 0.000642925
        5823     3.33803     3.28802 0.000642872
        5824     3.33635     3.28802 0.000642815
        5825     3.28976     3.28803 0.000642704
        5826     3.18438     3.28801  0.00064284
        5827     3.15903     3.28799 0.000643111
        5828     3.24056     3.28798 0.000643052
        5829     3.27057     3.28797 0.000642949
        5830     3.25401     3.28797 0.000642865
        5831     3.24741     3.28796 0.000642792
        5832     3.26288     3.28796 0.000642696
        5833     3.27426     3.28795  0.00064259
        5834     3.27662     3.28795 0.000642483
        5835      3.2758     3.28795 0.000642377
        5836     3.27387     3.28795 0.000642271
        5837     3.26831     3.28794  0.00064217
        5838     3.25064     3.28794 0.000642092
        5839     3.21831     3.28793 0.000642092
        5840     3.21941     3.28791  0.00064209
        5841     3.25608     3.28791 0.000642003
        5842     3.28071     3.28791 0.000641894
        5843     3.29034     3.28791 0.000641784
        5844     3.28164     3.28791 0.000641675
        5845     3.23568      3.2879 0.000641628
        5846     3.20836     3.28789 0.000641662
        5847     3.24085     3.28788 0.000641603
        5848     3.26709     3.28787 0.000641503
        5849     3.29095     3.28787 0.000641394
        5850     3.29377     3.28787 0.000641285
        5851     3.24254     3.28787 0.000641222
        5852       3.178     3.28785 0.000641387
        5853     3.20788     3.28783 0.000641423
        5854      3.2624     3.28783 0.000641328
        5855     3.28478     3.28783 0.000641219
        5856     3.33942     3.28784  0.00064117
        5857     3.36064     3.28785 0.000641181
        5858     3.34689     3.28786 0.000641151
        5859     3.30716     3.28786  0.00064105
        5860     3.27529     3.28786 0.000640944
        5861     3.27755     3.28786 0.000640837
        5862     3.29639     3.28786 0.000640729
        5863     3.30891     3.28787  0.00064063
        5864     3.31003     3.28787 0.000640532
        5865      3.3212     3.28788 0.000640448
        5866     3.33151     3.28788 0.000640382
        5867     3.31306     3.28789 0.000640287
        5868     3.26614     3.28788 0.000640189
        5869     3.26065     3.28788 0.000640097
        5870     3.28937     3.28788 0.000639988
        5871     3.28665     3.28788 0.000639879
        5872     3.24039     3.28787 0.000639821
        5873     3.23231     3.28786 0.000639782
        5874     3.27196     3.28786 0.000639679
        5875     3.28104     3.28786 0.000639571
        5876     3.27436     3.28785 0.000639466
        5877     3.26235     3.28785 0.000639372
        5878      3.2512     3.28784 0.000639294
        5879      3.2432     3.28784  0.00063923
        5880     3.23828     3.28783 0.000639177
        5881     3.23411     3.28782 0.000639133
        5882     3.22462     3.28781 0.000639115
        5883     3.21211      3.2878 0.000639136
        5884     3.20926     3.28778 0.000639167
        5885     3.19761     3.28777 0.000639242
        5886     3.18939     3.28775 0.000639352
        5887     3.20486     3.28774 0.000639398
        5888     3.21232     3.28772 0.000639418
        5889     3.20985     3.28771 0.000639446
        5890     3.21653      3.2877 0.000639451
        5891     3.22509     3.28769 0.000639431
        5892     3.22597     3.28768 0.000639408
        5893     3.22424     3.28767 0.000639391
        5894     3.22618     3.28766 0.000639367
        5895     3.23155     3.28765  0.00063933
        5896      3.2349     3.28764 0.000639284
        5897     3.22856     3.28763 0.000639254
        5898     3.21274     3.28761 0.000639271
        5899     3.21082      3.2876 0.000639296
        5900     3.21902     3.28759 0.000639293
        5901     3.22748     3.28758 0.000639266
        5902     3.24041     3.28757 0.000639207
        5903     3.23802     3.28756 0.000639154
        5904     3.20918     3.28755 0.000639184
        5905     3.17905     3.28753  0.00063934
        5906     3.16948     3.28751 0.000639544
        5907     3.17075     3.28749 0.000639741
        5908     3.23158     3.28748 0.000639703
        5909      3.2369     3.28747 0.000639652
        5910       3.214     3.28746 0.000639664
        5911     3.23204     3.28745 0.000639625
        5912     3.25678     3.28745 0.000639538
        5913     3.26563     3.28744  0.00063944
        5914     3.26168     3.28744 0.000639347
        5915     3.24554     3.28743 0.000639278
        5916     3.22508     3.28742 0.000639257
        5917      3.2234     3.28741  0.00063924
        5918     3.23885      3.2874 0.000639185
        5919     3.24987      3.2874 0.000639108
        5920     3.25401     3.28739 0.000639025
        5921     3.25428     3.28738 0.000638942
        5922     3.24883     3.28738 0.000638867
        5923     3.23589     3.28737 0.000638818
        5924     3.22972     3.28736 0.000638785
        5925      3.2449     3.28735 0.000638717
        5926     3.26383     3.28735 0.000638622
        5927     3.27648     3.28735 0.000638516
        5928     3.28571     3.28735 0.000638409
        5929     3.29407     3.28735 0.000638302
        5930     3.30202     3.28735 0.000638199
        5931     3.30671     3.28735   0.0006381
        5932     3.30033     3.28736 0.000637996
        5933     3.28433     3.28735 0.000637889
        5934     3.28299     3.28735 0.000637782
        5935     3.28829     3.28735 0.000637674
        5936     3.23776     3.28735 0.000637622
        5937     3.27295     3.28734 0.000637519
        5938     3.32543     3.28735 0.000637444
        5939     3.32188     3.28736 0.000637363
        5940     3.30652     3.28736 0.000637264
        5941     3.30929     3.28736 0.000637167
        5942     3.32033     3.28737 0.000637084
        5943     3.31754     3.28737 0.000636997
        5944      3.3053     3.28738 0.000636897
        5945     3.29328     3.28738 0.000636791
        5946      3.2898     3.28738 0.000636684
        5947     3.29085     3.28738 0.000636577
        5948     3.29065     3.28738  0.00063647
        5949     3.28073     3.28738 0.000636364
        5950     3.25774     3.28737 0.000636277
        5951     3.29145     3.28737  0.00063617
        5952     3.32106     3.28738 0.000636089
        5953     3.32348     3.28739 0.000636011
        5954     3.31928     3.28739 0.000635926
        5955     3.31406      3.2874 0.000635835
        5956     3.30494      3.2874 0.000635735
        5957     3.28783      3.2874 0.000635629
        5958     3.27208      3.2874 0.000635527
        5959     3.26516     3.28739 0.000635431
        5960      3.2677     3.28739 0.000635333
        5961     3.28025     3.28739 0.000635228
        5962     3.26907     3.28738 0.000635129
        5963     3.24873     3.28738 0.000635055
        5964     3.29495     3.28738  0.00063495
        5965      3.3308     3.28739 0.000634886
        5966     3.33978      3.2874  0.00063484
        5967     3.34233      3.2874   0.0006348
        5968     3.33826     3.28741 0.000634751
        5969     3.31132     3.28742 0.000634657
        5970     3.29639     3.28742 0.000634553
        5971     3.34212     3.28743 0.000634513
        5972     3.35672     3.28744 0.000634512
        5973     3.34581     3.28745 0.000634482
        5974     3.33857     3.28746 0.000634433
        5975     3.32961     3.28746 0.000634366
        5976     3.32961     3.28747 0.000634299
        5977     3.33963     3.28748 0.000634253
        5978     3.33557     3.28749 0.000634198
        5979     3.32723     3.28749 0.000634127
        5980     3.32413      3.2875  0.00063405
        5981     3.31849     3.28751 0.000633965
        5982     3.30931     3.28751  0.00063387
        5983      3.3033     3.28751 0.000633769
        5984     3.31546     3.28752 0.000633681
        5985     3.33835     3.28753 0.000633632
        5986     3.35429     3.28754 0.000633624
        5987        3.35     3.28755 0.000633604
        5988      3.3091     3.28755 0.000633509
        5989     3.27312     3.28755 0.000633407
        5990     3.30906     3.28755 0.000633312
        5991     3.35398     3.28756 0.000633303
        5992     3.36128     3.28758 0.000633317
        5993     3.34469     3.28758 0.000633283
        5994     3.31749     3.28759 0.000633197
        5995     3.26213     3.28759 0.000633106
        5996     3.20283     3.28757 0.000633158
        5997     3.26304     3.28757 0.000633065
        5998     3.32986     3.28757 0.000632999
        5999     3.34759     3.28758 0.000632973
        6000     3.34876     3.28759 0.000632949
        6001     3.33344      3.2876  0.00063289
        6002     3.29356      3.2876 0.000632785
        6003     3.28679      3.2876  0.00063268
        6004     3.26247      3.2876 0.000632588
        6005     3.27416      3.2876 0.000632487
        6006     3.31571      3.2876 0.000632399
        6007     3.32713     3.28761 0.000632328
        6008     3.33148     3.28762 0.000632265
        6009     3.31907     3.28762 0.000632181
        6010     3.28452     3.28762 0.000632076
        6011     3.25291     3.28761 0.000631998
        6012     3.26541     3.28761 0.000631903
        6013     3.28178     3.28761 0.000631799
        6014     3.27094     3.28761   0.0006317
        6015     3.22784      3.2876 0.000631673
        6016     3.21933     3.28759  0.00063167
        6017     3.26903     3.28758 0.000631572
        6018      3.3028     3.28759 0.000631473
        6019     3.30437     3.28759 0.000631374
        6020     3.26939     3.28758 0.000631276
        6021     3.22858     3.28757 0.000631247
        6022     3.25488     3.28757 0.000631166
        6023      3.2791     3.28757 0.000631063
        6024     3.28054     3.28757 0.000630959
        6025     3.26282     3.28756 0.000630868
        6026     3.24334     3.28756 0.000630806
        6027      3.2366     3.28755 0.000630758
        6028     3.24506     3.28754 0.000630692
        6029     3.26431     3.28754   0.0006306
        6030     3.27486     3.28753 0.000630498
        6031     3.27448     3.28753 0.000630398
        6032     3.27063     3.28753 0.000630299
        6033      3.2659     3.28753 0.000630205
        6034     3.26108     3.28752 0.000630116
        6035     3.26035     3.28752 0.000630028
        6036     3.26782     3.28751 0.000629932
        6037     3.27954     3.28751 0.000629829
        6038     3.28565     3.28751 0.000629724
        6039     3.27965     3.28751 0.000629621
        6040     3.25909     3.28751 0.000629535
        6041     3.23751      3.2875 0.000629485
        6042     3.24872     3.28749 0.000629414
        6043     3.26745     3.28749 0.000629318
        6044     3.27476     3.28749 0.000629218
        6045     3.27556     3.28748 0.000629117
        6046     3.26545     3.28748 0.000629023
        6047     3.24759     3.28747 0.000628954
        6048     3.24332     3.28747 0.000628892
        6049      3.2548     3.28746 0.000628811
        6050     3.27334     3.28746 0.000628712
        6051     3.29426     3.28746 0.000628609
        6052     3.29621     3.28746 0.000628506
        6053     3.28149     3.28746 0.000628403
        6054     3.26579     3.28746  0.00062831
        6055     3.25309     3.28745 0.000628232
        6056     3.24101     3.28744 0.000628175
        6057     3.23625     3.28743 0.000628128
        6058      3.2388     3.28743 0.000628076
        6059     3.21825     3.28742 0.000628076
        6060     3.23504     3.28741 0.000628031
        6061     3.25585      3.2874 0.000627949
        6062     3.26689      3.2874 0.000627855
        6063     3.27543      3.2874 0.000627754
        6064     3.28002     3.28739 0.000627652
        6065      3.2828     3.28739 0.000627549
        6066     3.28581     3.28739 0.000627446
        6067     3.28719     3.28739 0.000627342
        6068     3.28197     3.28739  0.00062724
        6069     3.26876     3.28739 0.000627144
        6070     3.26223     3.28739 0.000627054
        6071     3.27465     3.28738 0.000626954
        6072     3.29308     3.28738 0.000626852
        6073      3.3044     3.28739 0.000626755
        6074     3.30623     3.28739 0.000626659
        6075     3.30334     3.28739 0.000626562
        6076     3.30026      3.2874 0.000626462
        6077     3.28423     3.28739 0.000626359
        6078     3.25296     3.28739 0.000626282
        6079     3.27678     3.28739 0.000626181
        6080     3.31452     3.28739 0.000626094
        6081     3.32563      3.2874 0.000626023
        6082     3.33618     3.28741 0.000625971
        6083     3.32693     3.28741 0.000625902
        6084     3.28228     3.28741   0.0006258
        6085     3.23599      3.2874 0.000625754
        6086     3.23969      3.2874   0.0006257
        6087     3.27238     3.28739 0.000625602
        6088     3.31521      3.2874 0.000625516
        6089     3.34142     3.28741 0.000625476
        6090     3.34079     3.28741 0.000625435
        6091     3.32115     3.28742 0.000625357
        6092      3.3166     3.28743 0.000625273
        6093     3.33215     3.28743 0.000625213
        6094     3.33354     3.28744 0.000625156
        6095     3.31089     3.28744 0.000625066
        6096     3.28146     3.28744 0.000624964
        6097     3.27204     3.28744 0.000624866
        6098     3.28566     3.28744 0.000624764
        6099     3.30746     3.28744  0.00062467
        6100     3.32131     3.28745 0.000624592
        6101     3.32568     3.28746 0.000624522
        6102      3.3243     3.28746 0.000624448
        6103     3.31296     3.28747  0.00062436
        6104     3.29118     3.28747 0.000624258
        6105     3.23466     3.28746 0.000624216
        6106     3.25864     3.28745 0.000624131
        6107     3.30346     3.28746 0.000624035
        6108     3.31149     3.28746 0.000623945
        6109     3.32294     3.28747  0.00062387
        6110     3.29592     3.28747 0.000623769
        6111     3.25782     3.28746 0.000623686
        6112     3.23611     3.28745  0.00062364
        6113     3.26524     3.28745 0.000623549
        6114     3.29519     3.28745 0.000623448
        6115     3.31038     3.28745 0.000623358
        6116      3.3229     3.28746 0.000623283
        6117     3.33008     3.28747  0.00062322
        6118     3.32493     3.28747 0.000623148
        6119     3.30854     3.28748 0.000623056
        6120     3.29916     3.28748 0.000622957
        6121      3.3038     3.28748 0.000622861
        6122     3.29794     3.28748 0.000622761
        6123     3.27949     3.28748 0.000622661
        6124     3.27855     3.28748 0.000622561
        6125     3.29914     3.28748 0.000622462
        6126     3.31301     3.28749 0.000622375
        6127     3.31584     3.28749  0.00062229
        6128     3.30367     3.28749 0.000622194
        6129     3.28298     3.28749 0.000622093
        6130     3.29365     3.28749 0.000621992
        6131     3.28153     3.28749 0.000621892
        6132      3.2738     3.28749 0.000621794
        6133     3.27797     3.28749 0.000621695
        6134     3.24651     3.28748  0.00062163
        6135     3.24789     3.28748 0.000621562
        6136     3.28945     3.28748  0.00062146
        6137     3.29943     3.28748 0.000621362
        6138     3.27127     3.28748 0.000621267
        6139     3.26708     3.28747 0.000621174
        6140     3.28296     3.28747 0.000621074
        6141     3.29952     3.28747 0.000620976
        6142     3.29756     3.28748 0.000620877
        6143     3.26912     3.28747 0.000620783
        6144     3.24817     3.28747 0.000620715
        6145     3.26713     3.28746 0.000620622
        6146     3.29556     3.28746 0.000620523
        6147     3.30851     3.28747 0.000620431
        6148     3.29372     3.28747 0.000620331
        6149     3.27728     3.28747 0.000620233
        6150     3.30667     3.28747  0.00062014
        6151     3.32515     3.28748 0.000620069
        6152     3.32192     3.28748 0.000619994
        6153     3.31765     3.28749 0.000619912
        6154     3.32019     3.28749 0.000619834
        6155     3.31848      3.2875 0.000619754
        6156     3.31091      3.2875 0.000619665
        6157     3.31733     3.28751 0.000619583
        6158     3.32892     3.28751 0.000619519
        6159     3.33037     3.28752 0.000619458
        6160     3.31873     3.28752 0.000619378
        6161     3.29742     3.28753 0.000619279
        6162     3.29279     3.28753 0.000619179
        6163     3.29243     3.28753 0.000619079
        6164     3.27511     3.28753 0.000618982
        6165     3.27559     3.28752 0.000618885
        6166     3.30113     3.28753 0.000618788
        6167     3.31852     3.28753 0.000618709
        6168     3.31829     3.28754 0.000618628
        6169     3.31097     3.28754  0.00061854
        6170      3.2979     3.28754 0.000618442
        6171     3.29303     3.28754 0.000618342
