#BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        4838     2.20813     2.19414 0.000488829
        4839      2.1944     2.19414 0.000488728
        4840     2.19699     2.19415 0.000488628
        4841      2.2077     2.19415 0.000488535
        4842     2.21319     2.19415  0.00048845
        4843     2.21556     2.19416 0.000488369
        4844     2.21551     2.19416 0.000488288
        4845     2.21311     2.19416 0.000488203
        4846     2.21001     2.19417 0.000488113
        4847     2.20916     2.19417 0.000488022
        4848     2.21017     2.19417 0.000487933
        4849     2.20591     2.19418 0.000487838
        4850     2.18553     2.19418 0.000487741
        4851     2.15712     2.19417   0.0004877
        4852     2.17506     2.19416 0.000487615
        4853     2.20376     2.19417 0.000487519
        4854     2.20725     2.19417 0.000487426
        4855     2.19835     2.19417 0.000487326
        4856     2.19152     2.19417 0.000487226
        4857     2.19546     2.19417 0.000487126
        4858     2.20192     2.19417 0.000487028
        4859      2.1921     2.19417 0.000486928
        4860     2.15434     2.19416 0.000486897
        4861     2.14128     2.19415 0.000486918
        4862     2.16497     2.19414 0.000486855
        4863     2.18332     2.19414  0.00048676
        4864     2.19867     2.19414 0.000486661
        4865     2.21022     2.19415 0.000486572
        4866     2.21295     2.19415 0.000486487
        4867     2.19453     2.19415 0.000486388
        4868     2.14548     2.19414  0.00048639
        4869     2.13157     2.19413  0.00048646
        4870     2.17064     2.19412 0.000486384
        4871     2.19635     2.19412 0.000486285
        4872     2.19903     2.19412 0.000486186
        4873     2.18759     2.19412 0.000486088
        4874     2.16163     2.19412 0.000486034
        4875     2.16222     2.19411 0.000485978
        4876     2.17837     2.19411 0.000485889
        4877     2.17412      2.1941 0.000485807
        4878      2.1662      2.1941 0.000485741
        4879      2.1673     2.19409 0.000485673
        4880     2.17504     2.19409 0.000485589
        4881     2.17984     2.19408 0.000485498
        4882      2.1816     2.19408 0.000485405
        4883     2.17736     2.19408 0.000485318
        4884     2.16958     2.19407 0.000485244
        4885     2.16355     2.19407 0.000485185
        4886     2.16288     2.19406 0.000485128
        4887     2.17836     2.19406 0.000485039
        4888     2.19516     2.19406  0.00048494
        4889     2.19693     2.19406 0.000484841
        4890     2.19117     2.19406 0.000484743
        4891     2.18351     2.19406 0.000484648
        4892     2.17309     2.19405 0.000484568
        4893     2.16906     2.19405 0.000484496
        4894     2.16264     2.19404  0.00048444
        4895     2.16244     2.19403 0.000484384
        4896     2.18742     2.19403 0.000484287
        4897     2.19562     2.19403 0.000484188
        4898     2.18741     2.19403 0.000484091
        4899     2.17748     2.19403 0.000484004
        4900     2.18114     2.19403 0.000483912
        4901     2.19314     2.19403 0.000483813
        4902     2.19731     2.19403 0.000483715
        4903     2.19267     2.19403 0.000483617
        4904     2.18661     2.19402  0.00048352
        4905     2.17081     2.19402 0.000483445
        4906     2.14696     2.19401 0.000483442
        4907     2.14922       2.194 0.000483429
        4908     2.17591       2.194 0.000483345
        4909     2.19426       2.194 0.000483246
        4910     2.18581       2.194 0.000483151
        4911      2.1556     2.19399 0.000483116
        4912     2.15281     2.19398  0.00048309
        4913     2.17255     2.19397 0.000483011
        4914     2.18682     2.19397 0.000482915
        4915     2.18726     2.19397 0.000482819
        4916     2.17788     2.19397 0.000482732
        4917     2.16396     2.19396 0.000482672
        4918     2.16302     2.19396 0.000482615
        4919     2.17635     2.19395  0.00048253
        4920     2.18195     2.19395 0.000482438
        4921     2.17937     2.19395 0.000482349
        4922     2.17293     2.19394  0.00048227
        4923       2.165     2.19394 0.000482208
        4924     2.16064     2.19393 0.000482158
        4925     2.16364     2.19392 0.000482099
        4926     2.16819     2.19392 0.000482029
        4927     2.16543     2.19391 0.000481966
        4928     2.14892      2.1939 0.000481955
        4929     2.13692     2.19389 0.000481996
        4930      2.1443     2.19388 0.000482003
        4931     2.15846     2.19388 0.000481959
        4932     2.17072     2.19387 0.000481884
        4933     2.17114     2.19387 0.000481808
        4934     2.16674     2.19386 0.000481742
        4935     2.16217     2.19385 0.000481687
        4936     2.16322     2.19385  0.00048163
        4937     2.17575     2.19384 0.000481546
        4938     2.18722     2.19384  0.00048145
        4939     2.19182     2.19384 0.000481353
        4940     2.19234     2.19384 0.000481256
        4941     2.19095     2.19384 0.000481159
        4942     2.18716     2.19384 0.000481063
        4943     2.18299     2.19384 0.000480971
        4944     2.18473     2.19384 0.000480877
        4945      2.1838     2.19383 0.000480784
        4946     2.17798     2.19383 0.000480698
        4947     2.16906     2.19383 0.000480627
        4948     2.15159     2.19382 0.000480605
        4949     2.14657     2.19381 0.000480603
        4950     2.17132      2.1938 0.000480527
        4951     2.19219      2.1938  0.00048043
        4952     2.19248      2.1938 0.000480333
        4953     2.18228      2.1938 0.000480242
        4954      2.1768      2.1938 0.000480157
        4955     2.17697     2.19379 0.000480072
        4956     2.17533     2.19379  0.00047999
        4957     2.17356     2.19379 0.000479911
        4958     2.17431     2.19378  0.00047983
        4959     2.17391     2.19378  0.00047975
        4960      2.1712     2.19377 0.000479675
        4961     2.16904     2.19377 0.000479604
        4962     2.16092     2.19376 0.000479553
        4963     2.12542     2.19375 0.000479654
        4964     2.10004     2.19373 0.000479929
        4965     2.13022     2.19372 0.000480002
        4966     2.14885     2.19371 0.000479991
        4967     2.15169      2.1937 0.000479969
        4968     2.14982     2.19369 0.000479953
        4969     2.14133     2.19368 0.000479972
        4970     2.13885     2.19367 0.000480003
        4971     2.14927     2.19366 0.000479989
        4972     2.15709     2.19365 0.000479949
        4973     2.15982     2.19365 0.000479901
        4974     2.16072     2.19364  0.00047985
        4975     2.16034     2.19363   0.0004798
        4976     2.15648     2.19362 0.000479762
        4977     2.14597     2.19361 0.000479761
        4978     2.13038      2.1936 0.000479833
        4979     2.11848     2.19359 0.000479973
        4980     2.12094     2.19357 0.000480099
        4981       2.136     2.19356 0.000480141
        4982      2.1538     2.19355 0.000480111
        4983     2.16852     2.19355 0.000480041
        4984     2.17712     2.19354 0.000479956
        4985     2.18103     2.19354 0.000479867
        4986     2.18187     2.19354 0.000479776
        4987     2.18043     2.19354 0.000479687
        4988     2.17736     2.19353 0.000479602
        4989      2.1741     2.19353 0.000479522
        4990     2.17616     2.19353 0.000479438
        4991     2.18279     2.19352 0.000479347
        4992     2.18245     2.19352 0.000479256
        4993     2.17137     2.19352  0.00047918
        4994     2.15352     2.19351 0.000479151
        4995     2.14037      2.1935 0.000479174
        4996      2.1708     2.19349 0.000479099
        4997     2.19659      2.1935 0.000479004
        4998      2.2035      2.1935 0.000478912
        4999     2.20218      2.1935 0.000478819
        5000     2.19789      2.1935 0.000478725
        5001     2.18575      2.1935 0.000478631
        5002     2.15015     2.19349 0.000478614
        5003     2.12726     2.19348 0.000478701
        5004     2.15361     2.19347 0.000478672
        5005     2.16829     2.19346 0.000478603
        5006     2.18264     2.19346 0.000478512
        5007     2.19025     2.19346 0.000478417
        5008      2.1884     2.19346 0.000478323
        5009     2.17389     2.19346 0.000478243
        5010     2.16157     2.19345  0.00047819
        5011     2.17121     2.19344 0.000478115
        5012     2.17835     2.19344 0.000478029
        5013      2.1762     2.19344 0.000477946
        5014     2.16476     2.19343 0.000477885
        5015     2.13476     2.19342 0.000477933
        5016     2.11735     2.19341 0.000478078
        5017     2.14905      2.1934 0.000478065
        5018     2.17143     2.19339 0.000477989
        5019     2.17577     2.19339 0.000477907
        5020     2.17435     2.19339 0.000477827
        5021     2.17307     2.19338 0.000477749
        5022     2.17373     2.19338  0.00047767
        5023     2.17513     2.19337 0.000477589
        5024     2.17537     2.19337 0.000477507
        5025     2.17435     2.19337 0.000477427
        5026     2.17213     2.19336 0.000477351
        5027     2.16261     2.19336 0.000477295
        5028     2.14207     2.19335 0.000477309
        5029     2.14303     2.19334 0.000477319
        5030     2.16655     2.19333 0.000477254
        5031     2.17946     2.19333 0.000477167
        5032     2.18449     2.19333 0.000477075
        5033     2.18524     2.19332 0.000476983
        5034     2.19153     2.19332 0.000476888
        5035     2.20262     2.19333 0.000476797
        5036     2.19536     2.19333 0.000476703
        5037     2.16293     2.19332 0.000476646
        5038      2.1462     2.19331 0.000476643
        5039     2.15817      2.1933   0.0004766
        5040     2.17499      2.1933 0.000476519
        5041     2.18687      2.1933 0.000476426
        5042     2.18352      2.1933 0.000476336
        5043     2.19109      2.1933 0.000476242
        5044     2.21042      2.1933 0.000476159
        5045     2.21951     2.19331 0.000476093
        5046     2.21429     2.19331 0.000476017
        5047     2.19736     2.19331 0.000475923
        5048     2.18649     2.19331 0.000475831
        5049     2.19703     2.19331 0.000475737
        5050     2.20625     2.19331  0.00047565
        5051     2.20718     2.19331 0.000475564
        5052      2.2024     2.19332 0.000475473
        5053     2.19129     2.19332 0.000475379
        5054     2.17826     2.19331 0.000475294
        5055     2.17581     2.19331 0.000475213
        5056     2.18127     2.19331 0.000475125
        5057     2.18114      2.1933 0.000475037
        5058     2.18112      2.1933 0.000474949
        5059      2.1868      2.1933 0.000474857
        5060     2.19105      2.1933 0.000474764
        5061     2.19864      2.1933 0.000474671
        5062      2.1935      2.1933 0.000474577
        5063     2.17258      2.1933 0.000474501
        5064     2.16749     2.19329 0.000474435
        5065     2.17088     2.19329 0.000474362
        5066     2.17538     2.19328 0.000474281
        5067     2.18147     2.19328 0.000474193
        5068     2.17679     2.19328 0.000474111
        5069     2.18854     2.19328 0.000474018
        5070     2.20624     2.19328 0.000473932
        5071     2.20101     2.19328 0.000473841
        5072     2.18334     2.19328 0.000473751
        5073      2.1761     2.19328  0.00047367
        5074     2.18408     2.19328  0.00047358
        5075     2.19587     2.19328 0.000473487
        5076      2.2061     2.19328 0.000473401
        5077     2.20901     2.19328 0.000473318
        5078     2.19537     2.19328 0.000473224
        5079     2.17668     2.19328 0.000473143
        5080     2.18316     2.19328 0.000473054
        5081     2.19609     2.19328 0.000472961
        5082     2.19123     2.19328 0.000472868
        5083     2.17309     2.19327 0.000472792
        5084     2.17089     2.19327 0.000472719
        5085     2.18128     2.19327 0.000472632
        5086     2.18214     2.19326 0.000472544
        5087      2.1871     2.19326 0.000472453
        5088     2.19327     2.19326  0.00047236
        5089     2.19063     2.19326 0.000472267
        5090     2.18388     2.19326 0.000472178
        5091     2.16988     2.19326 0.000472108
        5092     2.14877     2.19325 0.000472096
        5093     2.16571     2.19324 0.000472034
        5094     2.18029     2.19324 0.000471948
        5095     2.18146     2.19324 0.000471861
        5096      2.1775     2.19323 0.000471779
        5097     2.16502     2.19323 0.000471719
        5098     2.16589     2.19322 0.000471657
        5099     2.17407     2.19322 0.000471579
        5100     2.17127     2.19321 0.000471506
        5101     2.16857     2.19321 0.000471439
        5102     2.16671      2.1932 0.000471375
        5103     2.16376      2.1932 0.000471318
        5104      2.1702     2.19319 0.000471247
        5105     2.17912     2.19319 0.000471163
        5106      2.1703     2.19319 0.000471092
        5107     2.14388     2.19318 0.000471099
        5108     2.13713     2.19317 0.000471134
        5109     2.15362     2.19316 0.000471105
        5110      2.1663     2.19315 0.000471043
        5111     2.17617     2.19315 0.000470962
        5112     2.18285     2.19315 0.000470874
        5113     2.16491     2.19314 0.000470815
        5114     2.15798     2.19314 0.000470773
        5115     2.18124     2.19313 0.000470687
        5116     2.17928     2.19313 0.000470602
        5117      2.1735     2.19313 0.000470526
        5118     2.17306     2.19312  0.00047045
        5119     2.16922     2.19312 0.000470382
        5120     2.16602     2.19311  0.00047032
        5121     2.16867     2.19311 0.000470252
        5122     2.17768     2.19311  0.00047017
        5123     2.18701      2.1931 0.000470079
        5124     2.18665      2.1931 0.000469989
        5125     2.18516      2.1931   0.0004699
        5126     2.18708      2.1931  0.00046981
        5127     2.18447      2.1931 0.000469721
        5128     2.18822      2.1931 0.000469631
        5129     2.19989      2.1931 0.000469541
        5130     2.20549      2.1931 0.000469456
        5131      2.1998      2.1931 0.000469366
        5132     2.19455      2.1931 0.000469275
        5133      2.1944      2.1931 0.000469183
        5134     2.19248      2.1931 0.000469092
        5135     2.19317      2.1931 0.000469001
        5136     2.19247      2.1931 0.000468909
        5137     2.19326      2.1931 0.000468818
        5138      2.1979      2.1931 0.000468728
        5139     2.20206     2.19311  0.00046864
        5140     2.20871     2.19311 0.000468558
        5141     2.20968     2.19311 0.000468478
        5142     2.20197     2.19311  0.00046839
        5143     2.18918     2.19311   0.0004683
        5144     2.17932     2.19311 0.000468217
        5145     2.17651     2.19311 0.000468137
        5146     2.17388      2.1931 0.000468061
        5147       2.161      2.1931 0.000468011
        5148     2.15621     2.19309 0.000467975
        5149      2.1703     2.19309 0.000467905
        5150     2.18044     2.19308 0.000467821
        5151      2.1931     2.19308  0.00046773
        5152     2.19863     2.19308 0.000467641
        5153     2.19407     2.19308  0.00046755
        5154     2.19313     2.19308 0.000467459
        5155     2.19883     2.19308  0.00046737
        5156     2.20041     2.19309 0.000467281
        5157     2.19577     2.19309 0.000467191
        5158     2.18718     2.19309 0.000467102
        5159     2.17563     2.19308 0.000467023
        5160     2.16435     2.19308 0.000466966
        5161     2.17036     2.19307 0.000466896
        5162     2.19768     2.19307 0.000466807
        5163     2.21502     2.19308 0.000466736
        5164     2.20985     2.19308 0.000466657
        5165     2.19662     2.19308 0.000466567
        5166     2.18301     2.19308 0.000466481
        5167     2.17075     2.19308  0.00046641
        5168     2.18814     2.19307 0.000466321
        5169     2.18169     2.19307 0.000466236
        5170     2.15075     2.19306 0.000466218
        5171     2.17101     2.19306 0.000466147
        5172     2.19716     2.19306 0.000466058
        5173     2.19143     2.19306 0.000465968
        5174     2.18172     2.19306 0.000465883
        5175     2.17969     2.19306   0.0004658
        5176     2.18152     2.19305 0.000465715
        5177     2.19293     2.19305 0.000465625
        5178     2.20568     2.19306 0.000465542
        5179     2.21048     2.19306 0.000465464
        5180      2.2097     2.19306 0.000465385
        5181     2.20639     2.19306 0.000465303
        5182     2.20186     2.19307 0.000465216
        5183     2.19739     2.19307 0.000465127
        5184     2.19347     2.19307 0.000465037
        5185     2.19249     2.19307 0.000464947
        5186     2.19801     2.19307 0.000464859
        5187      2.2025     2.19307 0.000464773
        5188     2.19621     2.19307 0.000464683
        5189     2.18616     2.19307 0.000464596
        5190     2.17902     2.19307 0.000464514
        5191      2.1597     2.19306 0.000464469
        5192     2.16668     2.19305 0.000464407
        5193     2.19455     2.19306 0.000464318
        5194     2.20242     2.19306 0.000464232
        5195     2.19956     2.19306 0.000464145
        5196     2.19722     2.19306 0.000464056
        5197     2.19377     2.19306 0.000463967
        5198      2.1879     2.19306 0.000463878
        5199     2.18124     2.19306 0.000463795
        5200      2.1734     2.19305 0.000463721
        5201     2.17506     2.19305 0.000463645
        5202     2.18738     2.19305 0.000463557
        5203     2.19741     2.19305 0.000463469
        5204     2.20042     2.19305 0.000463382
        5205     2.19298     2.19305 0.000463293
        5206     2.17329     2.19305 0.000463219
        5207     2.16728     2.19304 0.000463157
        5208     2.17044     2.19304 0.000463088
        5209     2.17365     2.19303 0.000463014
        5210     2.18917     2.19303 0.000462926
        5211     2.19218     2.19303 0.000462837
        5212     2.18111     2.19303 0.000462754
        5213     2.14584     2.19302 0.000462754
        5214     2.12363     2.19301 0.000462856
        5215     2.15468       2.193 0.000462826
        5216     2.18297       2.193 0.000462741
        5217     2.19055       2.193 0.000462653
        5218     2.18562       2.193 0.000462566
        5219     2.18155     2.19299 0.000462483
        5220     2.18332     2.19299 0.000462398
        5221     2.18782     2.19299  0.00046231
        5222      2.1884     2.19299 0.000462223
        5223      2.1783     2.19299 0.000462143
        5224      2.1655     2.19298 0.000462084
        5225     2.16793     2.19298 0.000462021
        5226     2.17453     2.19297 0.000461946
        5227     2.17707     2.19297 0.000461867
        5228      2.1783     2.19297 0.000461788
        5229       2.178     2.19297 0.000461708
        5230     2.17873     2.19296 0.000461628
        5231     2.17884     2.19296 0.000461547
        5232     2.17948     2.19296 0.000461466
        5233     2.19167     2.19296 0.000461378
        5234     2.20711     2.19296 0.000461298
        5235     2.20878     2.19296  0.00046122
        5236     2.19559     2.19296 0.000461132
        5237     2.17615     2.19296 0.000461055
        5238     2.17604     2.19296 0.000460978
        5239     2.19583     2.19296 0.000460891
        5240     2.20763     2.19296 0.000460811
        5241     2.20885     2.19296 0.000460733
        5242     2.19944     2.19296 0.000460647
        5243     2.17323     2.19296 0.000460575
        5244     2.14999     2.19295  0.00046056
        5245      2.1828     2.19295 0.000460476
        5246     2.20768     2.19295 0.000460397
        5247     2.20765     2.19296 0.000460318
        5248     2.19276     2.19296  0.00046023
        5249     2.13558     2.19295 0.000460272
        5250     2.14222     2.19294 0.000460286
        5251     2.15185     2.19293 0.000460265
        5252     2.16201     2.19292 0.000460215
        5253     2.17604     2.19292 0.000460138
        5254     2.16823     2.19291 0.000460075
        5255     2.16319     2.19291 0.000460022
        5256      2.1574      2.1929 0.000459984
        5257     2.14234     2.19289 0.000459997
        5258     2.14126     2.19288 0.000460014
        5259     2.14233     2.19287 0.000460027
        5260     2.17422     2.19287 0.000459953
        5261     2.19723     2.19287 0.000459867
        5262     2.19139     2.19287 0.000459779
        5263     2.18178     2.19287 0.000459697
        5264     2.18587     2.19287 0.000459612
        5265     2.19325     2.19287 0.000459524
        5266     2.19459     2.19287 0.000459437
        5267      2.1902     2.19287  0.00045935
        5268     2.18219     2.19286 0.000459267
        5269     2.17635     2.19286 0.000459191
        5270     2.17697     2.19286 0.000459114
        5271     2.18015     2.19286 0.000459033
        5272     2.18232     2.19285  0.00045895
        5273       2.182     2.19285 0.000458868
        5274      2.1768     2.19285 0.000458791
        5275     2.16699     2.19284  0.00045873
        5276     2.16354     2.19284 0.000458677
        5277     2.17255     2.19283 0.000458606
        5278     2.17966     2.19283 0.000458526
        5279     2.17562     2.19283 0.000458451
        5280     2.16416     2.19282 0.000458396
        5281     2.16661     2.19282 0.000458336
        5282     2.18107     2.19282 0.000458255
        5283     2.18417     2.19281 0.000458171
        5284     2.14135      2.1928 0.000458188
        5285     2.10683     2.19279  0.00045839
        5286     2.16375     2.19278 0.000458336
        5287     2.17251     2.19278 0.000458265
        5288     2.15776     2.19277 0.000458226
        5289     2.14261     2.19276 0.000458238
        5290     2.15263     2.19275 0.000458214
        5291     2.17333     2.19275 0.000458142
        5292       2.174     2.19275 0.000458069
        5293     2.16383     2.19274 0.000458015
        5294     2.15425     2.19274 0.000457986
        5295     2.13951     2.19272  0.00045801
        5296      2.1384     2.19271 0.000458039
        5297     2.15775     2.19271    0.000458
        5298     2.16304      2.1927 0.000457947
        5299     2.17131      2.1927 0.000457879
        5300     2.18556      2.1927 0.000457794
        5301     2.18676      2.1927 0.000457709
        5302     2.17972     2.19269  0.00045763
        5303     2.17122     2.19269 0.000457561
        5304     2.16631     2.19268 0.000457502
        5305     2.16394     2.19268 0.000457448
        5306     2.15531     2.19267 0.000457416
        5307     2.16153     2.19267 0.000457367
        5308     2.16347     2.19266 0.000457314
        5309     2.16722     2.19266 0.000457253
        5310     2.17451     2.19265  0.00045718
        5311     2.17137     2.19265 0.000457111
        5312     2.17363     2.19264 0.000457039
        5313     2.17725     2.19264 0.000456962
        5314     2.18188     2.19264 0.000456881
        5315     2.18767     2.19264 0.000456796
        5316     2.18719     2.19264 0.000456711
        5317     2.18729     2.19264 0.000456626
        5318     2.19436     2.19264 0.000456541
        5319     2.19457     2.19264 0.000456455
        5320      2.1867     2.19264 0.000456371
        5321     2.19467     2.19264 0.000456285
        5322     2.20795     2.19264 0.000456208
        5323     2.21039     2.19264 0.000456135
        5324     2.20145     2.19264 0.000456052
        5325     2.17767     2.19264 0.000455975
        5326     2.16232     2.19264 0.000455925
        5327     2.19185     2.19264 0.000455839
        5328     2.22385     2.19264 0.000455792
        5329     2.22785     2.19265 0.000455754
        5330      2.2052     2.19265 0.000455674
        5331     2.18611     2.19265 0.000455591
        5332     2.18753     2.19265 0.000455506
        5333      2.1827     2.19265 0.000455425
        5334     2.19954     2.19265 0.000455341
        5335     2.21253     2.19265 0.000455271
        5336     2.20548     2.19265 0.000455192
        5337     2.19194     2.19265 0.000455107
        5338        2.19     2.19265 0.000455022
        5339     2.20439     2.19266 0.000454942
        5340     2.18879     2.19266 0.000454857
        5341     2.15192     2.19265 0.000454836
        5342     2.16341     2.19264 0.000454784
        5343     2.16797     2.19264 0.000454722
        5344     2.16193     2.19263 0.000454673
        5345     2.17249     2.19263 0.000454604
        5346     2.19016     2.19263 0.000454519
        5347     2.20022     2.19263 0.000454436
        5348     2.20115     2.19263 0.000454354
        5349     2.19704     2.19263  0.00045427
        5350     2.19108     2.19263 0.000454185
        5351     2.18611     2.19263 0.000454102
        5352     2.18367     2.19263  0.00045402
        5353     2.18258     2.19263 0.000453939
        5354     2.18126     2.19262 0.000453859
        5355     2.17334     2.19262 0.000453789
        5356     2.15829     2.19261 0.000453749
        5357     2.17436     2.19261 0.000453677
        5358     2.20245     2.19261 0.000453597
        5359     2.20736     2.19262  0.00045352
        5360     2.20765     2.19262 0.000453444
        5361     2.20608     2.19262 0.000453367
        5362     2.18016     2.19262 0.000453288
        5363     2.19881     2.19262 0.000453205
        5364     2.22321     2.19263 0.000453156
        5365     2.19748     2.19263 0.000453073
        5366     2.07701      2.1926   0.0004535
        5367     2.12263     2.19259 0.000453603
        5368     2.17317     2.19259 0.000453533
        5369     2.20175     2.19259 0.000453452
        5370     2.20454     2.19259 0.000453373
        5371     2.19274     2.19259 0.000453289
        5372     2.18535     2.19259 0.000453206
        5373     2.18303     2.19259 0.000453125
        5374      2.1863     2.19259 0.000453043
        5375      2.1882     2.19259 0.000452959
        5376      2.1763     2.19258 0.000452885
        5377     2.15009     2.19258  0.00045287
        5378     2.14863     2.19257 0.000452859
        5379     2.16795     2.19256 0.000452798
        5380     2.16491     2.19256 0.000452743
        5381     2.16307     2.19255 0.000452692
        5382     2.16841     2.19255  0.00045263
        5383     2.16503     2.19254 0.000452575
        5384     2.16161     2.19254 0.000452527
        5385     2.16134     2.19253  0.00045248
        5386      2.1313     2.19252 0.000452539
        5387     2.05219     2.19249 0.000453204
        5388     2.13022     2.19248 0.000453268
        5389     2.16291     2.19248 0.000453217
        5390     2.17039     2.19247 0.000453151
        5391     2.16961     2.19247 0.000453087
        5392     2.16482     2.19246 0.000453032
        5393     2.16515     2.19246 0.000452976
        5394     2.16668     2.19245 0.000452917
        5395     2.14826     2.19245 0.000452907
        5396     2.12806     2.19243 0.000452981
        5397     2.14183     2.19242 0.000452994
        5398     2.15618     2.19242  0.00045296
        5399      2.1748     2.19241 0.000452888
        5400     2.18313     2.19241 0.000452807
        5401      2.1658     2.19241  0.00045275
        5402     2.13117      2.1924 0.000452808
        5403      2.1325     2.19238  0.00045286
        5404     2.15127     2.19238  0.00045284
        5405     2.16703     2.19237  0.00045278
        5406     2.18094     2.19237 0.000452702
        5407     2.16684     2.19237 0.000452643
        5408     2.16146     2.19236 0.000452595
        5409     2.18099     2.19236 0.000452516
        5410     2.17088     2.19235  0.00045245
        5411     2.15355     2.19235 0.000452423
        5412     2.15095     2.19234 0.000452404
        5413     2.16073     2.19233 0.000452358
        5414     2.16863     2.19233 0.000452296
        5415     2.17349     2.19233 0.000452226
        5416     2.17877     2.19232 0.000452149
        5417     2.18106     2.19232 0.000452071
        5418     2.17521     2.19232 0.000451998
        5419     2.16269     2.19231 0.000451948
        5420     2.16086     2.19231 0.000451902
        5421     2.16647      2.1923 0.000451843
        5422     2.15145     2.19229 0.000451823
        5423     2.15622     2.19229 0.000451789
        5424     2.18128     2.19229  0.00045171
        5425     2.19137     2.19229 0.000451627
        5426     2.19604     2.19229 0.000451544
        5427     2.19398     2.19229 0.000451461
        5428     2.18195     2.19228 0.000451382
        5429     2.17405     2.19228 0.000451311
        5430     2.15458     2.19227 0.000451281
        5431     2.17208     2.19227 0.000451214
        5432     2.17961     2.19227 0.000451137
        5433     2.16473     2.19226 0.000451082
        5434     2.18351     2.19226 0.000451002
        5435     2.19924     2.19226 0.000450921
        5436     2.19109     2.19226 0.000450838
        5437     2.18063     2.19226  0.00045076
        5438     2.17911     2.19226 0.000450684
        5439     2.18497     2.19226 0.000450603
        5440     2.19077     2.19226  0.00045052
        5441      2.1931     2.19226 0.000450437
        5442     2.19331     2.19226 0.000450354
        5443      2.1935     2.19226 0.000450272
        5444      2.1944     2.19226 0.000450189
        5445     2.19376     2.19226 0.000450107
        5446     2.18527     2.19226 0.000450026
        5447     2.16269     2.19225 0.000449976
        5448     2.14252     2.19224 0.000449986
        5449     2.16905     2.19224 0.000449923
        5450     2.19814     2.19224 0.000449842
        5451     2.19382     2.19224  0.00044976
        5452     2.19632     2.19224 0.000449678
        5453     2.20743     2.19224 0.000449604
        5454     2.19023     2.19224 0.000449522
        5455     2.14164     2.19223 0.000449535
        5456     2.13369     2.19222 0.000449581
        5457      2.1885     2.19222 0.000449499
        5458     2.21209     2.19222 0.000449431
        5459     2.21243     2.19223 0.000449364
        5460     2.20192     2.19223 0.000449285
        5461     2.19035     2.19223 0.000449203
        5462     2.19331     2.19223 0.000449121
        5463     2.18393     2.19223 0.000449041
        5464     2.15239     2.19222 0.000449018
        5465     2.14103     2.19221 0.000449034
        5466     2.16963     2.19221 0.000448971
        5467     2.19369     2.19221 0.000448889
        5468     2.20423     2.19221 0.000448812
        5469     2.21447     2.19221 0.000448748
        5470     2.22017     2.19222 0.000448695
        5471     2.21165     2.19222 0.000448627
        5472     2.19364     2.19222 0.000448546
        5473     2.19723     2.19222 0.000448465
        5474     2.20878     2.19223 0.000448393
        5475     2.21479     2.19223  0.00044833
        5476     2.21485     2.19224 0.000448267
        5477        2.21     2.19224 0.000448197
        5478     2.20447     2.19224 0.000448121
        5479      2.1963     2.19224 0.000448039
        5480     2.19162     2.19224 0.000447958
        5481     2.19844     2.19224 0.000447877
        5482     2.20579     2.19225 0.000447802
        5483     2.20582     2.19225 0.000447728
        5484     2.20077     2.19225 0.000447649
        5485     2.19285     2.19225 0.000447567
        5486     2.17904     2.19225 0.000447492
        5487     2.16337     2.19224 0.000447441
        5488     2.16934     2.19224 0.000447379
        5489     2.18678     2.19224 0.000447299
        5490     2.19408     2.19224 0.000447218
        5491     2.18856     2.19224 0.000447137
        5492     2.17829     2.19223 0.000447062
        5493     2.18139     2.19223 0.000446985
        5494     2.19164     2.19223 0.000446904
        5495     2.19374     2.19223 0.000446823
        5496      2.1832     2.19223 0.000446745
        5497     2.16416     2.19223 0.000446692
        5498     2.15888     2.19222 0.000446652
        5499     2.17204     2.19222 0.000446586
        5500     2.18565     2.19221 0.000446507
        5501     2.19103     2.19221 0.000446426
        5502     2.18838     2.19221 0.000446345
        5503     2.18043     2.19221 0.000446269
        5504     2.17316     2.19221 0.000446201
        5505     2.17294      2.1922 0.000446134
        5506     2.17701      2.1922 0.000446061
        5507        2.18      2.1922 0.000445986
        5508     2.18149      2.1922 0.000445909
        5509     2.18265      2.1922 0.000445832
        5510     2.18421     2.19219 0.000445753
        5511     2.18722     2.19219 0.000445673
        5512     2.19158     2.19219 0.000445592
        5513     2.19428     2.19219 0.000445512
        5514     2.19049     2.19219 0.000445431
        5515     2.17753     2.19219 0.000445358
        5516     2.16487     2.19219 0.000445305
        5517     2.17569     2.19218 0.000445234
        5518     2.20052     2.19218 0.000445156
        5519     2.21119     2.19219 0.000445089
        5520     2.20306     2.19219 0.000445012
        5521     2.18888     2.19219 0.000444932
        5522     2.19206     2.19219 0.000444852
        5523     2.19822     2.19219 0.000444773
        5524     2.19875     2.19219 0.000444694
        5525     2.20004     2.19219 0.000444615
        5526      2.2002     2.19219 0.000444537
        5527     2.19422     2.19219 0.000444457
        5528     2.18066     2.19219 0.000444381
        5529     2.17001     2.19219 0.000444319
        5530     2.16641     2.19218 0.000444263
        5531     2.15634     2.19218  0.00044423
        5532     2.15632     2.19217 0.000444197
        5533     2.18354     2.19217  0.00044412
        5534     2.19046     2.19217  0.00044404
        5535     2.18027     2.19217 0.000443965
        5536     2.17742     2.19216 0.000443892
