#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         166     2.96264     2.96378 0.000369245
         167     2.96331     2.96378 0.000367045
         168     2.96425     2.96378 0.000364871
         169     2.96497     2.96379  0.00036278
         170      2.9653      2.9638 0.000360754
         171     2.96361      2.9638 0.000358646
         172     2.96311     2.96379 0.000356584
         173     2.96396     2.96379 0.000354524
         174     2.96345     2.96379 0.000352492
         175     2.96333     2.96379 0.000350487
         176     2.96354     2.96379 0.000348499
         177     2.96362     2.96379 0.000346531
         178     2.96358     2.96379 0.000344586
         179      2.9639     2.96379 0.000342662
         180     2.96442     2.96379 0.000340776
         181      2.9641     2.96379 0.000338898
         182      2.9638     2.96379 0.000337035
         183     2.96439      2.9638  0.00033521
         184     2.96417      2.9638 0.000333394
         185     2.96236     2.96379 0.000331683
         186     2.96238     2.96378 0.000329986
         187     2.96354     2.96378 0.000328224
         188     2.96438     2.96378 0.000326494
         189     2.96496     2.96379 0.000324826
         190     2.96432     2.96379 0.000323128
         191     2.96289     2.96379 0.000321471
         192     2.96233     2.96378 0.000319886
         193     2.96334     2.96378 0.000318237
         194      2.9639     2.96378 0.000316597
         195     2.96354     2.96378 0.000314976
         196     2.96387     2.96378 0.000313369
         197     2.96404     2.96378 0.000311781
         198     2.96517     2.96379 0.000310286
         199     2.96284     2.96378 0.000308763
         200     2.96241     2.96378 0.000307295
         201     2.96419     2.96378 0.000305773
         202     2.96397     2.96378 0.000304261
         203     2.96346     2.96378 0.000302766
         204     2.96344     2.96378 0.000301286
         205     2.96368     2.96377 0.000299817
         206     2.96399     2.96378 0.000298363
         207     2.96442     2.96378 0.000296938
         208     2.96476     2.96378 0.000295548
         209      2.9645     2.96379 0.000294153
         210     2.96385     2.96379 0.000292753
         211       2.964     2.96379 0.000291367
         212     2.96489     2.96379 0.000290039
         213     2.96342     2.96379 0.000288682
         214     2.96237     2.96379  0.00028741
         215     2.96318     2.96378 0.000286087
         216     2.96386     2.96378 0.000284763
         217     2.96419     2.96378 0.000283457
         218     2.96432     2.96379 0.000282167
         219     2.96418     2.96379 0.000280884
         220     2.96367     2.96379 0.000279608
         221     2.96318     2.96379 0.000278356
         222     2.96321     2.96378 0.000277115
         223     2.96365     2.96378 0.000275873
         224     2.96474     2.96379 0.000274674
         225     2.96477     2.96379 0.000273488
         226     2.96218     2.96378 0.000272371
         227     2.96279     2.96378 0.000271206
         228     2.96381     2.96378 0.000270017
         229     2.96422     2.96378 0.000268844
         230     2.96411     2.96378 0.000267679
         231     2.96397     2.96378 0.000266522
         232      2.9639     2.96378 0.000265373
         233     2.96354     2.96378 0.000264237
         234     2.96333     2.96378 0.000263114
         235     2.96355     2.96378 0.000261997
         236     2.96416     2.96378 0.000260891
         237      2.9657     2.96379 0.000259916
         238     2.96365     2.96379 0.000258824
         239     2.96317     2.96379 0.000257754
         240     2.96488     2.96379  0.00025672
         241     2.96231     2.96379 0.000255728
         242     2.96257     2.96378 0.000254721
         243      2.9639     2.96378 0.000253674
         244     2.96615     2.96379 0.000252821
         245     2.96384     2.96379 0.000251789
         246     2.96262     2.96379  0.00025081
         247     2.96377     2.96379 0.000249795
         248     2.96371     2.96379 0.000248788
         249     2.96471     2.96379 0.000247816
         250     2.96509     2.96379 0.000246879
         251     2.96377     2.96379 0.000245896
         252     2.96298     2.96379 0.000244941
         253     2.96374     2.96379 0.000243973
         254      2.9645     2.96379 0.000243029
         255     2.96437      2.9638 0.000242086
         256     2.96376      2.9638 0.000241141
         257     2.96314     2.96379 0.000240216
         258     2.96276     2.96379 0.000239318
         259     2.96383     2.96379 0.000238394
         260     2.96596      2.9638 0.000237623
         261     2.96695     2.96381 0.000237019
         262     2.96524     2.96382 0.000236177
         263      2.9635     2.96381 0.000235282
         264     2.96027      2.9638 0.000234773
         265     2.96166     2.96379 0.000234025
         266       2.964     2.96379 0.000233147
         267      2.9647      2.9638 0.000232298
         268     2.96458      2.9638  0.00023145
         269      2.9649      2.9638 0.000230626
         270     2.96303      2.9638 0.000229789
         271     2.96469      2.9638 0.000228964
         272     2.96351      2.9638 0.000228125
         273     2.96026     2.96379 0.000227658
         274     2.96339     2.96379 0.000226832
         275     2.96528     2.96379 0.000226072
         276     2.96487      2.9638 0.000225287
         277     2.96375      2.9638 0.000224474
         278      2.9636      2.9638 0.000223668
         279     2.96339      2.9638 0.000222871
         280     2.96294     2.96379 0.000222096
         281     2.96225     2.96379 0.000221373
         282     2.96301     2.96378 0.000220605
         283     2.96418     2.96379  0.00021983
         284     2.96366     2.96379 0.000219056
         285     2.96302     2.96378 0.000218304
         286     2.96408     2.96378 0.000217543
         287     2.96437     2.96379 0.000216795
         288     2.96354     2.96378 0.000216044
         289     2.96382     2.96379 0.000215296
         290     2.96514     2.96379 0.000214605
         291     2.96615      2.9638 0.000214021
         292     2.96442      2.9638 0.000213298
         293     2.96443      2.9638 0.000212581
         294     2.96556     2.96381 0.000211942
         295     2.96326     2.96381 0.000211231
         296     2.96232      2.9638 0.000210578
         297     2.96288      2.9638 0.000209891
         298     2.96389      2.9638 0.000209187
         299     2.96426      2.9638 0.000208493
         300     2.96417      2.9638 0.000207802
         301     2.96398      2.9638 0.000207112
         302     2.96383      2.9638 0.000206427
         303     2.96372      2.9638 0.000205746
         304     2.96364      2.9638 0.000205069
         305     2.96359      2.9638 0.000204398
         306      2.9636      2.9638 0.000203731
         307     2.96363      2.9638 0.000203068
         308     2.96371      2.9638 0.000202409
         309     2.96385      2.9638 0.000201754
         310     2.96396      2.9638 0.000201104
         311     2.96387      2.9638 0.000200458
         312     2.96411      2.9638 0.000199818
         313      2.9644      2.9638 0.000199188
         314     2.96248      2.9638 0.000198599
         315     2.96298      2.9638 0.000197985
         316     2.96514      2.9638 0.000197404
         317     2.96511      2.9638 0.000196825
         318     2.96288      2.9638 0.000196227
         319     2.96238      2.9638 0.000195663
         320     2.96332      2.9638 0.000195057
         321     2.96405      2.9638 0.000194451
         322     2.96427      2.9638 0.000193853
         323     2.96432      2.9638 0.000193259
         324     2.96444      2.9638 0.000192673
         325      2.9642      2.9638 0.000192084
         326      2.9637      2.9638 0.000191495
         327     2.96406      2.9638 0.000190911
         328     2.96504     2.96381 0.000190366
         329     2.96303      2.9638 0.000189803
         330     2.96361      2.9638 0.000189228
         331     2.96458     2.96381 0.000188671
         332     2.96397     2.96381 0.000188104
         333     2.96128      2.9638 0.000187692
         334     2.96268      2.9638  0.00018716
         335     2.96545      2.9638 0.000186667
         336     2.96683     2.96381 0.000186329
         337     2.96301     2.96381 0.000185791
         338     2.96392     2.96381 0.000185242
         339      2.9627      2.9638 0.000184724
         340     2.96251      2.9638  0.00018422
         341     2.96328      2.9638 0.000183686
         342     2.96961     2.96382 0.000183932
         343     2.96757     2.96383 0.000183722
         344     2.95832     2.96381 0.000183885
         345     2.96109      2.9638  0.00018352
         346     2.96284      2.9638 0.000183011
         347     2.96362      2.9638 0.000182485
         348     2.96323      2.9638 0.000181968
         349     2.96315      2.9638 0.000181456
         350     2.96354      2.9638 0.000180939
         351     2.96385      2.9638 0.000180423
         352     2.96437      2.9638 0.000179918
         353     2.96618      2.9638 0.000179535
         354     2.96386      2.9638 0.000179028
         355     2.96148      2.9638 0.000178644
         356     2.96353      2.9638 0.000178143
         357     2.96425      2.9638 0.000177649
         358     2.96504      2.9638 0.000177187
         359     2.96433      2.9638 0.000176699
         360     2.96257      2.9638 0.000176242
         361     2.96344      2.9638 0.000175756
         362     2.96443      2.9638 0.000175279
         363     2.96608     2.96381 0.000174909
         364     2.96357     2.96381  0.00017443
         365     2.96071      2.9638 0.000174158
         366     2.96274     2.96379 0.000173706
         367     2.96381     2.96379 0.000173233
         368      2.9652      2.9638 0.000172804
         369      2.9661      2.9638 0.000172448
         370     2.96158      2.9638 0.000172087
         371      2.9625      2.9638 0.000171658
         372     2.96355     2.96379 0.000171198
         373     2.96359     2.96379  0.00017074
         374     2.96362     2.96379 0.000170284
         375     2.96376     2.96379  0.00016983
         376     2.96395     2.96379 0.000169379
         377     2.96429      2.9638 0.000168935
         378     2.96493      2.9638 0.000168515
         379     2.96505      2.9638 0.000168103
         380     2.96412      2.9638 0.000167662
         381     2.96333      2.9638 0.000167227
         382     2.96378      2.9638 0.000166789
         383     2.96419      2.9638 0.000166357
         384      2.9628      2.9638 0.000165944
         385     2.96281      2.9638 0.000165533
         386     2.96421      2.9638 0.000165107
         387      2.9651      2.9638 0.000164715
         388     2.96477      2.9638 0.000164309
         389     2.96362      2.9638 0.000163888
         390     2.96335      2.9638 0.000163472
         391     2.96375      2.9638 0.000163054
         392     2.96407      2.9638 0.000162639
         393     2.96421      2.9638 0.000162228
         394     2.96406      2.9638 0.000161818
         395     2.96376      2.9638 0.000161408
         396     2.96393      2.9638 0.000161001
         397     2.96448     2.96381 0.000160604
         398     2.96475     2.96381 0.000160218
         399     2.96398     2.96381 0.000159817
         400     2.96264     2.96381 0.000159445
         401     2.96327      2.9638 0.000159053
         402     2.96403     2.96381 0.000158658
         403       2.964     2.96381 0.000158265
         404     2.96381     2.96381 0.000157873
         405     2.96375     2.96381 0.000157484
         406     2.96417     2.96381 0.000157098
         407     2.96423     2.96381 0.000156716
         408     2.96469     2.96381 0.000156346
         409     2.96292     2.96381 0.000155979
         410     2.96136      2.9638 0.000155713
         411     2.96304      2.9638 0.000155346
         412     2.96509      2.9638    0.000155
         413     2.96781     2.96381 0.000154929
         414     2.96316     2.96381 0.000154563
         415     2.96149     2.96381 0.000154291
         416      2.9631      2.9638  0.00015393
         417     2.96344      2.9638 0.000153563
         418     2.96344      2.9638 0.000153198
         419      2.9635      2.9638 0.000152834
         420     2.96363      2.9638 0.000152471
         421     2.96381      2.9638 0.000152109
         422     2.96391      2.9638 0.000151749
         423     2.96416      2.9638 0.000151392
         424     2.96465      2.9638 0.000151048
         425     2.96476     2.96381  0.00015071
         426     2.96492     2.96381 0.000150379
         427     2.96483     2.96381 0.000150045
         428     2.96188     2.96381 0.000149762
         429     2.96439     2.96381 0.000149419
         430     2.96648     2.96381 0.000149201
         431     2.96275     2.96381 0.000148876
         432     2.96221     2.96381 0.000148577
         433     2.96375     2.96381 0.000148234
         434     2.96491     2.96381 0.000147915
         435     2.96453     2.96381 0.000147584
         436     2.96328     2.96381 0.000147251
         437     2.96378     2.96381 0.000146914
         438       2.964     2.96381 0.000146579
         439     2.96407     2.96381 0.000146246
         440     2.96405     2.96381 0.000145915
         441     2.96371     2.96381 0.000145584
         442     2.96364     2.96381 0.000145255
         443     2.96428     2.96381 0.000144931
         444     2.96465     2.96381 0.000144617
         445     2.96385     2.96381 0.000144292
         446     2.96339     2.96381 0.000143972
         447     2.96365     2.96381  0.00014365
         448     2.96386     2.96381  0.00014333
         449     2.96405     2.96381 0.000143011
         450     2.96411     2.96381 0.000142695
         451     2.96391     2.96382 0.000142379
         452     2.96445     2.96382 0.000142071
         453      2.9643     2.96382 0.000141761
         454     2.96265     2.96382 0.000141472
         455     2.96386     2.96382 0.000141161
         456     2.96653     2.96382 0.000140978
         457     2.96398     2.96382  0.00014067
         458     2.96149     2.96382 0.000140454
         459     2.96277     2.96381 0.000140167
         460     2.96389     2.96381 0.000139862
         461     2.96621     2.96382 0.000139655
         462     2.96572     2.96382 0.000139413
         463     2.96183     2.96382 0.000139179
         464     2.96284     2.96382 0.000138895
         465     2.96625     2.96382 0.000138694
         466     2.96537     2.96383 0.000138437
         467      2.9612     2.96382 0.000138255
         468     2.96218     2.96382 0.000138004
         469     2.96401     2.96382  0.00013771
         470     2.96424     2.96382  0.00013742
         471     2.96377     2.96382 0.000137129
         472      2.9636     2.96382 0.000136839
         473     2.96386     2.96382  0.00013655
         474     2.96436     2.96382 0.000136266
