#BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         243   0.0983312    0.108189  0.00216458
         244    0.103948    0.108171  0.00215578
         245    0.111325    0.108184  0.00214702
         246    0.106983    0.108179   0.0021383
         247    0.105281    0.108168  0.00212968
         248     0.10483    0.108154  0.00212113
         249    0.106457    0.108147  0.00211262
         250    0.111454    0.108161  0.00210421
         251     0.11343    0.108182  0.00209593
         252    0.109621    0.108187  0.00208763
         253    0.105925    0.108178  0.00207939
         254    0.105759    0.108169  0.00207123
         255    0.107028    0.108164  0.00206311
         256    0.106122    0.108156  0.00205507
         257     0.10289    0.108136  0.00204717
         258   0.0976374    0.108095  0.00203964
         259   0.0953358    0.108046  0.00203236
         260     0.10162    0.108021   0.0020247
         261    0.116387    0.108053  0.00201719
         262    0.127416    0.108127  0.00201085
         263    0.130121    0.108211  0.00200494
         264    0.118343    0.108249  0.00199771
         265     0.10219    0.108226   0.0019903
         266   0.0960518    0.108181  0.00198335
         267      0.0979    0.108142  0.00197629
         268    0.101377    0.108117  0.00196908
         269    0.106945    0.108113  0.00196176
         270    0.108871    0.108115   0.0019545
         271     0.10939     0.10812  0.00194729
         272    0.114917    0.108145   0.0019403
         273    0.104197    0.108131  0.00193324
         274   0.0979549    0.108093  0.00192654
         275    0.103911    0.108078   0.0019196
         276    0.114173      0.1081  0.00191277
         277    0.119927    0.108143  0.00190634
         278    0.122854    0.108196  0.00190022
         279    0.123867    0.108252  0.00189424
         280    0.122628    0.108303  0.00188817
         281    0.117638    0.108337  0.00188174
         282    0.112464    0.108351  0.00187512
         283    0.111912    0.108364  0.00186854
         284     0.11264    0.108379  0.00186202
         285    0.109556    0.108383  0.00185549
         286    0.107683    0.108381  0.00184901
         287    0.109116    0.108383  0.00184257
         288    0.108476    0.108383  0.00183617
         289    0.106434    0.108377  0.00182983
         290    0.108368    0.108377  0.00182352
         291    0.116209    0.108404  0.00181745
         292    0.122045     0.10845  0.00181183
         293    0.122021    0.108497  0.00180623
         294    0.125253    0.108554  0.00180099
         295    0.123678    0.108605  0.00179561
         296    0.112821    0.108619   0.0017896
         297     0.10141    0.108595  0.00178374
         298   0.0942175    0.108547  0.00177841
         299     0.09105    0.108488  0.00177342
         300   0.0894702    0.108425  0.00176865
         301   0.0884132    0.108358  0.00176402
         302    0.087742     0.10829   0.0017595
         303   0.0875116    0.108221  0.00175503
         304   0.0878047    0.108154  0.00175054
         305   0.0886973     0.10809  0.00174596
         306   0.0902499    0.108032  0.00174123
         307   0.0925152    0.107982  0.00173629
         308   0.0955628    0.107941  0.00173112
         309   0.0994065    0.107914  0.00172574
         310    0.103791      0.1079  0.00172022
         311    0.107842      0.1079  0.00171469
         312    0.111299    0.107911  0.00170923
         313    0.115707    0.107936  0.00170395
         314    0.115167    0.107959  0.00169868
         315    0.109752    0.107965   0.0016933
