TEMP, STEP, MU, SIGMA, BLOCK, EN, ERR
0.930272, 119, 0.406432, -0.722303, 300, -0.171805, 0.000619686
0.930272, 120, 0.644711, -0.816085, 300, -0.311211, 0.00110137
0.930272, 121, 0.957544, -0.73631, 300, -0.221561, 0.000976153
0.930272, 122, 0.481813, -0.917526, 300, -0.257396, 0.000955135
0.930272, 123, 0.283777, -0.946033, 300, -0.250138, 0.000912326
0.930272, 124, 0.0262206, -1.19227, 300, -0.0810674, 0.00110825
0.930272, 125, 0.0341189, -1.27773, 300, 0.129657, 0.00181407
0.930272, 126, -0.374663, -0.784962, 300, -0.200007, 0.000709039
0.930272, 127, -0.374663, -0.784962, 300, -0.200007, 0.00360414
0.930272, 128, -0.686397, -0.843466, 300, -0.288685, 0.00105566
0.930272, 129, -0.686397, -0.843466, 300, -0.288685, 0.00290597
0.930272, 130, -0.686397, -0.843466, 300, -0.288685, 0.000356276
0.930272, 131, -0.686397, -0.843466, 300, -0.288685, 0.00469104
0.930272, 132, -0.686397, -0.843466, 300, -0.288685, 0.00260926
0.930272, 133, -0.686397, -0.843466, 300, -0.288685, 0.00209996
0.930272, 134, -0.529503, -0.714159, 300, -0.27351, 0.000938199
0.930272, 135, -0.430104, -0.974704, 300, -0.248738, 0.000948774
0.930272, 136, 0.0261218, -0.919455, 300, -0.234467, 0.000818417
0.930272, 137, 0.190111, -0.805188, 300, -0.150839, 0.000578575
0.930272, 138, 0.190111, -0.805188, 300, -0.150839, 0.00208508
0.930272, 139, 0.190111, -0.805188, 300, -0.150839, 0.00145092
0.930272, 140, -0.187259, -1.02732, 300, -0.231074, 0.00104729
0.930272, 141, -0.0487942, -1.1974, 300, -0.0816279, 0.00121379
0.930272, 142, 0.265963, -1.05069, 300, -0.210303, 0.00093732
0.930272, 143, 0.644294, -1.53396, 300, 2.51513, 0.0113574
0.930272, 144, 0.410677, -1.58299, 300, 1.90462, 0.00865209
0.930272, 145, 0.410677, -1.58299, 300, 1.90462, 0.0295288
0.930272, 146, 0.410677, -1.58299, 300, 1.90462, 0.0158691
0.930272, 147, 0.347364, -1.26557, 300, 0.161611, 0.00154503
0.930272, 148, 0.347364, -1.26557, 300, 0.161611, 0.00323797
0.930272, 149, 0.608711, -0.867024, 300, -0.276512, 0.00103481
0.930272, 150, 0.446934, -0.761006, 300, -0.234722, 0.000820692
0.930272, 151, 0.212746, -1.13183, 300, -0.132545, 0.00112305
0.930272, 152, 0.212746, -1.13183, 300, -0.132545, 0.000332332
0.930272, 153, 0.548453, -0.747865, 300, -0.294509, 0.0010103
0.930272, 154, 0.907048, -1.03109, 300, 0.422562, 0.00245056
0.930272, 155, 0.907048, -1.03109, 300, 0.422562, 0.00770467
0.930272, 156, 0.907048, -1.03109, 300, 0.422562, 0.0198122
0.930272, 157, 0.664344, -1.28426, 300, 0.758057, 0.0038793
0.930272, 158, 0.249132, -0.957314, 300, -0.257794, 0.000922301
0.930272, 159, 0.249132, -0.957314, 300, -0.257794, 0.00207653
0.930272, 160, 0.249132, -0.957314, 300, -0.257794, 0.00174139
0.930272, 161, 0.246433, -0.645374, 300, 0.090743, 0.000443268
0.930272, 162, 0.427495, -0.737184, 300, -0.195597, 0.000701849
0.930272, 163, 0.447212, -0.760561, 300, -0.223324, 0.000784809
0.930272, 164, 0.880388, -0.832947, 300, -0.130375, 0.000987751
0.930272, 165, 0.782515, -0.552832, 300, -0.408097, 0.00137008
0.930272, 166, 0.782515, -0.552832, 300, -0.408097, 0.000655361
0.930272, 167, 0.782515, -0.552832, 300, -0.408097, 0.00330001
0.930272, 168, 0.849555, -0.932033, 300, 0.00424216, 0.00128421
0.930272, 169, 0.675056, -1.25062, 300, 0.652256, 0.00358617
0.930272, 170, 0.565158, -0.883317, 300, -0.244078, 0.00168971
0.930272, 171, 0.529164, -0.604681, 300, -0.218139, 0.000759593
0.930272, 172, 0.824314, -0.493273, 300, -0.268362, 0.000938855
0.930272, 173, 0.824314, -0.493273, 300, -0.268362, 0.00150617
0.930272, 174, 0.987002, -0.51226, 300, -0.198354, 0.000702064
0.930272, 175, 0.684389, -0.5971, 300, -0.397136, 0.00133294
0.930272, 176, 0.684389, -0.5971, 300, -0.397136, 0.00101578
0.930272, 177, 0.684389, -0.5971, 300, -0.397136, 0.000780762
0.930272, 178, 0.684389, -0.5971, 300, -0.397136, 0.000673791
0.930272, 179, 0.684389, -0.5971, 300, -0.397136, 0.000442881
0.930272, 180, 0.684389, -0.5971, 300, -0.397136, 0.00127792
0.930272, 181, 0.684389, -0.5971, 300, -0.397136, 0.00277177
0.930272, 182, 0.684389, -0.5971, 300, -0.397136, 0.0682791
0.930272, 183, 0.684389, -0.5971, 300, -0.397136, 0.00103664
0.930272, 184, 0.684389, -0.5971, 300, -0.397136, 0.00351212
0.930272, 185, 0.684389, -0.5971, 300, -0.397136, 0.00258991
0.930272, 186, 0.387383, -0.49889, 300, 0.161169, 0.000654963
0.930272, 187, 0.737058, -0.820605, 300, -0.286171, 0.00116107
0.930272, 188, 0.636316, -0.956614, 300, -0.180234, 0.00110143
0.930272, 189, 0.757985, -0.653896, 300, -0.42521, 0.00142841
0.930272, 190, 0.420367, -0.743439, 300, -0.200321, 0.000732024
0.930272, 191, 0.24186, -1.21646, 300, 0.0378904, 0.00161137
0.930272, 192, 0.0857106, -1.11976, 300, -0.196668, 0.0009589
0.930272, 193, 0.146421, -0.882919, 300, -0.204089, 0.000728177
0.930272, 194, 0.146421, -0.882919, 300, -0.204089, 0.00123496
0.930272, 195, 0.485465, -0.655899, 300, -0.201131, 0.000713421
0.930272, 196, 0.485465, -0.655899, 300, -0.201131, 0.000564202
0.930272, 197, 0.0723175, -1.01611, 300, -0.23995, 0.00100421
0.930272, 198, 0.0723175, -1.01611, 300, -0.23995, 0.00908104
0.930272, 199, 0.0723175, -1.01611, 300, -0.23995, 0.00216474
0.930272, 200, 0.0723175, -1.01611, 300, -0.23995, 0.00386838
0.930272, 201, -0.381485, -1.17199, 300, 0.0232117, 0.00143081
0.930272, 202, -0.436865, -0.90622, 300, -0.253132, 0.00102427
0.930272, 203, -0.0517893, -1.09507, 300, -0.193177, 0.00102203
0.930272, 204, 0.328216, -1.02034, 300, -0.230125, 0.000966355
0.930272, 205, 0.328216, -1.02034, 300, -0.230125, 0.00464785
0.930272, 206, -0.055321, -0.799596, 300, -0.10556, 0.000449012
0.930272, 207, -0.192832, -1.00579, 300, -0.245616, 0.000938854
0.930272, 208, -0.612743, -0.968828, 300, -0.146617, 0.000926238
0.930272, 209, -0.612743, -0.968828, 300, -0.146617, 0.00414278
0.930272, 210, -0.612743, -0.968828, 300, -0.146617, 0.00197148
0.930272, 211, -0.612743, -0.968828, 300, -0.146617, 0.000901463
0.930272, 212, -0.791726, -0.972593, 300, 0.0493458, 0.00128976
0.930272, 213, -0.556382, -1.02996, 300, -0.137401, 0.00120727
0.930272, 214, -0.863898, -0.931135, 300, 0.0582866, 0.00138121
0.930272, 215, -0.861721, -0.788052, 300, -0.246098, 0.00102836
0.930272, 216, -0.862836, -0.498585, 300, -0.261905, 0.000912405
0.930272, 217, -1.06979, -0.412509, 300, 0.284419, 0.00105308
0.930272, 218, -1.06979, -0.412509, 300, 0.284419, 0.00601799
0.930272, 219, -0.755428, -0.598399, 300, -0.436904, 0.00146221
0.930272, 220, -0.755428, -0.598399, 300, -0.436904, 0.00120561
0.930272, 221, -0.755428, -0.598399, 300, -0.436904, 0.00112984
0.930272, 222, -0.61921, -0.425608, 300, 0.0245756, 0.000422529
0.930272, 223, -0.61921, -0.425608, 300, 0.0245756, 0.00415715
0.930272, 224, -1.08614, -0.514777, 300, -0.0440097, 0.000305803
0.930272, 225, -0.686496, -0.586928, 300, -0.387099, 0.00129945
0.930272, 226, -0.686496, -0.586928, 300, -0.387099, 0.0070958
0.930272, 227, -0.686496, -0.586928, 300, -0.387099, 0.000611811
0.930272, 228, -1.09853, -0.515341, 300, -0.0202887, 0.000291406
0.930272, 229, -0.966144, -0.909333, 300, 0.302039, 0.00197213
0.930272, 230, -0.698267, -0.437626, 300, -0.0284649, 0.00040437
0.930272, 231, -0.698267, -0.437626, 300, -0.0284649, 0.0513407
0.930272, 232, -1.08835, -0.452191, 300, 0.127923, 0.000532526
0.930272, 233, -0.934713, -0.595182, 300, -0.36849, 0.00124621
0.930272, 234, -0.934713, -0.595182, 300, -0.36849, 0.00200032
0.930272, 235, -0.755926, -0.787504, 300, -0.32648, 0.00117247
0.930272, 236, -0.755926, -0.787504, 300, -0.32648, 0.00128872
0.930272, 237, -0.396332, -1.03137, 300, -0.210284, 0.00106394
0.930272, 238, 0.078906, -0.761334, 300, -0.0455897, 0.000331828
0.930272, 239, 0.078906, -0.761334, 300, -0.0455897, 0.00454687
0.930272, 240, -0.165752, -0.79056, 300, -0.108637, 0.000443061
0.930272, 241, -0.165752, -0.79056, 300, -0.108637, 0.00527298
0.930272, 242, -0.532179, -1.15973, 300, 0.0711063, 0.00155199
0.930272, 243, -0.552966, -0.857174, 300, -0.288393, 0.00104452
0.930272, 244, -0.552966, -0.857174, 300, -0.288393, 0.000924377
0.930272, 245, -0.634844, -0.422016, 300, 0.0220502, 0.000426193
0.930272, 246, -0.634844, -0.422016, 300, 0.0220502, 0.0953175
0.930272, 247, -1.03583, -0.559682, 300, -0.200084, 0.000726705
0.930272, 248, -1.03583, -0.559682, 300, -0.200084, 0.00429301
0.930272, 249, -0.956219, -0.426882, 300, 0.132558, 0.000620425
0.930272, 250, -0.956219, -0.426882, 300, 0.132558, 0.00605229
0.930272, 251, -0.956219, -0.426882, 300, 0.132558, 0.00546677
0.930272, 252, -0.776133, -0.782388, 300, -0.34496, 0.00121329
0.930272, 253, -0.776133, -0.782388, 300, -0.34496, 0.00511309
0.930272, 254, -0.776133, -0.782388, 300, -0.34496, 0.00140324
0.930272, 255, -1.16618, -0.681222, 300, 0.269197, 0.00131627
0.930272, 256, -0.929541, -0.544675, 300, -0.322788, 0.00109243
0.930272, 257, -0.929541, -0.544675, 300, -0.322788, 0.00847971
0.930272, 258, -0.929541, -0.544675, 300, -0.322788, 0.0212833
0.930272, 259, -0.929541, -0.544675, 300, -0.322788, 0.00458125
0.930272, 260, -0.929541, -0.544675, 300, -0.322788, 0.00509051
0.930272, 261, -0.929541, -0.544675, 300, -0.322788, 0.00540253
0.930272, 262, -0.929541, -0.544675, 300, -0.322788, 0.0116731
0.930272, 263, -0.768978, -0.595384, 300, -0.438131, 0.00146682
0.930272, 264, -0.768978, -0.595384, 300, -0.438131, 0.00607386
0.930272, 265, -0.729374, -0.526278, 300, -0.357288, 0.001209
0.930272, 266, -0.789699, -0.760802, 300, -0.343958, 0.00122704
0.930272, 267, -0.789699, -0.760802, 300, -0.343958, 0.0069937
0.930272, 268, -0.789699, -0.760802, 300, -0.343958, 0.00268693
0.930272, 269, -0.789699, -0.760802, 300, -0.343958, 0.000941417
0.930272, 270, -0.797205, -0.512314, 300, -0.324245, 0.00110043
0.930272, 271, -0.589014, -0.563704, 300, -0.271781, 0.000932341
0.930272, 272, -0.589014, -0.563704, 300, -0.271781, 0.0207433
0.930272, 273, -0.589014, -0.563704, 300, -0.271781, 0.0213065
0.930272, 274, -1.04892, -0.690978, 300, -0.0828565, 0.000827366
0.930272, 275, -1.04892, -0.690978, 300, -0.0828565, 0.0083723
0.930272, 276, -0.860362, -0.348239, 300, 0.844438, 0.00293862
0.930272, 277, -0.388542, -0.506318, 300, 0.146228, 0.000596663
0.930272, 278, -0.388542, -0.506318, 300, 0.146228, 0.0148866
0.930272, 279, -0.509676, -0.808126, 300, -0.279063, 0.000966403
0.930272, 280, -0.509676, -0.808126, 300, -0.279063, 0.000415639
0.930272, 281, -0.241588, -1.23487, 300, 0.0546472, 0.00152715
0.930272, 282, -0.0625897, -1.22197, 300, 0.00249146, 0.00155818
0.930272, 283, -0.0625897, -1.22197, 300, 0.00249146, 0.00805501
0.930272, 284, -0.457979, -1.4601, 300, 1.2484, 0.00619451
0.930272, 285, -0.419283, -1.39585, 300, 0.770339, 0.00409285
0.930272, 286, -0.370912, -1.0904, 300, -0.178552, 0.000923845
0.930272, 287, -0.834204, -0.814737, 300, -0.24345, 0.00102997
0.930272, 288, -0.494378, -0.93241, 300, -0.246572, 0.000963461
0.930272, 289, -0.694856, -0.605801, 300, -0.402699, 0.0013513
0.930272, 290, -0.629523, -0.474846, 300, -0.188347, 0.000698621
0.930272, 291, -0.601382, -0.937142, 300, -0.221318, 0.000994024
0.930272, 292, -0.601382, -0.937142, 300, -0.221318, 0.000368347
0.930272, 293, -0.781355, -0.819786, 300, -0.251318, 0.00104302
0.930272, 294, -0.54929, -1.275, 300, 0.508283, 0.00302808
0.930272, 295, -0.849873, -0.919491, 300, -0.00983763, 0.00110615
0.930272, 296, -0.849873, -0.919491, 300, -0.00983763, 0.00354193
0.930272, 297, -0.585818, -1.18101, 300, 0.186198, 0.00186998
0.930272, 298, -0.644475, -0.926371, 300, -0.185967, 0.00105794
0.930272, 299, -0.33621, -0.880658, 300, -0.249661, 0.000876188
0.930272, 300, -0.33621, -0.880658, 300, -0.249661, 0.00257725
0.930272, 301, -0.33621, -0.880658, 300, -0.249661, 0.00084103
0.930272, 302, -0.0461527, -0.809641, 300, -0.11824, 0.000479697
0.930272, 303, 0.380842, -0.842732, 300, -0.24849, 0.000874489
0.930272, 304, 0.380842, -0.842732, 300, -0.24849, 0.00137143
0.930272, 305, 0.380842, -0.842732, 300, -0.24849, 0.00136055
0.930272, 306, 0.250539, -0.712688, 300, -0.0328569, 0.000351558
0.930272, 307, 0.418754, -0.554782, 300, -0.00465011, 0.000314106
0.930272, 308, 0.418754, -0.554782, 300, -0.00465011, 0.0208453
0.930272, 309, 0.173022, -1.0149, 300, -0.248507, 0.000970025
0.930272, 310, 0.173022, -1.0149, 300, -0.248507, 0.00562985
0.930272, 311, 0.0439887, -1.09036, 300, -0.204645, 0.000979162
0.930272, 312, 0.0439887, -1.09036, 300, -0.204645, 0.00319898
0.930272, 313, 0.12621, -1.30529, 300, 0.221027, 0.00231395
0.930272, 314, 0.528637, -1.16443, 300, 0.0943155, 0.00194796
0.930272, 315, 0.528637, -1.16443, 300, 0.0943155, 0.00231415
0.930272, 316, 0.528637, -1.16443, 300, 0.0943155, 0.0131621
0.930272, 317, 0.569476, -0.788165, 300, -0.310477, 0.00106395
0.930272, 318, 0.725615, -0.758174, 300, -0.360372, 0.00124484
0.930272, 319, 1.10326, -0.899895, 300, 0.766817, 0.00342214
0.930272, 320, 1.10326, -0.899895, 300, 0.766817, 0.0134888
0.930272, 321, 1.10326, -0.899895, 300, 0.766817, 0.00405889
0.930272, 322, 1.10326, -0.899895, 300, 0.766817, 0.00371486
0.930272, 323, 1.04041, -0.897412, 300, 0.465957, 0.00238531
0.930272, 324, 1.29885, -0.568922, 300, 0.675773, 0.00239859
0.930272, 325, 1.29885, -0.568922, 300, 0.675773, 0.133794
0.930272, 326, 1.29885, -0.568922, 300, 0.675773, 0.0123639
0.930272, 327, 1.29885, -0.568922, 300, 0.675773, 0.00381736
0.930272, 328, 1.29885, -0.568922, 300, 0.675773, 0.00814574
0.930272, 329, 1.29885, -0.568922, 300, 0.675773, 0.0218568
0.930272, 330, 0.90503, -0.500613, 300, -0.242305, 0.000842608
0.930272, 331, 1.19343, -0.598235, 300, 0.222567, 0.0010094
0.930272, 332, 0.865449, -0.83649, 300, -0.171699, 0.000938726
0.930272, 333, 0.886885, -0.656701, 300, -0.399667, 0.00136134
0.930272, 334, 0.993726, -0.715229, 300, -0.200106, 0.000893605
0.930272, 335, 0.545582, -0.961133, 300, -0.232438, 0.00098904
0.930272, 336, 0.302841, -0.861829, 300, -0.223957, 0.000817443
0.930272, 337, 0.575261, -1.01165, 300, -0.103092, 0.00130431
0.930272, 338, 0.0765812, -0.920351, 300, -0.228583, 0.000806678
0.930272, 339, 0.0765812, -0.920351, 300, -0.228583, 0.00314287
0.930272, 340, 0.0765812, -0.920351, 300, -0.228583, 0.0023969
0.930272, 341, -0.0568689, -1.14761, 300, -0.141821, 0.00106956
0.930272, 342, -0.479952, -0.846373, 300, -0.273517, 0.000957811
0.930272, 343, -0.429575, -0.71923, 300, -0.189821, 0.000678921
0.930272, 344, -0.429575, -0.71923, 300, -0.189821, 0.000345109
0.930272, 345, -0.108831, -1.00827, 300, -0.257425, 0.000937335
0.930272, 346, 0.346621, -0.933264, 300, -0.249569, 0.000921963
0.930272, 347, 0.0402388, -1.21777, 300, -0.0367701, 0.00122153
0.930272, 348, 0.0402388, -1.21777, 300, -0.0367701, 0.00384778
0.930272, 349, 0.0402388, -1.21777, 300, -0.0367701, 0.00328121
0.930272, 350, 0.159127, -0.744996, 300, -0.0429089, 0.000334897
0.930272, 351, 0.644589, -0.443021, 300, -0.0786749, 0.000465935
0.930272, 352, 0.687699, -0.436159, 300, -0.038966, 0.00042288
0.930272, 353, 0.470637, -0.488863, 300, -0.0214323, 0.000322945
0.930272, 354, 0.421126, -0.953689, 300, -0.252584, 0.000981668
0.930272, 355, 0.63475, -0.759448, 300, -0.336323, 0.00114827
0.930272, 356, 0.305688, -1.12106, 300, -0.147231, 0.00100174
0.930272, 357, 0.305688, -1.12106, 300, -0.147231, 0.0103052
0.930272, 358, 0.440224, -0.753629, 300, -0.23061, 0.000807821
0.930272, 359, 0.102312, -0.551289, 300, 0.466566, 0.00161461
0.930272, 360, -0.145497, -0.759614, 300, -0.0593992, 0.000343687
0.930272, 361, -0.299961, -1.03946, 300, -0.207488, 0.00100225
0.930272, 362, 0.0649832, -0.708859, 300, 0.0511107, 0.000378663
0.930272, 363, 0.0649832, -0.708859, 300, 0.0511107, 0.00145115
0.930272, 364, 0.188393, -0.607859, 300, 0.22805, 0.00084793
0.930272, 365, 0.188393, -0.607859, 300, 0.22805, 0.00499259
0.930272, 366, 0.646355, -0.463656, 300, -0.159143, 0.000641363
0.930272, 367, 0.646355, -0.463656, 300, -0.159143, 0.306257
0.930272, 368, 0.787198, -0.678312, 300, -0.426925, 0.0014379
0.930272, 369, 0.787198, -0.678312, 300, -0.426925, 0.000927087
0.930272, 370, 0.787198, -0.678312, 300, -0.426925, 0.00103957
0.930272, 371, 0.787198, -0.678312, 300, -0.426925, 0.00212556
0.930272, 372, 0.787198, -0.678312, 300, -0.426925, 0.00792245
0.930272, 373, 0.787198, -0.678312, 300, -0.426925, 0.00145821
0.930272, 374, 0.787198, -0.678312, 300, -0.426925, 0.01616
0.930272, 375, 0.627444, -0.745238, 300, -0.338789, 0.00115563
0.930272, 376, 0.354718, -0.957989, 300, -0.259233, 0.0009638
0.930272, 377, 0.0288349, -1.06282, 300, -0.234049, 0.000958837
0.930272, 378, -0.124846, -1.33319, 300, 0.432953, 0.003306
0.930272, 379, 0.349321, -1.14213, 300, -0.0789811, 0.00126218
0.930272, 380, 0.349321, -1.14213, 300, -0.0789811, 0.00718799
0.930272, 381, 0.777705, -0.804556, 300, -0.297038, 0.00109491
0.930272, 382, 0.87406, -0.520045, 300, -0.319417, 0.00108348
0.930272, 383, 0.485099, -0.655494, 300, -0.194497, 0.000690421
0.930272, 384, 0.485099, -0.655494, 300, -0.194497, 0.00250393
0.930272, 385, 0.112415, -1.05312, 300, -0.227989, 0.000909239
0.930272, 386, 0.0111792, -0.893864, 300, -0.210493, 0.000743063
0.930272, 387, 0.476887, -1.10988, 300, -0.0758755, 0.0011297
0.930272, 388, 0.423194, -1.30435, 300, 0.432168, 0.00292204
0.930272, 389, 0.423194, -1.30435, 300, 0.432168, 0.00801207
0.930272, 390, 0.423194, -1.30435, 300, 0.432168, 0.00912699
0.930272, 391, 0.423194, -1.30435, 300, 0.432168, 0.0265709
0.930272, 392, 0.423194, -1.30435, 300, 0.432168, 0.0171468
0.930272, 393, 0.59917, -1.04419, 300, -0.0615237, 0.00124869
0.930272, 394, 0.27134, -1.15825, 300, -0.084658, 0.00124864
0.930272, 395, 0.476375, -0.930625, 300, -0.257193, 0.00101125
0.930272, 396, 0.00954965, -0.490607, 300, 0.780624, 0.00265531
0.930272, 397, 0.00954965, -0.490607, 300, 0.780624, 0.0216163
0.930272, 398, -0.254197, -0.689299, 300, 0.0014153, 0.000302081
0.930272, 399, -0.661122, -0.406196, 300, 0.159136, 0.000742157
0.930272, 400, -0.925945, -0.895457, 300, 0.121331, 0.00154204
0.930272, 401, -0.925945, -0.895457, 300, 0.121331, 0.00415988
0.930272, 402, -0.678401, -0.660986, 300, -0.391689, 0.00131729
0.930272, 403, -0.678401, -0.660986, 300, -0.391689, 0.000979145
0.930272, 404, -0.290239, -0.780493, 300, -0.160906, 0.000604378
0.930272, 405, -0.451589, -0.711842, 300, -0.203825, 0.00072396
0.930272, 406, -0.378741, -0.840954, 300, -0.244375, 0.000851512
0.930272, 407, 0.00738861, -1.01903, 300, -0.251783, 0.00092524
0.930272, 408, 0.0993586, -1.02822, 300, -0.261272, 0.000937745
0.930272, 409, 0.356172, -1.10922, 300, -0.136736, 0.00113253
0.930272, 410, 0.504698, -1.13584, 300, -0.00375597, 0.00131121
0.930272, 411, 0.504698, -1.13584, 300, -0.00375597, 0.0122229
0.930272, 412, 0.53551, -0.719011, 300, -0.279115, 0.000953613
0.930272, 413, 0.496656, -0.386446, 300, 0.238622, 0.000936127
0.930272, 414, 0.552471, -0.832581, 300, -0.301504, 0.00105072
0.930272, 415, 0.822712, -0.840347, 300, -0.201908, 0.00100048
0.930272, 416, 0.822712, -0.840347, 300, -0.201908, 0.0177948
0.930272, 417, 0.822712, -0.840347, 300, -0.201908, 0.00422923
0.930272, 418, 1.07904, -0.649202, 300, -0.0755411, 0.000681479
0.930272, 419, 0.791365, -0.877419, 300, -0.159903, 0.00104988
0.930272, 420, 0.700877, -0.708977, 300, -0.390476, 0.00131676
0.930272, 421, 0.700877, -0.708977, 300, -0.390476, 0.000290367
0.930272, 422, 0.516484, -0.641774, 300, -0.220598, 0.000769352
0.930272, 423, 0.695947, -0.862922, 300, -0.268743, 0.00104454
0.930272, 424, 0.695947, -0.862922, 300, -0.268743, 0.00280973
0.930272, 425, 0.695947, -0.862922, 300, -0.268743, 0.00614318
0.930272, 426, 0.695947, -0.862922, 300, -0.268743, 0.00336618
0.930272, 427, 0.695947, -0.862922, 300, -0.268743, 0.000785848
0.930272, 428, 0.610666, -0.481691, 300, -0.188865, 0.000698493
0.930272, 429, 0.610666, -0.481691, 300, -0.188865, 0.00301848
0.930272, 430, 0.610666, -0.481691, 300, -0.188865, 0.0527322
0.930272, 431, 0.780981, -0.916916, 300, -0.118138, 0.00109226
0.930272, 432, 0.648723, -0.806072, 300, -0.324078, 0.00113109
0.930272, 433, 0.648723, -0.806072, 300, -0.324078, 0.00172942
0.930272, 434, 0.648723, -0.806072, 300, -0.324078, 0.000292504
0.930272, 435, 0.648723, -0.806072, 300, -0.324078, 0.00239213
0.930272, 436, 0.648723, -0.806072, 300, -0.324078, 0.00197098
0.930272, 437, 0.648723, -0.806072, 300, -0.324078, 0.00356145
0.930272, 438, 0.648723, -0.806072, 300, -0.324078, 0.000958623
0.930272, 439, 0.529144, -0.814705, 300, -0.288573, 0.000993779
0.930272, 440, 0.671159, -1.04003, 300, -0.0430175, 0.00117012
0.930272, 441, 0.671159, -1.04003, 300, -0.0430175, 0.00873423
0.930272, 442, 0.671159, -1.04003, 300, -0.0430175, 0.00376798
0.930272, 443, 0.454411, -0.780135, 300, -0.253165, 0.000882042
0.930272, 444, 0.454411, -0.780135, 300, -0.253165, 0.000805884
0.930272, 445, 0.448491, -0.708284, 300, -0.187788, 0.000676008
0.930272, 446, 0.434312, -0.983599, 300, -0.23003, 0.00102129
0.930272, 447, 0.434312, -0.983599, 300, -0.23003, 0.00407014
0.930272, 448, 0.434312, -0.983599, 300, -0.23003, 0.00452113
0.930272, 449, 0.196935, -0.768439, 300, -0.0969049, 0.000433889
0.930272, 450, 0.19849, -1.11786, 300, -0.168168, 0.00114115
0.930272, 451, 0.31613, -1.26996, 300, 0.230621, 0.00235604
0.930272, 452, 0.31613, -1.26996, 300, 0.230621, 0.00685428
0.930272, 453, 0.530427, -1.25067, 300, 0.425548, 0.00309394
0.930272, 454, 0.530427, -1.25067, 300, 0.425548, 0.01695
0.930272, 455, 0.585662, -1.37414, 300, 0.941804, 0.00498857
0.930272, 456, 0.585662, -1.37414, 300, 0.941804, 0.00726466
0.930272, 457, 0.585662, -1.37414, 300, 0.941804, 0.0111714
0.930272, 458, 0.133164, -1.37214, 300, 0.524623, 0.00331427
0.930272, 459, -0.185462, -1.04984, 300, -0.233595, 0.000965901
0.930272, 460, -0.185462, -1.04984, 300, -0.233595, 0.000489454
0.930272, 461, -0.185462, -1.04984, 300, -0.233595, 0.00211311
0.930272, 462, -0.185462, -1.04984, 300, -0.233595, 0.00158879
0.930272, 463, -0.185462, -1.04984, 300, -0.233595, 0.00097877
0.930272, 464, -0.185462, -1.04984, 300, -0.233595, 0.000675226
0.930272, 465, -0.0945774, -1.3155, 300, 0.227461, 0.00239352
0.930272, 466, 0.0851319, -1.19197, 300, -0.0926135, 0.00107121
0.930272, 467, -0.356726, -0.871813, 300, -0.249141, 0.000877703
0.930272, 468, -0.772923, -0.79685, 300, -0.297657, 0.00115676
0.930272, 469, -0.96957, -0.863847, 300, 0.101587, 0.00126196
0.930272, 470, -1.06602, -0.710701, 300, -0.00127925, 0.000871239
0.930272, 471, -1.06602, -0.710701, 300, -0.00127925, 0.0106344
0.930272, 472, -0.796717, -0.792711, 300, -0.308547, 0.00114038
0.930272, 473, -0.796717, -0.792711, 300, -0.308547, 0.00223474
0.930272, 474, -0.796717, -0.792711, 300, -0.308547, 0.0065687
0.930272, 475, -0.796717, -0.792711, 300, -0.308547, 0.00369493
0.930272, 476, -0.796717, -0.792711, 300, -0.308547, 0.00477662
0.930272, 477, -0.666039, -0.900166, 300, -0.21781, 0.000985253
0.930272, 478, -0.880881, -0.566081, 300, -0.401426, 0.00134631
0.930272, 479, -0.388299, -0.561955, 300, 0.054373, 0.000400658
0.930272, 480, -0.388299, -0.561955, 300, 0.054373, 0.110353
0.930272, 481, -0.454142, -0.736241, 300, -0.220131, 0.000770469
0.930272, 482, -0.252662, -1.00513, 300, -0.252827, 0.000936697
0.930272, 483, -0.252662, -1.00513, 300, -0.252827, 0.00112948
0.930272, 484, -0.543997, -0.785789, 300, -0.297483, 0.00102408
0.930272, 485, -0.174263, -0.835974, 300, -0.166229, 0.000612825
0.930272, 486, -0.111595, -1.12664, 300, -0.174045, 0.00101758
0.930272, 487, 0.0793182, -1.28557, 300, 0.108715, 0.00161459
0.930272, 488, 0.0793182, -1.28557, 300, 0.108715, 0.00866297
0.930272, 489, 0.0793182, -1.28557, 300, 0.108715, 0.00818058
0.930272, 490, -0.22729, -0.907703, 300, -0.236629, 0.000825638
0.930272, 491, -0.708964, -0.804618, 300, -0.306852, 0.00112317
0.930272, 492, -0.632736, -0.688467, 300, -0.355311, 0.00119865
0.930272, 493, -0.632736, -0.688467, 300, -0.355311, 0.00228541
0.930272, 494, -0.816895, -0.717636, 300, -0.381225, 0.00131466
0.930272, 495, -0.637938, -0.419707, 300, 0.0323717, 0.00048438
0.930272, 496, -0.637938, -0.419707, 300, 0.0323717, 0.019163
0.930272, 497, -0.837607, -0.388329, 300, 0.394657, 0.0014616
0.930272, 498, -0.837607, -0.388329, 300, 0.394657, 0.00448002
0.930272, 499, -0.379594, -0.660719, 300, -0.077216, 0.000376314
0.930272, 500, -0.468367, -0.576671, 300, -0.11206, 0.000481763
0.930272, 501, -0.508592, -1.01327, 300, -0.160967, 0.00112801
0.930272, 502, -0.508592, -1.01327, 300, -0.160967, 0.00181586
0.930272, 503, -0.508592, -1.01327, 300, -0.160967, 0.000294494
