,loss_1layers,loss_2layers,loss_3layers,loss_4layers,val_loss_1layers,val_loss_2layers,val_loss_3layers,val_loss_4layers
0,12.558588027954102,11.171487808227539,10.537847518920898,10.983698844909668,12.197379112243652,10.400678634643555,8.640892028808594,9.338262557983398
1,11.869470596313477,9.668770790100098,6.912440299987793,7.627884387969971,11.506278038024902,8.78878116607666,4.825888156890869,5.449039936065674
2,11.187105178833008,7.880370140075684,3.059277296066284,3.4304986000061035,10.847892761230469,6.838337421417236,1.5040805339813232,1.5882747173309326
3,10.541047096252441,5.785183906555176,0.7706575393676758,0.8282747864723206,10.193633079528809,4.65110969543457,0.6296232342720032,0.5941826701164246
4,9.892372131347656,3.6057889461517334,0.42866626381874084,0.40304118394851685,9.552233695983887,2.670898675918579,0.6867559552192688,0.5986788868904114
5,9.24837875366211,1.860378623008728,0.4371155798435211,0.38525861501693726,8.912158966064453,1.3420507907867432,0.6684951186180115,0.5753332376480103
6,8.60313892364502,0.8691896200180054,0.4195263385772705,0.37536537647247314,8.260210037231445,0.7887954115867615,0.6202130913734436,0.5492453575134277
7,7.949703216552734,0.5281276702880859,0.4033876657485962,0.3636002242565155,7.601179122924805,0.6700483560562134,0.6101491451263428,0.5435325503349304
8,7.284141540527344,0.45524492859840393,0.39416033029556274,0.3571164011955261,6.945176601409912,0.6741327047348022,0.5950770378112793,0.5283334255218506
9,6.627374172210693,0.4438629150390625,0.38097578287124634,0.3485451638698578,6.282935619354248,0.6752427816390991,0.5700733661651611,0.5095129609107971
10,5.962825298309326,0.4419712424278259,0.3650285005569458,0.33583399653434753,5.642278671264648,0.6728163957595825,0.537649929523468,0.48537585139274597
11,5.3296709060668945,0.4369760751724243,0.3455434739589691,0.3222646117210388,5.0089111328125,0.6632934808731079,0.5044876933097839,0.4650057852268219
12,4.700654983520508,0.4328611493110657,0.3223610520362854,0.30546241998672485,4.416730880737305,0.653049111366272,0.4639730155467987,0.43341556191444397
13,4.116024971008301,0.4294455647468567,0.300923615694046,0.281365305185318,3.849198818206787,0.6455330848693848,0.41856998205184937,0.380609929561615
14,3.562920093536377,0.423134446144104,0.27732402086257935,0.2441388964653015,3.3261096477508545,0.6382877826690674,0.38971126079559326,0.30809685587882996
15,3.056166648864746,0.41672438383102417,0.2545362710952759,0.20026077330112457,2.851921796798706,0.6279289126396179,0.3517102897167206,0.23282800614833832
16,2.5958094596862793,0.40952712297439575,0.23116910457611084,0.14862173795700073,2.4339377880096436,0.6167464852333069,0.31714367866516113,0.15576928853988647
17,2.1895997524261475,0.4017625153064728,0.20815080404281616,0.10860995203256607,2.067081928253174,0.6026195883750916,0.2788091003894806,0.1127384752035141
18,1.8419631719589233,0.39307230710983276,0.18572558462619781,0.07774648815393448,1.752089262008667,0.5916268229484558,0.2395029217004776,0.07877232879400253
19,1.5362457036972046,0.3838304281234741,0.16346631944179535,0.0580277256667614,1.4933874607086182,0.5668939352035522,0.21508759260177612,0.06523804366588593
20,1.285248875617981,0.37271466851234436,0.1425093561410904,0.048546433448791504,1.2811393737792969,0.5535411238670349,0.1750175654888153,0.048502594232559204
21,1.080763339996338,0.36066797375679016,0.12411187589168549,0.03972424939274788,1.1075384616851807,0.5310711860656738,0.1604372262954712,0.04217096418142319
22,0.9123008847236633,0.34813594818115234,0.1085156500339508,0.03521944582462311,0.9760842323303223,0.5129813551902771,0.1280447393655777,0.03897569328546524
23,0.785192608833313,0.3378429710865021,0.09798354655504227,0.032448701560497284,0.8727491497993469,0.48668113350868225,0.1019204705953598,0.03404783830046654
24,0.6845593452453613,0.3215065002441406,0.07896419614553452,0.02942424640059471,0.7964423894882202,0.47265389561653137,0.09509266167879105,0.032937124371528625
25,0.6101190447807312,0.3089193105697632,0.06855287402868271,0.028094595298171043,0.7416281700134277,0.44944557547569275,0.07292468845844269,0.033831797540187836
26,0.5552528500556946,0.2953449785709381,0.06292841583490372,0.02585291489958763,0.7027952075004578,0.4212053716182709,0.07126554846763611,0.02995438501238823
27,0.5149831771850586,0.2825355529785156,0.0567704401910305,0.024225028231739998,0.6758158206939697,0.4030047655105591,0.06587423384189606,0.02500990778207779
28,0.4863305389881134,0.2706167995929718,0.05263175442814827,0.023112935945391655,0.6575238108634949,0.3814258873462677,0.04832543432712555,0.02516365796327591
29,0.4667646288871765,0.2607744634151459,0.04802830144762993,0.021470876410603523,0.6456078290939331,0.359263151884079,0.05200180038809776,0.02721511200070381
30,0.45202088356018066,0.24879196286201477,0.04401000589132309,0.022362617775797844,0.6377701759338379,0.3464190363883972,0.04101172089576721,0.02533862553536892
31,0.44224226474761963,0.2387155294418335,0.04112495481967926,0.020496807992458344,0.6317941546440125,0.32742154598236084,0.04799799993634224,0.018632734194397926
32,0.4347245693206787,0.2298610508441925,0.04074316844344139,0.018664073199033737,0.6271710991859436,0.31219637393951416,0.037677276879549026,0.017911352217197418
