,sigma,epochs,train_dim,loss,val_loss
109,0.20870762574688317,61,23,0.15312470495700836,0.12312841415405273
110,0.20870762574688317,55,252,0.04954805597662926,0.06304289400577545
111,0.20870762574688317,82,184,0.042253702878952026,0.03989577665925026
112,0.20870762574688317,84,219,0.04329352080821991,0.04517681524157524
113,0.20870762574688317,21,341,0.19413194060325623,0.17770442366600037
114,0.20870762574688317,96,226,0.040605511516332626,0.04745176434516907
115,0.20870762574688317,64,50,0.26658302545547485,0.32482796907424927
116,0.20870762574688317,76,447,0.04275720193982124,0.03739556670188904
117,0.20870762574688317,36,86,0.7106029391288757,0.503706693649292
118,0.20870762574688317,19,83,0.4274843633174896,0.39050036668777466
119,0.20870762574688317,38,203,0.048076968640089035,0.047545239329338074
120,0.20870762574688317,50,130,0.06587310880422592,0.06791305541992188
121,0.20870762574688317,43,84,0.34663936495780945,0.2519247233867645
122,0.20870762574688317,99,244,0.04047345742583275,0.05706726014614105
123,0.20870762574688317,65,89,0.26051434874534607,0.19505691528320312
124,0.20870762574688317,18,260,0.19378845393657684,0.22745195031166077
125,0.20870762574688317,91,140,0.050934892147779465,0.04480571672320366
126,0.20870762574688317,22,492,0.08002325892448425,0.08852192014455795
127,0.20870762574688317,95,429,0.04379301890730858,0.03333465754985809
128,0.20870762574688317,36,423,0.04474944993853569,0.03435523808002472
129,0.20870762574688317,68,327,0.04096503183245659,0.04480542987585068
130,0.20870762574688317,75,63,0.133688822388649,0.2111811488866806
131,0.20870762574688317,34,182,0.060129620134830475,0.052728671580553055
132,0.20870762574688317,94,456,0.04284987971186638,0.03687679395079613
133,0.20870762574688317,74,337,0.0424664169549942,0.04811057075858116
134,0.20870762574688317,60,174,0.06221422553062439,0.04679832607507706
135,0.20870762574688317,74,35,0.05191459506750107,0.09207706153392792
136,0.20870762574688317,41,359,0.04422919079661369,0.058331917971372604
137,0.20870762574688317,67,90,0.09808288514614105,0.06749334931373596
138,0.20870762574688317,43,322,0.048285894095897675,0.03621189296245575
139,0.20870762574688317,17,22,2.6356122493743896,1.8924909830093384
140,0.20870762574688317,95,352,0.0418822318315506,0.05797480046749115
141,0.20870762574688317,56,243,0.044404059648513794,0.046626016497612
142,0.20870762574688317,19,201,0.37419062852859497,0.33141475915908813
143,0.20870762574688317,94,489,0.04105210676789284,0.040894605219364166
144,0.20870762574688317,59,496,0.043113064020872116,0.04654121398925781
145,0.20870762574688317,91,301,0.0435115210711956,0.035762716084718704
146,0.20870762574688317,28,296,0.05085023120045662,0.038492947816848755
147,0.20870762574688317,16,58,2.0700669288635254,1.5886021852493286
148,0.20870762574688317,50,313,0.0439145490527153,0.04279522970318794
149,0.20870762574688317,35,352,0.06979887187480927,0.09437190741300583
150,0.20870762574688317,18,110,0.37353333830833435,0.37907731533050537
151,0.20870762574688317,35,130,0.22819757461547852,0.23408560454845428
152,0.20870762574688317,19,458,0.05007806420326233,0.05445557460188866
153,0.20870762574688317,63,348,0.04165349528193474,0.05752357468008995
154,0.20870762574688317,38,450,0.043900102376937866,0.03274434059858322
155,0.20870762574688317,76,133,0.07419005036354065,0.042132120579481125
156,0.20870762574688317,21,49,0.26625704765319824,0.1980571299791336
157,0.20870762574688317,49,428,0.04400975629687309,0.032057732343673706
158,0.20870762574688317,80,101,0.05958695337176323,0.048655662685632706
159,0.20870762574688317,19,206,0.676849365234375,0.6156483292579651
160,0.20870762574688317,62,312,0.046348217874765396,0.02939692884683609
161,0.20870762574688317,74,470,0.04251721501350403,0.048192620277404785
162,0.20870762574688317,64,277,0.04291976988315582,0.04489004984498024
163,0.20870762574688317,74,376,0.04457952082157135,0.04654644429683685
164,0.20870762574688317,53,401,0.044258661568164825,0.03511525318026543
165,0.20870762574688317,94,113,0.04574801027774811,0.04389873519539833
166,0.20870762574688317,11,356,0.28432825207710266,0.37747490406036377
167,0.20870762574688317,68,182,0.04244235157966614,0.03746483474969864
168,0.20870762574688317,93,361,0.04273451492190361,0.05458131805062294
169,0.20870762574688317,60,412,0.044385429471731186,0.03074049763381481
170,0.20870762574688317,68,399,0.044353991746902466,0.03488121181726456
171,0.20870762574688317,79,67,0.2080853283405304,0.1633988916873932
172,0.20870762574688317,73,157,0.06519883126020432,0.061473336070775986
173,0.20870762574688317,13,159,0.8306780457496643,0.7232875227928162
174,0.20870762574688317,47,184,0.1534048318862915,0.15585988759994507
175,0.20870762574688317,49,13,1.004511833190918,2.0645182132720947
176,0.20870762574688317,10,171,0.6765352487564087,0.5460725426673889
177,0.20870762574688317,80,413,0.043717026710510254,0.039054568856954575
178,0.20870762574688317,64,495,0.04062000289559364,0.039686575531959534
179,0.20870762574688317,85,490,0.042939506471157074,0.04859674349427223
180,0.20870762574688317,47,306,0.04419457167387009,0.035780008882284164
181,0.20870762574688317,48,56,1.2868975400924683,1.384028673171997
182,0.20870762574688317,69,336,0.04194968566298485,0.04033345729112625
183,0.20870762574688317,99,89,0.07035189867019653,0.04965563118457794
184,0.20870762574688317,39,151,0.11632823199033737,0.14116519689559937
185,0.20870762574688317,22,448,0.04488039016723633,0.03284946829080582
186,0.20870762574688317,59,398,0.04393577203154564,0.03430503234267235
187,0.20870762574688317,76,470,0.042516350746154785,0.04821553826332092
188,0.20870762574688317,58,209,0.04229050129652023,0.038938943296670914
189,0.20870762574688317,97,122,0.03976430743932724,0.05322868749499321
190,0.20870762574688317,44,215,0.05453861877322197,0.04854409769177437
191,0.20870762574688317,13,133,0.7449002265930176,0.7530181407928467
192,0.20870762574688317,37,277,0.052087441086769104,0.04955737292766571
193,0.20870762574688317,80,177,0.04292645305395126,0.05357411503791809
194,0.20870762574688317,90,28,0.08722182363271713,0.09153539687395096
195,0.20870762574688317,94,482,0.04210231825709343,0.05624344199895859
196,0.20870762574688317,87,479,0.041253216564655304,0.0348605215549469
197,0.20870762574688317,47,283,0.05645938962697983,0.061009351164102554
198,0.20870762574688317,57,463,0.04197046533226967,0.036846842616796494
199,0.20870762574688317,51,99,0.3830096423625946,0.3517593443393707
