# best solutions
1, 20, 3, 9, 26, 28, 13, 7, 5, 2, 30, 25, 31, 14, 4, 23, 12, 32, 8, 17, 16, 19, 6, 18, 24, 27, 11, 21, 22, 29, 15, 10, 1,1.26864e+12
1, 20, 3, 9, 15, 29, 22, 21, 11, 27, 24, 18, 6, 19, 16, 17, 8, 32, 12, 23, 4, 14, 31, 25, 30, 2, 7, 13, 28, 26, 5, 10, 1,1.14104e+12
1, 22, 3, 24, 15, 26, 28, 9, 21, 29, 31, 14, 4, 30, 6, 25, 12, 18, 17, 32, 16, 19, 23, 8, 10, 7, 5, 13, 2, 27, 20, 11, 1,1.14607e+12
1, 22, 3, 24, 15, 26, 28, 9, 21, 29, 31, 14, 4, 30, 6, 25, 12, 18, 32, 17, 16, 19, 23, 8, 10, 7, 5, 13, 2, 27, 20, 11, 1,1.12407e+12
1, 3, 15, 5, 24, 28, 13, 31, 14, 4, 30, 6, 25, 12, 18, 23, 19, 16, 17, 32, 8, 10, 7, 11, 29, 26, 27, 2, 20, 22, 21, 9, 1,1.10498e+12
1, 3, 29, 15, 26, 5, 7, 10, 8, 32, 17, 18, 23, 19, 16, 12, 25, 6, 30, 4, 14, 31, 24, 20, 27, 2, 13, 11, 22, 21, 28, 9, 1,9.3153e+11
1, 22, 3, 24, 15, 26, 28, 9, 21, 29, 31, 14, 4, 30, 6, 16, 17, 32, 18, 12, 25, 19, 23, 8, 10, 7, 2, 27, 20, 5, 13, 11, 1,1.19953e+12
1, 9, 3, 24, 15, 26, 28, 22, 11, 13, 5, 7, 10, 8, 32, 17, 18, 23, 19, 16, 12, 25, 6, 30, 4, 14, 31, 2, 27, 20, 29, 21, 1,8.66524e+11
1, 9, 3, 24, 15, 26, 28, 22, 11, 13, 5, 7, 10, 8, 32, 17, 18, 23, 19, 16, 12, 25, 6, 30, 4, 14, 31, 2, 27, 20, 29, 21, 1,8.66524e+11
1, 24, 7, 5, 13, 27, 31, 14, 4, 30, 6, 25, 12, 16, 19, 23, 18, 17, 32, 8, 10, 11, 22, 21, 28, 9, 3, 20, 15, 26, 2, 29, 1,9.66245e+11
1, 11, 29, 21, 22, 20, 26, 15, 3, 24, 13, 5, 7, 31, 14, 4, 30, 6, 17, 25, 12, 18, 23, 19, 16, 32, 8, 10, 2, 27, 28, 9, 1,6.56899e+11
1, 24, 7, 5, 13, 27, 31, 14, 4, 30, 6, 25, 12, 16, 19, 23, 18, 17, 32, 8, 10, 11, 22, 21, 28, 9, 3, 20, 15, 26, 2, 29, 1,9.66245e+11
1, 11, 29, 15, 24, 9, 3, 27, 10, 8, 31, 14, 4, 12, 16, 25, 30, 6, 19, 23, 18, 17, 32, 2, 7, 5, 13, 28, 26, 20, 22, 21, 1,9.88626e+11
1, 3, 9, 2, 27, 24, 15, 26, 20, 29, 7, 5, 13, 31, 14, 4, 30, 6, 25, 12, 16, 19, 23, 18, 17, 32, 8, 10, 11, 21, 22, 28, 1,9.80532e+11
1, 20, 9, 24, 3, 15, 26, 2, 7, 5, 13, 27, 31, 14, 4, 30, 6, 25, 12, 16, 19, 23, 18, 17, 32, 8, 10, 11, 22, 21, 28, 29, 1,8.89493e+11
1, 3, 29, 15, 26, 7, 27, 20, 24, 13, 5, 2, 31, 14, 4, 30, 6, 25, 12, 16, 18, 23, 19, 17, 32, 8, 10, 11, 22, 9, 28, 21, 1,1.07511e+12
1, 3, 24, 15, 26, 2, 27, 7, 31, 14, 4, 30, 6, 25, 12, 16, 19, 23, 18, 17, 32, 8, 10, 11, 22, 28, 21, 20, 29, 13, 5, 9, 1,9.16095e+11
1, 3, 24, 7, 13, 27, 31, 14, 4, 30, 6, 25, 12, 16, 19, 23, 18, 17, 32, 8, 10, 21, 15, 26, 20, 5, 2, 11, 22, 9, 28, 29, 1,7.94866e+11
1, 3, 24, 7, 13, 27, 31, 14, 4, 30, 6, 25, 12, 16, 19, 23, 18, 17, 32, 8, 10, 21, 15, 26, 20, 5, 2, 11, 29, 22, 9, 28, 1,7.88474e+11
1, 3, 24, 15, 20, 26, 2, 27, 7, 31, 14, 4, 30, 6, 25, 12, 16, 19, 23, 18, 17, 32, 8, 13, 10, 11, 22, 28, 29, 21, 9, 5, 1,7.6639e+11
1, 28, 21, 3, 9, 22, 11, 10, 8, 32, 17, 18, 23, 19, 16, 12, 25, 6, 30, 4, 14, 31, 24, 7, 13, 27, 5, 29, 20, 15, 26, 2, 1,9.11929e+11
1, 3, 29, 15, 26, 24, 27, 13, 7, 20, 5, 2, 31, 14, 4, 30, 6, 25, 12, 17, 16, 23, 19, 32, 18, 8, 10, 11, 22, 21, 28, 9, 1,8.6537e+11
1, 3, 29, 15, 26, 24, 27, 13, 7, 20, 5, 2, 31, 14, 4, 30, 6, 25, 12, 17, 16, 32, 18, 23, 19, 8, 10, 11, 22, 21, 28, 9, 1,8.93097e+11
1, 20, 3, 11, 24, 15, 29, 26, 27, 13, 7, 5, 2, 31, 14, 4, 30, 6, 25, 12, 17, 16, 32, 18, 23, 19, 8, 10, 22, 21, 28, 9, 1,8.82381e+11
1, 3, 29, 15, 26, 24, 27, 13, 7, 20, 5, 2, 31, 14, 4, 30, 6, 25, 12, 17, 16, 32, 18, 23, 19, 8, 10, 11, 22, 21, 28, 9, 1,8.93097e+11
1, 3, 15, 9, 21, 22, 11, 10, 8, 32, 17, 18, 23, 19, 16, 12, 25, 6, 30, 4, 14, 31, 2, 24, 27, 7, 5, 13, 29, 28, 20, 26, 1,7.47162e+11
1, 3, 21, 28, 9, 24, 5, 29, 20, 22, 11, 15, 10, 8, 32, 25, 12, 23, 18, 16, 19, 17, 6, 30, 4, 14, 31, 2, 13, 27, 7, 26, 1,7.4378e+11
1, 27, 7, 11, 29, 28, 9, 15, 26, 3, 22, 21, 10, 8, 18, 23, 19, 16, 32, 17, 12, 25, 6, 30, 4, 14, 31, 2, 5, 13, 24, 20, 1,9.85452e+11
1, 15, 26, 11, 22, 21, 10, 4, 18, 16, 19, 23, 32, 17, 12, 25, 6, 30, 8, 14, 31, 2, 5, 13, 27, 7, 24, 20, 3, 29, 28, 9, 1,7.6724e+11
1, 27, 7, 11, 3, 29, 28, 9, 15, 26, 22, 21, 10, 8, 18, 16, 19, 23, 32, 6, 12, 25, 17, 30, 4, 14, 31, 2, 5, 13, 24, 20, 1,9.88561e+11
1, 3, 27, 7, 11, 29, 28, 9, 15, 26, 22, 21, 10, 8, 18, 16, 19, 23, 32, 6, 12, 25, 17, 30, 4, 14, 31, 2, 5, 13, 24, 20, 1,1.01129e+12
1, 27, 7, 11, 3, 29, 28, 9, 15, 22, 21, 10, 8, 18, 23, 16, 19, 32, 17, 12, 25, 6, 30, 4, 14, 31, 2, 5, 13, 24, 26, 20, 1,9.46715e+11
1, 27, 13, 7, 5, 2, 31, 14, 8, 30, 6, 25, 12, 17, 32, 23, 19, 16, 18, 4, 10, 29, 3, 24, 26, 15, 9, 28, 21, 22, 11, 20, 1,9.70372e+11
1, 27, 7, 11, 3, 29, 20, 28, 9, 15, 26, 22, 21, 10, 4, 18, 16, 19, 23, 25, 8, 32, 17, 12, 6, 30, 14, 31, 2, 13, 5, 24, 1,9.37256e+11
1, 5, 22, 21, 10, 8, 30, 6, 25, 12, 17, 32, 23, 19, 16, 18, 4, 14, 31, 2, 13, 24, 27, 7, 11, 3, 29, 28, 9, 15, 26, 20, 1,7.33265e+11
1, 5, 22, 20, 26, 15, 9, 28, 21, 11, 10, 8, 30, 6, 25, 12, 17, 32, 23, 19, 16, 18, 4, 14, 31, 2, 13, 24, 27, 7, 3, 29, 1,7.29728e+11
1, 5, 22, 20, 26, 29, 3, 24, 13, 7, 27, 2, 31, 14, 4, 18, 16, 19, 23, 32, 17, 12, 25, 6, 30, 8, 10, 11, 21, 28, 9, 15, 1,5.85362e+11
1, 5, 22, 20, 26, 29, 3, 24, 13, 7, 27, 2, 31, 14, 4, 18, 16, 19, 23, 32, 17, 12, 25, 6, 30, 8, 10, 11, 21, 28, 9, 15, 1,5.85362e+11
1, 27, 7, 24, 13, 5, 2, 4, 18, 16, 19, 32, 23, 17, 12, 25, 6, 30, 8, 14, 31, 10, 21, 22, 11, 20, 26, 15, 9, 28, 29, 3, 1,8.03978e+11
1, 27, 7, 24, 13, 5, 2, 4, 18, 16, 19, 32, 23, 17, 12, 25, 6, 30, 8, 14, 31, 10, 21, 22, 11, 20, 26, 15, 9, 28, 29, 3, 1,8.03978e+11
1, 27, 7, 24, 13, 5, 2, 4, 18, 16, 19, 32, 23, 17, 12, 25, 6, 30, 8, 14, 31, 10, 21, 22, 11, 3, 29, 28, 9, 15, 26, 20, 1,7.99039e+11
1, 29, 28, 9, 15, 26, 11, 22, 21, 5, 20, 24, 13, 27, 10, 30, 18, 19, 32, 16, 12, 23, 17, 8, 6, 25, 14, 4, 31, 2, 7, 3, 1,7.65177e+11
1, 27, 7, 24, 13, 5, 2, 4, 18, 16, 19, 32, 23, 17, 12, 25, 6, 30, 8, 14, 31, 10, 21, 22, 11, 20, 26, 15, 9, 28, 3, 29, 1,8.04042e+11
